algorithm,bundle,scale,seed,eval_budget,best_obj,current_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,steps,reward_sum,worker_python_executable,worker_numpy_version,worker_integrity_ok
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,1,120,602.0475419899342,602.1363058699641,120,120,25543,0,True,5.60999999998603,120,25.974939324429563,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,2,120,491.88938393395927,494.7370194579411,120,120,22304,0,True,5.14000000001397,120,47.13984892191705,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,3,120,471.53933335579967,471.53933335579967,120,120,24544,0,True,5.922000000020489,120,37.648916785263864,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,4,120,575.7188168350319,575.7495403866872,120,120,26149,0,True,7.141000000061467,120,39.927380140267935,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,5,120,524.4910045649079,524.4910045649079,120,120,28306,0,True,7.530999999959022,120,36.438692376599,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,6,120,506.4936321938462,507.0304475878984,120,120,22331,0,True,5.047000000020489,120,53.405462460449606,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,7,120,972.830798474815,978.2235303465619,120,120,102479,0,True,19.515999999945052,120,48.77425648694629,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,8,120,1138.2204703195919,1139.294430085626,120,120,94268,0,True,19.25,120,42.15566817774777,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,9,120,1040.5069318726357,1042.104303681006,120,120,84714,0,True,16.70400000002701,120,45.244816599126786,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,10,120,578.9711509143356,580.7036170206251,120,120,23732,0,True,8.09299999999348,120,30.98795152385661,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,25c,11,120,489.4663717664625,491.2737380376345,120,120,21490,0,True,4.844000000040978,120,48.0052040976621,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,25c,12,120,471.53933335579967,471.53933335579967,120,120,25371,0,True,5.640999999945052,120,37.418470931653815,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,25c,13,120,597.3238884836463,605.554995722148,120,120,27096,0,True,7.39000000001397,120,34.762310371467194,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,25c,14,120,538.8638206137057,540.3762250782751,120,120,28486,0,True,5.98499999998603,120,32.42819343192415,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,25c,15,120,545.7462802759451,545.7462802759451,120,120,20157,0,True,4.734000000054948,120,43.57151032191931,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_01__curric_d2_s3_seed1_24h,50c,16,120,925.421378414288,925.421378414288,120,120,79367,0,True,17.56299999996554,120,54.12150116100587,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_02__curric_d2_s3_seed2_24h,50c,17,120,1158.325023357629,1175.8155987177342,120,120,87741,0,True,16.35999999998603,120,40.93722429792173,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK50_03__curric_d2_s3_seed3_24h,50c,18,120,1111.2973595668368,1112.1283782769835,120,120,90452,0,True,17.359000000054948,120,37.97893971592962,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
learned_destroy,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,25c,19,120,592.5807488272193,593.6232269996818,120,120,22941,0,True,5.515999999945052,120,28.56355759400372,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,2.3.5,True
