instance_id,arm,seed,iterations,runtime_seconds,total_cost_cny,total_emissions_kg,cv_direct_emissions_kg,ev_indirect_emissions_kg,used_cv,used_ev,electricity_kwh,customers_served,customers_total,demand_served,demand_total,caps_by_depot_json,individual_fingerprint
cn-cy-50c-01-V2-LOCATIONS,CURRENT_25,11,100,59.7314305829932,2224.7849906582005,187.923451270636,177.9350929218582,9.988358348777822,5,2,51.808826442880346,50,50,13266.0,13266.0,"{""D_chengdu"": {""num_cv"": 3, ""num_ev"": 1, ""total_fleet_cap"": 4}, ""D_chongqing"": {""num_cv"": 4, ""num_ev"": 1, ""total_fleet_cap"": 5}}",11a3cf8907ee7aad81f315b28e62f2b7a7f134ac8b3694c050879e5dbd6f3e40
