instance_id,seed,capacity_kwh,public_charge_power_kw,curve_id,feasible,total_cost_cny,route_hash,route_count,ev_route_count,public_charging_session_count,depot_charging_session_count,taper_entered_session_count,station_charging_kwh,depot_charging_kwh,complete_candidate_evaluations,elapsed_seconds,violation_count,linear_routes_m17_recheck_feasible,linear_routes_m17_recheck_total_cost_cny,linear_routes_m17_recheck_violation_count,linear_routes_m17_recheck_violation_types
cn-prd-150c-01-V2-LOCATIONS,1,16.0,22.0,L100_control,True,7213.287865900147,992d83895ae3b1a70beea7cfe8b0ee937451cfe4c5f52353ec45bd8f0001a3d9,26,7,6,0,1,48.25339739524051,0.0,14,7.975511916913092,0,False,7228.447760646251,3,STATION_CAPACITY|TIME_WINDOW|TIME_WINDOW
cn-prd-150c-01-V2-LOCATIONS,1,16.0,22.0,M17_22KW_NORMAL_PWL,True,7219.291707798993,992d83895ae3b1a70beea7cfe8b0ee937451cfe4c5f52353ec45bd8f0001a3d9,26,7,6,0,1,48.25339739524051,0.0,14,8.01850474998355,0,False,7228.447760646251,3,STATION_CAPACITY|TIME_WINDOW|TIME_WINDOW
cn-prd-150c-01-V2-LOCATIONS,1,20.0,22.0,L100_control,True,6976.658569797882,72fb158645925dd19c162bfc2aaef7cf5001227d945858d22fa573c9820ece29,25,8,4,0,2,44.624220691549816,0.0,14,8.12661100004334,0,False,7008.483701786699,1,STATION_CAPACITY
cn-prd-150c-01-V2-LOCATIONS,1,20.0,22.0,M17_22KW_NORMAL_PWL,True,6979.847716206224,72fb158645925dd19c162bfc2aaef7cf5001227d945858d22fa573c9820ece29,25,8,4,0,2,44.624220691549816,0.0,14,8.110935583012179,0,False,7008.483701786699,1,STATION_CAPACITY
cn-prd-150c-01-V2-LOCATIONS,1,16.0,60.0,L100_control,True,7181.737774853428,ed8f4a32a55725613cb5dc55273f5b74ccbec2063a4b68baf7a4310ef4a0e15c,26,7,6,0,3,51.893247991006824,0.0,14,8.022625374956988,0,False,7188.718945336143,4,STATION_CAPACITY|STATION_CAPACITY|TIME_WINDOW|TIME_WINDOW
cn-prd-150c-01-V2-LOCATIONS,1,16.0,60.0,M17_22KW_NORMAL_PWL,True,7184.772520797713,ed8f4a32a55725613cb5dc55273f5b74ccbec2063a4b68baf7a4310ef4a0e15c,26,7,6,0,3,51.893247991006824,0.0,14,8.764853124972433,0,False,7188.718945336143,4,STATION_CAPACITY|STATION_CAPACITY|TIME_WINDOW|TIME_WINDOW
cn-prd-150c-01-V2-LOCATIONS,1,20.0,60.0,L100_control,True,6938.128544219853,72fb158645925dd19c162bfc2aaef7cf5001227d945858d22fa573c9820ece29,25,8,4,0,2,44.624220691549816,0.0,14,8.23412316699978,0,False,6963.238754028806,1,STATION_CAPACITY
cn-prd-150c-01-V2-LOCATIONS,1,20.0,60.0,M17_22KW_NORMAL_PWL,True,6939.297929820815,72fb158645925dd19c162bfc2aaef7cf5001227d945858d22fa573c9820ece29,25,8,4,0,2,44.624220691549816,0.0,14,8.177298792055808,0,False,6963.238754028806,1,STATION_CAPACITY
