accepted,attempts,best_improved,changed,destroy_id,feasible_changed,first_eval,repair_id,seed,share,total_best_gain
54,366,12,366,vehicle_type_swap,366,19,greedy_insert_repair,1,0.9506493506493506,477.89381656937076
1,3,0,2,route_segment_removal,2,14,greedy_insert_repair,1,0.007792207792207792,0.0
1,3,0,2,route_segment_removal,2,17,regret3_insert_repair,1,0.007792207792207792,0.0
0,1,0,0,random_customer_removal,0,2,greedy_insert_repair,1,0.0025974025974025974,0.0
0,1,0,0,random_customer_removal,0,3,regret2_insert_repair,1,0.0025974025974025974,0.0
0,1,0,0,random_customer_removal,0,4,regret3_insert_repair,1,0.0025974025974025974,0.0
0,1,0,0,worst_customer_removal,0,5,greedy_insert_repair,1,0.0025974025974025974,0.0
0,1,0,0,worst_customer_removal,0,6,regret2_insert_repair,1,0.0025974025974025974,0.0
0,1,0,0,worst_customer_removal,0,7,regret3_insert_repair,1,0.0025974025974025974,0.0
0,1,0,0,shaw_related_removal,0,8,greedy_insert_repair,1,0.0025974025974025974,0.0
0,1,0,0,shaw_related_removal,0,9,regret2_insert_repair,1,0.0025974025974025974,0.0
0,1,0,0,shaw_related_removal,0,10,regret3_insert_repair,1,0.0025974025974025974,0.0
0,1,0,1,whole_route_removal,1,11,greedy_insert_repair,1,0.0025974025974025974,0.0
0,1,0,0,whole_route_removal,0,12,regret2_insert_repair,1,0.0025974025974025974,0.0
0,1,0,1,whole_route_removal,1,13,regret3_insert_repair,1,0.0025974025974025974,0.0
0,1,0,1,route_segment_removal,1,16,regret2_insert_repair,1,0.0025974025974025974,0.0
53,275,7,275,vehicle_type_swap,275,84,greedy_insert_repair,2,0.7124352331606217,172.58675300063533
33,96,2,38,route_segment_removal,38,16,regret2_insert_repair,2,0.24870466321243523,7.666442012141488
1,2,0,2,route_segment_removal,2,14,greedy_insert_repair,2,0.0051813471502590676,0.0
0,1,0,0,random_customer_removal,0,2,greedy_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,random_customer_removal,0,3,regret2_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,random_customer_removal,0,4,regret3_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,worst_customer_removal,0,5,greedy_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,worst_customer_removal,0,6,regret2_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,worst_customer_removal,0,7,regret3_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,shaw_related_removal,0,8,greedy_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,shaw_related_removal,0,9,regret2_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,shaw_related_removal,0,10,regret3_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,whole_route_removal,0,11,greedy_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,whole_route_removal,0,12,regret2_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,whole_route_removal,0,13,regret3_insert_repair,2,0.0025906735751295338,0.0
0,1,0,0,route_segment_removal,0,83,regret3_insert_repair,2,0.0025906735751295338,0.0
