split,algorithm,destroy_id,repair_id,q_ratio,steps,mean_reward,accepted_rate,improved_best_rate,mean_delta
held_out,random_full,vehicle_type_swap,greedy_insert_repair,0.366667,29,1.0933195162194276,1.0,0.1724137931034483,-10.019454895325296
held_out,random_full,vehicle_type_swap,regret2_insert_repair,0.233333,42,1.057541545667184,1.0,0.16666666666666666,-9.124205232394539
held_out,random_full,vehicle_type_swap,greedy_insert_repair,0.300000,35,0.9261826817268964,0.9714285714285714,0.14285714285714285,-8.296425339933805
held_out,random_full,vehicle_type_swap,greedy_insert_repair,0.400000,36,0.9484567939164212,0.9722222222222222,0.1388888888888889,-10.481753691960725
held_out,random_full,vehicle_type_swap,regret3_insert_repair,0.266667,36,0.8960295821477099,1.0,0.1388888888888889,-7.977966468934558
held_out,random_full,vehicle_type_swap,greedy_insert_repair,0.333333,29,0.9492135635086053,1.0,0.13793103448275862,-10.544443366734257
held_out,random_full,vehicle_type_swap,regret2_insert_repair,0.366667,30,0.922428022402979,0.9666666666666667,0.13333333333333333,-10.497665703192888
held_out,random_full,vehicle_type_swap,regret3_insert_repair,0.366667,30,0.9088996606110495,1.0,0.13333333333333333,-9.809241708084528
held_out,random_full,vehicle_type_swap,greedy_insert_repair,0.200000,31,0.8653737982470795,0.967741935483871,0.12903225806451613,-8.495523727718973
held_out,random_full,vehicle_type_swap,regret3_insert_repair,0.300000,39,0.9140937119396131,1.0,0.1282051282051282,-10.656661911306227
held_out,random_full,vehicle_type_swap,regret3_insert_repair,0.166667,32,0.9304839879892186,1.0,0.125,-12.307859069866154
held_out,random_full,vehicle_type_swap,greedy_insert_repair,0.100000,33,0.8580192756511316,1.0,0.12121212121212122,-9.462196187975472
held_out,random_full,vehicle_type_swap,regret3_insert_repair,0.200000,33,0.8371616669850904,1.0,0.12121212121212122,-9.594249323323945
held_out,random_full,vehicle_type_swap,regret2_insert_repair,0.400000,34,0.8241935751586069,1.0,0.11764705882352941,-9.307608753352497
held_out,random_full,vehicle_type_swap,regret2_insert_repair,0.200000,35,0.842473909159324,1.0,0.11428571428571428,-10.750638802632473
held_out,random_full,vehicle_type_swap,regret2_insert_repair,0.300000,27,0.8155499873049816,1.0,0.1111111111111111,-11.48413272866645
held_out,random_full,vehicle_type_swap,regret3_insert_repair,0.333333,46,0.7963958583947072,1.0,0.10869565217391304,-9.619592403392824
held_out,random_full,vehicle_type_swap,regret3_insert_repair,0.400000,37,0.7927480080963345,0.972972972972973,0.10810810810810811,-9.437917338333074
held_out,random_full,vehicle_type_swap,regret2_insert_repair,0.133333,31,0.8251161013136307,1.0,0.0967741935483871,-13.891505934231528
held_out,random_full,vehicle_type_swap,regret3_insert_repair,0.100000,25,0.6906576440224058,0.96,0.08,-10.764410452508601
held_out,random_full,route_segment_removal,greedy_insert_repair,0.366667,39,0.38617255391189426,0.41025641025641024,0.07692307692307693,63.20622393787979
held_out,random_full,vehicle_type_swap,regret2_insert_repair,0.100000,42,0.588230368591937,0.9761904761904762,0.07142857142857142,-7.88004526454898
held_out,random_full,whole_route_removal,regret2_insert_repair,0.300000,29,0.34727965458349075,0.6206896551724138,0.06896551724137931,27.77515045793993
held_out,random_full,route_segment_removal,regret2_insert_repair,0.300000,35,0.2857142857142857,0.3142857142857143,0.05714285714285714,53.347643730222444
held_out,random_full,whole_route_removal,regret3_insert_repair,0.300000,37,0.2714600675413143,0.4864864864864865,0.05405405405405406,49.64704847910347
held_out,random_full,route_segment_removal,regret2_insert_repair,0.366667,39,0.2583483366775863,0.4358974358974359,0.05128205128205128,63.87770026528887
held_out,random_full,whole_route_removal,regret3_insert_repair,0.266667,42,0.2425741983275945,0.6904761904761905,0.047619047619047616,30.92888608540657
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.100000,25,0.2,0.12,0.04,167.58198335334833
held_out,random_full,whole_route_removal,regret3_insert_repair,0.233333,25,0.2,0.64,0.04,44.24965711654917
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.366667,29,0.1724137931034483,0.034482758620689655,0.034482758620689655,332.1201830379226
held_out,random_full,vehicle_type_swap,regret2_insert_repair,0.333333,30,0.4927493812101581,0.9666666666666667,0.03333333333333333,-11.2348995035505
held_out,random_full,route_segment_removal,regret3_insert_repair,0.166667,30,0.1724967329939755,0.4,0.03333333333333333,57.66964403719956
held_out,random_full,route_segment_removal,regret3_insert_repair,0.366667,30,0.167,0.26666666666666666,0.03333333333333333,91.19105441073671
held_out,random_full,route_segment_removal,regret3_insert_repair,0.133333,31,0.16129032258064516,0.3870967741935484,0.03225806451612903,70.36176345876996
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.400000,31,0.16129032258064516,0.03225806451612903,0.03225806451612903,388.68243303655015
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.266667,32,0.15625,0.03125,0.03125,288.009392965627
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.200000,32,0.15625,0.03125,0.03125,604.9886569933306
held_out,random_full,route_segment_removal,greedy_insert_repair,0.300000,34,0.14798131859464542,0.47058823529411764,0.029411764705882353,55.85594570761822
held_out,random_full,whole_route_removal,greedy_insert_repair,0.100000,34,0.14705882352941177,0.5294117647058824,0.029411764705882353,43.448929432657074
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.366667,34,0.14705882352941177,0.029411764705882353,0.029411764705882353,745.829151463759
held_out,random_full,route_segment_removal,regret3_insert_repair,0.200000,35,0.15297930725238454,0.34285714285714286,0.02857142857142857,68.71876947568678
held_out,random_full,route_segment_removal,greedy_insert_repair,0.266667,35,0.14342857142857143,0.37142857142857144,0.02857142857142857,74.89398158292633
held_out,random_full,route_segment_removal,regret2_insert_repair,0.100000,35,0.14285714285714285,0.34285714285714286,0.02857142857142857,69.16419648837037
held_out,random_full,route_segment_removal,greedy_insert_repair,0.166667,36,0.13975682722608845,0.6111111111111112,0.027777777777777776,33.12740176940761
held_out,random_full,random_customer_removal,regret2_insert_repair,0.233333,36,0.1388888888888889,0.027777777777777776,0.027777777777777776,670.5932600515686
held_out,random_full,route_segment_removal,greedy_insert_repair,0.100000,36,0.1388888888888889,0.3333333333333333,0.027777777777777776,60.30231649322075
held_out,random_full,route_segment_removal,regret2_insert_repair,0.400000,36,0.1388888888888889,0.4444444444444444,0.027777777777777776,58.65396982300638
held_out,random_full,whole_route_removal,greedy_insert_repair,0.266667,37,0.1361588771733896,0.6756756756756757,0.02702702702702703,37.1227269644664
held_out,random_full,whole_route_removal,regret3_insert_repair,0.133333,37,0.13547788281406445,0.6486486486486487,0.02702702702702703,45.304192146679554
held_out,random_full,random_customer_removal,regret3_insert_repair,0.400000,37,0.13513513513513514,0.02702702702702703,0.02702702702702703,824.630129874991
held_out,random_full,whole_route_removal,greedy_insert_repair,0.233333,38,0.14119317877144943,0.5263157894736842,0.02631578947368421,48.7343528840118
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.300000,38,0.13157894736842105,0.02631578947368421,0.02631578947368421,710.52929225827
held_out,random_full,route_segment_removal,greedy_insert_repair,0.233333,39,0.1282051282051282,0.46153846153846156,0.02564102564102564,63.939067030006285
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.233333,41,0.12195121951219512,0.024390243902439025,0.024390243902439025,651.6333825650767
held_out,random_full,whole_route_removal,regret3_insert_repair,0.400000,42,0.12069655698623431,0.6190476190476191,0.023809523809523808,36.602374474721444
held_out,random_full,random_customer_removal,regret2_insert_repair,0.100000,34,0.014406976963250977,0.029411764705882353,0.0,434.65011901207714
held_out,random_full,route_segment_removal,regret3_insert_repair,0.233333,36,0.008604299946878792,0.5,0.0,48.44570319061724
held_out,random_full,whole_route_removal,regret3_insert_repair,0.100000,34,0.008234122879962513,0.6470588235294118,0.0,37.15825495049759
held_out,random_full,route_segment_removal,greedy_insert_repair,0.200000,32,0.008177810875982851,0.40625,0.0,68.30223486434255
held_out,random_full,whole_route_removal,regret2_insert_repair,0.166667,31,0.007576657245085705,0.6129032258064516,0.0,51.434136371642786
held_out,random_full,whole_route_removal,regret2_insert_repair,0.133333,37,0.006977484419652772,0.7567567567567568,0.0,29.760780006076537
held_out,random_full,route_segment_removal,regret3_insert_repair,0.400000,36,0.005627172676937268,0.4166666666666667,0.0,69.32284295423979
held_out,random_full,route_segment_removal,regret2_insert_repair,0.200000,36,0.005431655949732024,0.3888888888888889,0.0,55.916831324517865
held_out,random_full,whole_route_removal,regret3_insert_repair,0.166667,40,0.005213130404547173,0.625,0.0,44.321216289071614
held_out,random_full,whole_route_removal,regret2_insert_repair,0.200000,23,0.004006296905352086,0.5217391304347826,0.0,58.25855890231156
held_out,random_full,whole_route_removal,greedy_insert_repair,0.400000,25,0.003852689297665581,0.56,0.0,43.7110403032822
held_out,random_full,route_segment_removal,regret2_insert_repair,0.133333,36,0.0032267469033128333,0.3888888888888889,0.0,58.30819563631722
held_out,random_full,route_segment_removal,regret2_insert_repair,0.233333,33,0.0028044137747602928,0.45454545454545453,0.0,34.6354118053774
held_out,random_full,route_segment_removal,regret2_insert_repair,0.266667,32,0.0018873545099357054,0.40625,0.0,61.16630048789091
held_out,random_full,whole_route_removal,regret2_insert_repair,0.366667,29,0.001425178149343274,0.6551724137931034,0.0,45.50166602662996
held_out,random_full,route_segment_removal,regret3_insert_repair,0.266667,32,0.001135718566396053,0.46875,0.0,57.16668757047147
held_out,random_full,whole_route_removal,greedy_insert_repair,0.200000,35,0.0009112013445544635,0.5714285714285714,0.0,50.82757416308508
held_out,random_full,route_segment_removal,regret3_insert_repair,0.333333,44,0.0003841790366544352,0.18181818181818182,0.0,79.36538576322582
held_out,random_full,whole_route_removal,regret2_insert_repair,0.100000,44,0.00037253647042131515,0.6818181818181818,0.0,34.433999656501584
held_out,random_full,route_segment_removal,regret2_insert_repair,0.166667,33,0.00030303030303030303,0.30303030303030304,0.0,84.39116384538013
held_out,random_full,random_customer_removal,regret3_insert_repair,0.133333,34,0.00029411764705882356,0.029411764705882353,0.0,459.0977075936425
held_out,random_full,route_segment_removal,greedy_insert_repair,0.400000,37,0.0002702702702702703,0.43243243243243246,0.0,59.01651688366475
held_out,random_full,whole_route_removal,regret3_insert_repair,0.333333,38,0.0002631578947368421,0.6578947368421053,0.0,47.75054841665323
held_out,random_full,route_segment_removal,regret3_insert_repair,0.300000,44,0.00022727272727272727,0.4090909090909091,0.0,54.769323330383145
held_out,random_full,random_customer_removal,greedy_insert_repair,0.100000,38,0.0,0.0,0.0,435.28690725997006
held_out,random_full,random_customer_removal,greedy_insert_repair,0.133333,22,0.0,0.0,0.0,486.312896767347
held_out,random_full,random_customer_removal,greedy_insert_repair,0.166667,50,0.0,0.0,0.0,606.4584032278998
held_out,random_full,random_customer_removal,greedy_insert_repair,0.200000,29,0.0,0.0,0.0,759.9191812865008
held_out,random_full,random_customer_removal,greedy_insert_repair,0.233333,22,0.0,0.0,0.0,772.1489114118768
held_out,random_full,random_customer_removal,greedy_insert_repair,0.266667,31,0.0,0.0,0.0,807.6357955543158
held_out,random_full,random_customer_removal,greedy_insert_repair,0.300000,27,0.0,0.0,0.0,810.2423259286601
held_out,random_full,random_customer_removal,greedy_insert_repair,0.333333,36,0.0,0.0,0.0,883.8566162618048
held_out,random_full,random_customer_removal,greedy_insert_repair,0.366667,40,0.0,0.0,0.0,832.9745200573541
held_out,random_full,random_customer_removal,greedy_insert_repair,0.400000,39,0.0,0.0,0.0,867.9512503948986
held_out,random_full,random_customer_removal,regret2_insert_repair,0.133333,29,0.0,0.0,0.0,620.08655588638
held_out,random_full,random_customer_removal,regret2_insert_repair,0.166667,41,0.0,0.0,0.0,541.850889422078
held_out,random_full,random_customer_removal,regret2_insert_repair,0.200000,38,0.0,0.0,0.0,661.5793614576327
held_out,random_full,random_customer_removal,regret2_insert_repair,0.266667,39,0.0,0.0,0.0,796.9710469545679
held_out,random_full,random_customer_removal,regret2_insert_repair,0.300000,35,0.0,0.0,0.0,875.9879622378128
held_out,random_full,random_customer_removal,regret2_insert_repair,0.333333,25,0.0,0.0,0.0,927.5586197705172
held_out,random_full,random_customer_removal,regret2_insert_repair,0.366667,39,0.0,0.0,0.0,844.765341398973
held_out,random_full,random_customer_removal,regret2_insert_repair,0.400000,36,0.0,0.0,0.0,909.8457454246548
held_out,random_full,random_customer_removal,regret3_insert_repair,0.100000,46,0.0,0.0,0.0,440.35763752368706
held_out,random_full,random_customer_removal,regret3_insert_repair,0.166667,35,0.0,0.0,0.0,653.275688317248
held_out,random_full,random_customer_removal,regret3_insert_repair,0.200000,36,0.0,0.0,0.0,641.8940090796128
held_out,random_full,random_customer_removal,regret3_insert_repair,0.233333,47,0.0,0.0,0.0,737.3148035365004
held_out,random_full,random_customer_removal,regret3_insert_repair,0.266667,36,0.0,0.0,0.0,811.4191734226094
held_out,random_full,random_customer_removal,regret3_insert_repair,0.300000,31,0.0,0.0,0.0,779.3890906981605
held_out,random_full,random_customer_removal,regret3_insert_repair,0.333333,29,0.0,0.0,0.0,770.342013509563
held_out,random_full,random_customer_removal,regret3_insert_repair,0.366667,33,0.0,0.0,0.0,877.7712545916487
held_out,random_full,route_segment_removal,greedy_insert_repair,0.133333,29,0.0,0.5172413793103449,0.0,51.433194474193584
held_out,random_full,route_segment_removal,greedy_insert_repair,0.333333,32,0.0,0.40625,0.0,46.59285636672007
held_out,random_full,route_segment_removal,regret2_insert_repair,0.333333,34,0.0,0.4411764705882353,0.0,65.65050231731361
held_out,random_full,route_segment_removal,regret3_insert_repair,0.100000,41,0.0,0.3902439024390244,0.0,55.84826417393738
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.100000,40,0.0,0.1,0.0,137.50924169006922
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.133333,34,0.0,0.029411764705882353,0.0,216.03155683060356
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.166667,37,0.0,0.02702702702702703,0.0,249.7624870153001
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.200000,40,0.0,0.025,0.0,249.41668694486978
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.233333,46,0.0,0.0,0.0,261.2665577552896
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.300000,32,0.0,0.0,0.0,290.2770651461826
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.333333,24,0.0,0.0,0.0,395.05893936466964
held_out,random_full,shaw_related_removal,greedy_insert_repair,0.400000,29,0.0,0.0,0.0,364.7765136395011
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.133333,18,0.0,0.0,0.0,211.14234531011846
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.166667,40,0.0,0.075,0.0,234.51626197210757
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.200000,31,0.0,0.0,0.0,287.2102015530122
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.233333,30,0.0,0.0,0.0,300.0790406388432
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.266667,30,0.0,0.0,0.0,392.9858256052781
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.300000,29,0.0,0.0,0.0,369.6858992673565
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.333333,35,0.0,0.0,0.0,384.8443808988469
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.366667,39,0.0,0.0,0.0,423.37827859608484
held_out,random_full,shaw_related_removal,regret2_insert_repair,0.400000,39,0.0,0.0,0.0,433.5923474211403
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.100000,37,0.0,0.05405405405405406,0.0,163.89347555780878
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.133333,25,0.0,0.08,0.0,194.25169014348995
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.166667,29,0.0,0.0,0.0,247.0289939014378
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.200000,45,0.0,0.0,0.0,252.81737766728568
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.233333,34,0.0,0.0,0.0,296.838204841025
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.266667,24,0.0,0.0,0.0,397.9010632327269
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.300000,32,0.0,0.0,0.0,351.1849914296864
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.333333,33,0.0,0.0,0.0,430.8083271913991
held_out,random_full,shaw_related_removal,regret3_insert_repair,0.366667,37,0.0,0.0,0.0,396.7943734624325
held_out,random_full,whole_route_removal,greedy_insert_repair,0.133333,40,0.0,0.525,0.0,47.10643676769151
held_out,random_full,whole_route_removal,greedy_insert_repair,0.166667,29,0.0,0.5862068965517241,0.0,47.69956107602805
held_out,random_full,whole_route_removal,greedy_insert_repair,0.300000,29,0.0,0.5517241379310345,0.0,55.46427654428663
held_out,random_full,whole_route_removal,greedy_insert_repair,0.333333,44,0.0,0.6363636363636364,0.0,27.1389795123369
held_out,random_full,whole_route_removal,greedy_insert_repair,0.366667,31,0.0,0.5161290322580645,0.0,50.32142003681623
held_out,random_full,whole_route_removal,regret2_insert_repair,0.233333,38,0.0,0.6052631578947368,0.0,40.915245648781045
held_out,random_full,whole_route_removal,regret2_insert_repair,0.266667,32,0.0,0.5625,0.0,46.52819513840883
held_out,random_full,whole_route_removal,regret2_insert_repair,0.333333,45,0.0,0.5333333333333333,0.0,44.79945143166636
held_out,random_full,whole_route_removal,regret2_insert_repair,0.400000,29,0.0,0.5172413793103449,0.0,49.838389073357135
held_out,random_full,whole_route_removal,regret3_insert_repair,0.200000,25,0.0,0.56,0.0,73.71892636409198
held_out,random_full,whole_route_removal,regret3_insert_repair,0.366667,36,0.0,0.6388888888888888,0.0,39.652926039411355
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.100000,31,0.0,0.0,0.0,577.0394389000367
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.133333,44,0.0,0.0,0.0,652.8283990549054
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.166667,35,0.0,0.0,0.0,597.2791120787987
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.266667,20,0.0,0.0,0.0,689.236972361783
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.300000,37,0.0,0.0,0.0,701.8869926252685
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.333333,32,0.0,0.0,0.0,828.0562766423274
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.366667,33,0.0,0.0,0.0,788.283204585864
held_out,random_full,worst_customer_removal,greedy_insert_repair,0.400000,36,0.0,0.0,0.0,794.1237493362403
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.100000,33,0.0,0.0,0.0,548.0514689518294
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.133333,25,0.0,0.0,0.0,610.1001254689012
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.166667,40,0.0,0.0,0.0,533.6836423988315
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.200000,27,0.0,0.0,0.0,585.6061886760313
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.233333,31,0.0,0.0,0.0,623.1607296991219
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.266667,29,0.0,0.0,0.0,661.3047921079542
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.300000,27,0.0,0.0,0.0,686.8422096947971
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.333333,30,0.0,0.0,0.0,749.5236847847335
held_out,random_full,worst_customer_removal,regret2_insert_repair,0.400000,30,0.0,0.0,0.0,741.1621572652759
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.100000,35,0.0,0.0,0.0,592.1792892557881
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.133333,37,0.0,0.0,0.0,641.0596358056961
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.166667,24,0.0,0.0,0.0,655.5818112538637
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.200000,37,0.0,0.02702702702702703,0.0,584.692444693099
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.233333,29,0.0,0.0,0.0,559.0971116733398
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.266667,32,0.0,0.0,0.0,719.2398433489698
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.333333,43,0.0,0.0,0.0,725.4493307749469
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.366667,26,0.0,0.0,0.0,806.1267218598391
held_out,random_full,worst_customer_removal,regret3_insert_repair,0.400000,36,0.0,0.0,0.0,712.5841351174698
train0,alpha_ucb_env,random_customer_removal,greedy_insert_repair,,1422,0.24261603375527427,0.05625879043600562,0.04852320675105485,191.86626979482733
train0,alpha_ucb_env,vehicle_type_swap,greedy_insert_repair,,2630,0.15399239543726237,0.030798479087452472,0.030798479087452472,5.138836929638913
train0,alpha_ucb_env,shaw_related_removal,regret3_insert_repair,,395,0.12658227848101267,0.02531645569620253,0.02531645569620253,194.9968460953047
train0,alpha_ucb_env,worst_customer_removal,greedy_insert_repair,,97,0.10309278350515463,0.020618556701030927,0.020618556701030927,394.3239259522298
train0,alpha_ucb_env,whole_route_removal,greedy_insert_repair,,431,0.09280742459396751,0.06728538283062645,0.018561484918793503,79.17896592905332
train0,alpha_ucb_env,whole_route_removal,regret3_insert_repair,,567,0.07936507936507936,0.09523809523809523,0.015873015873015872,77.06937754594426
train0,alpha_ucb_env,whole_route_removal,regret2_insert_repair,,547,0.07312614259597806,0.12797074954296161,0.014625228519195612,52.55645964210804
train0,alpha_ucb_env,random_customer_removal,regret2_insert_repair,,5,0.0,0.0,0.0,244.72041923780753
train0,alpha_ucb_env,random_customer_removal,regret3_insert_repair,,5,0.0,0.0,0.0,205.95489844065096
train0,alpha_ucb_env,route_segment_removal,greedy_insert_repair,,5,0.0,0.0,0.0,99.01175291810941
train0,alpha_ucb_env,route_segment_removal,regret2_insert_repair,,5,0.0,0.0,0.0,47.862205753327636
train0,alpha_ucb_env,route_segment_removal,regret3_insert_repair,,5,0.0,0.0,0.0,43.302919481642036
train0,alpha_ucb_env,shaw_related_removal,greedy_insert_repair,,5,0.0,0.0,0.0,119.17531393894087
train0,alpha_ucb_env,shaw_related_removal,regret2_insert_repair,,5,0.0,0.0,0.0,177.77744512170693
train0,alpha_ucb_env,vehicle_type_swap,regret2_insert_repair,,5,0.0,0.0,0.0,4.729783999998654
train0,alpha_ucb_env,vehicle_type_swap,regret3_insert_repair,,5,0.0,0.0,0.0,6.360990967772613
train0,alpha_ucb_env,worst_customer_removal,regret2_insert_repair,,5,0.0,0.0,0.0,285.32121566581765
train0,alpha_ucb_env,worst_customer_removal,regret3_insert_repair,,5,0.0,0.0,0.0,282.82748058537953
train0,ppo_full,vehicle_type_swap,regret2_insert_repair,0.333333,6144,0.16358656773413116,1.0,0.01025390625,-0.17919385334613125
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.366667,30,1.5026153540937108,0.9666666666666667,0.26666666666666666,-8.959332221980018
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.166667,41,1.3946150171165654,1.0,0.24390243902439024,-8.937994326390076
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.200000,31,1.3218537011114024,1.0,0.22580645161290322,-8.890608302581533
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.133333,44,1.2498211064307412,1.0,0.20454545454545456,-10.966011128519147
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.166667,32,1.2006248115660172,1.0,0.1875,-11.32724621823624
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.133333,43,1.1452125773279236,1.0,0.18604651162790697,-9.910065788853444
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.200000,33,1.113739037906431,1.0,0.18181818181818182,-9.134935084004086
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.266667,28,1.154353209267063,1.0,0.17857142857142858,-11.731529202919578
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.366667,29,1.1146594816393216,1.0,0.1724137931034483,-10.802832141727981
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.400000,36,1.0630588921165212,0.9722222222222222,0.16666666666666666,-9.809690298151812
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.133333,31,1.0507133055698419,1.0,0.16129032258064516,-10.746490965571631
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.233333,33,1.038674302752176,1.0,0.15151515151515152,-11.936209487031785
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.166667,34,0.949435280265887,1.0,0.14705882352941177,-8.435908869889973
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.100000,42,0.9478174821821744,1.0,0.14285714285714285,-10.000313061505029
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.333333,29,0.9161235527307158,1.0,0.13793103448275862,-9.492124867800031
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.233333,37,0.8811210674446066,0.972972972972973,0.13513513513513514,-8.26486969199201
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.266667,30,0.8909694566878734,0.9666666666666667,0.13333333333333333,-9.544327422665674
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.333333,46,0.9540008052721947,1.0,0.13043478260869565,-12.711881975261141
train0,random_full,shaw_related_removal,greedy_insert_repair,0.300000,32,0.625,0.15625,0.125,205.41003981848715
train0,random_full,vehicle_type_swap,greedy_insert_repair,0.100000,33,0.796500450026439,1.0,0.12121212121212122,-7.0861725287332415
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.100000,25,0.8999653450110274,1.0,0.12,-12.293786420664473
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.233333,42,0.8551683148391863,1.0,0.11904761904761904,-10.768256894422533
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.200000,35,0.8322971195939499,0.9714285714285714,0.11428571428571428,-10.5467193574526
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.266667,36,0.7794548746034253,1.0,0.1111111111111111,-8.515471499367083
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.300000,27,0.7404940442316815,1.0,0.1111111111111111,-7.515517234641114
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.366667,30,0.7353609992341991,1.0,0.1,-9.739556390048408
train0,random_full,vehicle_type_swap,regret2_insert_repair,0.400000,34,0.738805482675991,1.0,0.08823529411764706,-11.752815952554904
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.400000,37,0.6929018885291873,0.972972972972973,0.08108108108108109,-10.272812147870404
train0,random_full,whole_route_removal,greedy_insert_repair,0.233333,38,0.39473684210526316,0.5789473684210527,0.07894736842105263,35.46659865726682
train0,random_full,route_segment_removal,greedy_insert_repair,0.200000,32,0.3125,0.21875,0.0625,80.70423376541787
train0,random_full,whole_route_removal,regret3_insert_repair,0.100000,34,0.29411764705882354,0.6764705882352942,0.058823529411764705,33.09716950594428
train0,random_full,vehicle_type_swap,regret3_insert_repair,0.300000,39,0.5790637421179073,1.0,0.05128205128205128,-12.684444769583957
train0,random_full,whole_route_removal,regret3_insert_repair,0.166667,40,0.251451016583897,0.625,0.05,43.8094517976064
train0,random_full,worst_customer_removal,regret3_insert_repair,0.333333,43,0.23255813953488372,0.046511627906976744,0.046511627906976744,720.3466226321601
train0,random_full,route_segment_removal,regret3_insert_repair,0.300000,44,0.23293472995654482,0.4318181818181818,0.045454545454545456,54.9209693193774
train0,random_full,random_customer_removal,greedy_insert_repair,0.233333,22,0.22727272727272727,0.045454545454545456,0.045454545454545456,685.3284547469656
train0,random_full,shaw_related_removal,regret2_insert_repair,0.100000,25,0.2,0.08,0.04,154.64431546286147
train0,random_full,shaw_related_removal,regret3_insert_repair,0.133333,25,0.2,0.04,0.04,184.66852966008594
train0,random_full,whole_route_removal,regret3_insert_repair,0.233333,25,0.2,0.6,0.04,41.440512193684114
train0,random_full,worst_customer_removal,regret2_insert_repair,0.200000,27,0.18518518518518517,0.037037037037037035,0.037037037037037035,714.7364873109517
