active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,charging_action_count,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share
{},16000,LNS,150.0,573.7936728978657,vanilla,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc150/e2-vanilla-10c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,1,2,28.23147658299422,1,1,16000,566.7432928264869,True,OK,e2-vanilla-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,3,300.0,wc150,150kWh same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,396.37361362956347,vanilla,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc150/e2-vanilla-10c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,1,1,10.64008016599837,1,1,16000,1503.7480686592837,True,OK,e2-vanilla-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc150,150kWh same wall-clock,1,10,OK,"{""acceptance"": {""count"": 15937.0, ""seconds"": 0.015058691045851447}, ""checkpoint_model_cost"": {""count"": 9.0, ""seconds"": 0.00042504200246185064}, ""destroy:random_customer_removal"": {""count"": 954.0, ""seconds"": 0.03271442796540214}, ""destroy:route_segment_removal"": {""count"": 9997.0, ""seconds"": 0.2542087016336154}, ""destroy:shaw_related_removal"": {""count"": 954.0, ""seconds"": 0.05759028803004185}, ""destroy:vehicle_type_swap"": {""count"": 954.0, ""seconds"": 0.12850480205088388}, ""destroy:whole_route_removal"": {""count"": 2124.0, ""seconds"": 0.037249148001137655}, ""destroy:worst_customer_removal"": {""count"": 954.0, ""seconds"": 0.023986260071978904}, ""final_check"": {""count"": 1.0, ""seconds"": 8.254100248450413e-05}, ""full_candidate_score"": {""count"": 15937.0, ""seconds"": 1.966286969021894}, ""history_model_cost"": {""count"": 9.0, ""seconds"": 0.0004461680000531487}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0001426250018994324}, ""local_search"": {""count"": 3238.0, ""seconds"": 0.0034742638672469184}, ""repair:greedy_insert_repair"": {""count"": 8962.0, ""seconds"": 3.680472158783232}, ""repair:regret2_insert_repair"": {""count"": 3897.0, ""seconds"": 1.7284354229195742}, ""repair:regret3_insert_repair"": {""count"": 3078.0, ""seconds"": 2.005567833992245}, ""repair_full_check"": {""count"": 17023.0, ""seconds"": 1.4914272364403587}, ""repair_solution_score"": {""count"": 954.0, ""seconds"": 0.031057583815709222}, ""route_model_cost"": {""count"": 900.0, ""seconds"": 0.019759248847549316}, ""scan_build"": {""count"": 63.0, ""seconds"": 0.0053118780051590875}, ""scan_score"": {""count"": 63.0, ""seconds"": 0.004602165034157224}}",0,False,False,0.5
{},16000,LNS,280.0,3960.9142264324673,multidepot,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc280/e2-multidepot-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,525.6995734590018,1,1,16000,30.43563435808609,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc280,280kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,3960.9142264324673,multidepot,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc280/e2-multidepot-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,274.4752141659992,1,1,16000,58.29305953405104,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc280,280kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004384727188153192}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002442499971948564}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4241859542307793}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4523701990765403}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.97816591028095}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.001481424886151}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.40504037794744363}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.47893475895398296}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003236659977119416}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.93878814297932}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00031024999771034345}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.000610834002145566}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 82.97516259280383}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 83.15867633617017}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 84.41036133533635}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.691228318923095}, ""repair_solution_score"": {""count"": 5724.0, ""seconds"": 1.3913389069712139}, ""route_model_cost"": {""count"": 631670.0, ""seconds"": 14.981545439564798}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.0642994569716393}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.0326847919714055}}",0,False,False,0.06666666666666667
{},11570,LNS,280.0,6633.4344963179965,threeshift,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc280/e2-threeshift-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,903.6639803750004,1,1,16000,12.803431641923703,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,wc280,280kWh same wall-clock,1,200,OK,{},0,False,False,0.037037037037037035
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",9510,alns_e2_throughput,280.0,6633.4344963179965,threeshift,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc280/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,905.5777090830015,1,1,16000,10.501583579867415,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,wc280,280kWh same wall-clock,1,200,OK,"{""acceptance"": {""count"": 9472.0, ""seconds"": 0.002624525877763517}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0004628750029951334}, ""destroy:random_customer_removal"": {""count"": 1581.0, ""seconds"": 0.5369747809454566}, ""destroy:route_segment_removal"": {""count"": 1578.0, ""seconds"": 0.6679359860645491}, ""destroy:shaw_related_removal"": {""count"": 1578.0, ""seconds"": 49.94300117193052}, ""destroy:vehicle_type_swap"": {""count"": 1578.0, ""seconds"": 13.939546760972007}, ""destroy:whole_route_removal"": {""count"": 1578.0, ""seconds"": 0.6227363669968327}, ""destroy:worst_customer_removal"": {""count"": 1579.0, ""seconds"": 0.6602405111480039}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006367909954860806}, ""full_candidate_score"": {""count"": 9472.0, ""seconds"": 10.624899203474342}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0006563749993802048}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011548750044312328}, ""repair:greedy_insert_repair"": {""count"": 3158.0, ""seconds"": 269.4133781622804}, ""repair:regret2_insert_repair"": {""count"": 3157.0, ""seconds"": 284.17102979779156}, ""repair:regret3_insert_repair"": {""count"": 3157.0, ""seconds"": 279.01019635582634}, ""repair_full_check"": {""count"": 18944.0, ""seconds"": 15.168646815793181}, ""repair_solution_score"": {""count"": 9303.0, ""seconds"": 4.348105718076113}, ""route_model_cost"": {""count"": 1024082.0, ""seconds"": 27.688185401690134}, ""scan_build"": {""count"": 38.0, ""seconds"": 0.10955937501421431}, ""scan_score"": {""count"": 38.0, ""seconds"": 0.05441016596159898}}",0,False,False,0.037037037037037035
{},16000,LNS,280.0,573.7936728978657,vanilla,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc280/e2-vanilla-10c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,1,2,28.04909504099487,1,1,16000,570.4283855366942,True,OK,e2-vanilla-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,3,300.0,wc280,280kWh same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,280.0,396.37361362956347,vanilla,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc280/e2-vanilla-10c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,1,1,10.434528624995437,1,1,16000,1533.3706557354906,True,OK,e2-vanilla-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc280,280kWh same wall-clock,1,10,OK,"{""acceptance"": {""count"": 15937.0, ""seconds"": 0.014372447243658826}, ""checkpoint_model_cost"": {""count"": 9.0, ""seconds"": 0.00037687499570893124}, ""destroy:random_customer_removal"": {""count"": 954.0, ""seconds"": 0.032536553881072905}, ""destroy:route_segment_removal"": {""count"": 9997.0, ""seconds"": 0.24969192926801043}, ""destroy:shaw_related_removal"": {""count"": 954.0, ""seconds"": 0.05755867994594155}, ""destroy:vehicle_type_swap"": {""count"": 954.0, ""seconds"": 0.12816818190913182}, ""destroy:whole_route_removal"": {""count"": 2124.0, ""seconds"": 0.036952018963347655}, ""destroy:worst_customer_removal"": {""count"": 954.0, ""seconds"": 0.024135618936270475}, ""final_check"": {""count"": 1.0, ""seconds"": 8.295800216728821e-05}, ""full_candidate_score"": {""count"": 15937.0, ""seconds"": 1.9530882141698385}, ""history_model_cost"": {""count"": 9.0, ""seconds"": 0.00040929100941866636}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00014224999904399738}, ""local_search"": {""count"": 3238.0, ""seconds"": 0.0032951203829725273}, ""repair:greedy_insert_repair"": {""count"": 8962.0, ""seconds"": 3.639395836398762}, ""repair:regret2_insert_repair"": {""count"": 3897.0, ""seconds"": 1.7165712636415265}, ""repair:regret3_insert_repair"": {""count"": 3078.0, ""seconds"": 1.9903930402215337}, ""repair_full_check"": {""count"": 17023.0, ""seconds"": 1.4833289583111764}, ""repair_solution_score"": {""count"": 954.0, ""seconds"": 0.030990199011284858}, ""route_model_cost"": {""count"": 900.0, ""seconds"": 0.01813186480285367}, ""scan_build"": {""count"": 63.0, ""seconds"": 0.005172207987925503}, ""scan_score"": {""count"": 63.0, ""seconds"": 0.0045432490078383125}}",0,False,False,0.5
{},16000,LNS,80.0,3960.9142264324673,multidepot,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc80/e2-multidepot-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,573.4703044999987,1,1,16000,27.900311270607446,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,3960.9142264324673,multidepot,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc80/e2-multidepot-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,291.6347408340007,1,1,16000,54.8631481772168,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.00436161470861407}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00025933299912139773}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4707374768695445}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.46938162207516143}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 14.198049864724453}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 9.333124508011679}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.4204772928424063}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.5132939367904328}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003080829992541112}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 9.207800927841163}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003140420012641698}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006138750031823292}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 86.59486473825382}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 87.94847545841913}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 87.95053954701143}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.866453591348545}, ""repair_solution_score"": {""count"": 7234.0, ""seconds"": 1.835849301845883}, ""route_model_cost"": {""count"": 628491.0, ""seconds"": 15.449115227209404}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06558458903600695}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.033045084986952133}}",0,False,False,0.06666666666666667
{},10955,LNS,80.0,6633.4344963179965,threeshift,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc80/e2-threeshift-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,903.7331731250015,1,1,16000,12.121940773866823,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,wc80,Goeke80 same wall-clock,1,200,OK,{},0,False,False,0.037037037037037035
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8732,alns_e2_throughput,80.0,6633.4344963179965,threeshift,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc80/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,905.6927550830005,1,1,16000,9.64123865515494,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,wc80,Goeke80 same wall-clock,1,200,OK,"{""acceptance"": {""count"": 8697.0, ""seconds"": 0.002586670008895453}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0004771250023622997}, ""destroy:random_customer_removal"": {""count"": 1452.0, ""seconds"": 0.5076652559509967}, ""destroy:route_segment_removal"": {""count"": 1449.0, ""seconds"": 0.6300245147649548}, ""destroy:shaw_related_removal"": {""count"": 1449.0, ""seconds"": 46.170673361906665}, ""destroy:vehicle_type_swap"": {""count"": 1449.0, ""seconds"": 18.462730390914658}, ""destroy:whole_route_removal"": {""count"": 1449.0, ""seconds"": 0.5833459210261935}, ""destroy:worst_customer_removal"": {""count"": 1449.0, ""seconds"": 0.6145198619778967}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006335830039461143}, ""full_candidate_score"": {""count"": 8697.0, ""seconds"": 9.937420147944067}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0006825410018791445}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011614169998210855}, ""repair:greedy_insert_repair"": {""count"": 2899.0, ""seconds"": 270.54147062581615}, ""repair:regret2_insert_repair"": {""count"": 2899.0, ""seconds"": 284.56399503780995}, ""repair:regret3_insert_repair"": {""count"": 2899.0, ""seconds"": 276.84523236500536}, ""repair_full_check"": {""count"": 17394.0, ""seconds"": 13.976044137998542}, ""repair_solution_score"": {""count"": 6328.0, ""seconds"": 3.052203046012437}, ""route_model_cost"": {""count"": 968128.0, ""seconds"": 26.64409591897129}, ""scan_build"": {""count"": 35.0, ""seconds"": 0.10055937198922038}, ""scan_score"": {""count"": 35.0, ""seconds"": 0.05196104403148638}}",0,False,False,0.037037037037037035
{},16000,LNS,80.0,573.7936728978657,vanilla,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc80/e2-vanilla-10c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,1,2,29.665291124998475,1,1,16000,539.3508505472596,True,OK,e2-vanilla-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,3,300.0,wc80,Goeke80 same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,408.6283967549251,vanilla,2,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_smoke_data/checkpoints/wc80/e2-vanilla-10c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,1,1,12.548276375004207,1,1,16000,1275.0755180903989,True,OK,e2-vanilla-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc80,Goeke80 same wall-clock,1,10,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.009927663115377072}, ""checkpoint_model_cost"": {""count"": 6.0, ""seconds"": 0.00026995799998985603}, ""destroy:random_customer_removal"": {""count"": 1389.0, ""seconds"": 0.05417785594909219}, ""destroy:route_segment_removal"": {""count"": 1389.0, ""seconds"": 0.03963908602599986}, ""destroy:shaw_related_removal"": {""count"": 7420.0, ""seconds"": 0.4855262041091919}, ""destroy:vehicle_type_swap"": {""count"": 1389.0, ""seconds"": 0.33335395922040334}, ""destroy:whole_route_removal"": {""count"": 2174.0, ""seconds"": 0.042952087918820325}, ""destroy:worst_customer_removal"": {""count"": 2175.0, ""seconds"": 0.06219432411307935}, ""final_check"": {""count"": 1.0, ""seconds"": 8.812500163912773e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.1771037233411334}, ""history_model_cost"": {""count"": 6.0, ""seconds"": 0.000313373988319654}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0001760420054779388}, ""local_search"": {""count"": 809.0, ""seconds"": 0.0011142048097099178}, ""repair:greedy_insert_repair"": {""count"": 3564.0, ""seconds"": 1.9156086408402189}, ""repair:regret2_insert_repair"": {""count"": 8809.0, ""seconds"": 4.884538326172333}, ""repair:regret3_insert_repair"": {""count"": 3563.0, ""seconds"": 2.201288609263429}, ""repair_full_check"": {""count"": 17087.0, ""seconds"": 1.6093013077770593}, ""repair_solution_score"": {""count"": 1389.0, ""seconds"": 0.04773999100871151}, ""route_model_cost"": {""count"": 935.0, ""seconds"": 0.01947325692162849}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.005473123979754746}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.004896452992397826}}",0,False,False,0.5
