run_id,phase,category,instance,profile,algorithm,seed,status,failure_reason,eval_budget,actual_evals,best_cost,best_signature,feasible,violation_count,route_count
STRONG_BRIDGE_BACKEND_PROBE__multidepot__e2-multidepot-75c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,multidepot,e2-multidepot-75c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,2029.404358057452,380516952536edf048e7ad3ba9384021a2d49784df04adf5798220df0d8fb0ae,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__multidepot__e2-multidepot-75c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,multidepot,e2-multidepot-75c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,2019.5553444161362,26f50ea8d00a72e52008f55273e070cf5539c4dde39ab5983fd526b518d01c6d,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__multidepot__e2-multidepot-75c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,multidepot,e2-multidepot-75c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,2063.668469350863,e0b27c81a38c90e20df40b144e6379e347034905a0ddac20ad3e36a9cc4f0705,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__multidepot__e2-multidepot-75c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,multidepot,e2-multidepot-75c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,2157.1643401924744,c3b429008a8c8cb407377ce87dbafa0cfcf2928848a743d193e508b8ffcbc408,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__multidepot__e2-multidepot-75c-01__LNS_TRACE_REFERENCE__seed3,STRONG_BRIDGE_BACKEND_PROBE,multidepot,e2-multidepot-75c-01,LNS_TRACE_REFERENCE,LNS,3,OK,,4000,4000,2062.1369385235994,ace0eee4d94da3a2a0dab7fce0296ef756592fe9f8a407221da9e0b7f8a9e545,True,0,11
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-100c-01__A0_TRACE__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-100c-01,A0_TRACE,alns_e2_throughput,1,OK,,4000,4000,2728.4185304558287,dca11eabf73201774d6f8660f78c35b38471212819e168f8f322ccbf3029e23f,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-100c-01__A3_STRONG_BRIDGE_BACKEND__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-100c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,1,OK,,4000,4000,2840.0164771591103,0ba30885706ddb8f6cfaa7bbb65ed94db0d98782249abb6325d09c1a3419b43d,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-100c-01__LNS_TRACE_REFERENCE__seed1,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-100c-01,LNS_TRACE_REFERENCE,LNS,1,OK,,4000,4000,2702.079682384095,26171b8713055551da9c2300906495349e9834dcc5ed0e53a771f7817ee889cd,True,0,13
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-100c-01__A0_TRACE__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-100c-01,A0_TRACE,alns_e2_throughput,2,OK,,4000,4000,2720.4174402217823,7b99b69b15c66e56d61f85e3e5b3d88b2c501e0a8b61d65bbf4cada28f02ebb4,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-100c-01__A3_STRONG_BRIDGE_BACKEND__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-100c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,2,OK,,4000,4000,2879.3703020465623,0d418d197974846530665aeb9d0d788e54270aa9d8987033d4fb8da37cc876c2,True,0,15
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-100c-01__LNS_TRACE_REFERENCE__seed2,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-100c-01,LNS_TRACE_REFERENCE,LNS,2,OK,,4000,4000,2768.271074957225,310aa7cc506470dc83c9a1c0b25c4ae6890f379945b7daee0198f8880fc0e6ae,True,0,14
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-100c-01__A0_TRACE__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-100c-01,A0_TRACE,alns_e2_throughput,3,OK,,4000,4000,2725.487995598678,5756aa429f64c08395b7b0f8438f4bb8d3721a2471b284c0252152afb16a56c7,True,0,13
STRONG_BRIDGE_BACKEND_PROBE__threeshift__e2-threeshift-100c-01__A3_STRONG_BRIDGE_BACKEND__seed3,STRONG_BRIDGE_BACKEND_PROBE,threeshift,e2-threeshift-100c-01,A3_STRONG_BRIDGE_BACKEND,alns_e2_throughput,3,OK,,4000,4000,2819.732111022763,b5e67b7e653f535bd88ed19e21a83aeb4d75290b18454a61ead5ccc589972ab7,True,0,14
