algorithm,best_cost,bundle_dir,elapsed_seconds,eval_budget,evaluations,history,instance,max_runtime_seconds,seed,source,status,violation_count
LNS,4874.151352973525,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,460.95203783299803,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}, {'eval': 10, 'best_cost': 6121.020708018752, 'current_cost': 6670.790189356272, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 11, 'best_cost': 5888.409619530561, 'current_cost': 6121.020708018752, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 12, 'best_cost': 5868.827753971299, 'current_cost': 5888.409619530561, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 13, 'best_cost': 5568.348279485588, 'current_cost': 5868.827753971299, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 33, 'best_cost': 5492.288408797562, 'current_cost': 5621.981415919654, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 59, 'best_cost': 5413.093085729051, 'current_cost': 5494.840573925383, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 63, 'best_cost': 5407.358081536916, 'current_cost': 5424.216213155188, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 64, 'best_cost': 5407.11953236731, 'current_cost': 5407.358081536916, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 74, 'best_cost': 5370.83191841485, 'current_cost': 5438.940418144336, 'operator': 'lns_shaw_related_removal_regret2_insert_repair'}, {'eval': 81, 'best_cost': 5365.631443792188, 'current_cost': 5370.83191841485, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 85, 'best_cost': 5359.446120209385, 'current_cost': 5365.631443792188, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 93, 'best_cost': 5357.128599407873, 'current_cost': 5359.446120209385, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 95, 'best_cost': 5339.521898554203, 'current_cost': 5357.128599407873, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 99, 'best_cost': 5337.830773857143, 'current_cost': 5339.521898554203, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 101, 'best_cost': 5312.260757697491, 'current_cost': 5337.830773857143, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 115, 'best_cost': 5301.615624827327, 'current_cost': 5312.260757697491, 'operator': 'lns_shaw_related_removal_regret2_insert_repair'}, {'eval': 131, 'best_cost': 5290.797140498843, 'current_cost': 5301.676971282142, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 132, 'best_cost': 5286.968050484874, 'current_cost': 5290.797140498843, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 134, 'best_cost': 5283.89314310506, 'current_cost': 5286.968050484874, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 137, 'best_cost': 5278.802665027945, 'current_cost': 5283.89314310506, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 138, 'best_cost': 5275.838899090775, 'current_cost': 5278.802665027945, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 142, 'best_cost': 5275.798163869874, 'current_cost': 5275.838899090775, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 144, 'best_cost': 5266.956765550288, 'current_cost': 5275.798163869874, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 147, 'best_cost': 5249.616731566668, 'current_cost': 5266.956765550288, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 149, 'best_cost': 5239.67903797197, 'current_cost': 5249.616731566668, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 155, 'best_cost': 5226.96840804821, 'current_cost': 5239.67903797197, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 159, 'best_cost': 5199.7849275203425, 'current_cost': 5226.96840804821, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 180, 'best_cost': 5194.452969134666, 'current_cost': 5199.852343902405, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 182, 'best_cost': 5193.488157190665, 'current_cost': 5194.452969134666, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 187, 'best_cost': 5099.130992314413, 'current_cost': 5193.488157190665, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 190, 'best_cost': 5099.037454396387, 'current_cost': 5099.130992314413, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 215, 'best_cost': 5097.064987006382, 'current_cost': 5099.037454396387, 'operator': 'lns_shaw_related_removal_regret2_insert_repair'}, {'eval': 221, 'best_cost': 5092.559744261173, 'current_cost': 5097.064987006382, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 246, 'best_cost': 5091.919629847109, 'current_cost': 5092.559744261173, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 322, 'best_cost': 5073.069826200985, 'current_cost': 5091.919629847109, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 332, 'best_cost': 5072.378916442679, 'current_cost': 5073.069826200985, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 365, 'best_cost': 5072.1764515619325, 'current_cost': 5072.378916442679, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 416, 'best_cost': 5071.731923432577, 'current_cost': 5072.1764515619325, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 473, 'best_cost': 5070.793796384752, 'current_cost': 5071.731923432577, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 514, 'best_cost': 5070.216620580939, 'current_cost': 5070.793796384752, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 585, 'best_cost': 5065.7170628675285, 'current_cost': 5070.216620580939, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 716, 'best_cost': 5065.016205673074, 'current_cost': 5065.7170628675285, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 725, 'best_cost': 5059.90848893106, 'current_cost': 5065.016205673074, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 785, 'best_cost': 5049.251504352142, 'current_cost': 5059.90848893106, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 791, 'best_cost': 5049.201404664481, 'current_cost': 5049.251504352142, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 867, 'best_cost': 5049.140444864525, 'current_cost': 5049.201404664481, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 1332, 'best_cost': 5046.692213915264, 'current_cost': 5075.359877316859, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 1359, 'best_cost': 5044.732069613598, 'current_cost': 5046.692213915264, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 1533, 'best_cost': 5027.058371511286, 'current_cost': 5044.732069613598, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 1601, 'best_cost': 5024.144955948305, 'current_cost': 5027.058371511286, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 1607, 'best_cost': 5011.35405513494, 'current_cost': 5024.144955948305, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 1609, 'best_cost': 5006.8270058138905, 'current_cost': 5011.35405513494, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 1642, 'best_cost': 4988.824892335564, 'current_cost': 5006.8270058138905, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 1666, 'best_cost': 4988.2445626851095, 'current_cost': 4988.824892335564, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 1670, 'best_cost': 4987.747700671207, 'current_cost': 4988.2445626851095, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 1773, 'best_cost': 4985.83240149906, 'current_cost': 4987.747700671207, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 7355, 'best_cost': 4978.048919251471, 'current_cost': 4986.360740835937, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 7359, 'best_cost': 4977.420078322078, 'current_cost': 4978.048919251471, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 7378, 'best_cost': 4977.259162403457, 'current_cost': 4977.420078322078, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 7414, 'best_cost': 4976.655613591679, 'current_cost': 4977.259162403457, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 7424, 'best_cost': 4966.3115237841175, 'current_cost': 4976.655613591679, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 7450, 'best_cost': 4966.229846023603, 'current_cost': 4966.3115237841175, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 7531, 'best_cost': 4966.001366183302, 'current_cost': 4966.229846023603, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 7538, 'best_cost': 4965.896174314675, 'current_cost': 4966.001366183302, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 7661, 'best_cost': 4965.119324713859, 'current_cost': 4965.896174314675, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 7756, 'best_cost': 4964.025739524882, 'current_cost': 4965.119324713859, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 10921, 'best_cost': 4951.067241503957, 'current_cost': 4966.209379702118, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 10946, 'best_cost': 4949.71026377334, 'current_cost': 4951.067241503957, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 10956, 'best_cost': 4949.61002855608, 'current_cost': 4949.71026377334, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 10963, 'best_cost': 4940.946439460682, 'current_cost': 4949.61002855608, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 10973, 'best_cost': 4939.741430040975, 'current_cost': 4940.946439460682, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 11494, 'best_cost': 4889.304777664174, 'current_cost': 4960.194995477774, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 11508, 'best_cost': 4889.199051517013, 'current_cost': 4889.304777664174, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 11511, 'best_cost': 4886.846119919767, 'current_cost': 4889.199051517013, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 11620, 'best_cost': 4886.099061635245, 'current_cost': 4886.846119919767, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 11956, 'best_cost': 4885.7537494795415, 'current_cost': 4886.099061635245, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 11984, 'best_cost': 4885.402246110403, 'current_cost': 4885.7537494795415, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 11987, 'best_cost': 4874.255902382496, 'current_cost': 4885.402246110403, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 12003, 'best_cost': 4874.151352973525, 'current_cost': 4874.255902382496, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}]",100-01-24h,900.0,9,Gao Jiaojiao et al. 2024 GLNS transcript,OK,0
LNS,4904.156177287024,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,465.19049124999947,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}, {'eval': 10, 'best_cost': 5957.410484247311, 'current_cost': 6437.776531356511, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 12, 'best_cost': 5913.887037525813, 'current_cost': 5991.655877030612, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 13, 'best_cost': 5671.321650813578, 'current_cost': 5913.887037525813, 'operator': 'lns_worst_customer_removal_regret2_insert_repair'}, {'eval': 14, 'best_cost': 5553.516792795586, 'current_cost': 5671.321650813578, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 15, 'best_cost': 5510.730896328116, 'current_cost': 5553.516792795586, 'operator': 'lns_worst_customer_removal_regret2_insert_repair'}, {'eval': 39, 'best_cost': 5466.823536589784, 'current_cost': 5652.093917430868, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 46, 'best_cost': 5311.712252200384, 'current_cost': 5468.57354203678, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 47, 'best_cost': 5309.656820511416, 'current_cost': 5311.712252200384, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 107, 'best_cost': 5297.517320899602, 'current_cost': 5329.298490715321, 'operator': 'lns_shaw_related_removal_regret2_insert_repair'}, {'eval': 120, 'best_cost': 5259.446620673012, 'current_cost': 5307.157022579278, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 126, 'best_cost': 5254.388656067316, 'current_cost': 5259.446620673012, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 128, 'best_cost': 5248.674435156564, 'current_cost': 5254.388656067316, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 145, 'best_cost': 5238.697044344006, 'current_cost': 5248.826072656119, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 155, 'best_cost': 5238.340844805962, 'current_cost': 5238.697044344006, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 160, 'best_cost': 5229.737341689438, 'current_cost': 5238.340844805962, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 167, 'best_cost': 5210.588605013483, 'current_cost': 5229.737341689438, 'operator': 'lns_worst_customer_removal_regret2_insert_repair'}, {'eval': 189, 'best_cost': 5210.035382959364, 'current_cost': 5210.588605013483, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 191, 'best_cost': 5209.333662846698, 'current_cost': 5210.035382959364, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 219, 'best_cost': 5196.42381616365, 'current_cost': 5209.333662846698, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 231, 'best_cost': 5196.175984342581, 'current_cost': 5196.42381616365, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 235, 'best_cost': 5188.382584556188, 'current_cost': 5196.175984342581, 'operator': 'lns_worst_customer_removal_regret2_insert_repair'}, {'eval': 298, 'best_cost': 5107.831888230395, 'current_cost': 5188.382584556188, 'operator': 'lns_shaw_related_removal_regret2_insert_repair'}, {'eval': 318, 'best_cost': 5107.690322997398, 'current_cost': 5107.831888230395, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 321, 'best_cost': 5104.026408090871, 'current_cost': 5107.690322997398, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 332, 'best_cost': 5101.585079917177, 'current_cost': 5104.026408090871, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 337, 'best_cost': 5081.997015186871, 'current_cost': 5101.585079917177, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 340, 'best_cost': 5081.204285568354, 'current_cost': 5081.997015186871, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 341, 'best_cost': 5080.526479908595, 'current_cost': 5081.204285568354, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 343, 'best_cost': 5079.354305005355, 'current_cost': 5080.526479908595, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 368, 'best_cost': 5078.463091831028, 'current_cost': 5079.354305005355, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 388, 'best_cost': 5077.952623192394, 'current_cost': 5078.463091831028, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 447, 'best_cost': 5070.644423460414, 'current_cost': 5077.952623192394, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 473, 'best_cost': 5070.480276913611, 'current_cost': 5070.644423460414, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 477, 'best_cost': 5070.228890176832, 'current_cost': 5070.480276913611, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 583, 'best_cost': 5063.69268583516, 'current_cost': 5070.228890176832, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 585, 'best_cost': 5062.736167219222, 'current_cost': 5063.69268583516, 'operator': 'lns_worst_customer_removal_regret2_insert_repair'}, {'eval': 616, 'best_cost': 5056.815499937035, 'current_cost': 5062.736167219222, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 637, 'best_cost': 5053.050120913286, 'current_cost': 5056.815499937035, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 731, 'best_cost': 5052.871030540585, 'current_cost': 5053.050120913286, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 794, 'best_cost': 5049.33660543509, 'current_cost': 5052.871030540585, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 825, 'best_cost': 5049.236537488132, 'current_cost': 5049.33660543509, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 1318, 'best_cost': 5031.040583893641, 'current_cost': 5056.933203758291, 'operator': 'lns_worst_customer_removal_regret3_insert_repair'}, {'eval': 1322, 'best_cost': 5030.372658083626, 'current_cost': 5031.040583893641, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 1325, 'best_cost': 5030.283294796517, 'current_cost': 5030.372658083626, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 1326, 'best_cost': 5029.931791427379, 'current_cost': 5030.283294796517, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 1334, 'best_cost': 5025.4436079096695, 'current_cost': 5029.931791427379, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 1347, 'best_cost': 5023.978321200492, 'current_cost': 5025.4436079096695, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 1355, 'best_cost': 5019.578452205215, 'current_cost': 5023.978321200492, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 1357, 'best_cost': 5019.450356391769, 'current_cost': 5019.578452205215, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 1364, 'best_cost': 5009.74967295998, 'current_cost': 5019.450356391769, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 1390, 'best_cost': 5009.6822565779175, 'current_cost': 5009.74967295998, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 1451, 'best_cost': 5009.653216840651, 'current_cost': 5009.6822565779175, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 1459, 'best_cost': 5009.27233299476, 'current_cost': 5009.653216840651, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 1461, 'best_cost': 5008.622092738373, 'current_cost': 5009.27233299476, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 1492, 'best_cost': 5006.9779054619, 'current_cost': 5008.622092738373, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 1552, 'best_cost': 5006.653200221698, 'current_cost': 5006.9779054619, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 1560, 'best_cost': 4995.628530069559, 'current_cost': 5006.653200221698, 'operator': 'lns_shaw_related_removal_greedy_insert_repair'}, {'eval': 1561, 'best_cost': 4995.606810755744, 'current_cost': 4995.628530069559, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 1836, 'best_cost': 4994.85518761787, 'current_cost': 4995.606810755744, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 1852, 'best_cost': 4994.755119670912, 'current_cost': 4994.85518761787, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 1937, 'best_cost': 4994.653420511589, 'current_cost': 4994.755119670912, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 1951, 'best_cost': 4985.935428507616, 'current_cost': 4994.653420511589, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 5617, 'best_cost': 4975.54771257496, 'current_cost': 4994.459507131377, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 5765, 'best_cost': 4975.2115403284615, 'current_cost': 4975.54771257496, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 5812, 'best_cost': 4974.8662281727575, 'current_cost': 4975.2115403284615, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 6260, 'best_cost': 4955.173147588412, 'current_cost': 5002.232874951011, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 6262, 'best_cost': 4955.08922762912, 'current_cost': 4955.173147588412, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 6263, 'best_cost': 4954.90799895479, 'current_cost': 4955.08922762912, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 6269, 'best_cost': 4926.150786370585, 'current_cost': 4954.90799895479, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 6298, 'best_cost': 4925.817656982262, 'current_cost': 4926.150786370585, 'operator': 'lns_random_customer_removal_regret3_insert_repair'}, {'eval': 6322, 'best_cost': 4925.632850054865, 'current_cost': 4925.817656982262, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 6326, 'best_cost': 4925.312949036695, 'current_cost': 4925.632850054865, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 6355, 'best_cost': 4924.584493074776, 'current_cost': 4925.312949036695, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 6538, 'best_cost': 4924.535693264625, 'current_cost': 4924.584493074776, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 6584, 'best_cost': 4912.319698153033, 'current_cost': 4924.535693264625, 'operator': 'lns_shaw_related_removal_regret3_insert_repair'}, {'eval': 6604, 'best_cost': 4910.404398980887, 'current_cost': 4912.319698153033, 'operator': 'lns_random_customer_removal_greedy_insert_repair'}, {'eval': 6610, 'best_cost': 4904.42081695744, 'current_cost': 4910.404398980887, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 6662, 'best_cost': 4904.399097643624, 'current_cost': 4904.42081695744, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 6978, 'best_cost': 4904.362930078148, 'current_cost': 4904.399097643624, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}, {'eval': 6982, 'best_cost': 4904.156177287024, 'current_cost': 4904.362930078148, 'operator': 'lns_random_customer_removal_regret2_insert_repair'}]",100-01-24h,900.0,10,Gao Jiaojiao et al. 2024 GLNS transcript,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,94.21181945900025,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,1,Transcript-backed discrete VRPTW PSO,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,93.30289720899964,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,2,Transcript-backed discrete VRPTW PSO,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,86.06452720799643,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,3,Transcript-backed discrete VRPTW PSO,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,85.95626887499748,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,4,Transcript-backed discrete VRPTW PSO,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,85.71144091699898,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,5,Transcript-backed discrete VRPTW PSO,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,99.9978669589982,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,6,Transcript-backed discrete VRPTW PSO,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,87.23542979100239,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,7,Transcript-backed discrete VRPTW PSO,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,85.5459657499996,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,8,Transcript-backed discrete VRPTW PSO,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,85.34365066600003,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,9,Transcript-backed discrete VRPTW PSO,OK,0
PSO,6331.298733608956,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,86.21347720799895,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}]",100-01-24h,900.0,10,Transcript-backed discrete VRPTW PSO,OK,0
VNS,5789.675552696541,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,406.4587815419982,16000,16000,"[{'eval': 0, 'best_cost': 6331.298733608956, 'current_cost': 6331.298733608956, 'operator': 'shared_warm_start'}, {'eval': 670, 'best_cost': 6311.762223358801, 'current_cost': 6331.298733608956, 'operator': 'vns_local_alns_shaw'}, {'eval': 723, 'best_cost': 6143.57868729094, 'current_cost': 6311.762223358801, 'operator': 'vns_local_alns_shaw'}, {'eval': 1097, 'best_cost': 5918.88730079284, 'current_cost': 6143.57868729094, 'operator': 'vns_local_alns_shaw'}, {'eval': 4464, 'best_cost': 5916.386600312647, 'current_cost': 5918.88730079284, 'operator': 'vns_local_alns_shaw'}, {'eval': 4467, 'best_cost': 5854.461565821675, 'current_cost': 5918.88730079284, 'operator': 'vns_local_alns_shaw'}, {'eval': 4468, 'best_cost': 5789.675552696541, 'current_cost': 5918.88730079284, 'operator': 'vns_local_alns_shaw'}]",100-01-24h,900.0,1,Woller et al. 2025 arXiv:2511.09570 algorithm 1,OK,0
