B_battery_kwh,E_cv_direct,E_ev_indirect,E_total,active_flags,actual_evals,battery_kwh,best_penalized_obj,carbon_price,category,commit_hash,composition,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cv_route_count,cv_route_share,depot_charging_kwh,elapsed_seconds,error,error_type,ev_customer_count,ev_customer_share,ev_demand,ev_demand_share,ev_distance_m,ev_distance_share,ev_drive_kwh,ev_route_count,ev_route_share,eval_budget,fuel_liters,instance,phase,route_count,runtime_cap_seconds,seed,solver_reported_feasible,station_charging_kwh,status,subprocess_returncode,subprocess_stderr_tail,subprocess_stdout_tail,total_cost,total_customer_count,total_demand,total_distance_m,v_speed_ms,variant,violation_count
60.0,1328.842609658062,37.245232198616755,1366.0878418566788,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1000,60.0,4958.091219499034,0.05034,multidepot,d7eea173,balanced_mixed,68.76886195906522,141.6694286423128,2640.0,740.761447281789,1359.6076164265228,7.283865189344581,0.0,16,0.48484848484848486,700.0749580776454,51.864894667000044,,,48.0,0.48,23075.0,0.49149076657649793,1137995.6100553505,0.29295103874618367,713.87542058887,17,0.5151515151515151,1000,516.8944576664496,e2-multidepot-100c-01,stage_a,33,300.0,1,True,14.567730378689163,OK,0,,"arbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""d7eea173"", ""composition"": ""balanced_mixed"", ""cost_carbon"": 68.76886195906522, ""cost_elec"": 141.6694286423128, ""cost_fix"": 2640.0, ""cost_fuel"": 740.761447281789, ""cost_km"": 1359.6076164265228, ""cost_occ"": 7.283865189344581, ""cost_transship"": 0.0, ""cv_route_count"": 16, ""cv_route_share"": 0.48484848484848486, ""depot_charging_kwh"": 700.0749580776454, ""elapsed_seconds"": 51.864894667000044, ""ev_customer_count"": 48.0, ""ev_customer_share"": 0.48, ""ev_demand"": 23075.0, ""ev_demand_share"": 0.49149076657649793, ""ev_distance_m"": 1137995.6100553505, ""ev_distance_share"": 0.29295103874618367, ""ev_drive_kwh"": 713.87542058887, ""ev_route_count"": 17, ""ev_route_share"": 0.5151515151515151, ""eval_budget"": 1000, ""fuel_liters"": 516.8944576664496, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""stage_a"", ""route_count"": 33, ""runtime_cap_seconds"": 300.0, ""seed"": 1, ""solver_reported_feasible"": true, ""station_charging_kwh"": 14.567730378689163, ""status"": ""OK"", ""total_cost"": 4958.091219499034, ""total_customer_count"": 100.0, ""total_demand"": 46949.0, ""total_distance_m"": 3884593.189790065, ""v_speed_ms"": 25.0, ""variant"": ""free_mixed"", ""violation_count"": 0}",4958.091219499034,100.0,46949.0,3884593.189790065,25.0,free_mixed,0
60.0,1878.1253072546829,0.0,1878.1253072546829,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1000,60.0,5059.385878752753,0.05034,multidepot,d7eea173,all_cv,94.54482796720075,0.0,2560.0,1046.9583159562653,1357.8827348292873,0.0,0.0,32,1.0,0.0,40.72062941704644,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1000,730.5549619400358,e2-multidepot-100c-01,stage_a,32,300.0,1,True,0.0,OK,0,,"S_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 1000, ""battery_kwh"": 60.0, ""best_penalized_obj"": 5059.385878752753, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""d7eea173"", ""composition"": ""all_cv"", ""cost_carbon"": 94.54482796720075, ""cost_elec"": 0.0, ""cost_fix"": 2560.0, ""cost_fuel"": 1046.9583159562653, ""cost_km"": 1357.8827348292873, ""cost_occ"": 0.0, ""cost_transship"": 0.0, ""cv_route_count"": 32, ""cv_route_share"": 1.0, ""depot_charging_kwh"": 0.0, ""elapsed_seconds"": 40.72062941704644, ""ev_customer_count"": 0.0, ""ev_customer_share"": 0.0, ""ev_demand"": 0.0, ""ev_demand_share"": 0.0, ""ev_distance_m"": 0.0, ""ev_distance_share"": 0.0, ""ev_drive_kwh"": 0.0, ""ev_route_count"": 0, ""ev_route_share"": 0.0, ""eval_budget"": 1000, ""fuel_liters"": 730.5549619400358, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""stage_a"", ""route_count"": 32, ""runtime_cap_seconds"": 300.0, ""seed"": 1, ""solver_reported_feasible"": true, ""station_charging_kwh"": 0.0, ""status"": ""OK"", ""total_cost"": 5059.385878752753, ""total_customer_count"": 100.0, ""total_demand"": 46949.0, ""total_distance_m"": 3879664.9566551065, ""v_speed_ms"": 25.0, ""variant"": ""cv_shell"", ""violation_count"": 0}",5059.385878752753,100.0,46949.0,3879664.9566551065,25.0,cv_shell,0
60.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,60.0,,0.05034,multidepot,d7eea173,infeasible,,,,,,,,0,,,1.8559213749831542,Unable to build all-EV warm start: No feasible charging insert between C100 and C19,ValueError,,,,,,,,0,,1000,,e2-multidepot-100c-01,stage_a,0,300.0,1,,,INIT_INFEASIBLE,0,,"{""B_battery_kwh"": 60.0, ""active_flags"": ""{\""SETP_ALNS_CRUSH_ADAPTIVE_Q\"": \""1\"", \""SETP_ALNS_CRUSH_LOCAL_SEARCH\"": \""0\"", \""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_COST_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 60.0, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""d7eea173"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 1.8559213749831542, ""error"": ""Unable to build all-EV warm start: No feasible charging insert between C100 and C19"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-100c-01"", ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 300.0, ""seed"": 1, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""ev_shell"", ""violation_count"": -1}",inf,,,,25.0,ev_shell,-1
60.0,179.63444139293296,3.513073239372621,183.1475146323056,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1000,60.0,610.2402905660049,0.05034,multidepot,d7eea173,balanced_mixed,9.219645886590264,12.532108821102256,320.0,100.13696717787019,168.35156868044214,0.0,0.0,2,0.5,67.63145613115087,2.8768731669988483,,,4.0,0.4,2555.0,0.4505378240169282,107950.66965134226,0.22442757542513536,67.63145613115087,2,0.5,1000,69.87437525495093,e2-multidepot-10c-01,stage_a,4,180.0,1,True,0.0,OK,0,,", ""battery_kwh"": 60.0, ""best_penalized_obj"": 610.2402905660049, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""d7eea173"", ""composition"": ""balanced_mixed"", ""cost_carbon"": 9.219645886590264, ""cost_elec"": 12.532108821102256, ""cost_fix"": 320.0, ""cost_fuel"": 100.13696717787019, ""cost_km"": 168.35156868044214, ""cost_occ"": 0.0, ""cost_transship"": 0.0, ""cv_route_count"": 2, ""cv_route_share"": 0.5, ""depot_charging_kwh"": 67.63145613115087, ""elapsed_seconds"": 2.8768731669988483, ""ev_customer_count"": 4.0, ""ev_customer_share"": 0.4, ""ev_demand"": 2555.0, ""ev_demand_share"": 0.4505378240169282, ""ev_distance_m"": 107950.66965134226, ""ev_distance_share"": 0.22442757542513536, ""ev_drive_kwh"": 67.63145613115087, ""ev_route_count"": 2, ""ev_route_share"": 0.5, ""eval_budget"": 1000, ""fuel_liters"": 69.87437525495093, ""instance"": ""e2-multidepot-10c-01"", ""phase"": ""stage_a"", ""route_count"": 4, ""runtime_cap_seconds"": 180.0, ""seed"": 1, ""solver_reported_feasible"": true, ""station_charging_kwh"": 0.0, ""status"": ""OK"", ""total_cost"": 610.2402905660049, ""total_customer_count"": 10.0, ""total_demand"": 5671.0, ""total_distance_m"": 481004.4819441205, ""v_speed_ms"": 25.0, ""variant"": ""free_mixed"", ""violation_count"": 0}",610.2402905660049,10.0,5671.0,481004.4819441205,25.0,free_mixed,0
60.0,231.61482860589007,0.0,231.61482860589007,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1000,60.0,629.1244202104523,0.05034,multidepot,d7eea173,all_cv,11.659490472020506,0.0,320.0,129.1133610579897,168.35156868044214,0.0,0.0,4,1.0,0.0,2.527495332993567,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1000,90.09375553554511,e2-multidepot-10c-01,stage_a,4,180.0,1,True,0.0,OK,0,,"ETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 1000, ""battery_kwh"": 60.0, ""best_penalized_obj"": 629.1244202104523, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""d7eea173"", ""composition"": ""all_cv"", ""cost_carbon"": 11.659490472020506, ""cost_elec"": 0.0, ""cost_fix"": 320.0, ""cost_fuel"": 129.1133610579897, ""cost_km"": 168.35156868044214, ""cost_occ"": 0.0, ""cost_transship"": 0.0, ""cv_route_count"": 4, ""cv_route_share"": 1.0, ""depot_charging_kwh"": 0.0, ""elapsed_seconds"": 2.527495332993567, ""ev_customer_count"": 0.0, ""ev_customer_share"": 0.0, ""ev_demand"": 0.0, ""ev_demand_share"": 0.0, ""ev_distance_m"": 0.0, ""ev_distance_share"": 0.0, ""ev_drive_kwh"": 0.0, ""ev_route_count"": 0, ""ev_route_share"": 0.0, ""eval_budget"": 1000, ""fuel_liters"": 90.09375553554511, ""instance"": ""e2-multidepot-10c-01"", ""phase"": ""stage_a"", ""route_count"": 4, ""runtime_cap_seconds"": 180.0, ""seed"": 1, ""solver_reported_feasible"": true, ""station_charging_kwh"": 0.0, ""status"": ""OK"", ""total_cost"": 629.1244202104523, ""total_customer_count"": 10.0, ""total_demand"": 5671.0, ""total_distance_m"": 481004.4819441205, ""v_speed_ms"": 25.0, ""variant"": ""cv_shell"", ""violation_count"": 0}",629.1244202104523,10.0,5671.0,481004.4819441205,25.0,cv_shell,0
60.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,60.0,,0.05034,multidepot,d7eea173,infeasible,,,,,,,,0,,,0.02129541599424556,Unable to build all-EV warm start: No feasible charging insert between C4 and D1,ValueError,,,,,,,,0,,1000,,e2-multidepot-10c-01,stage_a,0,180.0,1,,,INIT_INFEASIBLE,0,,"{""B_battery_kwh"": 60.0, ""active_flags"": ""{\""SETP_ALNS_CRUSH_ADAPTIVE_Q\"": \""1\"", \""SETP_ALNS_CRUSH_LOCAL_SEARCH\"": \""0\"", \""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_COST_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 60.0, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""d7eea173"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 0.02129541599424556, ""error"": ""Unable to build all-EV warm start: No feasible charging insert between C4 and D1"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-10c-01"", ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 180.0, ""seed"": 1, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""ev_shell"", ""violation_count"": -1}",inf,,,,25.0,ev_shell,-1
60.0,1987.950367528223,49.04715783834924,2036.9975253665723,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1000,60.0,7392.206283363699,0.05034,multidepot,d7eea173,balanced_mixed,102.54245542695325,198.77465324352622,4000.0,1108.18014162979,1964.081982945031,18.627050118398735,0.0,26,0.52,907.859099025107,66.95919562503695,,,66.0,0.44,32824.0,0.4646198706243719,1503080.2924602863,0.2678493601230818,945.1131992619044,24,0.48,1000,773.2748179678947,e2-multidepot-150c-01,stage_a,50,900.0,1,True,37.25410023679747,OK,0,,"d_obj"": 7392.206283363699, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""d7eea173"", ""composition"": ""balanced_mixed"", ""cost_carbon"": 102.54245542695325, ""cost_elec"": 198.77465324352622, ""cost_fix"": 4000.0, ""cost_fuel"": 1108.18014162979, ""cost_km"": 1964.081982945031, ""cost_occ"": 18.627050118398735, ""cost_transship"": 0.0, ""cv_route_count"": 26, ""cv_route_share"": 0.52, ""depot_charging_kwh"": 907.859099025107, ""elapsed_seconds"": 66.95919562503695, ""ev_customer_count"": 66.0, ""ev_customer_share"": 0.44, ""ev_demand"": 32824.0, ""ev_demand_share"": 0.4646198706243719, ""ev_distance_m"": 1503080.2924602863, ""ev_distance_share"": 0.2678493601230818, ""ev_drive_kwh"": 945.1131992619044, ""ev_route_count"": 24, ""ev_route_share"": 0.48, ""eval_budget"": 1000, ""fuel_liters"": 773.2748179678947, ""instance"": ""e2-multidepot-150c-01"", ""phase"": ""stage_a"", ""route_count"": 50, ""runtime_cap_seconds"": 900.0, ""seed"": 1, ""solver_reported_feasible"": true, ""station_charging_kwh"": 37.25410023679747, ""status"": ""OK"", ""total_cost"": 7392.206283363699, ""total_customer_count"": 150.0, ""total_demand"": 70647.0, ""total_distance_m"": 5611662.8084143745, ""v_speed_ms"": 25.0, ""variant"": ""free_mixed"", ""violation_count"": 0}",7392.206283363699,150.0,70647.0,5611662.8084143745,25.0,free_mixed,0
60.0,2576.0162568791734,0.0,2576.0162568791734,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1000,60.0,7270.566593981815,0.05034,multidepot,d7eea173,all_cv,129.6766583712976,0.0,3840.0,1435.9966461026224,1864.8932895078942,0.0,0.0,48,1.0,0.0,91.21007641701726,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1000,1002.0212449254221,e2-multidepot-150c-01,stage_a,48,900.0,1,True,0.0,OK,0,,"S_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 1000, ""battery_kwh"": 60.0, ""best_penalized_obj"": 7270.566593981815, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""d7eea173"", ""composition"": ""all_cv"", ""cost_carbon"": 129.6766583712976, ""cost_elec"": 0.0, ""cost_fix"": 3840.0, ""cost_fuel"": 1435.9966461026224, ""cost_km"": 1864.8932895078942, ""cost_occ"": 0.0, ""cost_transship"": 0.0, ""cv_route_count"": 48, ""cv_route_share"": 1.0, ""depot_charging_kwh"": 0.0, ""elapsed_seconds"": 91.21007641701726, ""ev_customer_count"": 0.0, ""ev_customer_share"": 0.0, ""ev_demand"": 0.0, ""ev_demand_share"": 0.0, ""ev_distance_m"": 0.0, ""ev_distance_share"": 0.0, ""ev_drive_kwh"": 0.0, ""ev_route_count"": 0, ""ev_route_share"": 0.0, ""eval_budget"": 1000, ""fuel_liters"": 1002.0212449254221, ""instance"": ""e2-multidepot-150c-01"", ""phase"": ""stage_a"", ""route_count"": 48, ""runtime_cap_seconds"": 900.0, ""seed"": 1, ""solver_reported_feasible"": true, ""station_charging_kwh"": 0.0, ""status"": ""OK"", ""total_cost"": 7270.566593981815, ""total_customer_count"": 150.0, ""total_demand"": 70647.0, ""total_distance_m"": 5328266.541451126, ""v_speed_ms"": 25.0, ""variant"": ""cv_shell"", ""violation_count"": 0}",7270.566593981815,150.0,70647.0,5328266.541451126,25.0,cv_shell,0
60.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,60.0,,0.05034,multidepot,d7eea173,infeasible,,,,,,,,0,,,3.9328727920074016,Unable to build all-EV warm start: No feasible charging insert between C142 and C99,ValueError,,,,,,,,0,,1000,,e2-multidepot-150c-01,stage_a,0,900.0,1,,,INIT_INFEASIBLE,0,,"{""B_battery_kwh"": 60.0, ""active_flags"": ""{\""SETP_ALNS_CRUSH_ADAPTIVE_Q\"": \""1\"", \""SETP_ALNS_CRUSH_LOCAL_SEARCH\"": \""0\"", \""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_COST_CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 60.0, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""d7eea173"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 3.9328727920074016, ""error"": ""Unable to build all-EV warm start: No feasible charging insert between C142 and C99"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-150c-01"", ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 900.0, ""seed"": 1, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""ev_shell"", ""violation_count"": -1}",inf,,,,25.0,ev_shell,-1
