arm,charge_day_offset,charge_start_second,end_soc_pct,energy_kwh,instance_id,linear_duration_seconds,nonlinear_duration_seconds,nonlinear_minus_linear_seconds,planned_curve_id,planned_duration_seconds,reference_power_kw,sample_role,seed,session_index,start_soc_pct,station_id,vehicle_id,source_certificate_id,source_certificate_path
L100_control,0,0.0,100.0,77.28,cn-prd-50c-01-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,MAIN_EXHIBIT,8,2,0.0,D_shenzhen,SP-EV-0007,0d06f3164a504a605fe8bbcc165ede07ba67615849fc4c64fe7419adfd6810a0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-08__L100_control.json
L100_control,0,56435.29238,49.95696764843107,16.383441490785778,cn-prd-50c-01-V2-LOCATIONS,983.0064894471466,983.0064894471461,-4.547473508864641e-13,L100_control,983.0064894471467,60.0,MAIN_EXHIBIT,8,3,28.756862199691707,S_guangzhou,SP-EV-0007,0d06f3164a504a605fe8bbcc165ede07ba67615849fc4c64fe7419adfd6810a0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-08__L100_control.json
L100_control,0,0.0,26.156512415326738,20.213752794564503,cn-prd-50c-01-V2-LOCATIONS,3307.7050027469186,3307.7050027469186,0.0,L100_control,3307.7050027469186,22.0,MAIN_EXHIBIT,8,4,0.0,D_shenzhen,SP-EV-0008,0d06f3164a504a605fe8bbcc165ede07ba67615849fc4c64fe7419adfd6810a0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-08__L100_control.json
NL90_mild,0,0.0,36.875322410571066,28.49724915888932,cn-prd-50c-01-V2-LOCATIONS,4663.186226000071,4663.186226000071,0.0,NL90_mild,4663.186226000071,22.0,MAIN_EXHIBIT,8,1,0.0,D_guangzhou,SP-EV-0006,11e17a5ad8c16a2e72ab896c6332c7e23714f9e40984a83af6febe07fda44ac9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-08__NL90_mild.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-50c-01-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,MAIN_EXHIBIT,8,2,0.0,D_shenzhen,SP-EV-0007,11e17a5ad8c16a2e72ab896c6332c7e23714f9e40984a83af6febe07fda44ac9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-08__NL90_mild.json
NL90_mild,0,56435.29238,49.95696764843107,16.383441490785778,cn-prd-50c-01-V2-LOCATIONS,983.0064894471466,983.0064894471461,-4.547473508864641e-13,NL90_mild,983.006489447146,60.0,MAIN_EXHIBIT,8,3,28.756862199691707,S_guangzhou,SP-EV-0007,11e17a5ad8c16a2e72ab896c6332c7e23714f9e40984a83af6febe07fda44ac9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-08__NL90_mild.json
NL90_mild,0,0.0,26.156512415326738,20.213752794564503,cn-prd-50c-01-V2-LOCATIONS,3307.7050027469186,3307.7050027469186,0.0,NL90_mild,3307.7050027469186,22.0,MAIN_EXHIBIT,8,4,0.0,D_shenzhen,SP-EV-0008,11e17a5ad8c16a2e72ab896c6332c7e23714f9e40984a83af6febe07fda44ac9,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-08__NL90_mild.json
L100_control,0,0.0,100.0,77.28,cn-prd-50c-01-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,MAIN_EXHIBIT,9,1,0.0,D_shenzhen,CH81-0008,7d7d4de08cefa9900884ee1e323376e658e8a6dfdacad8f47b7d684706d3fa65,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-09__L100_control.json
L100_control,0,56435.29238,49.95696764843107,16.383441490785778,cn-prd-50c-01-V2-LOCATIONS,983.0064894471466,983.0064894471461,-4.547473508864641e-13,L100_control,983.0064894471467,60.0,MAIN_EXHIBIT,9,2,28.756862199691707,S_guangzhou,CH81-0008,7d7d4de08cefa9900884ee1e323376e658e8a6dfdacad8f47b7d684706d3fa65,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-09__L100_control.json
L100_control,0,0.0,36.875322410571066,28.49724915888932,cn-prd-50c-01-V2-LOCATIONS,4663.186226000071,4663.186226000071,0.0,L100_control,4663.186226000071,22.0,MAIN_EXHIBIT,9,3,0.0,D_guangzhou,CH81-0003,7d7d4de08cefa9900884ee1e323376e658e8a6dfdacad8f47b7d684706d3fa65,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-09__L100_control.json
L100_control,0,0.0,26.156512415326738,20.213752794564503,cn-prd-50c-01-V2-LOCATIONS,3307.7050027469186,3307.7050027469186,0.0,L100_control,3307.7050027469186,22.0,MAIN_EXHIBIT,9,4,0.0,D_shenzhen,CH81-0007,7d7d4de08cefa9900884ee1e323376e658e8a6dfdacad8f47b7d684706d3fa65,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-09__L100_control.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-50c-01-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,MAIN_EXHIBIT,9,1,0.0,D_shenzhen,CH81-0008,7f720fb04683ee1de800be66f4a97ec9844dd3623f24c24d1af00724697e916b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-09__NL90_mild.json
NL90_mild,0,56435.29238,49.95696764843107,16.383441490785778,cn-prd-50c-01-V2-LOCATIONS,983.0064894471466,983.0064894471461,-4.547473508864641e-13,NL90_mild,983.006489447146,60.0,MAIN_EXHIBIT,9,2,28.756862199691707,S_guangzhou,CH81-0008,7f720fb04683ee1de800be66f4a97ec9844dd3623f24c24d1af00724697e916b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-09__NL90_mild.json
NL90_mild,0,0.0,36.875322410571066,28.49724915888932,cn-prd-50c-01-V2-LOCATIONS,4663.186226000071,4663.186226000071,0.0,NL90_mild,4663.186226000071,22.0,MAIN_EXHIBIT,9,3,0.0,D_guangzhou,CH81-0003,7f720fb04683ee1de800be66f4a97ec9844dd3623f24c24d1af00724697e916b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-09__NL90_mild.json
NL90_mild,0,0.0,26.156512415326738,20.213752794564503,cn-prd-50c-01-V2-LOCATIONS,3307.7050027469186,3307.7050027469186,0.0,NL90_mild,3307.7050027469186,22.0,MAIN_EXHIBIT,9,4,0.0,D_shenzhen,CH81-0007,7f720fb04683ee1de800be66f4a97ec9844dd3623f24c24d1af00724697e916b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-09__NL90_mild.json
L100_control,0,0.0,36.875322410571066,28.49724915888932,cn-prd-50c-01-V2-LOCATIONS,4663.186226000071,4663.186226000071,0.0,L100_control,4663.186226000071,22.0,MAIN_EXHIBIT,10,1,0.0,D_guangzhou,SP-EV-0004,88994a74c29dfd90c6cf93e3514d6aa89bdfd208efa4a31ea8fe97c5a1f42291,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-10__L100_control.json
L100_control,0,0.0,100.0,77.28,cn-prd-50c-01-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,MAIN_EXHIBIT,10,2,0.0,D_shenzhen,SP-EV-0007,88994a74c29dfd90c6cf93e3514d6aa89bdfd208efa4a31ea8fe97c5a1f42291,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-10__L100_control.json
L100_control,0,56435.29238,49.95696764843107,16.383441490785778,cn-prd-50c-01-V2-LOCATIONS,983.0064894471466,983.0064894471461,-4.547473508864641e-13,L100_control,983.0064894471467,60.0,MAIN_EXHIBIT,10,3,28.756862199691707,S_guangzhou,SP-EV-0007,88994a74c29dfd90c6cf93e3514d6aa89bdfd208efa4a31ea8fe97c5a1f42291,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-10__L100_control.json
L100_control,0,0.0,26.156512415326738,20.213752794564503,cn-prd-50c-01-V2-LOCATIONS,3307.7050027469186,3307.7050027469186,0.0,L100_control,3307.7050027469186,22.0,MAIN_EXHIBIT,10,4,0.0,D_shenzhen,SP-EV-0008,88994a74c29dfd90c6cf93e3514d6aa89bdfd208efa4a31ea8fe97c5a1f42291,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-10__L100_control.json
NL90_mild,0,0.0,36.875322410571066,28.49724915888932,cn-prd-50c-01-V2-LOCATIONS,4663.186226000071,4663.186226000071,0.0,NL90_mild,4663.186226000071,22.0,MAIN_EXHIBIT,10,1,0.0,D_guangzhou,SP-EV-0004,58ad6b44329b4ca548bbddb823dd0649c2fe21e33f82e2bea8d5bb5311fb645a,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-10__NL90_mild.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-50c-01-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,MAIN_EXHIBIT,10,2,0.0,D_shenzhen,SP-EV-0007,58ad6b44329b4ca548bbddb823dd0649c2fe21e33f82e2bea8d5bb5311fb645a,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-10__NL90_mild.json
NL90_mild,0,56435.29238,49.95696764843107,16.383441490785778,cn-prd-50c-01-V2-LOCATIONS,983.0064894471466,983.0064894471461,-4.547473508864641e-13,NL90_mild,983.006489447146,60.0,MAIN_EXHIBIT,10,3,28.756862199691707,S_guangzhou,SP-EV-0007,58ad6b44329b4ca548bbddb823dd0649c2fe21e33f82e2bea8d5bb5311fb645a,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-10__NL90_mild.json
NL90_mild,0,0.0,26.156512415326738,20.213752794564503,cn-prd-50c-01-V2-LOCATIONS,3307.7050027469186,3307.7050027469186,0.0,NL90_mild,3307.7050027469186,22.0,MAIN_EXHIBIT,10,4,0.0,D_shenzhen,SP-EV-0008,58ad6b44329b4ca548bbddb823dd0649c2fe21e33f82e2bea8d5bb5311fb645a,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-50c-01-V2-LOCATIONS__seed-10__NL90_mild.json
L100_control,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,ROBUSTNESS,1,1,0.0,D_shenzhen,CH81-0017,d5a8038d442eea26707f003b1fed382f3390daea1e36f95a36829400ad6735a8,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__L100_control.json
L100_control,0,55824.34166,52.56265174444048,21.773030199299104,cn-prd-100c-02-V2-LOCATIONS,1306.3818119579466,1306.3818119579462,-4.547473508864641e-13,L100_control,1306.3818119579466,60.0,ROBUSTNESS,1,2,24.388440824022386,S_guangzhou,CH81-0017,d5a8038d442eea26707f003b1fed382f3390daea1e36f95a36829400ad6735a8,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__L100_control.json
L100_control,0,0.0,41.32234538743216,31.933908515407577,cn-prd-100c-02-V2-LOCATIONS,5225.548666157603,5225.548666157603,0.0,L100_control,5225.548666157603,22.0,ROBUSTNESS,1,3,0.0,D_guangzhou,CH81-0006,d5a8038d442eea26707f003b1fed382f3390daea1e36f95a36829400ad6735a8,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__L100_control.json
L100_control,0,0.0,34.482866837140655,26.648359491742298,cn-prd-100c-02-V2-LOCATIONS,4360.640644103285,4360.640644103285,0.0,L100_control,4360.640644103285,22.0,ROBUSTNESS,1,4,0.0,D_guangzhou,CH81-0007,d5a8038d442eea26707f003b1fed382f3390daea1e36f95a36829400ad6735a8,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__L100_control.json
L100_control,0,0.0,25.975524118071284,20.07388503844549,cn-prd-100c-02-V2-LOCATIONS,3284.8175517456257,3284.8175517456257,0.0,L100_control,3284.8175517456257,22.0,ROBUSTNESS,1,5,0.0,D_shenzhen,CH81-0015,d5a8038d442eea26707f003b1fed382f3390daea1e36f95a36829400ad6735a8,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__L100_control.json
L100_control,0,43200.0,23.255409691855977,17.9717806098663,cn-prd-100c-02-V2-LOCATIONS,2940.8368270690307,2940.8368270690307,0.0,L100_control,2940.8368270690307,22.0,ROBUSTNESS,1,6,0.0,D_shenzhen,CH81-0016,d5a8038d442eea26707f003b1fed382f3390daea1e36f95a36829400ad6735a8,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__L100_control.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,ROBUSTNESS,1,1,0.0,D_shenzhen,CH81-0017,44067cac49ca4f65d3e4b3fa477a2ca83ec685b5aa85372a76d2f3948b27c854,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__NL90_mild.json
NL90_mild,0,55824.34166,52.56265174444048,21.773030199299104,cn-prd-100c-02-V2-LOCATIONS,1306.3818119579466,1306.3818119579462,-4.547473508864641e-13,NL90_mild,1306.3818119579462,60.0,ROBUSTNESS,1,2,24.388440824022386,S_guangzhou,CH81-0017,44067cac49ca4f65d3e4b3fa477a2ca83ec685b5aa85372a76d2f3948b27c854,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__NL90_mild.json
NL90_mild,0,0.0,41.32234538743216,31.933908515407577,cn-prd-100c-02-V2-LOCATIONS,5225.548666157603,5225.548666157603,0.0,NL90_mild,5225.548666157603,22.0,ROBUSTNESS,1,3,0.0,D_guangzhou,CH81-0006,44067cac49ca4f65d3e4b3fa477a2ca83ec685b5aa85372a76d2f3948b27c854,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__NL90_mild.json
NL90_mild,0,0.0,34.482866837140655,26.648359491742298,cn-prd-100c-02-V2-LOCATIONS,4360.640644103285,4360.640644103285,0.0,NL90_mild,4360.640644103285,22.0,ROBUSTNESS,1,4,0.0,D_guangzhou,CH81-0007,44067cac49ca4f65d3e4b3fa477a2ca83ec685b5aa85372a76d2f3948b27c854,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__NL90_mild.json
NL90_mild,0,0.0,25.975524118071284,20.07388503844549,cn-prd-100c-02-V2-LOCATIONS,3284.8175517456257,3284.8175517456257,0.0,NL90_mild,3284.8175517456257,22.0,ROBUSTNESS,1,5,0.0,D_shenzhen,CH81-0015,44067cac49ca4f65d3e4b3fa477a2ca83ec685b5aa85372a76d2f3948b27c854,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__NL90_mild.json
NL90_mild,0,43200.0,23.255409691855977,17.9717806098663,cn-prd-100c-02-V2-LOCATIONS,2940.8368270690307,2940.8368270690307,0.0,NL90_mild,2940.8368270690307,22.0,ROBUSTNESS,1,6,0.0,D_shenzhen,CH81-0016,44067cac49ca4f65d3e4b3fa477a2ca83ec685b5aa85372a76d2f3948b27c854,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-01__NL90_mild.json
L100_control,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,ROBUSTNESS,2,1,0.0,D_shenzhen,CH81-0017,aafb5aed94e363fd7d4a0c0824345f94ecc4dd6f50cb6893ee0015e9a845c313,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__L100_control.json
L100_control,0,57872.53134,48.19194701731805,19.005407454057455,cn-prd-100c-02-V2-LOCATIONS,1140.3244472434474,1140.3244472434471,-2.2737367544323206e-13,L100_control,1140.3244472434474,60.0,ROBUSTNESS,2,2,23.599028469107058,S_guangzhou,CH81-0017,aafb5aed94e363fd7d4a0c0824345f94ecc4dd6f50cb6893ee0015e9a845c313,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__L100_control.json
L100_control,0,0.0,41.32234538743216,31.933908515407577,cn-prd-100c-02-V2-LOCATIONS,5225.548666157603,5225.548666157603,0.0,L100_control,5225.548666157603,22.0,ROBUSTNESS,2,3,0.0,D_guangzhou,CH81-0006,aafb5aed94e363fd7d4a0c0824345f94ecc4dd6f50cb6893ee0015e9a845c313,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__L100_control.json
L100_control,0,0.0,34.482866837140655,26.648359491742298,cn-prd-100c-02-V2-LOCATIONS,4360.640644103285,4360.640644103285,0.0,L100_control,4360.640644103285,22.0,ROBUSTNESS,2,4,0.0,D_guangzhou,CH81-0007,aafb5aed94e363fd7d4a0c0824345f94ecc4dd6f50cb6893ee0015e9a845c313,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__L100_control.json
L100_control,0,0.0,25.18350720244568,19.46181436605002,cn-prd-100c-02-V2-LOCATIONS,3184.660532626367,3184.660532626367,0.0,L100_control,3184.660532626367,22.0,ROBUSTNESS,2,5,0.0,D_shenzhen,CH81-0015,aafb5aed94e363fd7d4a0c0824345f94ecc4dd6f50cb6893ee0015e9a845c313,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__L100_control.json
L100_control,0,43965.62266841246,24.11736676692471,18.637901037479416,cn-prd-100c-02-V2-LOCATIONS,3049.8383515875407,3049.8383515875407,0.0,L100_control,3049.8383515875407,22.0,ROBUSTNESS,2,6,0.0,D_shenzhen,CH81-0016,aafb5aed94e363fd7d4a0c0824345f94ecc4dd6f50cb6893ee0015e9a845c313,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__L100_control.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,ROBUSTNESS,2,1,0.0,D_shenzhen,CH81-0017,d7cf24bfe0dd050924e79dabdcf2e0b75f8d603f0d4cde2a52c68269c5f07770,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__NL90_mild.json
NL90_mild,0,57872.53134,48.19194701731805,19.005407454057455,cn-prd-100c-02-V2-LOCATIONS,1140.3244472434474,1140.3244472434471,-2.2737367544323206e-13,NL90_mild,1140.3244472434471,60.0,ROBUSTNESS,2,2,23.599028469107058,S_guangzhou,CH81-0017,d7cf24bfe0dd050924e79dabdcf2e0b75f8d603f0d4cde2a52c68269c5f07770,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__NL90_mild.json
NL90_mild,0,0.0,41.32234538743216,31.933908515407577,cn-prd-100c-02-V2-LOCATIONS,5225.548666157603,5225.548666157603,0.0,NL90_mild,5225.548666157603,22.0,ROBUSTNESS,2,3,0.0,D_guangzhou,CH81-0006,d7cf24bfe0dd050924e79dabdcf2e0b75f8d603f0d4cde2a52c68269c5f07770,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__NL90_mild.json
NL90_mild,0,0.0,34.482866837140655,26.648359491742298,cn-prd-100c-02-V2-LOCATIONS,4360.640644103285,4360.640644103285,0.0,NL90_mild,4360.640644103285,22.0,ROBUSTNESS,2,4,0.0,D_guangzhou,CH81-0007,d7cf24bfe0dd050924e79dabdcf2e0b75f8d603f0d4cde2a52c68269c5f07770,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__NL90_mild.json
NL90_mild,0,0.0,25.18350720244568,19.46181436605002,cn-prd-100c-02-V2-LOCATIONS,3184.660532626367,3184.660532626367,0.0,NL90_mild,3184.660532626367,22.0,ROBUSTNESS,2,5,0.0,D_shenzhen,CH81-0015,d7cf24bfe0dd050924e79dabdcf2e0b75f8d603f0d4cde2a52c68269c5f07770,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__NL90_mild.json
NL90_mild,0,43965.62266841246,24.11736676692471,18.637901037479416,cn-prd-100c-02-V2-LOCATIONS,3049.8383515875407,3049.8383515875407,0.0,NL90_mild,3049.8383515875407,22.0,ROBUSTNESS,2,6,0.0,D_shenzhen,CH81-0016,d7cf24bfe0dd050924e79dabdcf2e0b75f8d603f0d4cde2a52c68269c5f07770,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-02__NL90_mild.json
L100_control,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,ROBUSTNESS,3,1,0.0,D_shenzhen,CH81-0017,c64e2558d5b17f07e1f63bbf3d7f0cbfc9da7f9722d0ca88d8d2bc398a3dec39,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__L100_control.json
L100_control,0,57362.3631,48.19194701731805,18.383000872699608,cn-prd-100c-02-V2-LOCATIONS,1102.9800523619767,1102.9800523619765,-2.2737367544323206e-13,L100_control,1102.9800523619767,60.0,ROBUSTNESS,3,2,24.404420008131186,S_guangzhou,CH81-0017,c64e2558d5b17f07e1f63bbf3d7f0cbfc9da7f9722d0ca88d8d2bc398a3dec39,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__L100_control.json
L100_control,0,0.0,38.37047263029805,29.652701248694335,cn-prd-100c-02-V2-LOCATIONS,4852.2602043318,4852.2602043318,0.0,L100_control,4852.2602043318,22.0,ROBUSTNESS,3,3,0.0,D_guangzhou,CH81-0007,c64e2558d5b17f07e1f63bbf3d7f0cbfc9da7f9722d0ca88d8d2bc398a3dec39,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__L100_control.json
L100_control,0,0.0,35.101655982986834,27.12655974365223,cn-prd-100c-02-V2-LOCATIONS,4438.89159441582,4438.89159441582,0.0,L100_control,4438.89159441582,22.0,ROBUSTNESS,3,4,0.0,D_guangzhou,CH81-0006,c64e2558d5b17f07e1f63bbf3d7f0cbfc9da7f9722d0ca88d8d2bc398a3dec39,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__L100_control.json
L100_control,0,0.0,25.975524118071284,20.07388503844549,cn-prd-100c-02-V2-LOCATIONS,3284.8175517456257,3284.8175517456257,0.0,L100_control,3284.8175517456257,22.0,ROBUSTNESS,3,5,0.0,D_shenzhen,CH81-0016,c64e2558d5b17f07e1f63bbf3d7f0cbfc9da7f9722d0ca88d8d2bc398a3dec39,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__L100_control.json
L100_control,0,43200.0,23.255409691855977,17.9717806098663,cn-prd-100c-02-V2-LOCATIONS,2940.8368270690307,2940.8368270690307,0.0,L100_control,2940.8368270690307,22.0,ROBUSTNESS,3,6,0.0,D_shenzhen,CH81-0015,c64e2558d5b17f07e1f63bbf3d7f0cbfc9da7f9722d0ca88d8d2bc398a3dec39,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__L100_control.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,ROBUSTNESS,3,1,0.0,D_shenzhen,CH81-0017,dde3f9fae7578012a53219fe4befedd3cac35a7e40c963f018afd9e20b65c7f5,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__NL90_mild.json
NL90_mild,0,57362.3631,48.19194701731805,18.383000872699608,cn-prd-100c-02-V2-LOCATIONS,1102.9800523619767,1102.9800523619765,-2.2737367544323206e-13,NL90_mild,1102.9800523619765,60.0,ROBUSTNESS,3,2,24.404420008131186,S_guangzhou,CH81-0017,dde3f9fae7578012a53219fe4befedd3cac35a7e40c963f018afd9e20b65c7f5,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__NL90_mild.json
NL90_mild,0,0.0,38.37047263029805,29.652701248694335,cn-prd-100c-02-V2-LOCATIONS,4852.2602043318,4852.2602043318,0.0,NL90_mild,4852.2602043318,22.0,ROBUSTNESS,3,3,0.0,D_guangzhou,CH81-0007,dde3f9fae7578012a53219fe4befedd3cac35a7e40c963f018afd9e20b65c7f5,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__NL90_mild.json
NL90_mild,0,0.0,35.101655982986834,27.12655974365223,cn-prd-100c-02-V2-LOCATIONS,4438.89159441582,4438.89159441582,0.0,NL90_mild,4438.89159441582,22.0,ROBUSTNESS,3,4,0.0,D_guangzhou,CH81-0006,dde3f9fae7578012a53219fe4befedd3cac35a7e40c963f018afd9e20b65c7f5,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__NL90_mild.json
NL90_mild,0,0.0,25.975524118071284,20.07388503844549,cn-prd-100c-02-V2-LOCATIONS,3284.8175517456257,3284.8175517456257,0.0,NL90_mild,3284.8175517456257,22.0,ROBUSTNESS,3,5,0.0,D_shenzhen,CH81-0016,dde3f9fae7578012a53219fe4befedd3cac35a7e40c963f018afd9e20b65c7f5,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-03__NL90_mild.json
