scope,arm,session_rows,positive_duration_delta_sessions,positive_duration_delta_rate_pct,start_soc_pct_mean,start_soc_pct_median,start_soc_pct_max,end_soc_pct_mean,end_soc_pct_median,end_soc_pct_max,linear_duration_seconds_mean,linear_duration_seconds_median,linear_duration_seconds_max,nonlinear_duration_seconds_mean,nonlinear_duration_seconds_median,nonlinear_duration_seconds_max,nonlinear_minus_linear_seconds_mean,nonlinear_minus_linear_seconds_median,nonlinear_minus_linear_seconds_max
cn-prd-50c-01-V2-LOCATIONS,L100_control,40,10,25.0,7.194772666794252,0.0,29.246527650953453,53.367263550819345,44.17180246731992,100.0,5417.637847362554,4264.930731845562,12645.818181818182,5733.783301908008,4264.930731845562,13910.4,316.1454545454543,0.0,1264.5818181818177
cn-prd-50c-01-V2-LOCATIONS,NL90_mild,40,10,25.0,7.194772666794252,0.0,29.246527650953453,53.367263550819345,44.17180246731992,100.0,5417.637847362554,4264.930731845562,12645.818181818182,5733.783301908008,4264.930731845562,13910.4,316.1454545454543,0.0,1264.5818181818177
cn-prd-50c-01-V2-LOCATIONS,ALL_ARMS,80,20,25.0,7.194772666794252,0.0,29.246527650953453,53.367263550819345,44.17180246731992,100.0,5417.637847362554,4264.930731845562,12645.818181818182,5733.783301908008,4264.930731845562,13910.4,316.1454545454543,0.0,1264.5818181818177
cn-prd-100c-02-V2-LOCATIONS,L100_control,58,8,13.793103448275861,3.2805255551793944,0.0,25.784462272571155,42.52976693260123,35.545137428559194,100.0,4674.106716112176,3293.304830706429,12645.818181818182,4848.531794482083,3293.304830706429,13910.4,174.42507836990586,0.0,1264.5818181818177
cn-prd-100c-02-V2-LOCATIONS,NL90_mild,58,8,13.793103448275861,3.2805255551793944,0.0,25.784462272571155,42.52976693260123,35.545137428559194,100.0,4674.106716112176,3293.304830706429,12645.818181818182,4848.531794482083,3293.304830706429,13910.4,174.42507836990586,0.0,1264.5818181818177
cn-prd-100c-02-V2-LOCATIONS,ALL_ARMS,116,16,13.793103448275861,3.2805255551793944,0.0,25.784462272571155,42.52976693260123,35.545137428559194,100.0,4674.106716112176,3293.304830706429,12645.818181818182,4848.531794482083,3293.304830706429,13910.4,174.42507836990586,0.0,1264.5818181818177
OVERALL,L100_control,98,18,18.367346938775512,4.878177437471173,0.0,29.246527650953453,46.9532349400372,37.032809860860496,100.0,4977.588810500086,3369.143068971517,12645.818181818182,5209.858940370215,3369.143068971517,13910.4,232.2701298701297,0.0,1264.5818181818177
OVERALL,NL90_mild,98,18,18.367346938775512,4.878177437471173,0.0,29.246527650953453,46.9532349400372,37.032809860860496,100.0,4977.588810500086,3369.143068971517,12645.818181818182,5209.858940370215,3369.143068971517,13910.4,232.2701298701297,0.0,1264.5818181818177
OVERALL,ALL_ARMS,196,36,18.367346938775512,4.878177437471173,0.0,29.246527650953453,46.9532349400372,37.032809860860496,100.0,4977.588810500086,3369.143068971517,12645.818181818182,5209.858940370215,3369.143068971517,13910.4,232.2701298701297,0.0,1264.5818181818177
