count,label,seconds,seed
387.0,acceptance,0.0016398130028392188,1
3.0,destroy:random_customer_removal,0.00179191699862713,1
40.0,destroy:route_segment_removal,0.020210710990795633,1
3.0,destroy:shaw_related_removal,0.11824416599847609,1
152.0,destroy:vehicle_type_swap,0.6672050849738298,1
3.0,destroy:whole_route_removal,0.0014227089995983988,1
186.0,destroy:worst_customer_removal,0.08842808198460261,1
1.0,final_check,0.0030854579999868292,1
387.0,full_candidate_score,0.9869457919921842,1
37.0,history_model_cost,0.022625793993938714,1
1.0,initial_reference_score,0.001134707999881357,1
185.0,local_search,0.00032354397626477294,1
157.0,repair:greedy_insert_repair,1.9400958329970308,1
224.0,repair:regret2_insert_repair,33.40254582997659,1
6.0,repair:regret3_insert_repair,0.8406939999986207,1
207.0,repair_full_check,0.5154104599787388,1
11879.0,route_model_cost,0.3799809750234999,1
13.0,scan_build,0.040657999998074956,1
13.0,scan_score,0.02047517000028165,1
395.0,acceptance,0.013015624987019692,2
395.0,destroy:random_customer_removal,0.15833254002791364,2
1.0,final_check,0.0011623749996942934,2
395.0,full_candidate_score,0.6886524310102686,2
63.0,history_model_cost,0.03424237700164667,2
1.0,initial_reference_score,0.001234833001944935,2
346.0,local_search,0.0007560830017609987,2
1.0,repair:greedy_insert_repair,0.4894007920011063,2
1.0,repair:regret2_insert_repair,0.6169598749984289,2
393.0,repair:regret3_insert_repair,66.00225400998897,2
361.0,repair_full_check,0.44769466798607027,2
61715.0,route_model_cost,1.754967139200744,2
5.0,scan_build,0.016106249000586104,2
5.0,scan_score,0.008064916997682303,2
387.0,acceptance,0.0040814409985614475,3
3.0,destroy:random_customer_removal,0.0010613329977786634,3
3.0,destroy:route_segment_removal,0.0015965420025167987,3
47.0,destroy:shaw_related_removal,2.0451255399966612,3
301.0,destroy:vehicle_type_swap,1.3126749560178723,3
30.0,destroy:whole_route_removal,0.015134416997170774,3
3.0,destroy:worst_customer_removal,0.001322834003076423,3
1.0,final_check,0.002743291002843762,3
387.0,full_candidate_score,1.1764786669591558,3
24.0,history_model_cost,0.01514191599926562,3
1.0,initial_reference_score,0.0014089169999351725,3
309.0,local_search,0.0008536099703633226,3
309.0,repair:greedy_insert_repair,3.6212842840141093,3
32.0,repair:regret2_insert_repair,1.6208205839939183,3
46.0,repair:regret3_insert_repair,12.6114122109866,3
310.0,repair_full_check,0.8231189089965483,3
29224.0,route_model_cost,0.7699936401368177,3
13.0,scan_build,0.04273883000132628,3
13.0,scan_score,0.02142724900113535,3
