actual_evaluations,best_cost,best_ev_routes,best_routes,dominant_pair_share,elapsed_seconds,pair_count,seed,trace_rows,violation_count
400,4940.13112501407,29,31,0.4754521963824289,37.28678579199914,16,1,387,0
400,5330.982472913916,6,30,0.9949367088607595,67.43968616699931,3,2,395,0
400,6324.283000250413,25,33,0.7777777777777778,21.42673316699802,16,3,387,0
