instance_id,source_family,seed,arm,available_cv_total,available_ev_total,available_cv_by_depot,available_ev_by_depot,used_cv_total,used_ev_total,assigned_demand_by_depot_kg,available_payload_by_depot_kg,capacity_shortfall_by_depot_kg,total_cost_cny,total_distance_km,total_emissions_kg,cross_contractor_service_count,joint_relative_cost_change_pct,complete_candidate_evaluations,elapsed_seconds,mapping_sha256,initial_sha256,solution_sha256,status,status_reason
cn-prd-150c-01-V2-LOCATIONS,Uniform_Balanced,1,HISTORICAL_STANDALONE,27,8,"{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",,,"{""D_dongguan"": 9164.0, ""D_foshan"": 9446.0, ""D_guangzhou"": 10627.0, ""D_shenzhen"": 10974.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 524.0, ""D_foshan"": 806.0, ""D_guangzhou"": 0.0, ""D_shenzhen"": 0.0}",,,,,,0,0.0,91e7473f404e440ee0b4b32a8a918fb2dde31b2a4b19f0a770045a3cf177fcf5,,,PROVEN_INFEASIBLE_CAPACITY_LOWER_BOUND,assigned demand exceeds the original fleet's total payload capacity
cn-prd-150c-01-V2-LOCATIONS,Uniform_Balanced,1,JOINT_OPTIMIZED,27,8,"{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",,,"{""D_dongguan"": 9164.0, ""D_foshan"": 9446.0, ""D_guangzhou"": 10627.0, ""D_shenzhen"": 10974.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 524.0, ""D_foshan"": 806.0, ""D_guangzhou"": 0.0, ""D_shenzhen"": 0.0}",,,,,,0,0.0,91e7473f404e440ee0b4b32a8a918fb2dde31b2a4b19f0a770045a3cf177fcf5,,,NOT_RUN_STOP_RULE,standalone infeasibility triggered the user stop rule
cn-prd-150c-01-V2-LOCATIONS,Uniform_Unbalanced,1,HISTORICAL_STANDALONE,27,8,"{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",,,"{""D_dongguan"": 16110.0, ""D_foshan"": 15350.0, ""D_guangzhou"": 4930.0, ""D_shenzhen"": 3821.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 7470.0, ""D_foshan"": 6710.0, ""D_guangzhou"": 0.0, ""D_shenzhen"": 0.0}",,,,,,0,0.0,136317534bd1df0c743d94fc004edd6e58ad2477a8858cd440ce4d90e120381a,,,PROVEN_INFEASIBLE_CAPACITY_LOWER_BOUND,assigned demand exceeds the original fleet's total payload capacity
cn-prd-150c-01-V2-LOCATIONS,Uniform_Unbalanced,1,JOINT_OPTIMIZED,27,8,"{""D_dongguan"": 4, ""D_foshan"": 4, ""D_guangzhou"": 9, ""D_shenzhen"": 10}","{""D_dongguan"": 1, ""D_foshan"": 1, ""D_guangzhou"": 3, ""D_shenzhen"": 3}",,,"{""D_dongguan"": 16110.0, ""D_foshan"": 15350.0, ""D_guangzhou"": 4930.0, ""D_shenzhen"": 3821.0}","{""D_dongguan"": 8640.0, ""D_foshan"": 8640.0, ""D_guangzhou"": 20715.0, ""D_shenzhen"": 22450.0}","{""D_dongguan"": 7470.0, ""D_foshan"": 6710.0, ""D_guangzhou"": 0.0, ""D_shenzhen"": 0.0}",,,,,,0,0.0,136317534bd1df0c743d94fc004edd6e58ad2477a8858cd440ce4d90e120381a,,,NOT_RUN_STOP_RULE,standalone infeasibility triggered the user stop rule
