task,arm,algorithm,seed,budget,start_signature,start_cost,evaluations,generic_candidate_evaluations,segment_candidate_evaluations,segment_attempts,segment_accepted,segment_best_improved,selected_distance_worse,selected_segment_length,raw_cost,claimed_final_cost,worker_recomputed_cost,parent_recomputed_cost,elapsed_seconds,worker_process_elapsed_seconds,final_signature,worker_feasible,parent_feasible,parent_violation_count,objective_match,ledger_closed,events_json
DEV-seggen-donor03-25c,control,continuous_v7_equivalent_control,1,100,da098daf6f2718feeb64e23148d9975d828dfbbd104e425a82666912f6f38e1e,1312.6368788734321,100,100,0,0,0,0,False,0,1158.9085844533552,1009.1590409986763,1009.1590409986763,1009.1590409986763,1.620265332981944,1.7926717080408707,dfc251dd6e5bb464878b5f18ce0260cc2f67c7940de70e65f53dac155902ad6b,True,True,0,True,True,[]
DEV-seggen-donor03-25c,mechanism,segment_generation_mechanism_alns,1,100,da098daf6f2718feeb64e23148d9975d828dfbbd104e425a82666912f6f38e1e,1312.6368788734321,100,100,0,1,0,0,False,0,1158.9085844533552,1009.1590409986763,1009.1590409986763,1009.1590409986763,3.083132250001654,3.304849624983035,dfc251dd6e5bb464878b5f18ce0260cc2f67c7940de70e65f53dac155902ad6b,True,True,0,True,True,"[{""accepted"": false, ""activity"": {""current_objective"": 1312.6368788734321, ""ledger"": {""candidate_build_attempts"": 2641, ""complete_candidate_evaluations_before_submission"": 0, ""completion_candidates_screened"": 12, ""distance_worse_model_better_candidates"": 0, ""feasible_candidates"": 56, ""full_feasibility_checks"": 2678, ""insertion_positions_scanned"": 2641, ""reciprocal_pairs_scanned"": 0, ""reciprocal_pairs_shortlisted"": 0, ""route_local_completion_calls"": 13, ""route_local_exact_evaluations"": 76, ""route_local_schedule_evaluations"": 1974, ""route_proxy_evaluations"": 169, ""source_segments_eligible"": 302, ""source_segments_scanned"": 302, ""source_segments_shortlisted"": 302}, ""mode"": ""mechanism"", ""selected"": null, ""source_completion"": {""carbon_updates"": 1, ""complete_evaluations"": 0, ""joint_updates"": 1, ""label"": ""source"", ""route_local_schedule_evaluations"": 153, ""route_proxy_evaluations"": 13}, ""stop_reason"": ""no_improving_generated_candidate""}, ""best_improved"": false, ""eval_before"": 0, ""evaluations_added"": 0, ""mode"": ""mechanism"", ""proposal_built"": false, ""signal_metrics"": {""cross_depot_route_pair_present"": true, ""eligible_segment_count"": 0, ""maximum_responsibility_relief"": 0, ""wrong_depot_segment_present"": false}}]"
DEV-seggen-donor03-25c,distance,segment_generation_distance_ablation,1,100,da098daf6f2718feeb64e23148d9975d828dfbbd104e425a82666912f6f38e1e,1312.6368788734321,100,100,0,1,0,0,False,0,1158.9085844533552,1009.1590409986763,1009.1590409986763,1009.1590409986763,1.7216239999979734,1.8956922909710556,dfc251dd6e5bb464878b5f18ce0260cc2f67c7940de70e65f53dac155902ad6b,True,True,0,True,True,"[{""accepted"": false, ""activity"": {""current_objective"": 1312.6368788734321, ""ledger"": {""candidate_build_attempts"": 9, ""complete_candidate_evaluations_before_submission"": 0, ""completion_candidates_screened"": 0, ""distance_worse_model_better_candidates"": 0, ""feasible_candidates"": 0, ""full_feasibility_checks"": 22, ""insertion_positions_scanned"": 2641, ""reciprocal_pairs_scanned"": 0, ""reciprocal_pairs_shortlisted"": 0, ""route_local_completion_calls"": 1, ""route_local_exact_evaluations"": 0, ""route_local_schedule_evaluations"": 153, ""route_proxy_evaluations"": 13, ""source_segments_eligible"": 302, ""source_segments_scanned"": 302, ""source_segments_shortlisted"": 302}, ""mode"": ""distance"", ""selected"": null, ""source_completion"": {""carbon_updates"": 1, ""complete_evaluations"": 0, ""joint_updates"": 1, ""label"": ""source"", ""route_local_schedule_evaluations"": 153, ""route_proxy_evaluations"": 13}, ""stop_reason"": ""no_improving_generated_candidate""}, ""best_improved"": false, ""eval_before"": 0, ""evaluations_added"": 0, ""mode"": ""distance"", ""proposal_built"": false, ""signal_metrics"": {""cross_depot_route_pair_present"": true}}]"
DEV-seggen-donor03-50c,control,continuous_v7_equivalent_control,1,100,3e5bc3f5ddea493a3941bbba1b9d7ad9472967035987e877f23b8dc1c4b177d4,3359.2331538055623,100,100,0,0,0,0,False,0,2972.063270442747,2966.646148396285,2966.646148396285,2966.646148396285,2.41542291699443,2.6030524580273777,f2b7501aff0971945e7858514cab5908030c2a785d96c7bb884840a46cff0c70,True,True,0,True,True,[]
DEV-seggen-donor03-50c,mechanism,segment_generation_mechanism_alns,1,100,3e5bc3f5ddea493a3941bbba1b9d7ad9472967035987e877f23b8dc1c4b177d4,3359.2331538055623,100,99,1,1,1,1,True,3,2942.9239167595556,2929.437620106134,2929.437620106134,2929.437620106134,11.33754479198251,11.520988459000364,01bda551abf4c18db65108d4fce8a816f0fdf20e8e845b8fcbfcc3c75150d51b,True,True,0,True,True,"[{""accepted"": true, ""activity"": {""completion"": [{""carbon_updates"": 1, ""completed_local_model_delta"": 1.9677791474076685, ""customers"": [""C078"", ""C083""], ""distance_delta"": 34744.39246434427, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 2.2133748896468433, ""return_customers"": [], ""shortlist_index"": 0}, {""carbon_updates"": 1, ""completed_local_model_delta"": -27.219129919033094, ""customers"": [""C001"", ""C054"", ""C052""], ""distance_delta"": 37937.65892255481, ""joint_updates"": 1, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 3.27608838125542, ""return_customers"": [], ""shortlist_index"": 1}, {""carbon_updates"": 1, ""completed_local_model_delta"": 5.6315184169516215, ""customers"": [""C078"", ""C083""], ""distance_delta"": 41795.44821083755, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 5.845088512237169, ""return_customers"": [], ""shortlist_index"": 2}, {""carbon_updates"": 1, ""completed_local_model_delta"": 6.883933282070473, ""customers"": [""C068"", ""C093""], ""distance_delta"": 57349.15828594018, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 6.983102320005457, ""return_customers"": [], ""shortlist_index"": 3}, {""carbon_updates"": 1, ""completed_local_model_delta"": 14.224956126555469, ""customers"": [""C036"", ""C017"", ""C001""], ""distance_delta"": 38158.15282996069, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 14.227355865253742, ""return_customers"": [], ""shortlist_index"": 4}, {""carbon_updates"": 1, ""completed_local_model_delta"": 14.703532193554167, ""customers"": [""C084"", ""C056""], ""distance_delta"": 31105.889862276323, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 14.921654011208716, ""return_customers"": [], ""shortlist_index"": 5}, {""carbon_updates"": 1, ""completed_local_model_delta"": 15.024178885589379, ""customers"": [""C017"", ""C001""], ""distance_delta"": 38347.64985644445, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 15.03311304668938, ""return_customers"": [], ""shortlist_index"": 6}, {""carbon_updates"": 1, ""completed_local_model_delta"": 15.234223619013619, ""customers"": [""C038"", ""C092""], ""distance_delta"": 40572.21789418522, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 15.550904394544943, ""return_customers"": [], ""shortlist_index"": 7}, {""carbon_updates"": 1, ""completed_local_model_delta"": 15.354142585295392, ""customers"": [""C065"", ""C069""], ""distance_delta"": 31412.435076418915, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 15.870750388380316, ""return_customers"": [], ""shortlist_index"": 8}, {""carbon_updates"": 1, ""completed_local_model_delta"": 17.567295179258792, ""customers"": [""C068"", ""C093""], ""distance_delta"": 80998.87310516392, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 17.573568195769383, ""return_customers"": [], ""shortlist_index"": 9}, {""carbon_updates"": 1, ""completed_local_model_delta"": -16.275522877918775, ""customers"": [""C001"", ""C054""], ""distance_delta"": 62221.503636755864, ""joint_updates"": 1, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 20.839390999443538, ""return_customers"": [], ""shortlist_index"": 10}, {""carbon_updates"": 1, ""completed_local_model_delta"": 21.011009472349315, ""customers"": [""C031"", ""C035""], ""distance_delta"": 44744.94536066981, ""joint_updates"": 0, ""kind"": ""relocate_segment"", ""precompletion_local_model_delta"": 21.255247420803585, ""return_customers"": [], ""shortlist_index"": 11}], ""current_objective"": 3359.2331538055623, ""ledger"": {""candidate_build_attempts"": 10420, ""complete_candidate_evaluations_before_submission"": 0, ""completion_candidates_screened"": 12, ""distance_worse_model_better_candidates"": 2, ""feasible_candidates"": 248, ""full_feasibility_checks"": 10483, ""insertion_positions_scanned"": 10420, ""reciprocal_pairs_scanned"": 0, ""reciprocal_pairs_shortlisted"": 0, ""route_local_completion_calls"": 13, ""route_local_exact_evaluations"": 281, ""route_local_schedule_evaluations"": 3614, ""route_proxy_evaluations"": 340, ""source_segments_eligible"": 1270, ""source_segments_scanned"": 1270, ""source_segments_shortlisted"": 1270}, ""mode"": ""mechanism"", ""selected"": {""customers"": [""C001"", ""C054"", ""C052""], ""distance_delta"": 37937.65892255481, ""kind"": ""relocate_segment"", ""local_model_delta"": -27.219129919033094, ""responsibility_relief"": -3, ""return_customers"": [], ""return_start"": null, ""segment_length"": 3, ""segment_start"": 3, ""source_route_index"": 10, ""target_position"": 3, ""target_route_index"": 6}, ""source_completion"": {""carbon_updates"": 1, ""complete_evaluations"": 0, ""joint_updates"": 1, ""label"": ""source"", ""route_local_schedule_evaluations"": 300, ""route_proxy_evaluations"": 26}, ""stop_reason"": ""proposal_generated""}, ""best_improved"": true, ""candidate_objective"": 2942.9239167595556, ""changed"": true, ""eval_before"": 0, ""evaluations_added"": 1, ""mode"": ""mechanism"", ""objective_delta"": -416.30923704600673, ""previous_objective"": 3359.2331538055623, ""proposal_built"": true, ""signal_metrics"": {""cross_depot_route_pair_present"": true, ""eligible_segment_count"": 0, ""maximum_responsibility_relief"": 0, ""wrong_depot_segment_present"": false}}]"
DEV-seggen-donor03-50c,distance,segment_generation_distance_ablation,1,100,3e5bc3f5ddea493a3941bbba1b9d7ad9472967035987e877f23b8dc1c4b177d4,3359.2331538055623,100,100,0,1,0,0,False,0,2972.063270442747,2966.646148396285,2966.646148396285,2966.646148396285,2.584349790995475,2.759316250041593,f2b7501aff0971945e7858514cab5908030c2a785d96c7bb884840a46cff0c70,True,True,0,True,True,"[{""accepted"": false, ""activity"": {""current_objective"": 3359.2331538055623, ""ledger"": {""candidate_build_attempts"": 40, ""complete_candidate_evaluations_before_submission"": 0, ""completion_candidates_screened"": 0, ""distance_worse_model_better_candidates"": 0, ""feasible_candidates"": 0, ""full_feasibility_checks"": 72, ""insertion_positions_scanned"": 10420, ""reciprocal_pairs_scanned"": 0, ""reciprocal_pairs_shortlisted"": 0, ""route_local_completion_calls"": 1, ""route_local_exact_evaluations"": 0, ""route_local_schedule_evaluations"": 300, ""route_proxy_evaluations"": 26, ""source_segments_eligible"": 1270, ""source_segments_scanned"": 1270, ""source_segments_shortlisted"": 1270}, ""mode"": ""distance"", ""selected"": null, ""source_completion"": {""carbon_updates"": 1, ""complete_evaluations"": 0, ""joint_updates"": 1, ""label"": ""source"", ""route_local_schedule_evaluations"": 300, ""route_proxy_evaluations"": 26}, ""stop_reason"": ""no_improving_generated_candidate""}, ""best_improved"": false, ""eval_before"": 0, ""evaluations_added"": 0, ""mode"": ""distance"", ""proposal_built"": false, ""signal_metrics"": {""cross_depot_route_pair_present"": true}}]"
