candidate_cost,candidate_seconds,clean,cost_delta,reference_cost,reference_seconds,runtime_delta,seed
6842.217979337057,5.42971899999975,True,1902.0868543229872,4940.13112501407,37.28678579199914,-31.857066791999387,1
7139.858600893651,5.799793124999269,True,1808.8761279797345,5330.982472913916,67.43968616699931,-61.63989304200004,2
