instance_id,seed,mapping_sha256,coalition,coalition_member_count,initial_source,initial_sha256,initial_cost_cny,search_candidate_cost_cny,final_cost_cny,saving_from_initial_cny,selected_source,cross_contractor_customers,cross_contractor_quantity_kg,used_cv,used_ev,route_pool_records,complete_candidate_evaluations,elapsed_seconds,solution_sha256,status,violation_count
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_dongguan,1,SINGLETON_COMMON_INITIAL,91ddd12d4091f23784e96bf5201a34aead092df0e4fdacd11d38f7d81381fbd1,1428.853242204347,1416.4473061544668,1416.4473061544668,12.40593604988021,SEARCH_STRICT_IMPROVEMENT,0,0,2,2,7,32,0.8494934579357505,43d85ecec3a7abc84fe089cf5ac53b02c39b85349a6d45d041c4bc887392ab22,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_foshan,1,SINGLETON_COMMON_INITIAL,57968ff2822ec3c8d1e344b330fbac18ea4e95a5bd307bfee8530a231167529e,1750.1173948577016,1433.8724729040848,1433.8724729040848,316.24492195361677,SEARCH_STRICT_IMPROVEMENT,0,0,2,2,30,32,1.5073667910182849,9fa0f948183bdda7ac241f3245ebe63594cfd71c34da2a008206f989cf343efd,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_guangzhou,1,SINGLETON_COMMON_INITIAL,6af4c32444e85c14b6d7917a7049c8aede2b3fa11c6ed61031c68d0387579703,5607.493114806678,5206.865081598371,5206.865081598371,400.628033208307,SEARCH_STRICT_IMPROVEMENT,0,0,11,3,192,32,4.865439499961212,9fcf819c5ec3fb8de4e5f4767f9b85d1b6cafc8e6b48265ae005f760d8283085,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_shenzhen,1,SINGLETON_COMMON_INITIAL,4e71538e4e69a8575397512b7f7c09fad48d09dde03c8816929bf949796ff0d7,6004.019826905627,5405.767220062356,5405.767220062356,598.2526068432717,SEARCH_STRICT_IMPROVEMENT,0,0,11,4,150,32,7.210316457902081,287567414a61dbd8b949a9009b266daf1b24c655942350bb21035ee16936719c,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_dongguan+D_foshan,2,COALITION_COMMON_INITIAL,394152ef23791cdc125d50c8b6cb7ebb6e642f5295753bba3b1309d2098218a0,3178.9706370620484,2093.7345459504963,2093.7345459504963,1085.236091111552,SEARCH_STRICT_IMPROVEMENT,21,5488.0,3,4,64,32,2.6144107499858364,d11d5d89291b8df5735117b7554493e10c6f83aac3dee1bc9670c384b10987fe,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_dongguan+D_guangzhou,2,COALITION_COMMON_INITIAL,9d04bc347bbc09af150f764f596d24c9ad920a7edd68a88eb2acaf6ab1b153f4,7036.346357011024,5743.261426466356,5743.261426466356,1293.0849305446682,SEARCH_STRICT_IMPROVEMENT,44,11666.0,12,5,327,32,10.525258417008445,fb27ed6d5684303a1a686db7cc6758b39b9e779b7b76b988c5abb08df62b759f,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_dongguan+D_shenzhen,2,COALITION_COMMON_INITIAL,6eb6c094e6ea07942a9212ae4251f6b38aab903cd8500f4c36b868bf22079b67,7432.873069109976,5974.361943937664,5974.361943937664,1458.511125172312,SEARCH_STRICT_IMPROVEMENT,41,11600.0,12,6,273,32,10.588103333022445,db5e3f0ad910df742806d39279b5fe1acfbbc373ffc0b4f4d8e31c5ec381b650,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_foshan+D_guangzhou,2,COALITION_COMMON_INITIAL,b5287f30d4ec6a23373fc149bd0f4e2cb9d5cce33a0d3350788b817b3711ca09,7475.987282425636,5954.781384804682,5954.781384804682,1521.2058976209546,SEARCH_STRICT_IMPROVEMENT,42,11599.0,12,5,337,32,12.32115450000856,bb03f762f241257e1c34d951a6f37a8150541ed6dac547bffcf1ce23390c69db,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_foshan+D_shenzhen,2,COALITION_COMMON_INITIAL,28abd7e4fc644f85940ea5a6555a12559994b8e05dcb84b848118a1f2873a057,7754.137221763329,5118.387120422626,5118.387120422626,2635.7501013407027,SEARCH_STRICT_IMPROVEMENT,40,12156.0,12,6,262,32,10.48552975000348,e5efc275d6f24b073aaf7a2b1eceadb625ded52e785d508033f60690f2e64a05,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_guangzhou+D_shenzhen,2,COALITION_COMMON_INITIAL,4089c44b65153547132a202032dc14b21fdc0f96adcf344457482ee0ef5899c6,11610.200830591204,7982.866125294447,7982.866125294447,3627.3347052967574,SEARCH_STRICT_IMPROVEMENT,66,18890.0,21,7,380,32,16.030864999978803,ed512cc97f80c2651c388d0861e2c61d1f5b46a2dd836aad543535df3fade12d,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_dongguan+D_foshan+D_guangzhou,3,COALITION_COMMON_INITIAL,fb7b66e3eae64ea1c273cacfead114ec480a74124da2f5629f2d68eb9c39fd91,8904.840524629983,6517.799683187403,6517.799683187403,2387.040841442579,SEARCH_STRICT_IMPROVEMENT,81,22433.0,13,7,410,32,15.622562207980081,a4ba63c2deb706adc16f837151228d919db29941b0312dcaa9cf7a06ec5d688e,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_dongguan+D_foshan+D_shenzhen,3,COALITION_COMMON_INITIAL,4a9d76105585a670392701f150940dc9d63cd37bd3f3047e22c2e3be4555b9cc,9182.990463967677,5967.396052643284,5967.396052643284,3215.594411324393,SEARCH_STRICT_IMPROVEMENT,66,18684.0,13,8,429,32,16.744952916982584,c7d47609c079107eca70da7f47e2b38e85ebb2afe48492990b1d72581fc0b9de,PASS,0
cn-prd-200c-03-V2-LOCATIONS,1,f538668afb6b378257485e39c500409a5d8d0bcd86901891937008b4a5671ec7,D_dongguan+D_guangzhou+D_shenzhen,3,COALITION_COMMON_INITIAL,fe5c59c95de994a74f7b722df196cb7f08ce17b131463b32cc8007273774bfd4,13039.05407279555,8560.382580303998,8560.382580303998,4478.671492491552,SEARCH_STRICT_IMPROVEMENT,97,26668.0,22,9,487,32,24.501648582983762,1ecde36af32d0cb125191fd99555bff024486e0475bd5b166f78c88666143450,PASS,0
