instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,best_current_single_view_cost,candidate_minus_best_current_single_view,strict_route_fusion_improvement,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,warm_route_types_preserved,historical_population_archive_enabled,historical_population_snapshot_count,historical_population_candidate_references,historical_diversity_selected_count,historical_stage_snapshot_gate,historical_stage_archive_use_gate,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,base_source,base_mip_status,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_dual_bound,expanded_mip_gap,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-prd-150c-03-V2-LOCATIONS,18,150,6878.633640525955,6791.8245094991225,-86.8091310268328,True,6908.654737821028,6791.856305454855,6839.412709641748,6791.856305454855,-0.03179595573237748,True,True,True,True,True,True,120,5279,72,True,True,280,301,775,two_stage_expanded_pool_mip,stage_1_base_pool_mip,OPTIMAL,6878.180393719863,6.589198230053126e-05,OPTIMAL,6791.824509499123,0.0,613.9435962919961,13,12,27,26,31,30,20,19,True,True,PASS
