stage,action_id,action_class,action_level,bundle,bundle_dir,seed,scale,status,health_status,worker_integrity_ok,violation_count,myopic_dynamic_cost,oracle_dynamic_cost,myopic_static_revealed_cost,oracle_static_revealed_cost,myopic_information_cost,oracle_information_cost,myopic_information_cost_pct,oracle_information_cost_pct,information_cost_reduction_pp,policy_trace_stage_count,changed_stage_count,action_real_effect,actual_evals,elapsed_seconds,payload_path
stage3_dynamic_oracle,future_cluster_reserve_low,future_cluster_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,OK,HEALTHY,True,0,1036.5338472285594,1096.9556014039701,675.1320820301661,675.1320820301661,361.40176519839326,421.82351937380406,53.53052755419867,62.480147307672496,-8.949619753473826,5,4,True,12000,117.0864436999982,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed904_future_cluster_reserve_low.json
stage3_dynamic_oracle,future_cluster_reserve_medium,future_cluster_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,OK,HEALTHY,True,0,1036.5338472285594,1170.9784716206368,675.1320820301661,677.4129511302037,361.40176519839326,493.5655204904331,53.53052755419867,72.86036082820125,-19.32983327400258,5,4,True,12000,190.09174209999765,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed904_future_cluster_reserve_medium.json
stage3_dynamic_oracle,future_cluster_reserve_high,future_cluster_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,OK,HEALTHY,True,0,1036.5338472285594,1120.5349379548989,675.1320820301661,698.2685559630454,361.40176519839326,422.26638199185345,53.53052755419867,60.47334917000059,-6.942821615801918,5,4,True,12000,96.02675160000217,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed904_future_cluster_reserve_high.json
stage3_dynamic_oracle,ev_charging_slack_reserve_low,ev_charging_slack_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,OK,HEALTHY,True,0,1036.5338472285594,1176.5037862937088,675.1320820301661,693.8472857049773,361.40176519839326,482.65650058873155,53.53052755419867,69.56235334960384,-16.03182579540517,5,3,True,12000,123.1289899000003,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed904_ev_charging_slack_reserve_low.json
stage3_dynamic_oracle,ev_charging_slack_reserve_medium,ev_charging_slack_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,OK,HEALTHY,True,0,1036.5338472285594,1261.3525983453205,675.1320820301661,677.4129511302037,361.40176519839326,583.9396472151168,53.53052755419867,86.20142945907145,-32.67090190487278,5,3,True,12000,163.69153559999904,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed904_ev_charging_slack_reserve_medium.json
stage3_dynamic_oracle,ev_charging_slack_reserve_high,ev_charging_slack_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1036.5338472285594,nan,675.1320820301661,nan,361.40176519839326,nan,53.53052755419867,nan,nan,0,0,False,10000,68.99323509999886,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed904_ev_charging_slack_reserve_high.json
stage3_dynamic_oracle,stage_budget_event_density,stage_budget_allocation,event_density,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,OK,HEALTHY,True,0,1036.5338472285594,1073.1726263341825,675.1320820301661,693.8472857049773,361.40176519839326,379.32534062920524,53.53052755419867,54.669860132665235,-1.1393325784665649,5,5,True,12900,94.31232869999803,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed904_stage_budget_event_density.json
stage3_dynamic_oracle,capacity_reserve_low,depot_capacity_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,893.4851640294709,nan,719.3358437856873,nan,174.14932024378356,nan,24.20973760007267,nan,nan,0,0,False,8000,56.889274499997555,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_capacity_reserve_low.json
stage3_dynamic_oracle,capacity_reserve_medium,depot_capacity_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,893.4851640294709,nan,719.3358437856873,nan,174.14932024378356,nan,24.20973760007267,nan,nan,0,0,False,8000,48.330118000001676,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_capacity_reserve_medium.json
stage3_dynamic_oracle,capacity_reserve_high,depot_capacity_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,893.4851640294709,nan,719.3358437856873,nan,174.14932024378356,nan,24.20973760007267,nan,nan,0,0,False,8000,41.17494819999774,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_capacity_reserve_high.json
stage3_dynamic_oracle,commit_threshold_conservative,customer_commit_threshold,conservative,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,OK,HEALTHY,True,0,893.4851640294709,1007.3659501503759,719.3358437856873,719.3358437856873,174.14932024378356,288.03010636468855,24.20973760007267,40.04111693487385,-15.831379334801177,4,2,True,10000,60.70303810000041,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_commit_threshold_conservative.json
stage3_dynamic_oracle,commit_threshold_normal,customer_commit_threshold,normal,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,OK,HEALTHY,True,0,893.4851640294709,1026.3549029869282,719.3358437856873,719.3358437856873,174.14932024378356,307.0190592012409,24.20973760007267,42.68090654088294,-18.471168940810266,4,2,True,10000,105.69560899999851,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_commit_threshold_normal.json
stage3_dynamic_oracle,commit_threshold_aggressive,customer_commit_threshold,aggressive,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,OK,HEALTHY,True,0,893.4851640294709,969.6026549558203,719.3358437856873,719.3358437856873,174.14932024378356,250.266811170133,24.20973760007267,34.7913722543062,-10.581634654233525,4,2,True,10000,69.35750619999817,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_commit_threshold_aggressive.json
stage3_dynamic_oracle,future_cluster_reserve_low,future_cluster_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,OK,HEALTHY,True,0,893.4851640294709,940.9335689122871,719.3358437856873,719.3358437856873,174.14932024378356,221.5977251265998,24.20973760007267,30.80587837252563,-6.596140772452959,4,3,True,10000,83.8398957999998,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_future_cluster_reserve_low.json
stage3_dynamic_oracle,future_cluster_reserve_medium,future_cluster_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,OK,HEALTHY,True,0,893.4851640294709,939.3385920761539,719.3358437856873,719.3358437856873,174.14932024378356,220.00274829046657,24.20973760007267,30.58414928034815,-6.374411680275479,4,3,True,10000,85.7716763999997,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_future_cluster_reserve_medium.json
stage3_dynamic_oracle,future_cluster_reserve_high,future_cluster_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,OK,HEALTHY,True,0,893.4851640294709,934.1958294343873,719.3358437856873,682.0875129650542,174.14932024378356,252.1083164693331,24.20973760007267,36.96128600469622,-12.751548404623549,4,3,True,10000,142.3132098999995,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_future_cluster_reserve_high.json
stage3_dynamic_oracle,ev_charging_slack_reserve_low,ev_charging_slack_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,893.4851640294709,nan,719.3358437856873,nan,174.14932024378356,nan,24.20973760007267,nan,nan,0,0,False,8000,66.19860490000065,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_ev_charging_slack_reserve_low.json
stage3_dynamic_oracle,ev_charging_slack_reserve_medium,ev_charging_slack_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,893.4851640294709,nan,719.3358437856873,nan,174.14932024378356,nan,24.20973760007267,nan,nan,0,0,False,8000,56.086210099998425,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_ev_charging_slack_reserve_medium.json
stage3_dynamic_oracle,ev_charging_slack_reserve_high,ev_charging_slack_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,893.4851640294709,nan,719.3358437856873,nan,174.14932024378356,nan,24.20973760007267,nan,nan,0,0,False,8000,67.82002999999895,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_ev_charging_slack_reserve_high.json
stage3_dynamic_oracle,stage_budget_event_density,stage_budget_allocation,event_density,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,OK,HEALTHY,True,0,893.4851640294709,893.4851640294709,719.3358437856873,719.3358437856873,174.14932024378356,174.14932024378356,24.20973760007267,24.20973760007267,0.0,4,4,True,8500,98.51219419999688,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed905_stage_budget_event_density.json
stage3_dynamic_oracle,capacity_reserve_low,depot_capacity_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1054.6376803813441,nan,666.1042158099935,nan,388.5334645713506,nan,58.32923067434539,nan,nan,0,0,False,8000,74.52493350000077,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_capacity_reserve_low.json
stage3_dynamic_oracle,capacity_reserve_medium,depot_capacity_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1054.6376803813441,nan,666.1042158099935,nan,388.5334645713506,nan,58.32923067434539,nan,nan,0,0,False,8000,54.58117279999715,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_capacity_reserve_medium.json
stage3_dynamic_oracle,capacity_reserve_high,depot_capacity_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1054.6376803813441,nan,666.1042158099935,nan,388.5334645713506,nan,58.32923067434539,nan,nan,0,0,False,8000,67.47888119999698,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_capacity_reserve_high.json
stage3_dynamic_oracle,commit_threshold_conservative,customer_commit_threshold,conservative,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,OK,HEALTHY,True,0,1054.6376803813441,967.4950954468933,666.1042158099935,666.1042158099935,388.5334645713506,301.39087963689974,58.32923067434539,45.24680560239415,13.082425071951242,4,2,True,10000,145.19901689999824,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_commit_threshold_conservative.json
stage3_dynamic_oracle,commit_threshold_normal,customer_commit_threshold,normal,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,OK,HEALTHY,True,0,1054.6376803813441,1018.9669788903943,666.1042158099935,666.1042158099935,388.5334645713506,352.8627630804008,58.32923067434539,52.97410746024388,5.355123214101511,4,2,True,10000,133.10394529999758,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_commit_threshold_normal.json
stage3_dynamic_oracle,commit_threshold_aggressive,customer_commit_threshold,aggressive,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,OK,HEALTHY,True,0,1054.6376803813441,982.9872617448951,666.1042158099935,666.1042158099935,388.5334645713506,316.8830459349016,58.32923067434539,47.57259275856206,10.75663791578333,4,2,True,10000,113.8176420000018,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_commit_threshold_aggressive.json
stage3_dynamic_oracle,future_cluster_reserve_low,future_cluster_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,OK,HEALTHY,True,0,1054.6376803813441,1010.0202197721529,666.1042158099935,666.1042158099935,388.5334645713506,343.9160039621594,58.32923067434539,51.630960411195105,6.698270263150285,4,3,True,10000,134.86250680000012,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_future_cluster_reserve_low.json
stage3_dynamic_oracle,future_cluster_reserve_medium,future_cluster_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,OK,HEALTHY,True,0,1054.6376803813441,957.5689944744692,666.1042158099935,666.1042158099935,388.5334645713506,291.4647786644756,58.32923067434539,43.75663323344226,14.572597440903131,4,3,True,10000,187.19040269999823,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_future_cluster_reserve_medium.json
stage3_dynamic_oracle,future_cluster_reserve_high,future_cluster_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,OK,HEALTHY,True,0,1054.6376803813441,945.0067100927306,666.1042158099935,666.1042158099935,388.5334645713506,278.90249428273705,58.32923067434539,41.87069945858053,16.458531215764857,4,3,True,10000,96.80603830000109,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_future_cluster_reserve_high.json
stage3_dynamic_oracle,ev_charging_slack_reserve_low,ev_charging_slack_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1054.6376803813441,nan,666.1042158099935,nan,388.5334645713506,nan,58.32923067434539,nan,nan,0,0,False,8000,63.74251499999809,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_ev_charging_slack_reserve_low.json
stage3_dynamic_oracle,ev_charging_slack_reserve_medium,ev_charging_slack_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1054.6376803813441,nan,666.1042158099935,nan,388.5334645713506,nan,58.32923067434539,nan,nan,0,0,False,8000,74.37537220000013,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_ev_charging_slack_reserve_medium.json
stage3_dynamic_oracle,ev_charging_slack_reserve_high,ev_charging_slack_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,1054.6376803813441,nan,666.1042158099935,nan,388.5334645713506,nan,58.32923067434539,nan,nan,0,0,False,8000,80.06494550000207,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_ev_charging_slack_reserve_high.json
stage3_dynamic_oracle,stage_budget_event_density,stage_budget_allocation,event_density,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,OK,HEALTHY,True,0,1054.6376803813441,1002.2739218369796,666.1042158099935,666.1042158099935,388.5334645713506,336.1697060269861,58.32923067434539,50.46803458798084,7.861196086364551,4,4,True,10600,117.44229379999888,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed906_stage_budget_event_density.json
stage3_dynamic_oracle,capacity_reserve_low,depot_capacity_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,914.702878954945,nan,680.6599397766026,nan,234.0429391783424,nan,34.384708942200554,nan,nan,0,0,False,6000,56.615980300000956,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_capacity_reserve_low.json
stage3_dynamic_oracle,capacity_reserve_medium,depot_capacity_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,914.702878954945,nan,680.6599397766026,nan,234.0429391783424,nan,34.384708942200554,nan,nan,0,0,False,6000,52.90386509999735,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_capacity_reserve_medium.json
stage3_dynamic_oracle,capacity_reserve_high,depot_capacity_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,914.702878954945,nan,680.6599397766026,nan,234.0429391783424,nan,34.384708942200554,nan,nan,0,0,False,6000,62.620762400001695,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_capacity_reserve_high.json
stage3_dynamic_oracle,commit_threshold_conservative,customer_commit_threshold,conservative,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,OK,HEALTHY,True,0,914.702878954945,939.3106942178939,680.6599397766026,680.6599397766026,234.0429391783424,258.65075444129127,34.384708942200554,37.99999666884792,-3.6152877266473666,3,1,True,8000,88.92259660000127,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_commit_threshold_conservative.json
stage3_dynamic_oracle,commit_threshold_normal,customer_commit_threshold,normal,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,OK,HEALTHY,True,0,914.702878954945,916.2191671722916,680.6599397766026,680.6599397766026,234.0429391783424,235.55922739568894,34.384708942200554,34.6074763079198,-0.2227673657192426,3,1,True,8000,92.23501620000025,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_commit_threshold_normal.json
stage3_dynamic_oracle,commit_threshold_aggressive,customer_commit_threshold,aggressive,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,OK,HEALTHY,True,0,914.702878954945,934.6892839441282,680.6599397766026,680.6599397766026,234.0429391783424,254.02934416752555,34.384708942200554,37.321036441618666,-2.9363274994181126,3,1,True,8000,60.69200300000011,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_commit_threshold_aggressive.json
stage3_dynamic_oracle,future_cluster_reserve_low,future_cluster_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,OK,HEALTHY,True,0,914.702878954945,875.5117595754464,680.6599397766026,680.6599397766026,234.0429391783424,194.85181979884374,34.384708942200554,28.626896988060658,5.757811954139896,3,2,True,8000,78.13993530000153,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_future_cluster_reserve_low.json
stage3_dynamic_oracle,future_cluster_reserve_medium,future_cluster_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,OK,HEALTHY,True,0,914.702878954945,854.7821977852286,680.6599397766026,680.6599397766026,234.0429391783424,174.12225800862598,34.384708942200554,25.58138768468938,8.803321257511175,3,2,True,8000,93.81444809999812,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_future_cluster_reserve_medium.json
stage3_dynamic_oracle,future_cluster_reserve_high,future_cluster_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,OK,HEALTHY,True,0,914.702878954945,868.4164846151023,680.6599397766026,680.6599397766026,234.0429391783424,187.75654483849962,34.384708942200554,27.584485859432633,6.800223082767921,3,2,True,8000,76.83438139999998,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_future_cluster_reserve_high.json
stage3_dynamic_oracle,ev_charging_slack_reserve_low,ev_charging_slack_reserve,low,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,914.702878954945,nan,680.6599397766026,nan,234.0429391783424,nan,34.384708942200554,nan,nan,0,0,False,6000,57.82593569999881,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_ev_charging_slack_reserve_low.json
stage3_dynamic_oracle,ev_charging_slack_reserve_medium,ev_charging_slack_reserve,medium,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,914.702878954945,nan,680.6599397766026,nan,234.0429391783424,nan,34.384708942200554,nan,nan,0,0,False,6000,73.27682519999871,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_ev_charging_slack_reserve_medium.json
stage3_dynamic_oracle,ev_charging_slack_reserve_high,ev_charging_slack_reserve,high,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,HALT_E7_FINAL_CHUNK_CHECK,HALT_E7_FINAL_CHUNK_CHECK,True,,914.702878954945,nan,680.6599397766026,nan,234.0429391783424,nan,34.384708942200554,nan,nan,0,0,False,6000,62.952325800000835,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_ev_charging_slack_reserve_high.json
stage3_dynamic_oracle,stage_budget_event_density,stage_budget_allocation,event_density,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,OK,HEALTHY,True,0,914.702878954945,919.6710025981002,680.6599397766026,680.6599397766026,234.0429391783424,239.0110628214976,34.384708942200554,35.11460699449165,-0.729898052291098,3,3,True,9100,84.73019170000043,solver\reports\dr_alns_ppo_v3\final_track24_breakthrough_audit\stage3_payloads\E-UK25_02__curric_d2_s3_seed2_24h_seed907_stage_budget_event_density.json
