active_flags,actual_evals,algorithm,best_cost,category,checkpoint_path,checkpoint_readable,commit_hash,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,reused_physical_vehicle_count,route_count,runtime_cap_seconds,seed,size,stage,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share
{},64,LNS,3960.9142264324673,multidepot,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/smoke/checkpoints/e2-multidepot-100c-01__LNS__seed1.json,True,fffb1ae661fefa096ee568e5cdf76ef297207a91,7,14,2.689964000001055,1,1,64,23.792139969150107,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,7,15,180.0,1,100,smoke,OK,{},0,False,False,0.06666666666666667
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",64,alns_e2_throughput,3960.9142264324673,multidepot,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/smoke/checkpoints/e2-multidepot-100c-01__alns_e2_throughput__seed1.json,True,fffb1ae661fefa096ee568e5cdf76ef297207a91,7,14,2.6673681249994843,1,1,64,23.99368853521573,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,7,15,180.0,1,100,smoke,OK,"{""acceptance"": {""count"": 61.0, ""seconds"": 2.437301372992806e-05}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00033666699891909957}, ""destroy:random_customer_removal"": {""count"": 12.0, ""seconds"": 0.0020659170077124145}, ""destroy:route_segment_removal"": {""count"": 9.0, ""seconds"": 0.0029630010103574023}, ""destroy:shaw_related_removal"": {""count"": 10.0, ""seconds"": 0.05412796000382514}, ""destroy:vehicle_type_swap"": {""count"": 9.0, ""seconds"": 0.03288041699488531}, ""destroy:whole_route_removal"": {""count"": 9.0, ""seconds"": 0.0014161670005705673}, ""destroy:worst_customer_removal"": {""count"": 12.0, ""seconds"": 0.002269458997034235}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003080829992541112}, ""full_candidate_score"": {""count"": 61.0, ""seconds"": 0.041885418017045595}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003348749996803235}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.000618958001723513}, ""repair:greedy_insert_repair"": {""count"": 21.0, ""seconds"": 0.37593637499958277}, ""repair:regret2_insert_repair"": {""count"": 20.0, ""seconds"": 0.4758252910032752}, ""repair:regret3_insert_repair"": {""count"": 20.0, ""seconds"": 0.43273212700296426}, ""repair_full_check"": {""count"": 122.0, ""seconds"": 0.04737345800094772}, ""repair_solution_score"": {""count"": 23.0, ""seconds"": 0.005803918003948638}, ""route_model_cost"": {""count"": 4649.0, ""seconds"": 0.12073432094985037}, ""scan_build"": {""count"": 3.0, ""seconds"": 0.003179416999046225}, ""scan_score"": {""count"": 3.0, ""seconds"": 0.0017067489970941097}}",0,False,False,0.06666666666666667
{},64,LNS,6633.4344963179965,threeshift,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/smoke/checkpoints/e2-threeshift-200c-01__LNS__seed1.json,True,fffb1ae661fefa096ee568e5cdf76ef297207a91,14,26,5.745237500002986,1,1,64,11.139661328181251,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,12,27,240.0,1,200,smoke,OK,{},0,False,False,0.037037037037037035
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",64,alns_e2_throughput,6633.4344963179965,threeshift,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/smoke/checkpoints/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,fffb1ae661fefa096ee568e5cdf76ef297207a91,14,26,5.43313391600168,1,1,64,11.779573444988543,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,12,27,240.0,1,200,smoke,OK,"{""acceptance"": {""count"": 61.0, ""seconds"": 1.899600465549156e-05}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00046837500121910125}, ""destroy:random_customer_removal"": {""count"": 12.0, ""seconds"": 0.004167873004917055}, ""destroy:route_segment_removal"": {""count"": 9.0, ""seconds"": 0.003844707000098424}, ""destroy:shaw_related_removal"": {""count"": 10.0, ""seconds"": 0.32231212600527215}, ""destroy:vehicle_type_swap"": {""count"": 9.0, ""seconds"": 0.10643654199520824}, ""destroy:whole_route_removal"": {""count"": 9.0, ""seconds"": 0.003493835003610002}, ""destroy:worst_customer_removal"": {""count"": 12.0, ""seconds"": 0.005376875004003523}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006429999993997626}, ""full_candidate_score"": {""count"": 61.0, ""seconds"": 0.07172420502320165}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0006234169995877892}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.001152249998995103}, ""repair:greedy_insert_repair"": {""count"": 21.0, ""seconds"": 1.7703585859999293}, ""repair:regret2_insert_repair"": {""count"": 20.0, ""seconds"": 0.9255784980050521}, ""repair:regret3_insert_repair"": {""count"": 20.0, ""seconds"": 0.9406816649971006}, ""repair_full_check"": {""count"": 122.0, ""seconds"": 0.09779942103705253}, ""repair_solution_score"": {""count"": 36.0, ""seconds"": 0.017342166011076188}, ""route_model_cost"": {""count"": 5521.0, ""seconds"": 0.15018891414729296}, ""scan_build"": {""count"": 3.0, ""seconds"": 0.008441041005426086}, ""scan_score"": {""count"": 3.0, ""seconds"": 0.004380583995953202}}",0,False,False,0.037037037037037035
{},64,LNS,573.7936728978657,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/smoke/checkpoints/e2-vanilla-10c-01__LNS__seed1.json,True,fffb1ae661fefa096ee568e5cdf76ef297207a91,1,2,0.14377362500090385,1,1,64,445.1442328145907,True,OK,e2-vanilla-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,1,3,120.0,1,10,smoke,OK,{},0,False,False,0.3333333333333333
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",64,alns_e2_throughput,490.67897533782025,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/smoke/checkpoints/e2-vanilla-10c-01__alns_e2_throughput__seed1.json,True,fffb1ae661fefa096ee568e5cdf76ef297207a91,1,1,2.2448184170025343,1,1,64,28.510101091142175,True,OK,e2-vanilla-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,0,2,120.0,1,10,smoke,OK,"{""acceptance"": {""count"": 62.0, ""seconds"": 4.395901851239614e-05}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 8.983299994724803e-05}, ""destroy:random_customer_removal"": {""count"": 3.0, ""seconds"": 0.0003617919974203687}, ""destroy:route_segment_removal"": {""count"": 3.0, ""seconds"": 0.0001063759955286514}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.00023850100478739478}, ""destroy:vehicle_type_swap"": {""count"": 3.0, ""seconds"": 0.000577666000026511}, ""destroy:whole_route_removal"": {""count"": 47.0, ""seconds"": 0.0015305409797292668}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 9.508300354355015e-05}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0001065420001395978}, ""full_candidate_score"": {""count"": 62.0, ""seconds"": 0.011581411981751444}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.00012362499910523184}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00016474999938509427}, ""local_search"": {""count"": 1.0, ""seconds"": 2.583001332823187e-06}, ""repair:greedy_insert_repair"": {""count"": 6.0, ""seconds"": 0.0061960819984960835}, ""repair:regret2_insert_repair"": {""count"": 6.0, ""seconds"": 0.0073054580061580054}, ""repair:regret3_insert_repair"": {""count"": 50.0, ""seconds"": 0.06219220598723041}, ""repair_full_check"": {""count"": 117.0, ""seconds"": 0.011288919984508539}, ""repair_solution_score"": {""count"": 3.0, ""seconds"": 9.87919993349351e-05}, ""route_model_cost"": {""count"": 168.0, ""seconds"": 0.003360833969054511}, ""scan_build"": {""count"": 2.0, ""seconds"": 0.00021687600019504316}, ""scan_score"": {""count"": 2.0, ""seconds"": 0.00021708400163333863}}",0,False,False,0.5
