instance,seed,budget,algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,mechanism_activity
L-main-multidepot-25c-01,1,20,pure_alns,687.9635104764286,687.9635104764286,True,20,True,0.1808621670352295,4,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,1,20,pure_hgs_style_outer,731.9056020898158,731.9056020898158,True,20,True,0.03486862499266863,3,True,"{""diversity_rejections"": 3, ""improvements"": 2, ""order_mutations"": 10, ""ordered_crossovers"": 19, ""outer_candidates"": 20}"
L-main-multidepot-25c-01,1,20,mechanism_hgs_alns_skeleton,612.75876084334,612.75876084334,True,20,True,0.11200249998364598,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 1, ""improvements"": 1, ""inner_budget"": 18, ""order_mutations"": 2, ""ordered_crossovers"": 1, ""outer_budget"": 2, ""outer_candidates"": 2}"
L-main-multidepot-25c-01,2,20,pure_alns,668.9519888193819,668.9519888193819,True,20,True,0.2472677500336431,4,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,2,20,pure_hgs_style_outer,721.3651362362266,721.3651362362266,True,20,True,0.0359711250057444,3,True,"{""diversity_rejections"": 4, ""improvements"": 2, ""order_mutations"": 10, ""ordered_crossovers"": 19, ""outer_candidates"": 20}"
L-main-multidepot-25c-01,2,20,mechanism_hgs_alns_skeleton,647.0618539069759,647.0618539069759,True,20,True,0.15353866695659235,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""improvements"": 1, ""inner_budget"": 18, ""order_mutations"": 2, ""ordered_crossovers"": 1, ""outer_budget"": 2, ""outer_candidates"": 2}"
L-main-multidepot-25c-01,3,20,pure_alns,685.8490548442018,685.8490548442018,True,20,True,0.1663287499686703,4,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,3,20,pure_hgs_style_outer,719.8271302299718,719.8271302299718,True,20,True,0.03575579199241474,3,True,"{""diversity_rejections"": 7, ""improvements"": 1, ""order_mutations"": 13, ""ordered_crossovers"": 19, ""outer_candidates"": 20}"
L-main-multidepot-25c-01,3,20,mechanism_hgs_alns_skeleton,645.9914728366207,645.9914728366207,True,20,True,0.18539729103213176,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 1, ""improvements"": 1, ""inner_budget"": 18, ""order_mutations"": 2, ""ordered_crossovers"": 1, ""outer_budget"": 2, ""outer_candidates"": 2}"
L-main-vanilla-25c-01,1,20,pure_alns,717.1909260232359,717.1909260232359,True,20,True,0.1496005830122158,3,True,"{""alns_actual_moves"": 0}"
L-main-vanilla-25c-01,1,20,pure_hgs_style_outer,825.5576870053076,825.5576870053076,True,20,True,0.059342124965041876,3,True,"{""diversity_rejections"": 4, ""improvements"": 2, ""order_mutations"": 12, ""ordered_crossovers"": 19, ""outer_candidates"": 20}"
L-main-vanilla-25c-01,1,20,mechanism_hgs_alns_skeleton,738.053396321561,738.053396321561,True,20,True,0.18894275004277006,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 1, ""improvements"": 2, ""inner_budget"": 18, ""order_mutations"": 2, ""ordered_crossovers"": 1, ""outer_budget"": 2, ""outer_candidates"": 2}"
L-main-vanilla-25c-01,2,20,pure_alns,729.3104494856703,729.3104494856703,True,20,True,0.29196791601134464,3,True,"{""alns_actual_moves"": 0}"
L-main-vanilla-25c-01,2,20,pure_hgs_style_outer,803.6721813573489,803.6721813573489,True,20,True,0.0664064580341801,3,True,"{""diversity_rejections"": 2, ""improvements"": 1, ""order_mutations"": 8, ""ordered_crossovers"": 19, ""outer_candidates"": 20}"
L-main-vanilla-25c-01,2,20,mechanism_hgs_alns_skeleton,715.4583067832675,715.4583067832675,True,20,True,0.29556508403038606,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""improvements"": 0, ""inner_budget"": 18, ""order_mutations"": 2, ""ordered_crossovers"": 1, ""outer_budget"": 2, ""outer_candidates"": 2}"
L-main-vanilla-25c-01,3,20,pure_alns,687.7427725327111,687.7427725327111,True,20,True,0.22265775001142174,3,True,"{""alns_actual_moves"": 0}"
L-main-vanilla-25c-01,3,20,pure_hgs_style_outer,808.472078389253,808.472078389253,True,20,True,0.03614504204597324,3,True,"{""diversity_rejections"": 5, ""improvements"": 1, ""order_mutations"": 12, ""ordered_crossovers"": 19, ""outer_candidates"": 20}"
L-main-vanilla-25c-01,3,20,mechanism_hgs_alns_skeleton,711.4848251967321,711.4848251967321,True,20,True,0.14409012504620478,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 1, ""improvements"": 1, ""inner_budget"": 18, ""order_mutations"": 2, ""ordered_crossovers"": 1, ""outer_budget"": 2, ""outer_candidates"": 2}"
L-main-threeshift-25c-01,1,20,pure_alns,725.9053368941888,725.9053368941888,True,20,True,0.140355332987383,4,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,1,20,pure_hgs_style_outer,869.9134482349705,869.9134482349705,True,20,True,0.036175374989397824,4,True,"{""diversity_rejections"": 3, ""improvements"": 2, ""order_mutations"": 10, ""ordered_crossovers"": 19, ""outer_candidates"": 20}"
L-main-threeshift-25c-01,1,20,mechanism_hgs_alns_skeleton,754.401956688813,754.401956688813,True,20,True,0.17564137501176447,4,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 1, ""improvements"": 1, ""inner_budget"": 18, ""order_mutations"": 2, ""ordered_crossovers"": 1, ""outer_budget"": 2, ""outer_candidates"": 2}"
L-main-threeshift-25c-01,2,20,pure_alns,663.7685298770573,663.7685298770573,True,20,True,0.19412454101257026,4,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,2,20,pure_hgs_style_outer,864.004094140461,864.004094140461,True,20,True,0.03920050000306219,4,True,"{""diversity_rejections"": 1, ""improvements"": 1, ""order_mutations"": 7, ""ordered_crossovers"": 19, ""outer_candidates"": 20}"
L-main-threeshift-25c-01,2,20,mechanism_hgs_alns_skeleton,700.5701584572809,700.5701584572809,True,20,True,0.19938875001389533,4,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""improvements"": 0, ""inner_budget"": 18, ""order_mutations"": 2, ""ordered_crossovers"": 1, ""outer_budget"": 2, ""outer_candidates"": 2}"
L-main-threeshift-25c-01,3,20,pure_alns,710.3189676730175,710.3189676730175,True,20,True,0.1216385830193758,4,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,3,20,pure_hgs_style_outer,824.67726376798,824.67726376798,True,20,True,0.0601320419809781,4,True,"{""diversity_rejections"": 6, ""improvements"": 2, ""order_mutations"": 10, ""ordered_crossovers"": 19, ""outer_candidates"": 20}"
L-main-threeshift-25c-01,3,20,mechanism_hgs_alns_skeleton,682.9208075757392,682.9208075757392,True,20,True,0.1637889999547042,4,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 1, ""improvements"": 0, ""inner_budget"": 18, ""order_mutations"": 2, ""ordered_crossovers"": 1, ""outer_budget"": 2, ""outer_candidates"": 2}"
