actual_charging_saving_kg,arm,aware_actual_charging_emissions_kg,aware_predicted_charging_emissions_kg,baseline_output_sha256,certificate_sha256,charge_actions_at_earliest,charging_strategy,cross_site_customer_count,customer_accounting_pass,elapsed_seconds,eligible_charge_actions,energy_sha256,feasible_cross_candidate_count,future_cost,immediate_actual_charging_emissions_kg,immediate_predicted_charging_emissions_kg,main_evaluations,main_search_seed,minimum_profit_margin,minimum_profit_ratio,moved_charge_actions,moved_charge_kwh,participation_gate_rejections,predicted_charging_saving_kg,profit_margins_json,profit_ratios_json,route_sha256,running_actual_charging_emissions_kg,running_depot_profit_json,running_predicted_charging_emissions_kg,running_total_actual_emissions_kg,running_total_cost,running_total_profit,same_state_baseline_cost,same_state_baseline_profit_json,same_state_cost_saving_pct,second_start_sha256,selected_future_profit_json,shadow_evaluations,shadow_search_seed,solution_sha256,stage,stream_seed,trigger_second
0.0,full,137.19663405557571,127.67638163772176,5d783e34ad3c5480ad2b6c37034c01e86820839077d2fb9f13bc275c80792095,cdfbcbbbe98d967826900499306d9d81cdeedaf7c69e95765cb102b3bfb19ce2,16,aware,0,True,87.11506716699932,16,da93277bf7b4652ee1101e6cab909d05233d1bd0cf5dcb25159f4e15ca0ae5ca,0,6968.8242146607445,137.19663405557571,127.67638163772176,4,10012,0.0,1.0,5,462.5277950244258,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",e345e3988f1a9d5ccd4e040f6541ae3595248efe31e9f6c53597d929e1bd1eaa,225.16894043248814,"{""D0"": 4557.068637828373, ""D1"": 5546.333023431795}",208.57028888585552,2258.3604223811344,8535.706879533669,10103.401661260166,6968.8242146607445,"{""D0"": 3537.327622763384, ""D1"": 3609.3356633697113}",0.0,5d783e34ad3c5480ad2b6c37034c01e86820839077d2fb9f13bc275c80792095,"{""D0"": 3537.327622763384, ""D1"": 3609.3356633697113}",4,10011,0a10c8f0cc215eb63fd5f792c454fbf2cc54b5713c1df504412d592b06666678,1,1,10800.0
0.0,full,100.77892482635663,93.80224512550821,d56c34d0233d86ee7544c90d90b540bcea9c5be95f5a36c3fd07d668ed022694,6bf87cda509c6efec9ee84692588044578e9acc79864acd43ce2767db99437c6,10,aware,0,True,7.021913458000199,10,839d0cdd5e5e0a960a42c918e341f39ae6a86b57c4058ed509d62dc9a00b14cf,0,4713.20020017211,100.77892482635663,93.80224512550821,4,10022,0.0,1.0,7,553.8738260385712,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",02a25d2b6b8a5f253694746bb66b60b038e2e952241694e2889ed83a6cbf933b,221.0206683810109,"{""D0"": 5011.27414950978, ""D1"": 4900.697218165755}",203.78945367302936,2389.061702746474,8904.996670920951,9911.971367675535,4713.20020017211,"{""D0"": 2987.9371341243145, ""D1"": 2231.5317031973022}",0.0,d56c34d0233d86ee7544c90d90b540bcea9c5be95f5a36c3fd07d668ed022694,"{""D0"": 2987.9371341243145, ""D1"": 2231.5317031973022}",4,10021,ae9d31e159ec7c8ed67f0e49a3b978b6cf6b46568e757844e0e13fcfc974f26e,2,1,17463.155806373295
0.0,no_cooperation,137.19663405557571,127.67638163772176,5d783e34ad3c5480ad2b6c37034c01e86820839077d2fb9f13bc275c80792095,cdfbcbbbe98d967826900499306d9d81cdeedaf7c69e95765cb102b3bfb19ce2,16,aware,0,True,87.33325145799972,16,da93277bf7b4652ee1101e6cab909d05233d1bd0cf5dcb25159f4e15ca0ae5ca,0,6968.8242146607445,137.19663405557571,127.67638163772176,4,10012,0.0,1.0,5,462.5277950244258,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",e345e3988f1a9d5ccd4e040f6541ae3595248efe31e9f6c53597d929e1bd1eaa,225.16894043248814,"{""D0"": 4557.068637828373, ""D1"": 5546.333023431795}",208.57028888585552,2258.3604223811344,8535.706879533669,10103.401661260166,6968.8242146607445,"{""D0"": 3537.327622763384, ""D1"": 3609.3356633697113}",0.0,5d783e34ad3c5480ad2b6c37034c01e86820839077d2fb9f13bc275c80792095,"{""D0"": 3537.327622763384, ""D1"": 3609.3356633697113}",4,10011,0a10c8f0cc215eb63fd5f792c454fbf2cc54b5713c1df504412d592b06666678,1,1,10800.0
0.0,no_cooperation,100.77892482635663,93.80224512550821,d56c34d0233d86ee7544c90d90b540bcea9c5be95f5a36c3fd07d668ed022694,6bf87cda509c6efec9ee84692588044578e9acc79864acd43ce2767db99437c6,10,aware,0,True,6.991274625000187,10,839d0cdd5e5e0a960a42c918e341f39ae6a86b57c4058ed509d62dc9a00b14cf,0,4713.20020017211,100.77892482635663,93.80224512550821,4,10022,0.0,1.0,7,553.8738260385712,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",02a25d2b6b8a5f253694746bb66b60b038e2e952241694e2889ed83a6cbf933b,221.0206683810109,"{""D0"": 5011.27414950978, ""D1"": 4900.697218165755}",203.78945367302936,2389.061702746474,8904.996670920951,9911.971367675535,4713.20020017211,"{""D0"": 2987.9371341243145, ""D1"": 2231.5317031973022}",0.0,d56c34d0233d86ee7544c90d90b540bcea9c5be95f5a36c3fd07d668ed022694,"{""D0"": 2987.9371341243145, ""D1"": 2231.5317031973022}",4,10021,ae9d31e159ec7c8ed67f0e49a3b978b6cf6b46568e757844e0e13fcfc974f26e,2,1,17463.155806373295
0.0,carbon_blind,137.19663405557571,127.67638163772176,5d783e34ad3c5480ad2b6c37034c01e86820839077d2fb9f13bc275c80792095,cdfbcbbbe98d967826900499306d9d81cdeedaf7c69e95765cb102b3bfb19ce2,16,naive,0,True,87.50380170799963,16,da93277bf7b4652ee1101e6cab909d05233d1bd0cf5dcb25159f4e15ca0ae5ca,0,6968.8242146607445,137.19663405557571,127.67638163772176,4,10012,0.0,1.0,5,462.5277950244258,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",e345e3988f1a9d5ccd4e040f6541ae3595248efe31e9f6c53597d929e1bd1eaa,225.1665489737769,"{""D0"": 4557.068637828373, ""D1"": 5546.333023431795}",208.57268034456675,2258.358030922423,8535.706879533669,10103.401661260166,6968.8242146607445,"{""D0"": 3537.327622763384, ""D1"": 3609.3356633697113}",0.0,5d783e34ad3c5480ad2b6c37034c01e86820839077d2fb9f13bc275c80792095,"{""D0"": 3537.327622763384, ""D1"": 3609.3356633697113}",4,10011,0a10c8f0cc215eb63fd5f792c454fbf2cc54b5713c1df504412d592b06666678,1,1,10800.0
0.0,carbon_blind,100.77892482635663,93.80224512550821,d56c34d0233d86ee7544c90d90b540bcea9c5be95f5a36c3fd07d668ed022694,6bf87cda509c6efec9ee84692588044578e9acc79864acd43ce2767db99437c6,10,naive,0,True,6.9981206669999665,10,839d0cdd5e5e0a960a42c918e341f39ae6a86b57c4058ed509d62dc9a00b14cf,0,4713.20020017211,100.77892482635663,93.80224512550821,4,10022,0.0,1.0,7,553.8738260385712,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",02a25d2b6b8a5f253694746bb66b60b038e2e952241694e2889ed83a6cbf933b,221.01827692229963,"{""D0"": 5011.27414950978, ""D1"": 4900.697218165755}",203.79184513174062,2389.0593112877627,8904.996670920951,9911.971367675535,4713.20020017211,"{""D0"": 2987.9371341243145, ""D1"": 2231.5317031973022}",0.0,d56c34d0233d86ee7544c90d90b540bcea9c5be95f5a36c3fd07d668ed022694,"{""D0"": 2987.9371341243145, ""D1"": 2231.5317031973022}",4,10021,ae9d31e159ec7c8ed67f0e49a3b978b6cf6b46568e757844e0e13fcfc974f26e,2,1,17463.155806373295
0.0,no_participation,137.19663405557571,127.67638163772176,5d783e34ad3c5480ad2b6c37034c01e86820839077d2fb9f13bc275c80792095,cdfbcbbbe98d967826900499306d9d81cdeedaf7c69e95765cb102b3bfb19ce2,16,aware,0,True,87.12722454200048,16,da93277bf7b4652ee1101e6cab909d05233d1bd0cf5dcb25159f4e15ca0ae5ca,0,6968.8242146607445,137.19663405557571,127.67638163772176,4,10012,0.0,1.0,5,462.5277950244258,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",e345e3988f1a9d5ccd4e040f6541ae3595248efe31e9f6c53597d929e1bd1eaa,225.16894043248814,"{""D0"": 4557.068637828373, ""D1"": 5546.333023431795}",208.57028888585552,2258.3604223811344,8535.706879533669,10103.401661260166,6968.8242146607445,"{""D0"": 3537.327622763384, ""D1"": 3609.3356633697113}",0.0,5d783e34ad3c5480ad2b6c37034c01e86820839077d2fb9f13bc275c80792095,"{""D0"": 3537.327622763384, ""D1"": 3609.3356633697113}",4,10011,0a10c8f0cc215eb63fd5f792c454fbf2cc54b5713c1df504412d592b06666678,1,1,10800.0
0.0,no_participation,100.77892482635663,93.80224512550821,d56c34d0233d86ee7544c90d90b540bcea9c5be95f5a36c3fd07d668ed022694,6bf87cda509c6efec9ee84692588044578e9acc79864acd43ce2767db99437c6,10,aware,0,True,7.071765917000448,10,839d0cdd5e5e0a960a42c918e341f39ae6a86b57c4058ed509d62dc9a00b14cf,0,4713.20020017211,100.77892482635663,93.80224512550821,4,10022,0.0,1.0,7,553.8738260385712,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",02a25d2b6b8a5f253694746bb66b60b038e2e952241694e2889ed83a6cbf933b,221.0206683810109,"{""D0"": 5011.27414950978, ""D1"": 4900.697218165755}",203.78945367302936,2389.061702746474,8904.996670920951,9911.971367675535,4713.20020017211,"{""D0"": 2987.9371341243145, ""D1"": 2231.5317031973022}",0.0,d56c34d0233d86ee7544c90d90b540bcea9c5be95f5a36c3fd07d668ed022694,"{""D0"": 2987.9371341243145, ""D1"": 2231.5317031973022}",4,10021,ae9d31e159ec7c8ed67f0e49a3b978b6cf6b46568e757844e0e13fcfc974f26e,2,1,17463.155806373295
