instance_id,source,source_kind,source_objective,route_first,route_second,source_adjacent,fallback_columns,fallback_objective,generated_segments,generated_options_before_dedup,columns_after_dedup,selected_routes,mip_status_class,mip_gap,mip_seconds,local_delta,exact_evaluated,candidate_objective,exact_improvement
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,5,False,2,584.2615861603163,60,246,125,2,OPTIMAL,0.0,0.0028013750561513007,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,6,False,2,592.2998539299516,72,294,149,2,OPTIMAL,0.0,0.0028283330029807985,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,7,False,2,602.2185807530807,60,252,128,2,OPTIMAL,0.0,0.0024841660051606596,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,8,False,2,636.4672277268273,72,306,155,2,OPTIMAL,0.0,0.003488916961941868,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,9,False,2,664.0928709297821,60,258,131,2,OPTIMAL,0.0,0.003226416010875255,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,10,False,2,611.5362709315727,86,364,184,2,OPTIMAL,0.0,0.0032930829911492765,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,11,False,2,610.9667670280904,102,438,221,2,OPTIMAL,0.0,0.003926458011846989,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,12,False,2,640.6692078250561,60,258,131,2,OPTIMAL,0.0,0.003020542033482343,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,13,False,2,659.5206845760008,72,300,152,2,OPTIMAL,0.0,0.003393458027858287,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,14,False,2,664.3371609665851,86,376,190,2,OPTIMAL,0.0,0.004195083980448544,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,15,False,2,572.2114108349444,86,370,187,2,OPTIMAL,0.0,0.0030966249760240316,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,16,False,2,615.4700231374252,60,246,125,2,OPTIMAL,0.0,0.0028988749836571515,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,17,False,2,622.8095327278438,72,306,155,2,OPTIMAL,0.0,0.003500874969176948,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,18,False,2,567.167929450068,50,232,118,2,OPTIMAL,0.0,0.0025000839959830046,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,19,False,2,588.8119641289975,86,370,187,2,OPTIMAL,0.0,0.0032333339913748205,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,20,False,2,579.562130126016,72,306,155,2,OPTIMAL,0.0,0.0026244159671477973,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,21,False,2,567.3182329348899,60,252,128,2,OPTIMAL,0.0,0.0025338749983347952,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,22,False,2,586.9970740599463,86,370,187,2,OPTIMAL,0.0,0.003043500008061528,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,23,False,2,577.3586443049576,72,306,155,2,OPTIMAL,0.0,0.0040944169741123915,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,24,False,2,532.9618094013388,60,282,143,2,OPTIMAL,0.0,0.0027142500039190054,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,1,25,False,2,579.2297656521865,60,258,131,2,OPTIMAL,0.0,0.0033524169703014195,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,3,True,2,582.9576766067498,72,306,155,2,OPTIMAL,0.0,0.003503084008116275,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,4,False,2,573.6009799513797,72,312,158,2,OPTIMAL,0.0,0.003613583045080304,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,5,False,2,580.6244353841187,72,294,149,2,OPTIMAL,0.0,0.0044347079819999635,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,6,False,2,588.6627031537541,88,356,187,2,OPTIMAL,0.0,0.00324433296918869,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,7,False,2,598.5814299768832,72,300,152,2,OPTIMAL,0.0,0.0027990409871563315,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,8,False,2,632.8300769506297,84,354,179,2,OPTIMAL,0.0,0.0038786669610999525,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,9,False,2,660.4557201535845,72,306,155,2,OPTIMAL,0.0,0.0035470410366542637,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,10,False,2,607.8991201553753,98,412,208,2,OPTIMAL,0.0,0.0036256249877624214,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,11,False,2,607.329616251893,114,486,245,2,OPTIMAL,0.0,0.003908832964953035,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,12,False,2,637.0320570488586,72,306,155,2,OPTIMAL,0.0,0.0036708330153487623,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,13,False,2,655.8835337998033,84,348,176,2,OPTIMAL,0.0,0.006499791983515024,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,14,False,2,660.7000101903875,98,424,214,2,OPTIMAL,0.0,0.00896841601934284,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,15,False,2,568.574260058747,98,418,211,2,OPTIMAL,0.0,0.0038950409507378936,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,16,False,2,611.8328723612276,72,294,149,2,OPTIMAL,0.0,0.006261790986172855,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,17,False,2,619.1723819516462,84,354,179,2,OPTIMAL,0.0,0.004802082956302911,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,18,False,2,563.5307786738704,62,280,142,2,OPTIMAL,0.0,0.003084167023189366,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,19,False,2,585.1748133528,98,418,211,2,OPTIMAL,0.0,0.0031336669926531613,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,20,False,2,575.9249793498184,84,354,179,2,OPTIMAL,0.0,0.0028165000258013606,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,21,False,2,563.6810821586924,72,300,152,2,OPTIMAL,0.0,0.0025783749879337847,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,22,False,2,583.3599232837488,98,418,211,2,OPTIMAL,0.0,0.003126208030153066,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,23,False,2,573.7214935287601,84,354,179,2,OPTIMAL,0.0,0.003683541959617287,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,24,False,2,529.3246586251413,72,330,167,2,OPTIMAL,0.0,0.004762916010804474,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,2,25,False,2,575.592614875989,72,306,155,2,OPTIMAL,0.0,0.0034479579771868885,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,4,True,2,546.8229484231813,60,258,131,2,OPTIMAL,0.0,0.003216249984689057,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,5,False,2,553.8464038559202,60,240,122,2,OPTIMAL,0.0,0.0031821660231798887,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,6,False,2,561.8846716255556,72,288,146,2,OPTIMAL,0.0,0.0030787920113652945,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,7,False,2,571.8033984486847,60,246,125,2,OPTIMAL,0.0,0.002703209000173956,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,8,False,2,606.0520454224313,72,300,152,2,OPTIMAL,0.0,0.00394249998498708,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,9,False,2,633.677688625386,60,252,128,2,OPTIMAL,0.0,0.0027279159985482693,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,10,False,2,581.1210886271767,86,358,181,2,OPTIMAL,0.0,0.0043282920378260314,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,11,False,2,580.5515847236944,102,432,218,2,OPTIMAL,0.0,0.005353374988771975,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,12,False,2,610.2540255206601,60,252,128,2,OPTIMAL,0.0,0.0027952499804086983,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,13,False,2,629.1055022716048,72,294,149,2,OPTIMAL,0.0,0.0030624589999206364,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,14,False,2,633.9219786621891,86,370,187,2,OPTIMAL,0.0,0.004774416971486062,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,15,False,2,541.7962285305484,86,364,184,2,OPTIMAL,0.0,0.0037914590211585164,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,16,False,2,585.0548408330292,60,240,122,2,OPTIMAL,0.0,0.0029395410092547536,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,17,False,2,592.3943504234478,72,300,152,2,OPTIMAL,0.0,0.0032190830097533762,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,18,False,2,536.752747145672,50,226,115,2,OPTIMAL,0.0,0.002824625000357628,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,19,False,2,558.3967818246015,86,364,184,2,OPTIMAL,0.0,0.0035873749875463545,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,20,False,2,549.14694782162,72,300,152,2,OPTIMAL,0.0,0.0031289580510929227,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,21,False,2,536.9030506304939,60,246,125,2,OPTIMAL,0.0,0.002684542036149651,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,22,False,2,556.5818917555503,86,364,184,2,OPTIMAL,0.0,0.0035800000187009573,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,23,False,2,546.9434620005616,72,300,152,2,OPTIMAL,0.0,0.0030527920462191105,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,24,False,2,502.54662709694276,60,276,140,2,OPTIMAL,0.0,0.003180209023412317,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,3,25,False,2,548.8145833477905,60,252,128,2,OPTIMAL,0.0,0.0028117080219089985,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,5,True,2,544.4897072005501,60,246,125,2,OPTIMAL,0.0,0.003371667000465095,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,6,False,2,552.5279749701855,72,294,149,2,OPTIMAL,0.0,0.0025623749825172126,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,7,False,2,562.4467017933146,60,252,128,2,OPTIMAL,0.0,0.0024089160142466426,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,8,False,2,596.6953487670612,72,306,155,2,OPTIMAL,0.0,0.0032332910341210663,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,9,False,2,624.3209919700159,60,258,131,2,OPTIMAL,0.0,0.0027491249493323267,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,10,False,2,571.7643919718066,86,364,184,2,OPTIMAL,0.0,0.0038883330416865647,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,11,False,2,571.1948880683243,102,438,221,2,OPTIMAL,0.0,0.0036967910127714276,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,12,False,2,600.89732886529,60,258,131,2,OPTIMAL,0.0,0.0032541670370846987,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,13,False,2,619.7488056162347,72,300,152,2,OPTIMAL,0.0,0.0026477090432308614,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,14,False,2,624.565282006819,86,376,190,2,OPTIMAL,0.0,0.006960875005461276,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,15,False,2,532.4395318751783,86,370,187,2,OPTIMAL,0.0,0.0028745830059051514,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,16,False,2,575.6981441776591,60,246,125,2,OPTIMAL,0.0,0.0027002079878002405,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,17,False,2,583.0376537680777,72,306,155,2,OPTIMAL,0.0,0.003168625000398606,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,18,False,2,527.3960504903018,50,232,118,2,OPTIMAL,0.0,0.002382667036727071,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,19,False,2,549.0400851692314,86,370,187,2,OPTIMAL,0.0,0.0028952499851584435,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,20,False,2,539.7902511662498,72,306,155,2,OPTIMAL,0.0,0.0025409579975530505,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,21,False,2,527.5463539751238,60,252,128,2,OPTIMAL,0.0,0.002242457994725555,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,22,False,2,547.2251951001801,86,370,187,2,OPTIMAL,0.0,0.0028766670147888362,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,23,False,2,537.5867653451915,72,306,155,2,OPTIMAL,0.0,0.0036354170297272503,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,24,False,2,493.18993044157264,60,282,143,2,OPTIMAL,0.0,0.0035344999632798135,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,4,25,False,2,539.4578866924204,60,258,131,2,OPTIMAL,0.0,0.0022935420274734497,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,6,True,2,559.5514304029244,72,276,140,2,OPTIMAL,0.0,0.002913209027610719,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,7,False,2,569.4701572260535,60,234,119,2,OPTIMAL,0.0,0.0025950000272132456,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,8,False,2,603.7188041998002,72,288,146,2,OPTIMAL,0.0,0.003093416045885533,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,9,False,2,631.3444474027549,60,240,122,2,OPTIMAL,0.0,0.0029117920203134418,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,10,False,2,578.7878474045456,86,346,175,2,OPTIMAL,0.0,0.004620457999408245,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,11,False,2,578.2183435010633,102,420,212,2,OPTIMAL,0.0,0.004496374982409179,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,12,False,2,607.9207842980289,60,240,122,2,OPTIMAL,0.0,0.0026008329587057233,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,13,False,2,626.7722610489736,72,282,143,2,OPTIMAL,0.0,0.003017708018887788,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,14,False,2,631.5887374395579,86,358,181,2,OPTIMAL,0.0,0.004483249969780445,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,15,False,2,539.4629873079173,86,352,178,2,OPTIMAL,0.0,0.004259083012584597,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,16,False,2,582.721599610398,60,228,116,2,OPTIMAL,0.0,0.002765958954114467,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,17,False,2,590.0611092008166,72,288,146,2,OPTIMAL,0.0,0.003766208013985306,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,18,False,2,534.4195059230408,50,214,109,2,OPTIMAL,0.0,0.002685625047888607,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,19,False,2,556.0635406019703,86,352,178,2,OPTIMAL,0.0,0.0037010000087320805,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,20,False,2,546.8137065989888,72,288,146,2,OPTIMAL,0.0,0.0036896250094287097,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,21,False,2,534.5698094078627,60,234,119,2,OPTIMAL,0.0,0.0025951669667847455,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,22,False,2,554.2486505329191,86,352,178,2,OPTIMAL,0.0,0.0035209169727750123,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,23,False,2,544.6102207779304,72,288,146,2,OPTIMAL,0.0,0.0038868329720571637,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,24,False,2,500.2133858743116,60,264,134,2,OPTIMAL,0.0,0.002533207996748388,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,5,25,False,2,546.4813421251594,60,240,122,2,OPTIMAL,0.0,0.0027494580135680735,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,6,7,True,2,577.508424995689,72,282,143,2,OPTIMAL,0.0,0.002638750011101365,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,6,8,False,2,611.7570719694354,89,355,189,2,OPTIMAL,0.0,0.004037000006064773,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,6,9,False,2,639.3827151723902,81,315,173,2,OPTIMAL,0.0,0.004207500023767352,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,6,10,False,2,586.826115174181,111,429,234,2,OPTIMAL,0.0,0.003951833990868181,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,6,11,False,2,586.2566112706986,114,468,236,2,OPTIMAL,0.0,0.0037987909745424986,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,6,12,False,2,615.9590520676643,76,305,163,2,OPTIMAL,0.0,0.003617667010985315,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,6,13,False,2,634.8105288186091,85,335,172,2,OPTIMAL,0.0,0.004375624994281679,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,6,14,False,2,639.6270052091933,98,406,205,2,OPTIMAL,0.0,0.004203874967060983,0.0,False,,False
cn-cy-150c-02-V2-LOCATIONS,parent_seed_1,parent,7662.37514566992,6,15,False,2,547.5012550775527,98,400,202,2,OPTIMAL,0.0,0.003113916958682239,0.0,False,,False
