instance_id,sample_role,seed,arm,budget,complete_candidate_evaluations_S,last_strict_improvement_evaluation_L,last_strict_improvement_fraction_L_over_S,starved_L_over_S_gt_0_5,wallclock_safety_triggered,elapsed_wall_seconds,elapsed_cpu_seconds,status
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,1,L100_control,160,160,54,0.3375,0,False,164.85539354098728,150.13849600000003,PASS
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,2,L100_control,160,160,125,0.78125,1,False,160.90244029200403,146.59888199999995,PASS
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,3,L100_control,160,160,69,0.43125,0,False,154.17842820798978,141.065963,PASS
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,4,L100_control,160,160,117,0.73125,1,False,169.7089350830065,152.46713799999998,PASS
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,5,L100_control,160,160,107,0.66875,1,False,147.37460862501757,134.25968,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,L100_control,160,160,159,0.99375,1,False,85.31076475000009,75.541186,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,L100_control,160,160,159,0.99375,1,False,81.28188624995528,71.83909700000001,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,L100_control,160,160,159,0.99375,1,False,80.07045970804757,71.94197499999999,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,L100_control,160,160,159,0.99375,1,False,78.67411095905118,70.870278,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,L100_control,160,160,159,0.99375,1,False,77.22034037503181,70.680239,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,L100_control,160,160,159,0.99375,1,False,79.73718304198701,72.439784,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,L100_control,160,160,159,0.99375,1,False,103.87543120904593,84.56406799999999,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,L100_control,160,160,159,0.99375,1,False,105.82276841701241,85.89117099999999,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,9,L100_control,160,160,117,0.73125,1,False,81.24052141600987,73.56064300000003,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,10,L100_control,160,160,159,0.99375,1,False,81.91795795800863,74.801987,PASS
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,1,NL90_mild,160,160,54,0.3375,0,False,164.29086691699922,150.01926600000002,PASS
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,2,NL90_mild,160,160,125,0.78125,1,False,161.43280504096765,147.563533,PASS
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,3,NL90_mild,160,160,69,0.43125,0,False,153.40269295900362,140.11440700000003,PASS
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,4,NL90_mild,160,160,117,0.73125,1,False,173.24740587500855,154.9561490000001,PASS
cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,5,NL90_mild,160,160,107,0.66875,1,False,146.48852762498427,134.01280899999995,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,NL90_mild,160,160,159,0.99375,1,False,86.25525658298284,76.304997,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,NL90_mild,160,160,159,0.99375,1,False,81.5027650410193,72.117226,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,NL90_mild,160,160,159,0.99375,1,False,81.48321766604204,73.222527,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,NL90_mild,160,160,159,0.99375,1,False,78.97437595797237,71.13531800000001,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,NL90_mild,160,160,159,0.99375,1,False,79.868043666007,72.49245399999998,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,NL90_mild,160,160,159,0.99375,1,False,80.0300095420098,72.71543,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,NL90_mild,160,160,159,0.99375,1,False,104.99661775003187,85.35248899999996,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,NL90_mild,160,160,159,0.99375,1,False,108.88701158302138,87.946167,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,9,NL90_mild,160,160,117,0.73125,1,False,81.0425890830229,73.50315999999998,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,10,NL90_mild,160,160,159,0.99375,1,False,81.65059533296153,75.06462599999998,PASS
