instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,best_current_single_view_cost,candidate_minus_best_current_single_view,strict_route_fusion_improvement,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,warm_route_types_preserved,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,base_source,base_mip_status,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_dual_bound,expanded_mip_gap,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-jjj-200c-03-V2-LOCATIONS,15,200,9561.125234929375,9559.931022761999,-1.1942121673764632,True,9591.484520974736,9559.931022761999,9573.315591304086,9559.931022761999,0.0,False,False,True,True,True,280,757,1397,two_stage_best_parent,stage_1_base_pool_mip,LIMIT_WITH_INCUMBENT,9520.966691953485,0.00420019003926334,LIMIT_WITH_INCUMBENT,9477.326904519381,0.010699771958212216,890.6894776670088,24,23,23,22,24,23,20,19,True,True,PASS
