completed_episodes,elapsed_seconds,num_actors,busy_time_seconds_sum,busy_ratio,idle_ratio,episodes_per_hour,block_steps_per_hour,worker_failure_count
6,6765.760921292007,6,22735.414516415985,0.5600605455642372,0.43993945443576277,3.1925455615826297,399.0681951978287,0
