instance_id,arm,carbon_price_cny_per_kg,source_identity,seed,iterations,runtime_seconds,scalar_objective_cny,economic_cost_cny,total_emissions_kg,cv_direct_emissions_kg,ev_indirect_emissions_kg,used_cv,used_ev,electricity_kwh,customers_served,customers_total,demand_served,demand_total,individual_fingerprint
cn-cy-50c-01-V2-LOCATIONS,NO_CARBON_PRICE,0.0,economic-cost control,11,100,89.56354512501275,2152.905375941519,2152.905375941519,154.87402126519666,142.5438337993524,12.330187465844274,5,2,89.36145550876607,50,50,13266.0,13266.0,bfe38ea4cbbaa10499bc58de0dac2a3db2a33fc6a37871bf8b06acfb14723e49
cn-cy-50c-01-V2-LOCATIONS,CEA_2025_06_30_CLOSE,0.07502,"Shanghai Environment and Energy Exchange, 2025-06-30 close",11,100,88.35886766703334,2224.7849906582005,2210.6869733438775,187.923451270636,177.9350929218582,9.988358348777822,5,2,51.808826442880346,50,50,13266.0,13266.0,11a3cf8907ee7aad81f315b28e62f2b7a7f134ac8b3694c050879e5dbd6f3e40
cn-cy-50c-01-V2-LOCATIONS,CHEN_2023_BASE,0.5,"Chen et al. (2023), SETP 43(12), Table 6",11,100,79.86472670797957,2301.276592530316,2208.633728890315,185.28572728000162,174.69615561334268,10.589571666658937,5,2,58.23475128138098,50,50,13266.0,13266.0,6912bc0e711a09d73cb733e050f942f8f2bac25b75974d0aa52468566d22c15e
cn-cy-50c-01-V2-LOCATIONS,CHEN_2023_ROUTE_EXAMPLE,2.2,"Chen et al. (2023), SETP 43(12), Fig. 4",11,100,50.14445245801471,2589.1736628061976,2203.2710739034806,175.41026768305323,166.16696996584585,9.243297717207378,5,2,68.10459417537098,50,50,13266.0,13266.0,7f0023841ffd24ada36da3345f50ced7e5d81a3548d91f2b3eb6ed8a67d73cfe
cn-cy-50c-01-V2-LOCATIONS,CHEN_2023_SENSITIVITY_MAX,5.0,"Chen et al. (2023), SETP 43(12), Section 5.2.2",11,100,95.91852070897585,3110.376485077495,2225.873162611776,176.90066449314378,167.27975595981573,9.620908533328036,5,2,73.28270936893978,50,50,13266.0,13266.0,2e1f899e0de1e83ed348d39ca189d7269555e49de0f0e47f79ce66aeae9d6774
