package_path,solution_total,prefilter_pass_count,unable_count,overlap_solution_count,overlap_action_count,overlap_energy_kwh,total_charging_kwh,overlap_energy_ratio,overlap_midday_12_15_kwh,skipped_no_multitrip_count,solution_status_counts,unable_reason_counts
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-150c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-150c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-150c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-150c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-15c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-20c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-25c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-50c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-01-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-01-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-01-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-01-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-02-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-02-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-02-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-02-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-02-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-03-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-03-V2-LOCATIONS__seed2,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-03-V2-LOCATIONS__seed3,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-03-V2-LOCATIONS__seed4,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-cy-75c-03-V2-LOCATIONS__seed5,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
baselines/e2_final_campaign_20260720/corrected_china81_rerun_v2_20260723/full_gate/tasks/D6-E2__cn-jjj-100c-01-V2-LOCATIONS__seed1,4,0,0,0,0,0.000000000000,0.000000000000,0,0.000000000000,4,"{""SKIPPED_NO_MULTITRIP"": 4}",{}
