E_cv_direct,E_ev_indirect,E_total,actual_evals,adopted_source,battery_kwh,between_trip_gap_hours,budget,carbon_quota_kg,contract_sha256,cooperation_story_win,cost_carbon,cost_component_error,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cross_site_accepted_candidates,cross_site_attempted_candidates,cross_site_customer_count,cross_site_legal_candidates,depot_charge_power_kw,depot_vehicle_counts_json,distance_total,elapsed_seconds,electricity_kwh,fairness_enabled,fairness_search_active_evidence,fee,fee_override_probe_error,fee_override_verified,independent_concat_total_cost,instance,layer,machine,max_trips_per_vehicle,min_profit_ratio,naive_same_route_E_ev_indirect,naive_same_route_electricity_kwh,physical_cv,physical_ev,physical_total,profit_ratios_json,reason,route_structure_signature,run_id,scenario_role,search_better_than_independent,search_cost_transship,search_cross_site_customer_count,search_cross_site_fee_error,search_route_structure_signature,search_score_counts_json,search_total_cost,seed,size,source_commit,source_hashes_json,start_source,status,strict_contract_id,strict_search_win,task_fingerprint,total_cost,trip_count,vehicle_work_hours,violation_count
4601.328162150189,0.0,4601.328162150189,4000,independent_search,280.0,154.88640896726145,4000,0.0,f3302719db0ef674b14e1cc016196abec7c3af4fc6923f04a76ac6db40b53ca5,,0.0,1.8189894035458565e-12,677.4926147055352,4720.0,2565.003924497801,5081.274102926473,0.0,0.0,,,0,,22.0,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 7, ""ev"": 7}}",14517926.008361353,56.13198779098457,3656.193279576552,,,0.0,,,13043.77064212981,L-main-threeshift-200c-01,M0,M1,3,,,,14,14,28,,,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,E3__200c__M0__seed1__fee0__eval4000,main_280,,,,,,"{""candidate"": 4000, ""cross_site_complete_candidates"": 0, ""repair_delta"": 781126, ""strict_multitrip_check_cache_hits"": 7798, ""strict_multitrip_new_route_admissible"": 460216, ""strict_multitrip_new_route_attempts"": 460216, ""strict_multitrip_new_route_deferred_to_complete_candidate"": 460216, ""strict_multitrip_schedule_builds"": 4012, ""strict_multitrip_schedule_checks"": 7792, ""strict_reject_fleet_size"": 2648, ""strict_reject_route_structure"": 2648}",13043.77064212981,1,200c,38207fcc66709b7cbc9f52858093b5773b43c21c,"{""baselines/e3_ablation/e3_v3_runner.py"": ""633e64a3e8e46140a56ebb58ae29d0cd06a1b65634d506edb1fb2501af0065bb"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py"": ""2ce1ddb61d5598f957faee42a82f2ca98cde64c4dcd5b8ba26f5f3f3174e9be2"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/winner.py"": ""16ec68a6573a13914830d59ae2c643939003dc79ab581bd37517cef62818151e"", ""solver/src/setp_solver/algorithms/resetp_alns/operators/feasible_repair.py"": ""11509460d65b406866ea1e12822a9df89e099b654619802c779e5ce0bd292d30"", ""solver/src/setp_solver/search/e3_multitrip_runtime.py"": ""ba244edfe3530384eefdec5827f8031425a59b185e74921f858d5568d1c72de4"", ""solver/src/setp_solver/search/multitrip_schedule.py"": ""def3873fe9414a4948fb60b45f49bfe5e06e9edab7edfed82da78bc7ba28d137"", ""solver/src/setp_solver/search/submission_contract.py"": ""d6faa3ab0cd10a70f3c2e65465873580d761e6cbc3d65fc8d80c7f840a054518""}",,OK,E3_STRICT_MULTITRIP_V2,,50ec500ff1a9fd83f4b59c3734316c21367fc25443e18a4b3794616c144cf096,13043.77064212981,59,428.21447572683195,0
4609.914376528969,0.0,4609.914376528969,4000,cooperative_search,280.0,152.06732529370072,4000,0.0,f3302719db0ef674b14e1cc016196abec7c3af4fc6923f04a76ac6db40b53ca5,True,0.0,0.0,670.1911521921558,4720.0,2569.790297649647,5068.290498665476,0.0,0.0,804,3987,1,1505,22.0,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 7, ""ev"": 7}}",14480829.996187074,119.43386604101397,3616.789812154106,False,"{""enabled"": false, ""final_profit_ratios"": {""D0"": 0.9926047675837301, ""D1"": 1.0094412512471864}, ""rejected_candidates"": 0}",0.0,0.0,True,13043.77064212981,L-main-threeshift-200c-01,M1,M1,3,0.9926047675837301,,,14,14,28,"{""D0"": 0.9926047675837301, ""D1"": 1.0094412512471864}",,2f44ba4d0028febfb1f74be3f8537a1051f87d19d18183eab42af97dab6c218d,E3__200c__M1__seed1__fee0__eval4000,main_280,True,0.0,1,0.0,2f44ba4d0028febfb1f74be3f8537a1051f87d19d18183eab42af97dab6c218d,"{""candidate"": 4000, ""cross_depot_boundary_removals"": 66, ""cross_depot_forced_insertions"": 66, ""cross_depot_forced_operator_calls"": 40, ""cross_depot_lookahead_legal"": 66, ""cross_depot_lookahead_rejected"": 2, ""cross_site_accepted_candidates"": 804, ""cross_site_complete_candidates"": 3987, ""cross_site_legal_candidates"": 1505, ""cross_site_reject_fleet_size"": 2465, ""cross_site_reject_route_structure"": 2482, ""repair_delta"": 720271, ""strict_multitrip_check_cache_hits"": 7901, ""strict_multitrip_new_route_admissible"": 424188, ""strict_multitrip_new_route_attempts"": 424188, ""strict_multitrip_new_route_deferred_to_complete_candidate"": 424188, ""strict_multitrip_schedule_builds"": 4273, ""strict_multitrip_schedule_checks"": 7898, ""strict_reject_fleet_size"": 2576, ""strict_reject_route_structure"": 2593}",13028.27194850728,1,200c,38207fcc66709b7cbc9f52858093b5773b43c21c,"{""baselines/e3_ablation/e3_v3_runner.py"": ""633e64a3e8e46140a56ebb58ae29d0cd06a1b65634d506edb1fb2501af0065bb"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py"": ""2ce1ddb61d5598f957faee42a82f2ca98cde64c4dcd5b8ba26f5f3f3174e9be2"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/winner.py"": ""16ec68a6573a13914830d59ae2c643939003dc79ab581bd37517cef62818151e"", ""solver/src/setp_solver/algorithms/resetp_alns/operators/feasible_repair.py"": ""11509460d65b406866ea1e12822a9df89e099b654619802c779e5ce0bd292d30"", ""solver/src/setp_solver/search/e3_multitrip_runtime.py"": ""ba244edfe3530384eefdec5827f8031425a59b185e74921f858d5568d1c72de4"", ""solver/src/setp_solver/search/multitrip_schedule.py"": ""def3873fe9414a4948fb60b45f49bfe5e06e9edab7edfed82da78bc7ba28d137"", ""solver/src/setp_solver/search/submission_contract.py"": ""d6faa3ab0cd10a70f3c2e65465873580d761e6cbc3d65fc8d80c7f840a054518""}",shared_short_constructor,OK,E3_STRICT_MULTITRIP_V2,True,9a4bf8f769354c8e0e654b6beb6c034e7aed3ac0bc3bad4fbd00cc2aa197ab15,13028.27194850728,59,427.5705766999283,0
