task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,protected_stage_1_cost,improvement_over_protected_stage_1,best_current_single_view_cost,route_fusion_incremental_improvement,selected_source,base_source,stage_1_iterations_per_view,stage_2_iterations_per_view,total_iterations_per_view,search_complete_candidate_attempts,budget_padding_rechecks,budget_padding_reference_arm,complete_candidate_attempts,historical_population_snapshot_count,historical_population_candidate_references,historical_quality_selected_count,historical_diversity_selected_count,base_route_pool_size,expanded_route_pool_size,base_mip_status,base_mip_incumbent_available,base_mip_objective,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_incumbent_available,expanded_mip_objective,expanded_mip_dual_bound,expanded_mip_gap,mip_time_limit_seconds_per_stage,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,warm_route_types_preserved,history_archive_ledger_complete,all_independently_feasible,witness_sha256,trajectory_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2-STAGED__cn-cy-100c-02-V2-LOCATIONS__seed3,cn-cy-100c-02-V2-LOCATIONS,cy,100,3,4908.635560767924,129.99980537500232,4908.635560767924,143.53814591703122,4908.635560767924,157.56308170800912,4908.635560767924,435.03085175002343,435.2791771882972,435.2791771882972,435.2791771882972,435.2791771882972,4920.525004291545,11.889443523620685,4908.635560767924,0.0,two_stage_best_parent,stage_1_parent,5000,20000,25000,280,0,HGS-F,280,120,5021,72,72,184,376,OPTIMAL,True,4920.525004291545,4920.525004291545,0.0,OPTIMAL,True,4908.635560767923,4908.635560767923,0.0,30.0,15,14,20,19,21,20,15,14,False,True,True,True,True,True,True,c62cfde6b8111e8faeb0d18f6ff0c490ad86de3b6567dc5669390b32416f0832,ac1ee0f3c1e11397e416c84f1a9a0d1e4210d62ebe454b34e8b69af11290ddfb,8a481ba09207e95d5ce60ada686b13ada11b641953624012364a20bc72a2c16c,42bda529b1ac47cf5b53cf47eb9e57015369ad724df6874e9158ecbf7c03c9ae,PASS
