instance_id,arm,seed,requested_iterations,actual_iterations,runtime_seconds,initial_cost,best_cost,cost_change_pct,feasible,customers_served,customers_total,demand_served,demand_total,total_emissions_kg,used_cv,used_ev,mechanism_calls,mechanism_improvements,decoded_candidates,rejected_candidates
cn-cy-50c-01-V2-LOCATIONS,ROUTE_ONLY,11,100,100,20.42884679097915,2483.638643547911,2218.1758321699403,-10.688463560011035,True,50,50,13266.0,13266.0,184.38818175332892,5,2,0,0,45,44
cn-cy-50c-01-V2-LOCATIONS,FULL_PROBLEM_COMPONENTS,11,100,100,15.392287458991632,2483.638643547911,2218.1758321699403,-10.688463560011035,True,50,50,13266.0,13266.0,184.38818175332892,5,2,3,0,45,44
