instance,seed,algorithm,time_limit_seconds,elapsed_seconds,route_count,distance_double,lexicographic_score,evaluations,feasible,independent_recompute_pass,violation_count,solution_sha256,education,status
C1_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.0965737919905223,20,2704.5677663304746,950264.5677663304,,True,True,0,d53fb4d1f3de65d3e33f95314b3d4947b37907d766ca8e37bcbd5ac62218aa79,"{""education_accepted"": 1, ""education_calls"": 133, ""sequence_removed_customers"": 403}",OK
C2_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.0560290410066955,6,1931.4425029392028,279107.4425029392,,True,True,0,da44e733ff0a29e495a5a53955f3d548b840608324a6f6cd8e40db2b754b4a5c,"{""education_accepted"": 11, ""education_calls"": 161, ""sequence_removed_customers"": 530}",OK
R1_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.078212791995611,23,8368.181231135713,1065540.1812311357,,True,True,0,c9f7802134b3c791b1d83c9f82b605497da3da9be9a1c6b37fd94ff40ff3d1ce,"{""education_accepted"": 0, ""education_calls"": 123, ""sequence_removed_customers"": 408}",OK
R2_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.0687901669880375,7,3917.6774467043374,325665.67744670436,,True,True,0,02080e02dd0b35ef55c4d436623f66b10103b23d702ad75b93e4eee0386992bb,"{""education_accepted"": 1, ""education_calls"": 120, ""sequence_removed_customers"": 450}",OK
RC1_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.1122172080213204,20,6386.578383526032,925666.5783835261,,True,True,0,3068418f95a09a0b349b55aa2d1f97ae6f9dfd8574419f0cbce3f44976c81c12,"{""education_accepted"": 0, ""education_calls"": 88, ""sequence_removed_customers"": 293}",OK
RC2_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.0483878339873627,9,2941.741685578197,416617.7416855782,,True,True,0,964cdee00c6d3f734c543848ca79cacfb91382b3af4eab12d41b6723312606e8,"{""education_accepted"": 1, ""education_calls"": 129, ""sequence_removed_customers"": 413}",OK
