E_cv_direct,E_ev_indirect,E_total,actual_evals,adopted_source,battery_kwh,between_trip_gap_hours,budget,carbon_quota_kg,contract_sha256,cost_carbon,cost_component_error,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cross_site_accepted_candidates,cross_site_attempted_candidates,cross_site_customer_count,cross_site_legal_candidates,depot_charge_power_kw,depot_vehicle_counts_json,distance_total,elapsed_seconds,electricity_kwh,fairness_enabled,fairness_search_active_evidence,fee,independent_concat_total_cost,instance,layer,machine,max_trips_per_vehicle,min_profit_ratio,naive_same_route_E_ev_indirect,naive_same_route_electricity_kwh,physical_cv,physical_ev,physical_total,profit_ratios_json,reason,route_structure_signature,run_id,scenario_role,search_cross_site_customer_count,search_route_structure_signature,search_score_counts_json,search_total_cost,seed,size,source_commit,source_hashes_json,start_source,status,strict_contract_id,strict_search_win,task_fingerprint,total_cost,trip_count,vehicle_work_hours,violation_count
4601.328162150189,0.0,4601.328162150189,200,independent_search,280.0,154.88640896726145,200,0.0,f3302719db0ef674b14e1cc016196abec7c3af4fc6923f04a76ac6db40b53ca5,0.0,1.8189894035458565e-12,677.4926147055352,4720.0,2565.003924497801,5081.274102926473,0.0,0.0,,,0,,22.0,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 7, ""ev"": 7}}",14517926.008361353,23.79643337498419,3656.193279576552,,,0.0,13043.77064212981,L-main-threeshift-200c-01,M0,M1,3,,,,14,14,28,,,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,E3__200c__M0__seed1__fee0__eval200,main_280,,,"{""candidate"": 200, ""cross_site_complete_candidates"": 0, ""repair_delta"": 666723, ""strict_multitrip_check_cache_hits"": 386, ""strict_multitrip_new_route_admissible"": 354170, ""strict_multitrip_new_route_attempts"": 354170, ""strict_multitrip_new_route_deferred_to_complete_candidate"": 354170, ""strict_multitrip_schedule_builds"": 204, ""strict_multitrip_schedule_checks"": 384, ""strict_reject_fleet_size"": 200, ""strict_reject_route_structure"": 200}",13043.77064212981,1,200c,d513e1507de33aaaf4918e6a277f37863ba224bb,"{""baselines/e3_ablation/e3_v3_runner.py"": ""4a42db1902eb014be9d48602a5b4db0cec86eae7584e17479ff81cfe8c6661b9"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py"": ""6a32d9072b05d9af937dcdde1c3efadc831f73d333cbdafaa5e3b3d8270414e4"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/winner.py"": ""f835e3d54fab8c7a69ae171e3be3fb53e9587a7578f65d2f5d76201ad4db0fbd"", ""solver/src/setp_solver/algorithms/resetp_alns/operators/feasible_repair.py"": ""f304455a08d359a14d1e0e70b0b41409fa18ce7a09b3e27bb7aad8248f6ccebe"", ""solver/src/setp_solver/search/e3_multitrip_runtime.py"": ""fc6e26edcf456e091b10df16ef8f4d916c11c2cb877c68918ae0d5cd0fe6be46"", ""solver/src/setp_solver/search/multitrip_schedule.py"": ""def3873fe9414a4948fb60b45f49bfe5e06e9edab7edfed82da78bc7ba28d137"", ""solver/src/setp_solver/search/submission_contract.py"": ""d6faa3ab0cd10a70f3c2e65465873580d761e6cbc3d65fc8d80c7f840a054518""}",,OK,E3_STRICT_MULTITRIP_V2,,490e2902c9655f10664d8edc5f58c2c529cdd7c7414909913a27ff9c251b8a66,13043.77064212981,59,428.21447572683195,0
4601.328162150189,273.60626255767664,4874.934424707866,200,cooperative_search,280.0,154.88640896726145,200,0.0,f3302719db0ef674b14e1cc016196abec7c3af4fc6923f04a76ac6db40b53ca5,245.404198939794,0.0,677.4926147055352,4720.0,2565.003924497801,5081.274102926473,0.0,0.0,0,0,0,0,22.0,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 7, ""ev"": 7}}",14517926.008361353,84.61233558302047,3656.193279576552,True,"{""enabled"": true, ""final_profit_ratios"": {""D0"": 1.0002703833896407, ""D1"": 1.0002488815650232}, ""rejected_candidates"": 0}",0.0,13295.648876967509,L-main-threeshift-200c-01,M5,M1,3,1.0002488815650232,273.60626255767664,3656.193279576552,14,14,28,"{""D0"": 1.0002703833896407, ""D1"": 1.0002488815650232}",,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,E3__200c__M5__seed1__fee0__eval200,main_280,0,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,"{""candidate"": 200, ""cross_site_complete_candidates"": 0, ""repair_delta"": 1945173, ""strict_multitrip_check_cache_hits"": 385, ""strict_multitrip_new_route_admissible"": 1071098, ""strict_multitrip_new_route_attempts"": 1071098, ""strict_multitrip_new_route_deferred_to_complete_candidate"": 1071098, ""strict_multitrip_schedule_builds"": 202, ""strict_multitrip_schedule_checks"": 384, ""strict_reject_fleet_size"": 8, ""strict_reject_profit_fairness"": 8, ""strict_reject_route_structure"": 8}",13289.174841069604,1,200c,d513e1507de33aaaf4918e6a277f37863ba224bb,"{""baselines/e3_ablation/e3_v3_runner.py"": ""4a42db1902eb014be9d48602a5b4db0cec86eae7584e17479ff81cfe8c6661b9"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py"": ""6a32d9072b05d9af937dcdde1c3efadc831f73d333cbdafaa5e3b3d8270414e4"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/winner.py"": ""f835e3d54fab8c7a69ae171e3be3fb53e9587a7578f65d2f5d76201ad4db0fbd"", ""solver/src/setp_solver/algorithms/resetp_alns/operators/feasible_repair.py"": ""f304455a08d359a14d1e0e70b0b41409fa18ce7a09b3e27bb7aad8248f6ccebe"", ""solver/src/setp_solver/search/e3_multitrip_runtime.py"": ""fc6e26edcf456e091b10df16ef8f4d916c11c2cb877c68918ae0d5cd0fe6be46"", ""solver/src/setp_solver/search/multitrip_schedule.py"": ""def3873fe9414a4948fb60b45f49bfe5e06e9edab7edfed82da78bc7ba28d137"", ""solver/src/setp_solver/search/submission_contract.py"": ""d6faa3ab0cd10a70f3c2e65465873580d761e6cbc3d65fc8d80c7f840a054518""}",shared_short_constructor,OK,E3_STRICT_MULTITRIP_V2,True,e05653a42b0fb5e310a76addc943a6eec8b15349ba662b928aba06c5ffd6b176,13289.174841069604,59,428.21447572683195,0
4601.328162150189,273.60626255767664,4874.934424707866,200,cooperative_search,280.0,154.88640896726145,200,0.0,f3302719db0ef674b14e1cc016196abec7c3af4fc6923f04a76ac6db40b53ca5,245.404198939794,0.0,677.4926147055352,4720.0,2565.003924497801,5081.274102926473,0.0,0.0,0,0,0,0,22.0,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 7, ""ev"": 7}}",14517926.008361353,84.39370208300534,3656.193279576552,True,"{""enabled"": true, ""final_profit_ratios"": {""D0"": 1.0002703833896407, ""D1"": 1.0002488815650232}, ""rejected_candidates"": 0}",95.0,13295.648876967509,L-main-threeshift-200c-01,M5,M1,3,1.0002488815650232,273.60626255767664,3656.193279576552,14,14,28,"{""D0"": 1.0002703833896407, ""D1"": 1.0002488815650232}",,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,E3__200c__M5__seed1__fee95__eval200,main_280,0,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,"{""candidate"": 200, ""cross_site_complete_candidates"": 0, ""repair_delta"": 1945173, ""strict_multitrip_check_cache_hits"": 385, ""strict_multitrip_new_route_admissible"": 1071098, ""strict_multitrip_new_route_attempts"": 1071098, ""strict_multitrip_new_route_deferred_to_complete_candidate"": 1071098, ""strict_multitrip_schedule_builds"": 202, ""strict_multitrip_schedule_checks"": 384, ""strict_reject_fleet_size"": 8, ""strict_reject_profit_fairness"": 8, ""strict_reject_route_structure"": 8}",13289.174841069604,1,200c,d513e1507de33aaaf4918e6a277f37863ba224bb,"{""baselines/e3_ablation/e3_v3_runner.py"": ""4a42db1902eb014be9d48602a5b4db0cec86eae7584e17479ff81cfe8c6661b9"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py"": ""6a32d9072b05d9af937dcdde1c3efadc831f73d333cbdafaa5e3b3d8270414e4"", ""solver/src/setp_solver/algorithms/resetp_alns/kernel/winner.py"": ""f835e3d54fab8c7a69ae171e3be3fb53e9587a7578f65d2f5d76201ad4db0fbd"", ""solver/src/setp_solver/algorithms/resetp_alns/operators/feasible_repair.py"": ""f304455a08d359a14d1e0e70b0b41409fa18ce7a09b3e27bb7aad8248f6ccebe"", ""solver/src/setp_solver/search/e3_multitrip_runtime.py"": ""fc6e26edcf456e091b10df16ef8f4d916c11c2cb877c68918ae0d5cd0fe6be46"", ""solver/src/setp_solver/search/multitrip_schedule.py"": ""def3873fe9414a4948fb60b45f49bfe5e06e9edab7edfed82da78bc7ba28d137"", ""solver/src/setp_solver/search/submission_contract.py"": ""d6faa3ab0cd10a70f3c2e65465873580d761e6cbc3d65fc8d80c7f840a054518""}",shared_short_constructor,OK,E3_STRICT_MULTITRIP_V2,True,4f06f400c786f202768ba409e881e161ed22dc34ce66b72cf059f898f7b78de1,13289.174841069604,59,428.21447572683195,0
