instance_id,arm,carbon_price_cny_per_kg,source_identity,seed,iterations,runtime_seconds,scalar_objective_cny,economic_cost_cny,total_emissions_kg,cv_direct_emissions_kg,ev_indirect_emissions_kg,used_cv,used_ev,electricity_kwh,customers_served,customers_total,demand_served,demand_total,individual_fingerprint
cn-prd-50c-01-V2-LOCATIONS,NO_CARBON_PRICE,0.0,economic-cost control,11,75,205.3769590840093,1802.4560494707623,1802.4560494707623,177.78209410493037,170.7504765657061,7.031617539224261,4,1,35.40028227569968,50,50,12223.0,12223.0,bb1fd16330e66e04b2e385ccdae59200f095c3bbf0dd9d299f670c11d5457d56
cn-prd-50c-01-V2-LOCATIONS,CEA_2025_06_30_CLOSE,0.07502,"Shanghai Environment and Energy Exchange, 2025-06-30 close",11,91,184.90102470904822,1823.5779234168672,1810.3741860223292,176.00289782108706,170.3863481487068,5.616549672380281,4,1,38.069153916034026,50,50,12223.0,12223.0,6313a81faf734bf00cbeebe94302a6df232f1b2e79bf88d1e39b39b6964a80d7
cn-prd-50c-01-V2-LOCATIONS,CHEN_2023_BASE,0.5,"Chen et al. (2023), SETP 43(12), Table 6",11,79,208.69618050003191,1909.579704678634,1846.0821512801542,126.99510679695956,112.64955414295319,14.345552654006363,4,2,89.73935953135376,50,50,12223.0,12223.0,2456aae211fe207f22dfadc6fcd1b50468e760538edeefa5305e8d614bf44e8b
cn-prd-50c-01-V2-LOCATIONS,CHEN_2023_ROUTE_EXAMPLE,2.2,"Chen et al. (2023), SETP 43(12), Fig. 4",11,100,145.61475924996193,2473.065061289859,2004.7559538374583,212.86777611472763,203.97869237628544,8.88908373844221,4,1,47.131537758702486,50,50,12223.0,12223.0,becf01b021550bec369134ba773f57690c4528fed9109afc5d37ab1462f885b4
cn-prd-50c-01-V2-LOCATIONS,CHEN_2023_SENSITIVITY_MAX,5.0,"Chen et al. (2023), SETP 43(12), Section 5.2.2",11,55,181.1534918330144,2689.1082523450596,1836.6171564148035,170.49821918605122,168.96251284090232,1.5357063451489035,4,1,41.618460358220844,50,50,12223.0,12223.0,af756c21260010d1b92a4a000630ef978683616549d9478dc538f1bf260c7a5c
