instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-prd-100c-01-V2-LOCATIONS,13,100,4312.568682805785,4312.448489640502,-0.12019316528312629,True,4393.46403737785,4312.448489640502,4312.448489640502,False,False,True,280,348,594,two_stage_best_parent,327.36839241700363,14,13,20,19,17,16,29,28,True,True,PASS
