task_id,instance_id,seed,candidate_signature,action_type,source_route,target_route,source_pos,target_pos,aux,proxy_score,proxy_feasible,exact_status,exact_objective,exact_improvement,exact_violation_count,exact_completion_seconds,error
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,ac13b7f8825d612cd971ea9209e47dddfba31d2ed097ba371e8cdd160be4e2a3,relocate,14,1,2,5,0,6947517,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,b7586620a64d66c17310a18ebadd933794c055c7c2f6b776cca9e4c0998dd72e,relocate,4,8,0,3,0,6770169,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,29d661c6f51f0ff540ab40bd7eed27d777e2367e7e7ccf7563fca14b0060031a,relocate,2,8,2,4,0,6619217,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,d7e68416b59325bcf420331ae2fcdbdc01f61c8db91e6d6fe186cedc792d5814,relocate,15,5,3,0,0,6610395,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,f3a43b3e919770266132c4fe5e39912447dc3cd2c5147e3157c16464913a39d7,relocate,3,7,1,4,0,5598774,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,4865fee2b4d6f0fccb73879cd58e6d459a2211496fc986a48cab5a30512a652f,relocate,0,15,3,4,0,6756567,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,10cb6d524e6be98c71a007502cdad85749b3a661de471034078dadc6711d2a6f,relocate,13,14,2,0,0,5421589,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,9499dacdf8883ca8ea65d8a489d2cc1d6fe154424f61f83907bcab20827cf9b2,relocate,7,5,3,0,0,5554769,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,d3b78f829e3ae84f15f5a6c63c2f3a00738b3ce6058520c7c7c2c0610560f107,relocate,11,10,6,4,0,5318998,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,135083530afd60e9127582b1f2c7be29c3b72ae85128c70a8fb060c1ba205c23,relocate,6,15,1,1,0,6826340,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,2cfdc11313fc4ab8aef7b9adbb311a1be571f94071b0e6832b41c6e9b61ffefe,relocate,11,15,4,0,0,5525514,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,e0c594261dffe68e8243638cb3804df14890dec524bac298d16eaa8ef7758e15,relocate,15,14,3,0,0,5364094,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,68c5ee4160acd2887f81793fec4589bc337b27ff8983cfa732d43bdf0b6a66ff,relocate,8,7,2,4,0,6367942,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,1d5e6e9c533102259bf386c6b8699ed2c5ec279911c4eafca5f06014d8421c83,relocate,11,15,2,6,0,5624386,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,2d23eda86153ffe0779d2e3ce53ee0aa7815534ff4bc039c047c85ce9ec076fe,swap,11,8,3,5,0,5230819,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,d4e98538bac1ef98cfd1380df175bf67c06ef803d45a22dc03a8d8f13051cca1,swap,8,14,1,3,0,5494302,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,ea20085d6775a3a11a3d7e6c16de152110f41a9c62b6241687acfe3b85de5043,swap,14,15,2,5,0,5525862,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,e467bc2f38e3b3fee80790a8809f46d072542f69da8d79ed5ccf69e5fd152bbe,swap,14,6,4,4,0,7180574,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,9f1d2fec7fe2be11d6acc9638a9c6e2ad754640fc63e3d0ebd7ef9ed5f414d1a,swap,14,1,4,4,0,8293324,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,37a954cbc191841f9e8c5bca40039591d2d902f20a5a4d4419cb470c8163ec36,swap,7,13,1,4,0,7635890,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,17bf344a01883d0c79844b2c68193fffc7e5df3cc0390544c5576245997e9e23,swap,2,11,2,3,0,8216083,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,035207767ba1fac94f817569b7d29aec87e87640fdd872ccccd5e4e2e78952b6,swap,8,9,2,5,0,5650915,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,b2ab25eea3e33b2bd9650c79bef1ddd77779d535a77bbfdc27d7be0d62eec3c7,swap,11,7,5,1,0,7602034,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,8ff749315d15470116874cc2d4a7f0eb62dd3be36ae19e9511f3fded89010bcd,swap,5,11,0,3,0,8172671,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,435f6b3aa234f4e701171caa094a234f60e0336b6c987e7119047474cbf7bbb0,swap,4,2,3,5,0,5192141,True,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,8b2da66121d77ab58bb30b1b2a1b795fe4b39ea3843f127af571df0936322bee,swap,14,8,1,4,0,5458954,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,52a621b8bd0891ac319d956ef5c792b44b6b2a83c80d06e3ead9137ff9741321,swap,3,15,4,1,0,8365596,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,d0e5c06d5152853e0bace0d6f1e0eb3532fd2e705028bf67d9a0a19463773c37,swap,9,13,1,0,0,5217325,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,3808145ab11b6d24b47e85387b34439253312a12e231ffbcb93d2a2c00ffc6d4,swap,13,8,6,1,0,5662050,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,d4bdec5792297435347e2f5a3813a0e13cdc6465c42c87c85615b79ad89644b5,swap,13,2,3,1,0,8468265,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,2ded708ed3701e05b12e4ad7cc76afbcccd2fafc00e0375829c6511c738d8866,swap,9,8,1,3,0,5332433,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,ecd29bed4b73838f95b71404d9176a7023096bb2fb3d10d6b81ada4b05a01e3d,swap,6,17,2,3,0,7134636,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,a9cf69fa318b712761f68469e2685f939be9afacfc016b2239b566a3ab37318a,swap,0,12,1,4,0,8265108,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,1bd916b51eb95f04e988f60918be10bccf9a7e10f08021cce0191016bb5259e8,swap,1,6,0,2,0,5238640,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,e11a119336491e6b7cc84e3f7aabfd6e6cbc1a09f4f053923c25dadfd3869761,swap,11,4,1,3,0,8338304,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,03d6c6d34e541dc8dceb9e3fdd8348c9f823ff137bceb824955bcd1198c7a24c,swap,11,6,0,4,0,7280991,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,3704ec59752a027c42b88106d94205ed0e1d6ea3192e399237df7b0d8f9eed5c,swap,6,10,4,5,0,7191807,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,8cdaa2fe4332f75e87348e2886ddd2f954de2810367a62d8198ef22c4da0c085,swap,17,5,4,4,0,7283251,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,475bdf7e92a8531a7c91ca574265c9b14b9e39c4ca721a77ed0312fa7639a4cb,segment_reversal,4,4,0,4,0,5318028,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,1798f73baa387b2951c9c79a9d19107206826fd9c586a0eaebffc3b991b20d2a,segment_reversal,0,0,2,4,0,5180585,True,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,05aa64785167a2577f5ac86e380512ff15b71ee470a39440835d91b936f3f7e4,segment_reversal,6,6,1,5,0,5211606,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,f0f7473562b38378f4e74549fc06b9ea82720e78f79fba4dddcc223f2f98687a,segment_reversal,13,13,4,6,0,5252646,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,64878cbe8eeb2a9749456a8ef89d55cc4ed3ef1aeab9928fd32837ab92ff8371,segment_reversal,5,5,1,3,0,5182251,True,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,8183565513b7600fab9dfffbae407c664cb3c2a55a9d1422758268c59e5539b9,segment_reversal,2,2,1,4,0,5206302,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,70b7e9aa86219f36f5c08d159cc5c0ffc38d48dad3c4a086bb11a53e9eec40c9,segment_reversal,12,12,0,3,0,5443090,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,4328f51c0bac0eba6e8c351fac67a6b183be8c1266a0f8e131812d77482faadb,segment_reversal,11,11,4,6,0,5240263,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,e7e24a04f734ce432d4038222fffd29ab8a580c16d851834d1bbfa339f5d95ee,segment_reversal,11,11,5,7,0,5181278,True,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,431d42edddb19fff421ed59cde9cd4948e0f59b18fff3361842cc10cb09332d8,segment_reversal,10,10,2,5,0,5347903,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,9d47a619d334b3204eae52ede7fd2a7a7533292db69d5707b56ad008bfcb717d,segment_reversal,1,1,4,6,0,5179879,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,1ef07201ec22a7af759d39dd4c7f4c99524c129fc3d55f8590b813381a1a9072,segment_reversal,6,6,0,4,0,5224143,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,44e518ddebc6058bac7dfc604bd3620d57dd52d104344dafee31619b55716ccf,segment_reversal,10,10,3,6,0,5438394,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,8cba128b4fdc30c5da575cdb4247eb923989a16985f9089ce54f7df92d8ce56a,segment_reversal,11,11,4,7,0,5240963,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,b9e8c6aa33f444bd3ddae941feb251211632f908dc99d58c6a9cfc9049ff47b3,segment_reversal,12,12,1,4,0,5468034,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,0cf08aa5b6c64671bb6072c7f99fd7f5d12a175ce3e7fefbc5ec553d9900bb68,segment_reversal,1,1,1,6,0,5405009,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,d05d20587f6cba84da56b3699790f5d8ab0f5d6527775bbb246ee5bcdbd2a09b,segment_reversal,2,2,2,4,0,5180046,True,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,6be72c4111f9b3b94a9b718831973ad1528297782ae30f5c96d752975d9ab9e1,segment_reversal,13,13,2,7,0,5299570,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,1a1d0602d3d6a84e67b4e730c63bcdda87bf867cfeddbdb989667402e7b6a492,segment_reversal,15,15,2,6,0,5528512,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,664bc2b686d5901739c855d01239fd0f450a47f8ed65872b6bb836b7931425a8,segment_reversal,2,2,0,3,0,5214592,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,db05715dcb9666da238cb01d65ee11f4e11d7a4588ec0762df1a68893a2b87b8,segment_reversal,12,12,1,5,0,5561258,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,17d0ef04faf7dd82b8f4394b42e6e4a2c528a6e9696954af45576165caee1b61,segment_reversal,11,11,1,5,0,5414825,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,efe94b4d4b49535e888624e127fa40663fa213f6df33db7ef4c4aa783e735fe2,segment_reversal,15,15,1,3,0,5210922,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,7ac1f46b5deda4b80684070d34f3cd31350e1b4f2480a624a1b2d7f667a33e0c,segment_reversal,13,13,0,5,0,5253021,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,600455e0e13c5aa46f782dd66918d595885ede0a2b4f699888db8a86ed474c96,tail_exchange,9,14,3,1,0,5470788,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,8173bf9c936b548774cbe3e734f6bd51c02b0be936ea085d2710326f5687a9b3,tail_exchange,15,4,4,2,0,7654242,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,13afba0f023cfdf2844cc7cdb9b9e13b5e5f6170c620634c0b617aec5e5215d7,tail_exchange,17,2,3,1,0,7683763,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,1fe057af849708713dad8116e8ed6b4a677df247ab7bc4d56ab1db88b80e35b3,tail_exchange,9,13,2,6,0,5905790,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,af37f928acbbddd37ca7a9a5baedb827f21d16f236f47812f6ec78df40f7a7a7,tail_exchange,6,1,2,5,0,5409075,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,ec29f9e83ac277381c8be4aaf1d2c25bc46d9273f3c22d135db2dd9b1074d4ee,tail_exchange,12,3,3,3,0,7746571,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,ab1f7dff479b6bc4620d7b68ca38b2dc1c03dcc7071cb7d773bad1166142379b,tail_exchange,14,5,4,1,0,7943938,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,66888658353560e536e64993f51d6386d9243a9e061b9ef7c49db39298d2fc81,tail_exchange,17,8,1,4,0,5368858,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,92070832b8125c6821a958e0d39ec501ebfaff15be347b6abb6c5a533c08484d,tail_exchange,1,3,4,4,0,5294207,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,4a7bb8357c3a05b25b20e8d781a92305a5764c931062f89fa952d5d1c79ea703,tail_exchange,1,11,6,4,0,7877036,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,bd5326ed802ede786eabfe175642f674c95642821d810957592a5c4f50010632,tail_exchange,11,12,3,2,0,5264477,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,98e81cc88d69bd97836544c7d4bfa81278073a131579cc5d7decf2b8ea6b1bf0,tail_exchange,1,11,1,1,0,7851959,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,e9bc617881f9f56058f3968c1e64c248b79bd3d3b71437c62d753cae6f2b5c25,tail_exchange,2,13,5,6,0,7659579,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,3b5dc82cabfbf970977c9458db1d22964f46e5d806e3658e94e6542d8701818b,tail_exchange,17,15,4,1,0,5870695,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,70a9f2e58972c496a86bb310d6f99d3feea0cc8d7481c52ae66e2ed8b30c1543,tail_exchange,9,5,1,1,0,7913619,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,e7d98bfa02c4b43de1f65eb502e3b75ea47ebb263b3c102678f0f2fde51bf552,tail_exchange,2,15,5,4,0,7643272,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,d02b194791bccbd1eda4924cc379df6eb48edbb05c20cc035a1f8740346a42e2,tail_exchange,1,8,5,5,0,7733280,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,780103f7a5f7aa3311dd2cf10aa011748019aed00f618ad40ad6aeb9e70b908d,tail_exchange,11,13,6,2,0,6026947,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,7024dbbd9a36070dff3d967dfce5c19fd43830e516b324d295738cc8b90ced1c,tail_exchange,6,11,2,1,0,7777206,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,8659ff4054794a1a69b6db468a3d7cff9d165a9403606d85183def85f0e7c808,tail_exchange,7,15,3,3,0,7626502,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,78d1dd7d0ff98b2f7eed96f08c2656e766ecbee6485205237ae933b4fa405727,tail_exchange,13,7,2,3,0,7851524,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,bc249e3facfcc36ee6b2a79180fd6db1f53499ecc1cb0266546c777dc05f6c98,tail_exchange,9,12,2,3,0,5681000,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,3ce11e2a8270a7805b676119f7734f6d2d4a2f8725bb4560961605b00e0ef461,tail_exchange,0,8,1,1,0,7550085,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed1,cn-cy-100c-01-V2-LOCATIONS,1,b971ba377bd9da2c5fa0bfd494253381eadde147dfbffbf672cfbb702ec629cd,tail_exchange,9,2,2,4,0,8189351,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed2,cn-cy-100c-01-V2-LOCATIONS,2,224d259f0a60121bd8e5a79ef7eb9cffb5c37273c4355089102df3251be2c6c7,relocate,11,14,4,0,0,5500467,False,NOT_RUN_ENGINEERING_ONLY,,,,,
cn-cy-100c-01-V2-LOCATIONS__seed2,cn-cy-100c-01-V2-LOCATIONS,2,cadd2991ab78b401c32d7f62b701cfc45cfb30f77d31adce03af3de35065f2ee,relocate,0,4,0,0,0,5369493,False,NOT_RUN_ENGINEERING_ONLY,,,,,
