instance_id,arm,seed,iterations,runtime_seconds,optimisation_initial_cost,optimisation_best_cost,actual_time_varying_cost,actual_time_varying_emissions_kg,actual_ev_emissions_kg,actual_cv_emissions_kg,electricity_kwh,used_cv,used_ev,customers_served,customers_total,demand_served,demand_total
cn-jjj-50c-01-V2-LOCATIONS,DAILY_MEAN_CARBON,11,100,123.76843524997821,2675.2282199210817,2172.3674365971333,2173.0316472640084,204.0520923474461,41.76130072813249,162.2907916193136,62.27670975606236,5,2,50,50,13264.0,13264.0
cn-jjj-50c-01-V2-LOCATIONS,TIME_VARYING_CARBON,11,100,137.15115333296126,2675.9848226463887,2172.946570767111,2172.946570767111,202.91804146903485,40.627249849721245,162.2907916193136,62.27670975606236,5,2,50,50,13264.0,13264.0
