budget,profile,rows,ok_rows,fail_rows,infeasible_rows,under_eval_rows,mean_best_cost,mean_gap_vs_lns,mean_route_count,mean_cost_fix,unchanged_rate,best_improved_rate,normalized_pair_entropy,top1_pair_share,top2_pair_share
8000,A0_MAIN_LOCAL_SEARCH,48,48,0,0,0,1885.36936504357,-0.01268506034578422,10.208333333333334,816.6666666666666,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1869.0654732950122,-0.0010006201218705217,10.0625,805.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
8000,A11_GLOBAL_ORDER_REPACK,48,48,0,0,0,1869.0310943409495,-0.0009648932794966394,10.0625,805.0,0.5644118599283559,0.005558688682102537,0.9533019382533915,0.1294895092479452,0.24017503733642467
8000,LNS_REFERENCE,48,48,0,0,0,1876.140278362578,0.0,9.9375,795.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
