budget,profile,rows,ok_rows,fail_rows,infeasible_rows,under_eval_rows,mean_best_cost,mean_gap_vs_lns,mean_route_count,mean_cost_fix,unchanged_rate,best_improved_rate,normalized_pair_entropy,top1_pair_share,top2_pair_share
4000,A0_MAIN_LOCAL_SEARCH,48,48,0,0,0,1886.9758195362608,-0.004385253026182812,10.208333333333334,816.6666666666666,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
4000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1872.8299796515269,0.0038323386258464383,10.125,810.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
4000,A11_GLOBAL_ORDER_REPACK,48,48,0,0,0,1866.321963126811,0.006961686839843399,10.0625,805.0,0.47714024828909263,0.008863514784822269,0.9493310657201602,0.1428169559683459,0.2610033019128959
4000,A12_FLEET_CHARGE_COREPAIR,48,48,0,0,0,1872.8299796515269,0.0038323386258464383,10.125,810.0,0.4808179898765455,0.008851107771457022,0.9470465128849889,0.14346631508099686,0.26191903080369905
4000,LNS_REFERENCE,48,48,0,0,0,1897.9023840670818,0.0,10.020833333333334,801.6666666666666,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
