instance_id,arm,search_evaluations,objective,feasible,violation_count,solution_sha256,route_count,ev_route_count,charging_action_count,total_distance_m,total_emissions_kg,mechanism_query_count
cn-jjj-10c-01-V2-LOCATIONS,common_direct,0,672.0355503570165,True,0,e5a3b539f73657525cbef192fbb7f906eb1e5ebe2e4cb2042fe5d8667a510946,2,0,0,192706.56462746,69.49457805074942,3
cn-jjj-10c-01-V2-LOCATIONS,pyvrp_adapter_zero_search,0,672.0355503570165,True,0,e5a3b539f73657525cbef192fbb7f906eb1e5ebe2e4cb2042fe5d8667a510946,2,0,0,192706.56462746,69.49457805074942,3
cn-jjj-10c-01-V2-LOCATIONS,project_alns_zero_search,0,672.0355503570165,True,0,e5a3b539f73657525cbef192fbb7f906eb1e5ebe2e4cb2042fe5d8667a510946,2,0,0,192706.56462746,69.49457805074942,3
cn-jjj-10c-01-V2-LOCATIONS,hybrid_zero_search,0,672.0355503570165,True,0,e5a3b539f73657525cbef192fbb7f906eb1e5ebe2e4cb2042fe5d8667a510946,2,0,0,192706.56462746,69.49457805074942,3
