instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,best_current_single_view_cost,candidate_minus_best_current_single_view,strict_route_fusion_improvement,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,warm_route_types_preserved,historical_population_archive_enabled,historical_population_snapshot_count,historical_population_candidate_references,historical_diversity_selected_count,historical_stage_snapshot_gate,historical_stage_archive_use_gate,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,base_source,base_mip_status,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_dual_bound,expanded_mip_gap,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-jjj-200c-03-V2-LOCATIONS,18,200,9549.407464949903,9517.126478192764,-32.280986757139544,True,9591.785461398658,9565.614493757292,9533.241142232519,9533.241142232519,-16.114664039754643,True,True,True,True,True,True,120,5151,72,True,True,280,465,1299,two_stage_expanded_pool_mip,stage_1_base_pool_mip,OPTIMAL,9549.166440958948,2.523967994514032e-05,LIMIT_WITH_INCUMBENT,9486.710826838967,0.0031958860086061082,995.2064502499998,19,18,24,23,28,27,26,25,True,True,PASS
