instance,seed,budget,algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,mechanism_activity
L-main-vanilla-25c-01,1,100,mechanism_hgs_alns_skeleton,665.011718907477,665.011718907477,True,100,True,0.5803224999690428,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""educated_basins"": 2, ""improvements"": 1, ""inner_budget"": 99, ""order_mutations"": 1, ""ordered_crossovers"": 0, ""outer_budget"": 1, ""outer_candidates"": 1}"
L-main-vanilla-25c-01,2,100,pure_alns,652.2675833118552,652.2675833118552,True,100,True,0.5191662500146776,3,True,"{""alns_actual_moves"": 0}"
L-main-vanilla-25c-01,2,100,pure_hgs_style_outer,803.6721813573489,803.6721813573489,True,100,True,0.07443062501261011,3,True,"{""diversity_rejections"": 8, ""improvements"": 1, ""order_mutations"": 39, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-vanilla-25c-01,2,100,mechanism_hgs_alns_skeleton,655.99057092777,655.99057092777,True,100,True,0.5933148339972831,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""educated_basins"": 2, ""improvements"": 0, ""inner_budget"": 99, ""order_mutations"": 1, ""ordered_crossovers"": 0, ""outer_budget"": 1, ""outer_candidates"": 1}"
L-main-vanilla-25c-01,3,100,pure_alns,671.9240228500956,671.9240228500956,True,100,True,0.4851546250283718,3,True,"{""alns_actual_moves"": 0}"
L-main-vanilla-25c-01,3,100,pure_hgs_style_outer,808.472078389253,808.472078389253,True,100,True,0.07716891699237749,3,True,"{""diversity_rejections"": 11, ""improvements"": 1, ""order_mutations"": 44, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-vanilla-25c-01,3,100,mechanism_hgs_alns_skeleton,682.4879357345225,682.4879357345225,True,100,True,0.47879954194650054,3,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""educated_basins"": 2, ""improvements"": 1, ""inner_budget"": 99, ""order_mutations"": 1, ""ordered_crossovers"": 0, ""outer_budget"": 1, ""outer_candidates"": 1}"
L-main-threeshift-25c-01,1,100,pure_alns,674.7712132472758,674.7712132472758,True,100,True,0.9729242089670151,4,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,1,100,pure_hgs_style_outer,814.0663070240128,814.0663070240128,True,100,True,0.0753539580036886,4,True,"{""diversity_rejections"": 17, ""improvements"": 5, ""order_mutations"": 56, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-threeshift-25c-01,1,100,mechanism_hgs_alns_skeleton,674.7712132472758,674.7712132472758,True,100,True,0.919950042036362,4,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""educated_basins"": 2, ""improvements"": 1, ""inner_budget"": 99, ""order_mutations"": 1, ""ordered_crossovers"": 0, ""outer_budget"": 1, ""outer_candidates"": 1}"
L-main-threeshift-25c-01,2,100,pure_alns,663.7685298770573,663.7685298770573,True,100,True,0.7457665000110865,4,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,2,100,pure_hgs_style_outer,847.3740108687427,847.3740108687427,True,100,True,0.07763491600053385,4,True,"{""diversity_rejections"": 8, ""improvements"": 5, ""order_mutations"": 40, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-threeshift-25c-01,2,100,mechanism_hgs_alns_skeleton,692.0716636987703,692.0716636987703,True,100,True,0.8411779999732971,4,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""educated_basins"": 2, ""improvements"": 0, ""inner_budget"": 99, ""order_mutations"": 1, ""ordered_crossovers"": 0, ""outer_budget"": 1, ""outer_candidates"": 1}"
L-main-threeshift-25c-01,3,100,pure_alns,663.7685298770573,663.7685298770573,True,100,True,0.7861124170012772,4,True,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,3,100,pure_hgs_style_outer,754.5665792861931,754.5665792861931,True,100,True,0.07363687502220273,3,True,"{""diversity_rejections"": 17, ""improvements"": 7, ""order_mutations"": 45, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-threeshift-25c-01,3,100,mechanism_hgs_alns_skeleton,663.7685298770573,663.7685298770573,True,100,True,0.6347442920086905,4,True,"{""alns_actual_moves"": 0, ""diversity_rejections"": 0, ""educated_basins"": 2, ""improvements"": 0, ""inner_budget"": 99, ""order_mutations"": 1, ""ordered_crossovers"": 0, ""outer_budget"": 1, ""outer_candidates"": 1}"
