instance_id,n,seed,arm,status,cost,cpu_seconds,emissions_kg,joint_complete_candidate_attempts,mip_status_class,mip_gap,witness_file,witness_key,source_scope
cn-cy-100c-01-V2-LOCATIONS,100,7,HGS-F,PASS,5285.201519052848,29.806966417003423,430.7372877216446,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-F,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,7,HGS-E,PASS,5181.3765116106,36.0264022090123,396.3514647616488,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-E,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,7,HGS-M,PASS,5188.098255933359,36.58190245801234,396.2428209289363,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-M,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,7,MV-HGS-SP,PASS,5180.085640528362,104.0714334169752,396.6745566195336,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed7/solution_witnesses.json,MV-HGS-SP,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,8,HGS-F,PASS,5285.201519052848,29.015848582988838,430.7372877216446,80,OPTIMAL,9.375727189668643e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-F,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,8,HGS-E,PASS,5188.687726714158,37.22811091699987,397.7702974431138,80,OPTIMAL,9.375727189668643e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-E,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,8,HGS-M,PASS,5181.650866307238,35.84568016699632,397.99587998640595,80,OPTIMAL,9.375727189668643e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-M,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,8,MV-HGS-SP,PASS,5176.288295998256,107.1652869580139,395.99271485031153,80,OPTIMAL,9.375727189668643e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed8/solution_witnesses.json,MV-HGS-SP,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,9,HGS-F,PASS,5295.767243070879,29.228062875015894,433.9161501568043,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-F,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,9,HGS-E,PASS,5182.356521943713,35.651222124986816,397.83677010546404,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-E,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,9,HGS-M,PASS,5182.175831759396,36.76135287497891,396.12509762435764,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-M,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,9,MV-HGS-SP,PASS,5178.807976956317,104.96326320801745,395.5535160379008,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed9/solution_witnesses.json,MV-HGS-SP,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,10,HGS-F,PASS,5290.889680554102,29.37136454100255,433.1288649620699,80,OPTIMAL,9.716446647116033e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-F,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,10,HGS-E,PASS,5180.331334692457,36.29275612501078,395.28006540263397,80,OPTIMAL,9.716446647116033e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-E,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,10,HGS-M,PASS,5185.578285945435,36.75409570802003,399.47855386094375,80,OPTIMAL,9.716446647116033e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-M,corrected_mechanism_case_extra_gate
cn-cy-100c-01-V2-LOCATIONS,100,10,MV-HGS-SP,PASS,5178.443417297478,105.49584575000335,397.25500397575524,80,OPTIMAL,9.716446647116033e-05,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v4_20260724/mechanism_case_gate/extra_gate/tasks/D6-E2__cn-cy-100c-01-V2-LOCATIONS__seed10/solution_witnesses.json,MV-HGS-SP,corrected_mechanism_case_extra_gate
