task_id,phase,budget,instance_id,sample_role,seed,arm,complete_candidate_evaluations_S,last_strict_improvement_evaluation_L,last_strict_improvement_fraction_L_over_S,starved_L_over_S_gt_0_5,wallclock_safety_triggered,elapsed_wall_seconds,elapsed_cpu_seconds,common_initial_solution_sha256,status,scientific_endpoints
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,3,L100_control,80,79,0.9875,1,0,151.74718683300307,141.703661,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,3,NL90_mild,80,79,0.9875,1,0,151.33966374996817,141.05213899999995,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,4,L100_control,80,63,0.7875,1,0,160.3702160420362,148.47269100000005,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,4,NL90_mild,80,63,0.7875,1,0,160.15890249999939,149.01077099999998,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,5,L100_control,80,53,0.6625,1,0,126.95344437495805,120.44653099999994,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,5,NL90_mild,80,53,0.6625,1,0,127.3759860409773,120.7181599999999,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,L100_control,80,79,0.9875,1,0,70.48581845796434,65.63634900000001,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,NL90_mild,80,79,0.9875,1,0,70.70227650000015,65.82782900000001,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,L100_control,80,79,0.9875,1,0,70.2393997090403,65.294475,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,NL90_mild,80,79,0.9875,1,0,70.5384208339965,65.64662,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,L100_control,80,34,0.425,0,0,75.19979366700863,68.382024,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,NL90_mild,80,34,0.425,0,0,76.23629662499297,69.08992200000002,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,L100_control,80,79,0.9875,1,0,74.75478637503693,67.98313699999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,NL90_mild,80,79,0.9875,1,0,75.61165708297631,68.61870200000001,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,L100_control,80,79,0.9875,1,0,85.85709079197841,74.05197899999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,NL90_mild,80,79,0.9875,1,0,85.98837095795898,74.34466,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,L100_control,80,79,0.9875,1,0,84.94364374998258,73.42661100000001,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,NL90_mild,80,79,0.9875,1,0,85.23529641702771,73.76921299999998,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,L100_control,80,79,0.9875,1,0,66.63334904203657,62.308464000000015,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,NL90_mild,80,79,0.9875,1,0,67.09172283305088,62.70570000000001,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,L100_control,80,79,0.9875,1,0,66.74784170801286,62.520043000000015,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,NL90_mild,80,79,0.9875,1,0,67.04981808300363,62.82403899999997,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,9,L100_control,80,63,0.7875,1,0,77.42362141696503,66.62886900000001,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,9,NL90_mild,80,63,0.7875,1,0,77.71438650001073,67.047508,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,10,L100_control,80,34,0.425,0,0,78.08624524995685,67.23900799999996,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,80,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,10,NL90_mild,80,34,0.425,0,0,78.32409054099116,67.676421,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,1,L100_control,160,54,0.3375,0,0,164.85539354098728,150.13849600000003,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,1,NL90_mild,160,54,0.3375,0,0,164.29086691699922,150.01926600000002,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,2,L100_control,160,125,0.78125,1,0,160.90244029200403,146.59888199999995,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,2,NL90_mild,160,125,0.78125,1,0,161.43280504096765,147.563533,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,3,L100_control,160,69,0.43125,0,0,154.17842820798978,141.065963,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,3,NL90_mild,160,69,0.43125,0,0,153.40269295900362,140.11440700000003,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,4,L100_control,160,117,0.73125,1,0,169.7089350830065,152.46713799999998,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,4,NL90_mild,160,117,0.73125,1,0,173.24740587500855,154.9561490000001,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,5,L100_control,160,107,0.66875,1,0,147.37460862501757,134.25968,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,5,NL90_mild,160,107,0.66875,1,0,146.48852762498427,134.01280899999995,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,L100_control,160,159,0.99375,1,0,85.31076475000009,75.541186,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,NL90_mild,160,159,0.99375,1,0,86.25525658298284,76.304997,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,L100_control,160,159,0.99375,1,0,81.28188624995528,71.83909700000001,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,NL90_mild,160,159,0.99375,1,0,81.5027650410193,72.117226,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,L100_control,160,159,0.99375,1,0,80.07045970804757,71.94197499999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,NL90_mild,160,159,0.99375,1,0,81.48321766604204,73.222527,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,L100_control,160,159,0.99375,1,0,78.67411095905118,70.870278,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,NL90_mild,160,159,0.99375,1,0,78.97437595797237,71.13531800000001,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,L100_control,160,159,0.99375,1,0,77.22034037503181,70.680239,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,NL90_mild,160,159,0.99375,1,0,79.868043666007,72.49245399999998,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,L100_control,160,159,0.99375,1,0,79.73718304198701,72.439784,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,NL90_mild,160,159,0.99375,1,0,80.0300095420098,72.71543,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,L100_control,160,159,0.99375,1,0,103.87543120904593,84.56406799999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,NL90_mild,160,159,0.99375,1,0,104.99661775003187,85.35248899999996,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,L100_control,160,159,0.99375,1,0,105.82276841701241,85.89117099999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,NL90_mild,160,159,0.99375,1,0,108.88701158302138,87.946167,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,9,L100_control,160,117,0.73125,1,0,81.24052141600987,73.56064300000003,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,9,NL90_mild,160,117,0.73125,1,0,81.0425890830229,73.50315999999998,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,10,L100_control,160,159,0.99375,1,0,81.91795795800863,74.801987,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,160,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,10,NL90_mild,160,159,0.99375,1,0,81.65059533296153,75.06462599999998,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,1,L100_control,240,81,0.3375,0,0,144.16669104102766,138.440023,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,1,NL90_mild,240,81,0.3375,0,0,145.12230795895448,139.352843,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,2,L100_control,240,178,0.7416666666666667,1,0,143.10589979198994,137.77743299999997,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,2,NL90_mild,240,178,0.7416666666666667,1,0,143.2838232080103,137.79983599999997,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,3,L100_control,240,96,0.4,0,0,146.94555937498808,141.47812900000002,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,3,NL90_mild,240,96,0.4,0,0,148.59646233299281,142.70447400000006,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,4,L100_control,240,170,0.7083333333333334,1,0,155.08430737501476,149.26904500000006,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,4,NL90_mild,240,170,0.7083333333333334,1,0,155.84140941599617,150.49491900000004,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,5,L100_control,240,160,0.6666666666666666,1,0,126.83541887497995,124.0289160000001,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-100c-02-V2-LOCATIONS,MEDIUM_SCALE_VALIDATION,5,NL90_mild,240,160,0.6666666666666666,1,0,126.67640733299777,124.12709599999994,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,L100_control,240,239,0.9958333333333333,1,0,84.4037341660005,75.747699,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,NL90_mild,240,239,0.9958333333333333,1,0,84.76337291696109,76.020822,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,L100_control,240,239,0.9958333333333333,1,0,80.73507241596235,72.07866,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,NL90_mild,240,239,0.9958333333333333,1,0,80.70445245795418,71.811801,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,L100_control,240,239,0.9958333333333333,1,0,73.91034362500068,69.55021199999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,NL90_mild,240,239,0.9958333333333333,1,0,74.77197604102548,70.42011600000001,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,L100_control,240,239,0.9958333333333333,1,0,74.00511700002244,69.72096399999998,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
E5-NONLINEAR-CHARGING-01,PILOT_BLIND,240,cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,NL90_mild,240,239,0.9958333333333333,1,0,75.39035525004147,71.06385399999999,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,PASS,NOT_RUN_UPSTREAM_PILOT_STARVATION_GATE_HALT
