instance,seed,algorithm,time_limit_seconds,elapsed_seconds,route_count,distance_double,lexicographic_score,evaluations,feasible,independent_recompute_pass,violation_count,solution_sha256,education,status
C1_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.102788000018336,20,2704.567766330472,950264.5677663304,,True,True,0,1686d23566236d2d5610cb0383c25e659cf460a76f2e3a693227b7438b51b7bf,"{""education_accepted"": 0, ""education_calls"": 168, ""sequence_removed_customers"": 260}",OK
C2_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.0591841669520363,6,1931.4425029392025,279107.4425029392,,True,True,0,cc26321622341b2b8f907e3af80ae1bafca0efc27f8956f9784e63be65695410,"{""education_accepted"": 6, ""education_calls"": 202, ""sequence_removed_customers"": 328}",OK
R1_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.0652994160191156,23,8368.181231135713,1065540.1812311357,,True,True,0,c9f7802134b3c791b1d83c9f82b605497da3da9be9a1c6b37fd94ff40ff3d1ce,"{""education_accepted"": 0, ""education_calls"": 131, ""sequence_removed_customers"": 233}",OK
R2_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.044172541995067,7,9496.841670301008,331244.841670301,,True,True,0,75a48f5b1ec446981f127d512890479f6b08fafa7b35ff2eb73cd7d1d55c4375,"{""education_accepted"": 1, ""education_calls"": 172, ""sequence_removed_customers"": 268}",OK
RC1_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.1062259159516543,20,6386.578383526032,925666.5783835261,,True,True,0,3068418f95a09a0b349b55aa2d1f97ae6f9dfd8574419f0cbce3f44976c81c12,"{""education_accepted"": 0, ""education_calls"": 103, ""sequence_removed_customers"": 163}",OK
RC2_2_1,1,hgs_with_sisr_regret_offspring_education,2.0,2.0981609579757787,10,3215.0393184563873,462855.0393184564,,True,True,0,2965031948ebd20466abcdebf88bbfba630ae6ea53f0bb6bcd659917a85814e6,"{""education_accepted"": 1, ""education_calls"": 192, ""sequence_removed_customers"": 311}",OK
