action_id,focus_customer_ids,focus_distance_advantage_km,status,evaluated,complete_model_feasible,violation_count,violations_json,cross_site_service_count,after_cost_cny,cost_change_cny,after_emissions_kg,minimum_participation_margin_cny,penalized_change_cny,improves_initial_penalized,maximum_charge_end_soc,charging_actions_entering_taper_region,wall_seconds,error_type,error
relocate:CV_D_dongguan_1#T1:C008->CV_D_foshan_2#T1@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0014936249935999513,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_2#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_foshan_2#T1@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016571249871049076,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_2#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_foshan_2#T1@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015218750049825758,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_2#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_foshan_2#T1@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015552910044789314,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_2#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T1@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001533333008410409,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C071's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T1@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015214160084724426,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C047's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T1@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.002135666989488527,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C042's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T1@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.002344458014704287,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C085's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T1@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016974169993773103,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C044's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T1@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001549542008433491,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C053's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T1@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0018896250112447888,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C052's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T1@7,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0019621670071501285,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T1@8,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0020946670265402645,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T2@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.00189741697977297,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_guangzhou_1 has overlap or incomplete recharge
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T2@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0019854579877573997,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T2@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0032389580155722797,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T2@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0019102499936707318,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T2@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016001250187400728,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_1#T2@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015485000039916486,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T1@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015783330018166453,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C082's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T1@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015822919958736748,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C066's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T1@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015412920038215816,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C062's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T1@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001519958022981882,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C077's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T1@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015100839955266565,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C055's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T1@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0019226250005885959,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T2@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0021877090039197356,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_guangzhou_2 has overlap or incomplete recharge
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T2@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016166669956874102,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T2@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015603749779984355,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_2#T2@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015467500197701156,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_3#T1@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.002250416000606492,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C067's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_3#T1@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0019658749806694686,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C076's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_3#T1@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001711333985440433,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C072's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_3#T1@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016960830253083259,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C051's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_3#T1@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.00259612500667572,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_3#T1@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016499999910593033,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_3#T1@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015569580136798322,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_4#T1@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015402920253109187,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C070's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_4#T1@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001537208998342976,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C043's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_4#T1@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015170830010902137,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_4#T1@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015299580118153244,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_4#T1@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015149999817367643,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_4#T1@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015134999994188547,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_4#T1@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.00165049999486655,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_5#T1@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015461670118384063,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_5#T1 misses C063's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_5#T1@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016886249941308051,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_5#T1 misses C045's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_5#T1@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.002197833004174754,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_5#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_5#T1@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0017354580049868673,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_5#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_5#T1@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0018696670013014227,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_5#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_5#T1@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001557458017487079,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_5#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_guangzhou_5#T1@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015445419994648546,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_5#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T1@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015597500023432076,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C113's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T1@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015557500009890646,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C147's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T1@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015619590121787041,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C144's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T1@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0017267079965677112,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C127's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T1@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0017791250138543546,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C133's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T1@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001585707999765873,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C141's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T1@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015561250038444996,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C115's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T1@7,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016062499780673534,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_1 has overlap or incomplete recharge
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T2@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015824169968254864,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C093's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T2@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016088330012280494,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T2@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015866659814491868,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T2@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015883339801803231,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T2@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016731659998185933,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T2@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0019758749986067414,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_1#T2@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016162919928319752,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T1@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015974590205587447,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C149's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T1@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015875840035732836,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C146's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T1@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0017379999917466193,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C109's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T1@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016395830025430769,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C095's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T1@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016460840124636889,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C150's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T1@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001628416997846216,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T1@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0018598750175442547,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T1@7,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0018708750139921904,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T2@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0022147079871501774,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_2 has overlap or incomplete recharge
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T2@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0016427920199930668,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T2@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001592917018570006,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T2@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001596624992089346,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T2@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015822910063434392,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T2@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015827500028535724,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_2#T2@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001588249986525625,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T1@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015862080035731196,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C118's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T1@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001579166011651978,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C101's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T1@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015859580016694963,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C098's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T1@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.002015042002312839,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T1@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015851249918341637,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T1@5,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0015738329966552556,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T1@6,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001641833980102092,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T2@0,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0017177499830722809,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_3 has overlap or incomplete recharge
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T2@1,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.001941875001648441,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T2@2,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0025320420099887997,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T2@3,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0065847079968079925,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C008's time window
relocate:CV_D_dongguan_1#T1:C008->CV_D_shenzhen_3#T2@4,C008,,REJECTED_INTERFACE,False,,,[],,,,,,,,,,0.0017722920165397227,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C008's time window
