instance_id,arm,search_mode,seed,iterations,runtime_seconds,initial_total_cost_cny,total_cost_cny,total_emissions_kg,cv_direct_emissions_kg,ev_indirect_emissions_kg,used_cv,used_ev,electricity_kwh,customers_served,customers_total,demand_served,demand_total,caps_by_depot_json,individual_fingerprint
cn-prd-50c-01-V2-LOCATIONS,CURRENT_25,FULL_PROBLEM_COMPONENTS,11,100,110.20411062502535,2020.7252944015852,1885.904080373676,202.1572864912365,196.5633053369204,5.593981154316106,4,1,18.796979685201965,50,50,12223.0,12223.0,"{""D_guangzhou"": {""num_cv"": 3, ""num_ev"": 1, ""total_fleet_cap"": 4}, ""D_shenzhen"": {""num_cv"": 3, ""num_ev"": 1, ""total_fleet_cap"": 4}}",4db15862dbee122219d057887414abb711cc8302ed56635057107c9f24573618
