category,instance,profile,algorithm,display_algorithm,seed,run_id,status,gate_status,eval_budget,actual_evals,raw_best_cost,raw_route_count,raw_feasible,identity_cluster_class,replay_status,replay_violation_count,total_cost,best_cost_abs_diff,route_count,cv_route_count,ev_route_count,cost_fix,cost_km,cost_fuel,cost_elec,cost_occ,cost_transship,cost_carbon,E_total,E_cv_direct,E_ev_indirect,distance_total,distance_cv,distance_ev,fuel_liters,electricity_kwh,delta_vs_lns_total_cost,delta_vs_lns_route_count,delta_vs_lns_cost_fix,delta_vs_lns_cost_km,delta_vs_lns_cost_fuel,delta_vs_lns_cost_elec,delta_vs_lns_cost_occ,delta_vs_lns_cost_carbon,delta_vs_lns_E_total,delta_vs_lns_distance_total,delta_vs_lns_electricity_kwh,gap_vs_lns
multidepot,e2-multidepot-50c-01,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_component_stack,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1,ROUTE_COMPRESSION_PROBE__formal_goeke80__multidepot__e2-multidepot-50c-01__alns_component_stack__RELAXED_ROUTE_COMPRESSION-LOCAL_SEARCH__seed1,OK,OK,16000,16000,1240.1916349778141,7,True,,OK,0,1240.1916349778141,0.0,7,5,2,560.0,384.98162520055814,245.0944871810953,27.520046436141037,0.0,0.0,22.595476160019743,448.85729360388837,439.67190673009793,9.185386873790444,1099947.5005730232,876053.4094991413,223894.091073882,171.02399496273483,148.5161707293094,15.245119614194891,0.0,0.0,-2.6078212657919266,28.511696916404304,-13.009892593471697,0.0,2.3511365570542857,46.70513621482485,-7450.917902262881,-70.20988987302593,-0.012445538987201783
multidepot,e2-multidepot-50c-01,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_component_stack,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2,ROUTE_COMPRESSION_PROBE__formal_goeke80__multidepot__e2-multidepot-50c-01__alns_component_stack__RELAXED_ROUTE_COMPRESSION-LOCAL_SEARCH__seed2,OK,OK,16000,16000,1193.3883632185073,7,True,,OK,0,1193.3883632185073,0.0,7,4,3,560.0,364.63061492433235,215.1489374014392,33.655870601396046,0.0,0.0,19.952940291339363,396.3635337969679,385.9529629826027,10.410570814365224,1041801.756926664,761870.9196395794,279930.8372870847,150.12834931368306,181.62909121098784,0.6403986029229145,0.0,0.0,-0.606586219308781,1.327300836651915,-0.2056409605390428,0.0,0.1253249461183934,2.4895698474055052,-1733.1034837391926,-1.1097731275717138,-0.0005369102458534157
multidepot,e2-multidepot-50c-01,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_component_stack,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3,ROUTE_COMPRESSION_PROBE__formal_goeke80__multidepot__e2-multidepot-50c-01__alns_component_stack__RELAXED_ROUTE_COMPRESSION-LOCAL_SEARCH__seed3,OK,OK,16000,16000,1192.938027839612,7,True,,OK,0,1192.938027839612,0.0,7,4,3,560.0,365.23720114364113,213.9959578305782,33.86151156193508,0.0,0.0,19.84335730345755,394.18667666780993,383.8846474844791,10.302029183330845,1043534.8604104032,761870.9196395794,281663.94077082386,149.3238139910531,182.73886433855955,0.9576601570604453,0.0,0.0,-1.685200004252863,4.695489841507225,-2.422478502906081,0.0,0.36984882271223185,7.347016740409913,-4814.857155008358,-13.073278483033334,-0.0008034194044003664
multidepot,e2-multidepot-50c-01,A0_CURRENT,t3_main_alns,alns_e2_throughput+LOCAL_SEARCH,1,D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-50c-01__t3_main_alns__seed1,OK,OK,16000,16000,1267.7182507006753,7,True,,OK,0,1267.7182507006753,0.0,7,5,2,560.0,402.4250562340409,252.42087682356726,29.60145522441202,0.0,0.0,23.270862418655,462.2737866240564,452.81462462882087,9.459161995235549,1149785.8749544024,904545.2368998136,245240.63805458872,176.13626182650705,159.74881394717767,42.77173533705604,0.0,0.0,14.835609767690812,35.838086558876256,-10.928483805200713,0.0,3.0265228156895425,60.121629234992895,42387.45647911634,-58.97724665515767,-0.03491722683447895
multidepot,e2-multidepot-50c-01,A0_CURRENT,t3_main_alns,alns_e2_throughput+LOCAL_SEARCH,2,D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-50c-01__t3_main_alns__seed2,OK,OK,16000,16000,1193.3883632185073,7,True,,OK,0,1193.3883632185073,0.0,7,4,3,560.0,364.63061492433235,215.1489374014392,33.655870601396046,0.0,0.0,19.952940291339363,396.3635337969679,385.9529629826027,10.410570814365226,1041801.756926664,761870.9196395794,279930.8372870847,150.12834931368306,181.62909121098784,0.6403986029229145,0.0,0.0,-0.606586219308781,1.327300836651915,-0.2056409605390428,0.0,0.1253249461183934,2.4895698474055052,-1733.1034837391926,-1.1097731275717138,-0.0005369102458534157
multidepot,e2-multidepot-50c-01,A0_CURRENT,t3_main_alns,alns_e2_throughput+LOCAL_SEARCH,3,D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-50c-01__t3_main_alns__seed3,OK,OK,16000,16000,1192.938027839612,7,True,,OK,0,1192.938027839612,0.0,7,4,3,560.0,365.23720114364113,213.9959578305782,33.86151156193508,0.0,0.0,19.84335730345755,394.18667666780993,383.8846474844791,10.302029183330845,1043534.8604104032,761870.9196395794,281663.94077082386,149.3238139910531,182.73886433855955,0.9576601570604453,0.0,0.0,-1.685200004252863,4.695489841507225,-2.422478502906081,0.0,0.36984882271223185,7.347016740409913,-4814.857155008358,-13.073278483033334,-0.0008034194044003664
multidepot,e2-multidepot-75c-01,LNS_REFERENCE,LNS,LNS,1,D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-75c-01__LNS__seed1,OK,OK,16000,16000,2023.3961804901403,11,True,,OK,0,2023.3961804901403,0.0,11,7,4,880.0,654.4426599193184,392.2595485621207,59.75417703207138,0.6019700515190927,0.0,36.33782492511078,721.8479325608021,703.6694526791368,18.17847988166526,1869836.1711980528,1388837.547406873,480998.62379117997,273.71401057994603,318.34881947476015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multidepot,e2-multidepot-75c-01,LNS_REFERENCE,LNS,LNS,2,D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-75c-01__LNS__seed2,OK,OK,16000,16000,2006.8388076374963,11,True,,OK,0,2006.8388076374963,0.0,11,7,4,880.0,638.0096925906861,382.91409887029045,64.16391489909323,6.27960864262181,0.0,35.471492634804896,704.6383121733194,686.9047684444351,17.733543728884207,1822884.8359733887,1359611.61520089,463273.22077249875,267.19286781821955,303.25191412924505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multidepot,e2-multidepot-75c-01,LNS_REFERENCE,LNS,LNS,3,D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-75c-01__LNS__seed3,OK,OK,16000,16000,2001.7043548591696,11,True,,OK,0,2001.7043548591696,0.0,11,7,4,880.0,636.6152809546375,379.11643621892426,64.56954432616664,6.27960864262181,0.0,35.12348471681962,697.7251632264524,680.0921893519886,17.632973874463765,1818900.8027275358,1355084.2310413425,463816.5716861935,264.5429043464687,305.44095582958727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multidepot,e2-multidepot-75c-01,A1_RELAXED_ROUTE_COMPRESSION,alns_component_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,1,ROUTE_COMPRESSION_PROBE__formal_goeke80__multidepot__e2-multidepot-75c-01__alns_component_RELAXED_ROUTE_COMPRESSION__RELAXED_ROUTE_COMPRESSION__seed1,OK,OK,16000,16000,2036.1582384592944,11,True,,OK,0,2036.1582384592944,0.0,11,7,4,880.0,660.0490922130513,404.59909103444954,54.12129190923815,0.0,0.0,37.38876330255573,742.7247378338444,725.8052021583864,16.919535675458025,1885854.5491801468,1437270.6899948914,448583.85918525537,282.32439539072607,292.0738904977774,12.762057969154057,0.0,0.0,5.606432293732837,12.339542472328844,-5.63288512283323,-0.6019700515190927,1.0509383774449503,20.87680527304235,16018.377982093953,-26.27492897698272,-0.006307246248761141
multidepot,e2-multidepot-75c-01,A1_RELAXED_ROUTE_COMPRESSION,alns_component_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,2,ROUTE_COMPRESSION_PROBE__formal_goeke80__multidepot__e2-multidepot-75c-01__alns_component_RELAXED_ROUTE_COMPRESSION__RELAXED_ROUTE_COMPRESSION__seed2,OK,OK,16000,16000,2004.1808725421113,11,True,,OK,0,2004.1808725421113,0.0,11,8,3,880.0,629.9106881022952,419.44738640551,36.392684516576445,0.0,0.0,38.43011351772943,763.4110750442874,752.4413717947199,10.969703249567436,1799744.823149415,1499870.1366750326,299874.6864743825,292.68535789931616,196.3987291774228,-2.657935095385028,0.0,0.0,-8.099004488390847,36.53328753521953,-27.771230382516784,-6.27960864262181,2.958620882924535,58.772762870967995,-23140.012823973782,-106.85318495182224,0.001324438756749985
multidepot,e2-multidepot-75c-01,A1_RELAXED_ROUTE_COMPRESSION,alns_component_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,3,ROUTE_COMPRESSION_PROBE__formal_goeke80__multidepot__e2-multidepot-75c-01__alns_component_RELAXED_ROUTE_COMPRESSION__RELAXED_ROUTE_COMPRESSION__seed3,OK,OK,16000,16000,2060.427434719807,11,True,,OK,0,2060.427434719807,0.0,11,9,2,880.0,652.8424463618142,458.08897230620806,27.68990907094352,0.0,0.0,41.80610698084146,830.4749102272837,821.7600249698177,8.714885257465989,1865264.1324623264,1635402.2196087632,229861.91285356315,319.648993305567,149.43286060951712,58.72307986063743,0.0,0.0,16.2271654071767,78.9725360872838,-36.879635255223114,-6.27960864262181,6.682622264021845,132.74974700083123,46363.329734790605,-156.00809522007015,-0.029336539993074503
multidepot,e2-multidepot-75c-01,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_component_stack,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1,ROUTE_COMPRESSION_PROBE__formal_goeke80__multidepot__e2-multidepot-75c-01__alns_component_stack__RELAXED_ROUTE_COMPRESSION-LOCAL_SEARCH__seed1,OK,OK,16000,16000,2041.9845583532313,11,True,,OK,0,2041.9845583532313,0.0,11,9,2,880.0,640.5680126455408,455.11363571959004,24.821430008813493,0.0,0.0,41.481479979286895,824.0262212810269,816.4226062247131,7.60361505631378,1830194.3218444022,1624972.1668192716,205222.1550251306,317.5728391037541,133.95267139133023,18.588377863090955,0.0,0.0,-13.874647273777668,62.85408715746934,-34.93274702325789,-0.6019700515190927,5.143655054176115,102.17828872022483,-39641.849353650585,-184.39614808342992,-0.009186721830515748
multidepot,e2-multidepot-75c-01,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_component_stack,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2,ROUTE_COMPRESSION_PROBE__formal_goeke80__multidepot__e2-multidepot-75c-01__alns_component_stack__RELAXED_ROUTE_COMPRESSION-LOCAL_SEARCH__seed2,OK,OK,16000,16000,2010.348227752031,11,True,,OK,0,2010.348227752031,0.0,11,8,3,880.0,633.2138868209992,420.6722448304757,37.8977448524726,0.0,0.0,38.56435124808381,766.0776966246286,754.6386298618961,11.43906676273255,1809182.5337742835,1497160.596551755,312021.9372225285,293.5400494246568,204.5210191714657,3.509420114534805,0.0,0.0,-4.795805769686922,37.75814596018523,-26.26617004662063,-6.27960864262181,3.0928586132789135,61.43938445130925,-13702.302199105266,-98.73089495777936,-0.0017487304417170342
multidepot,e2-multidepot-75c-01,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_component_stack,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3,ROUTE_COMPRESSION_PROBE__formal_goeke80__multidepot__e2-multidepot-75c-01__alns_component_stack__RELAXED_ROUTE_COMPRESSION-LOCAL_SEARCH__seed3,OK,OK,16000,16000,2037.6972940346739,11,True,,OK,0,2037.6972940346739,0.0,11,8,3,880.0,651.1380272309929,426.0553401477092,41.38447827833097,0.0,0.0,39.11944837764085,777.1046558927462,764.2952966007492,12.809359291996978,1860394.3635171226,1520058.7343700319,340335.6291470907,297.2963088044862,223.3377133207284,35.99293917550426,0.0,0.0,14.522746276355406,46.93890392878495,-23.18506604783567,-6.27960864262181,3.995963660821232,79.3794926662938,41493.56078958674,-82.10324250885887,-0.017981146460580365
multidepot,e2-multidepot-75c-01,A0_CURRENT,t3_main_alns,alns_e2_throughput+LOCAL_SEARCH,1,D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-75c-01__t3_main_alns__seed1,OK,OK,16000,16000,2041.9845583532313,11,True,,OK,0,2041.9845583532313,0.0,11,9,2,880.0,640.5680126455408,455.11363571959004,24.821430008813493,0.0,0.0,41.481479979286895,824.0262212810269,816.4226062247131,7.60361505631378,1830194.3218444022,1624972.1668192716,205222.1550251306,317.5728391037541,133.95267139133023,18.588377863090955,0.0,0.0,-13.874647273777668,62.85408715746934,-34.93274702325789,-0.6019700515190927,5.143655054176115,102.17828872022483,-39641.849353650585,-184.39614808342992,-0.009186721830515748
multidepot,e2-multidepot-75c-01,A0_CURRENT,t3_main_alns,alns_e2_throughput+LOCAL_SEARCH,2,D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-75c-01__t3_main_alns__seed2,OK,OK,16000,16000,2010.0586625413714,11,True,,OK,0,2010.0586625413714,0.0,11,8,3,880.0,633.2138868209992,420.40666281528297,37.8977448524726,0.0,0.0,38.54036805261662,765.6012724000124,754.1622056372798,11.439066762732548,1809182.5337742835,1497160.596551755,312021.9372225285,293.354729478252,204.5210191714657,3.2198549038751025,0.0,0.0,-4.795805769686922,37.492563944992526,-26.26617004662063,-6.27960864262181,3.068875417811725,60.962960226692985,-13702.302199105266,-98.73089495777936,-0.0016044412195046203
multidepot,e2-multidepot-75c-01,A0_CURRENT,t3_main_alns,alns_e2_throughput+LOCAL_SEARCH,3,D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-75c-01__t3_main_alns__seed3,OK,OK,16000,16000,2085.5026899963696,11,True,,OK,0,2085.5026899963696,0.0,11,9,2,880.0,664.2065814758563,471.1462259195309,27.163954041456805,0.0,0.0,42.98592855952575,853.9119697959029,845.1832674052391,8.728702390663795,1897733.0899310182,1675730.562427321,222002.5275036972,328.76018834661284,146.59446325664763,83.79833513719996,0.0,0.0,27.59130052121884,92.02978970060661,-37.40559028470983,-6.27960864262181,7.862443842706135,156.18680656945048,78832.28720348235,-158.84649257293964,-0.041863492445214576
threeshift,e2-threeshift-100c-01,LNS_REFERENCE,LNS,LNS,1,D_G5_TIER1__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,OK,OK,16000,16000,2672.587337374461,13,True,,OK,0,2672.587337374461,0.0,13,10,3,1040.0,903.5306077975354,629.978833580738,41.066892394918554,0.0,0.0,58.011003601269465,1152.3838617653846,1130.1110773470327,22.27278441835192,2581516.0222786725,2243580.6156948823,337935.40658378985,439.59167788761283,221.62381216901542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
threeshift,e2-threeshift-100c-01,LNS_REFERENCE,LNS,LNS,2,D_G5_TIER1__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed2,OK,OK,16000,16000,2666.462179895367,13,True,,OK,0,2666.462179895367,0.0,13,11,2,1040.0,887.8258205244039,649.8439360963869,29.086460793366644,0.0,0.0,59.705962481209916,1186.0540818674992,1165.7468339929617,20.307247874537552,2536645.201498297,2302242.8898594887,234402.3116388081,453.45330828022253,156.96956715254532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
threeshift,e2-threeshift-100c-01,LNS_REFERENCE,LNS,LNS,3,D_G5_TIER1__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed3,OK,OK,16000,16000,2721.997756306055,13,True,,OK,0,2721.997756306055,0.0,13,11,2,1040.0,916.9932840861921,675.7715695773454,27.419103239127274,0.0,0.0,61.81379940339037,1227.926090651378,1212.2580884103209,15.66800224105718,2619980.811674835,2396169.938812693,223810.8728621423,471.5453001028158,147.9714152138547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
threeshift,e2-threeshift-100c-01,A1_RELAXED_ROUTE_COMPRESSION,alns_component_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,1,ROUTE_COMPRESSION_PROBE__formal_goeke80__threeshift__e2-threeshift-100c-01__alns_component_RELAXED_ROUTE_COMPRESSION__RELAXED_ROUTE_COMPRESSION__seed1,OK,OK,16000,16000,2725.1207417192854,14,True,,OK,0,2725.1207417192854,0.0,14,10,4,1120.0,895.9042799351275,603.3050067842935,49.919760820818574,0.0,0.0,55.99169417904553,1112.2704445579168,1082.2612361602103,30.00920839770648,2559726.5141003644,2145464.976655952,414261.5374444126,420.9790013148374,269.3996806304295,52.53340434482425,1.0,80.0,-7.626327862407834,-26.673826796444473,8.85286842590002,0.0,-2.019309422223934,-40.11341720746782,-21789.50817830814,47.77586846141406,-0.019656384511809014
threeshift,e2-threeshift-100c-01,A1_RELAXED_ROUTE_COMPRESSION,alns_component_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,2,ROUTE_COMPRESSION_PROBE__formal_goeke80__threeshift__e2-threeshift-100c-01__alns_component_RELAXED_ROUTE_COMPRESSION__RELAXED_ROUTE_COMPRESSION__seed2,OK,OK,16000,16000,2736.1981093217946,14,True,,OK,0,2736.1981093217946,0.0,14,9,5,1120.0,911.2429340797282,587.8027712382867,62.2026322292119,0.0,0.0,54.94977177456812,1091.5727408535581,1054.4519714987175,37.12076935484067,2603551.240227795,2093327.556422099,510223.68380569626,410.1617271916033,335.6860886627734,69.73592942642745,1.0,80.0,23.417113555324363,-62.04116485810016,33.11617143584526,0.0,-4.756190706641796,-94.48134101394112,66906.03872949816,178.71652151022806,-0.026152979011749535
threeshift,e2-threeshift-100c-01,A1_RELAXED_ROUTE_COMPRESSION,alns_component_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,3,ROUTE_COMPRESSION_PROBE__formal_goeke80__threeshift__e2-threeshift-100c-01__alns_component_RELAXED_ROUTE_COMPRESSION__RELAXED_ROUTE_COMPRESSION__seed3,OK,OK,16000,16000,2719.82460507196,13,True,,OK,0,2719.82460507196,0.0,13,12,1,1040.0,907.2356608460007,694.4890852892318,14.809669886902253,0.0,0.0,63.29018904982493,1257.2544507315242,1245.8352035749513,11.419247156572872,2592101.888131431,2468950.062508341,123151.82562309004,484.6061581810283,79.92266533676337,-2.1731512340952577,0.0,0.0,-9.757623240191492,18.717515711886335,-12.609433352225022,0.0,1.476389646434562,29.32836008014624,-27878.923543404322,-68.04874987709132,0.0007983662841237529
threeshift,e2-threeshift-100c-01,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_component_stack,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1,ROUTE_COMPRESSION_PROBE__formal_goeke80__threeshift__e2-threeshift-100c-01__alns_component_stack__RELAXED_ROUTE_COMPRESSION-LOCAL_SEARCH__seed1,OK,OK,16000,16000,2723.2098966075837,14,True,,OK,0,2723.2098966075837,0.0,14,10,4,1120.0,893.7435184926408,589.3992242691709,60.80482210950132,4.36166184947886,0.0,54.90066988679151,1090.5973358520364,1057.3158284388178,33.2815074132185,2553552.9099789737,2102091.894945261,451461.01503371255,411.2757129782785,298.26297116984813,50.6225592331225,1.0,80.0,-9.787089304894607,-40.57960931156708,19.73792971458277,4.36166184947886,-3.110333714477953,-61.786525913348214,-27963.11229969887,76.6391590008327,-0.018941405029200616
threeshift,e2-threeshift-100c-01,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_component_stack,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2,ROUTE_COMPRESSION_PROBE__formal_goeke80__threeshift__e2-threeshift-100c-01__alns_component_stack__RELAXED_ROUTE_COMPRESSION-LOCAL_SEARCH__seed2,OK,OK,16000,16000,2748.4864286366274,13,True,,OK,0,2748.4864286366274,0.0,13,12,1,1040.0,921.9118546332063,707.8822874022173,14.272140817489655,0.0,0.0,64.42014578371406,1279.700949219588,1269.861099783245,9.839849436342927,2634033.8703805897,2517683.064176801,116350.80620378896,493.95177405778895,77.02180689416976,82.02424874126018,0.0,0.0,34.08603410880244,58.038351305830474,-14.81431997587699,0.0,4.714183302504146,93.64686735208875,97388.6688822927,-79.94776025837557,-0.030761452144233613
threeshift,e2-threeshift-100c-01,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_component_stack,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3,ROUTE_COMPRESSION_PROBE__formal_goeke80__threeshift__e2-threeshift-100c-01__alns_component_stack__RELAXED_ROUTE_COMPRESSION-LOCAL_SEARCH__seed3,OK,OK,16000,16000,2692.3220464783494,13,True,,OK,0,2692.3220464783494,0.0,13,11,2,1040.0,901.5419267926122,662.4261280638341,27.600545076195047,0.0,0.0,60.753446545707696,1206.8622674951866,1188.317869338543,18.544398156643656,2575834.0765503207,2352564.710889747,223269.36566057394,462.23301099981444,148.9505940431465,-29.67570982770576,0.0,0.0,-15.451357293579917,-13.345441513511332,0.18144183706777284,0.0,-1.0603528576826733,-21.063823156191347,-44146.73512451444,0.9791788292918113,0.010902180120816047
threeshift,e2-threeshift-100c-01,A0_CURRENT,t3_main_alns,alns_e2_throughput+LOCAL_SEARCH,1,D_G5_TIER1__formal_goeke80__threeshift__e2-threeshift-100c-01__t3_main_alns__seed1,OK,OK,16000,16000,2723.2098966075837,14,True,,OK,0,2723.2098966075837,0.0,14,10,4,1120.0,893.7435184926408,589.3992242691709,60.80482210950132,4.36166184947886,0.0,54.90066988679151,1090.5973358520364,1057.3158284388178,33.2815074132185,2553552.9099789737,2102091.894945261,451461.01503371255,411.2757129782785,298.26297116984813,50.6225592331225,1.0,80.0,-9.787089304894607,-40.57960931156708,19.73792971458277,4.36166184947886,-3.110333714477953,-61.786525913348214,-27963.11229969887,76.6391590008327,-0.018941405029200616
threeshift,e2-threeshift-100c-01,A0_CURRENT,t3_main_alns,alns_e2_throughput+LOCAL_SEARCH,2,D_G5_TIER1__formal_goeke80__threeshift__e2-threeshift-100c-01__t3_main_alns__seed2,OK,OK,16000,16000,2820.4571745731005,14,True,,OK,0,2820.4571745731005,0.0,14,11,3,1120.0,939.5095042387444,659.88395959894,40.04023464498502,0.0,0.0,61.02347609043143,1212.2263824082524,1183.7575054191243,28.46887698912807,2684312.869253556,2354917.186040068,329395.68321348797,460.45911632052196,216.08329543974648,153.9949946777333,1.0,80.0,51.68368371434053,10.04002350255314,10.953773851618376,0.0,1.317513609221514,26.172300540753213,147667.66775525874,59.113728287201155,-0.05775255161645537
threeshift,e2-threeshift-100c-01,A0_CURRENT,t3_main_alns,alns_e2_throughput+LOCAL_SEARCH,3,D_G5_TIER1__formal_goeke80__threeshift__e2-threeshift-100c-01__t3_main_alns__seed3,OK,OK,16000,16000,2692.3220464783494,13,True,,OK,0,2692.3220464783494,0.0,13,11,2,1040.0,901.5419267926122,662.4261280638341,27.600545076195047,0.0,0.0,60.753446545707696,1206.8622674951866,1188.317869338543,18.54439815664365,2575834.0765503207,2352564.710889747,223269.36566057394,462.23301099981444,148.9505940431465,-29.67570982770576,0.0,0.0,-15.451357293579917,-13.345441513511332,0.18144183706777284,0.0,-1.0603528576826733,-21.063823156191347,-44146.73512451444,0.9791788292918113,0.010902180120816047
threeshift,e2-threeshift-150c-01,LNS_REFERENCE,LNS,LNS,1,D_G5_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-01__LNS__seed1,OK,OK,16000,16000,3901.223314120109,21,True,,OK,0,3901.223314120109,0.0,21,11,10,1680.0,1256.7808148966938,735.1224865007767,142.67796506350516,16.64765064337281,0.0,69.99439701576057,1390.4329959428003,1318.7269490935223,71.70604684927805,3590802.3282762677,2601991.504886641,988810.8233896266,512.9596584333101,655.9386796373865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
threeshift,e2-threeshift-150c-01,LNS_REFERENCE,LNS,LNS,2,D_G5_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-01__LNS__seed2,OK,OK,16000,16000,3884.970113138324,21,True,,OK,0,3884.970113138324,0.0,21,13,8,1680.0,1235.6472076712998,772.8078864799543,111.47349325579354,12.462669081604279,0.0,72.57885664967156,1441.7730760761135,1386.330312413925,55.44276366218854,3530420.5933465715,2750268.649958134,780151.9433884372,539.2560787662788,516.208208977901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
threeshift,e2-threeshift-150c-01,LNS_REFERENCE,LNS,LNS,3,D_G5_TIER1__formal_goeke80__threeshift__e2-threeshift-150c-01__LNS__seed3,OK,OK,16000,16000,3899.3223684183135,22,True,,OK,0,3899.3223684183135,0.0,22,11,11,1760.0,1226.5045890425913,678.256793448864,152.59313430147813,16.64731546451515,0.0,65.32053616086512,1297.5871307283494,1216.7163001424942,80.8708305858552,3504298.8258359754,2426535.775549457,1077763.0502865184,473.2794595275026,709.449714251606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
threeshift,e2-threeshift-150c-01,A1_RELAXED_ROUTE_COMPRESSION,alns_component_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,1,ROUTE_COMPRESSION_PROBE__formal_goeke80__threeshift__e2-threeshift-150c-01__alns_component_RELAXED_ROUTE_COMPRESSION__RELAXED_ROUTE_COMPRESSION__seed1,OK,OK,16000,16000,4083.7036851856014,22,True,,OK,0,4083.7036851856014,0.0,22,11,11,1760.0,1329.5472931595623,751.699237272893,155.90150413875753,15.208503968531083,0.0,71.34714664585759,1417.3052571684066,1348.463773055543,68.84148411286351,3798706.551884464,2680578.2122578598,1118128.3396266045,524.526716400037,737.1604382142698,182.48037106549236,1.0,80.0,72.76647826286853,16.57675077211627,13.223539075252376,-1.4391466748417265,1.3527496300970228,26.87226122560628,207904.22360819625,81.2217585768833,-0.04677516675475149
threeshift,e2-threeshift-150c-01,A1_RELAXED_ROUTE_COMPRESSION,alns_component_RELAXED_ROUTE_COMPRESSION,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION,2,ROUTE_COMPRESSION_PROBE__formal_goeke80__threeshift__e2-threeshift-150c-01__alns_component_RELAXED_ROUTE_COMPRESSION__RELAXED_ROUTE_COMPRESSION__seed2,OK,OK,16000,16000,3937.918226784468,21,True,,OK,0,3937.918226784468,0.0,21,12,9,1680.0,1275.4010465970389,768.107378969452,129.23374454615018,12.666483710154726,0.0,72.50957296167253,1440.3967612569036,1377.8981313252714,62.49862993163224,3644002.990277254,2720798.3274966334,923204.6627806204,535.9761209751252,610.6579067699934,52.948113646144066,0.0,0.0,39.753838925739046,-4.700507510502234,17.760251290356635,0.20381462855044674,-0.0692836879990324,-1.376314819209938,113582.39693068247,94.44969779209237,-0.013628962927432141
