instance_id,arm,search_mode,seed,iterations,runtime_seconds,initial_total_cost_cny,total_cost_cny,total_emissions_kg,cv_direct_emissions_kg,ev_indirect_emissions_kg,used_cv,used_ev,electricity_kwh,customers_served,customers_total,demand_served,demand_total,caps_by_depot_json,individual_fingerprint
cn-jjj-50c-01-V2-LOCATIONS,CURRENT_25,FULL_PROBLEM_COMPONENTS,11,100,25.942910250043496,2675.9848226463887,2170.6425920598635,234.9780730872493,201.51808410508136,33.45998898216793,4,2,50.204516952368024,50,50,13264.0,13264.0,"{""D_beijing"": {""num_cv"": 5, ""num_ev"": 1, ""total_fleet_cap"": 6}, ""D_tianjin"": {""num_cv"": 2, ""num_ev"": 1, ""total_fleet_cap"": 3}}",c0279409eec8b51b2ae7652e15e16fa539873fe4994158a56537e49200d4c9c9
