approx_kl,best_checkpoint_saved,clip_fraction,entropy,episode_index,epoch_count,group_index,kl_early_stop,learning_rate,minibatch_count,policy_loss,pomo_rollouts,target_kl,update_index,validation_gain_pct_vs_initial,validation_mean_obj,validation_zero_violations,value_loss
0.0019500795751810074,False,0.0,23.451724767684937,163,1,40,False,8.55421686746988e-05,8,-0.009642435819841921,4,0.08,40,,,,5487.5543212890625
0.0015803519636392593,False,0.0,22.933842420578003,167,1,41,False,8.518072289156626e-05,8,0.010743457125499845,4,0.08,41,,,,2982.950408935547
0.002453939989209175,False,0.0,23.239898920059204,171,1,42,False,8.481927710843374e-05,8,-0.012574413791298866,4,0.08,42,,,,6473.211486816406
0.0020599830895662308,False,0.0,22.61843180656433,175,1,43,False,8.445783132530121e-05,8,-0.006941314088180661,4,0.08,43,,,,7076.2655029296875
0.0015509463846683502,False,0.0,23.435084342956543,179,1,44,False,8.409638554216868e-05,8,-0.0031378346029669046,4,0.08,44,,,,2535.5428771972656
0.002684926614165306,False,0.0,23.841317415237427,183,1,45,False,8.373493975903615e-05,8,0.021265220595523715,4,0.08,45,,,,7652.00146484375
0.0018530189990997314,False,0.0,22.998220205307007,187,1,46,False,8.337349397590361e-05,8,0.014541210606694221,4,0.08,46,,,,3579.0213928222656
0.0015126671642065048,False,0.0,23.5650417804718,191,1,47,False,8.301204819277109e-05,8,0.015585944289341569,4,0.08,47,,,,8184.223083496094
0.0017830561846494675,False,0.0,23.970553874969482,195,1,48,False,8.265060240963856e-05,8,-0.003372836858034134,4,0.08,48,,,,4752.403869628906
0.000570809468626976,False,0.0,23.3821382522583,199,1,49,False,8.228915662650602e-05,8,-0.00669355783611536,4,0.08,49,10.055035307398633,761.4785302047585,True,7757.9058837890625
0.0024426113814115524,False,0.0,22.778833627700806,203,1,50,False,8.192771084337349e-05,8,-0.0193674968322739,4,0.08,50,,,,1171.7709045410156
0.0010973010212182999,False,0.0,23.421851634979248,207,1,51,False,8.156626506024097e-05,8,0.0035618580877780914,4,0.08,51,,,,10888.60693359375
0.0023405328392982483,False,0.0,23.61812448501587,211,1,52,False,8.120481927710844e-05,8,0.013833421282470226,4,0.08,52,,,,9271.117919921875
0.0013005752116441727,False,0.0,23.146242141723633,215,1,53,False,8.084337349397591e-05,8,0.0021519723813980818,4,0.08,53,,,,6366.413330078125
0.0013775452971458435,False,0.0,23.139564514160156,219,1,54,False,8.048192771084337e-05,8,0.01332470215857029,4,0.08,54,,,,5503.011535644531
0.00030047446489334106,False,0.0,23.302629947662354,223,1,55,False,8.012048192771084e-05,8,-0.007469067117199302,4,0.08,55,,,,8889.423461914062
0.0014502406120300293,False,0.0,22.990241765975952,227,1,56,False,7.975903614457832e-05,8,0.006799643044359982,4,0.08,56,,,,2795.375
0.0022055283188819885,False,0.0,23.429717302322388,231,1,57,False,7.939759036144579e-05,8,0.009990355465561152,4,0.08,57,,,,6670.414367675781
0.001960013061761856,False,0.0,23.957229375839233,235,1,58,False,7.903614457831326e-05,8,0.003444085596129298,4,0.08,58,,,,7090.59765625
0.0026802700012922287,False,0.0,23.254942655563354,239,1,59,False,7.867469879518072e-05,8,-0.008138624718412757,4,0.08,59,10.352974012996068,758.9561663525427,True,8445.920715332031
0.0008523166179656982,False,0.0,24.022534132003784,243,1,60,False,7.83132530120482e-05,8,0.006283531431108713,4,0.08,60,,,,8461.319946289062
0.0019398797303438187,False,0.0,23.739031314849854,247,1,61,False,7.795180722891567e-05,8,-0.008030984550714493,4,0.08,61,,,,7615.402038574219
0.002104915678501129,False,0.0,23.129876852035522,251,1,62,False,7.759036144578314e-05,8,0.010638901963829994,4,0.08,62,,,,4316.966583251953
0.0011067930608987808,False,0.0,23.076197385787964,255,1,63,False,7.722891566265061e-05,8,0.013008598471060395,4,0.08,63,,,,8680.942932128906
0.002239782363176346,False,0.0,23.781389474868774,259,1,64,False,7.686746987951807e-05,8,-0.009544230531901121,4,0.08,64,,,,4409.152770996094
0.0014693010598421097,False,0.0,24.675583839416504,263,1,65,False,7.650602409638555e-05,8,0.0017149546183645725,4,0.08,65,,,,3594.081268310547
0.0011826157569885254,False,0.0,23.19005537033081,267,1,66,False,7.614457831325302e-05,8,-0.025819312315434217,4,0.08,66,,,,7284.9290771484375
0.0015026647597551346,False,0.0,22.843420028686523,271,1,67,False,7.578313253012048e-05,8,-0.0052790960762649775,4,0.08,67,,,,10460.140380859375
0.00173158198595047,False,0.0,22.533257007598877,275,1,68,False,7.542168674698795e-05,8,0.005522396881133318,4,0.08,68,,,,3164.108612060547
0.0030550993978977203,False,0.0,23.21095061302185,279,1,69,False,7.506024096385543e-05,8,0.0029046700801700354,4,0.08,69,8.325783984103586,776.1184576372461,True,8788.666259765625
0.0018210671842098236,False,0.0,22.80417275428772,283,1,70,False,7.46987951807229e-05,8,-0.010967884678393602,4,0.08,70,,,,5422.59619140625
0.0027233976870775223,False,0.0,23.57253861427307,287,1,71,False,7.433734939759037e-05,8,0.003309799125418067,4,0.08,71,,,,5044.218933105469
0.0008653588593006134,False,0.0,23.143339157104492,291,1,72,False,7.397590361445783e-05,8,0.0011442361865192652,4,0.08,72,,,,3989.515899658203
0.0033891964703798294,False,0.0,23.145631551742554,295,1,73,False,7.36144578313253e-05,8,0.01884455094113946,4,0.08,73,,,,12710.464599609375
0.0013228412717580795,False,0.0,23.433818578720093,299,1,74,False,7.325301204819278e-05,8,0.0007950551807880402,4,0.08,74,,,,2154.2764282226562
0.0025163795799016953,False,0.0,22.791918992996216,303,1,75,False,7.289156626506024e-05,8,-0.008748485706746578,4,0.08,75,,,,11257.943725585938
0.0017557274550199509,False,0.0,23.665514945983887,307,1,76,False,7.253012048192771e-05,8,-0.0007015718147158623,4,0.08,76,,,,6122.22900390625
0.0015760976821184158,False,0.0,23.538277626037598,311,1,77,False,7.216867469879518e-05,8,0.010534131433814764,4,0.08,77,,,,6320.2408447265625
0.0011584833264350891,False,0.0,23.057983875274658,315,1,78,False,7.180722891566266e-05,8,-0.01871266821399331,4,0.08,78,,,,6195.962951660156
0.0010973066091537476,False,0.0,22.43449902534485,319,1,79,False,7.144578313253013e-05,8,-0.019102276768535376,4,0.08,79,6.536150250571046,791.2695855483265,True,6148.001953125
0.0016744434833526611,False,0.0,22.70874285697937,323,1,80,False,7.108433734939759e-05,8,0.004076650366187096,4,0.08,80,,,,1952.0372009277344
0.002833506092429161,False,0.00390625,22.71610116958618,327,1,81,False,7.072289156626506e-05,8,-0.011345454026013613,4,0.08,81,,,,13393.143798828125
0.0008587054908275604,False,0.0,23.171390771865845,331,1,82,False,7.036144578313253e-05,8,-0.004395980620756745,4,0.08,82,,,,8933.2109375
0.000634877011179924,False,0.0,22.56249165534973,335,1,83,False,7.000000000000001e-05,8,0.0015894315438345075,4,0.08,83,,,,9496.7978515625
0.0004485342651605606,False,0.0,22.832585334777832,339,1,84,False,6.963855421686748e-05,8,0.005462398286908865,4,0.08,84,,,,5590.136413574219
0.0008966568857431412,False,0.0,23.365246295928955,343,1,85,False,6.927710843373494e-05,8,-0.02653167094103992,4,0.08,85,,,,11799.158203125
0.001844562590122223,False,0.0,22.63707947731018,347,1,86,False,6.891566265060241e-05,8,-0.0027262348448857665,4,0.08,86,,,,2973.053497314453
0.0014500711113214493,False,0.0,22.990222692489624,351,1,87,False,6.855421686746989e-05,8,0.011704707983881235,4,0.08,87,,,,11856.642944335938
0.0028053224086761475,False,0.0,22.849153995513916,355,1,88,False,6.819277108433735e-05,8,-0.000662331935018301,4,0.08,88,,,,3277.268585205078
0.002372758463025093,False,0.0,22.111328601837158,359,1,89,False,6.783132530120482e-05,8,0.013592991279438138,4,0.08,89,0.8531692618584542,839.3819843385883,True,2487.0675354003906
0.001898316666483879,False,0.0,22.803878784179688,363,1,90,False,6.746987951807229e-05,8,0.008311134763062,4,0.08,90,,,,4198.859558105469
0.0029880795627832413,False,0.0,21.79487419128418,367,1,91,False,6.710843373493976e-05,8,0.006833847612142563,4,0.08,91,,,,7320.6258544921875
0.003022732213139534,False,0.0,22.09038233757019,371,1,92,False,6.674698795180724e-05,8,0.004578663967549801,4,0.08,92,,,,2855.5999145507812
0.001783762127161026,False,0.0,22.483696937561035,375,1,93,False,6.63855421686747e-05,8,0.00033626542426645756,4,0.08,93,,,,7376.453186035156
0.0006337910890579224,False,0.0,22.28654670715332,379,1,94,False,6.602409638554218e-05,8,0.012047786265611649,4,0.08,94,,,,5190.816101074219
0.00103805772960186,False,0.0,22.427409887313843,383,1,95,False,6.566265060240964e-05,8,0.009388545528054237,4,0.08,95,,,,4643.043151855469
0.002696586772799492,False,0.0,22.571091651916504,387,1,96,False,6.53012048192771e-05,8,0.0055436016991734505,4,0.08,96,,,,3702.6539306640625
0.002948584035038948,False,0.00390625,22.086748361587524,391,1,97,False,6.493975903614459e-05,8,0.023511424660682678,4,0.08,97,,,,10599.704223632812
0.0024060308933258057,False,0.0,22.717077493667603,395,1,98,False,6.457831325301205e-05,8,-0.016049519646912813,4,0.08,98,,,,4337.395477294922
0.0020249206572771072,False,0.0,23.03100323677063,399,1,99,False,6.421686746987952e-05,8,-0.007939011324197054,4,0.08,99,0.5997714560002222,841.5272627254495,True,11487.15869140625
0.0013233963400125504,False,0.0,23.41243886947632,403,1,100,False,6.3855421686747e-05,8,0.000625938642770052,4,0.08,100,,,,10875.89208984375
0.0015185289084911346,False,0.0,22.230957508087158,407,1,101,False,6.349397590361445e-05,8,-4.7126784920692444e-05,4,0.08,101,,,,5275.778564453125
0.0017618387937545776,False,0.0,23.057075262069702,411,1,102,False,6.313253012048194e-05,8,-0.007066699210554361,4,0.08,102,,,,5257.483154296875
0.0016593877226114273,False,0.0,23.017805814743042,415,1,103,False,6.27710843373494e-05,8,-0.009544776286929846,4,0.08,103,,,,9351.2421875
0.0012059230357408524,False,0.0,22.604546070098877,419,1,104,False,6.240963855421687e-05,8,-0.002113082678988576,4,0.08,104,,,,3782.1236572265625
0.0007704850286245346,False,0.0,23.570563077926636,423,1,105,False,6.204819277108435e-05,8,0.0024822428822517395,4,0.08,105,,,,10511.422241210938
0.0009717512875795364,False,0.0,22.420292854309082,427,1,106,False,6.16867469879518e-05,8,-0.0032618355471640825,4,0.08,106,,,,7516.126708984375
0.0008211508393287659,False,0.0,22.8521671295166,431,1,107,False,6.132530120481928e-05,8,0.008695115335285664,4,0.08,107,,,,3443.18017578125
0.0013931673020124435,False,0.0,23.222364902496338,435,1,108,False,6.096385542168675e-05,8,0.02057547541335225,4,0.08,108,,,,4789.325988769531
0.000508652999997139,False,0.0,22.676220893859863,439,1,109,False,6.060240963855422e-05,8,-0.002229949925094843,4,0.08,109,0.5997714560002222,841.5272627254495,True,8318.399780273438
0.0016058199107646942,False,0.0,22.647738456726074,443,1,110,False,6.024096385542169e-05,8,-0.012743100058287382,4,0.08,110,,,,2877.2268676757812
0.0027298927307128906,False,0.0,23.627732515335083,447,1,111,False,5.987951807228916e-05,8,0.0006284922128543258,4,0.08,111,,,,8286.292785644531
0.0014834366738796234,False,0.0,23.122517585754395,451,1,112,False,5.951807228915663e-05,8,0.0011685022618621588,4,0.08,112,,,,5374.73291015625
0.001527290791273117,False,0.0,22.98523449897766,455,1,113,False,5.91566265060241e-05,8,0.007978404872119427,4,0.08,113,,,,4722.2391357421875
0.002385444939136505,False,0.0,23.67984652519226,459,1,114,False,5.879518072289157e-05,8,0.011463913135230541,4,0.08,114,,,,4620.27587890625
0.0011346656829118729,False,0.0,23.138687133789062,463,1,115,False,5.8433734939759035e-05,8,-0.001692802645266056,4,0.08,115,,,,10866.114990234375
0.0015108250081539154,False,0.0,23.973371028900146,467,1,116,False,5.807228915662651e-05,8,-0.004277903586626053,4,0.08,116,,,,1364.0082092285156
0.0023871492594480515,False,0.0,23.147395610809326,471,1,117,False,5.7710843373493975e-05,8,-0.0036493605002760887,4,0.08,117,,,,9454.176513671875
0.00074772909283638,False,0.0,23.3332941532135,475,1,118,False,5.734939759036145e-05,8,0.005129746859893203,4,0.08,118,,,,4141.861480712891
0.0012659355998039246,False,0.0,23.10661768913269,479,1,119,False,5.698795180722892e-05,8,-0.001716800732538104,4,0.08,119,0.8531692618584542,839.3819843385883,True,10051.272338867188
0.00131324864923954,False,0.0,23.299275875091553,483,1,120,False,5.662650602409639e-05,8,-0.01898445701226592,4,0.08,120,,,,5142.0689697265625
0.0012311525642871857,False,0.0,23.337982416152954,487,1,121,False,5.626506024096386e-05,8,0.00393782474566251,4,0.08,121,,,,9039.422729492188
0.0016239378601312637,False,0.0,23.41943621635437,491,1,122,False,5.5903614457831326e-05,8,0.004384939558804035,4,0.08,122,,,,1384.7760314941406
0.0009222310036420822,False,0.0,24.048601627349854,495,1,123,False,5.55421686746988e-05,8,0.010551054030656815,4,0.08,123,,,,7035.697814941406
0.0011319052428007126,False,0.0,23.82241678237915,499,1,124,False,5.518072289156627e-05,8,-0.011231521610170603,4,0.08,124,,,,7232.03564453125
0.0012625828385353088,False,0.0,23.937434196472168,503,1,125,False,5.481927710843373e-05,8,0.010266553144901991,4,0.08,125,,,,6210.1292724609375
0.0009239017963409424,False,0.0,23.97226047515869,507,1,126,False,5.445783132530121e-05,8,-0.007399923633784056,4,0.08,126,,,,9162.358764648438
0.0009949877858161926,False,0.0,24.25980043411255,511,1,127,False,5.409638554216868e-05,8,-0.0026033283211290836,4,0.08,127,,,,7434.288330078125
0.0008542332798242569,False,0.0,23.907213926315308,515,1,128,False,5.373493975903615e-05,8,-0.0030705935787409544,4,0.08,128,,,,1611.4066009521484
0.002589963376522064,False,0.0,23.52437162399292,519,1,129,False,5.337349397590362e-05,8,-0.00918721966445446,4,0.08,129,7.038545898002793,787.0162790903713,True,10389.591064453125
0.0009030085057020187,False,0.0,24.100159645080566,523,1,130,False,5.301204819277108e-05,8,0.00044417311437428,4,0.08,130,,,,7182.843322753906
0.001055993139743805,False,0.0,23.497898817062378,527,1,131,False,5.2650602409638556e-05,8,-0.014475453412160277,4,0.08,131,,,,5155.01513671875
0.0003777947276830673,False,0.0,24.151028633117676,531,1,132,False,5.228915662650602e-05,8,-0.0021345652639865875,4,0.08,132,,,,3183.9383239746094
0.001987192779779434,False,0.0,23.929938793182373,535,1,133,False,5.1927710843373495e-05,8,-0.024281481746584177,4,0.08,133,,,,7816.774108886719
0.0016011931002140045,False,0.0,23.50202512741089,539,1,134,False,5.156626506024096e-05,8,0.0009471406228840351,4,0.08,134,,,,1810.4826965332031
0.0011255443096160889,False,0.0,24.12848997116089,543,1,135,False,5.120481927710844e-05,8,0.0019992643501609564,4,0.08,135,,,,7651.2315673828125
0.0010985266417264938,False,0.0,24.78568172454834,547,1,136,False,5.08433734939759e-05,8,0.0003338451497256756,4,0.08,136,,,,6555.6318359375
0.0015688855201005936,False,0.0,23.933629751205444,551,1,137,False,5.048192771084338e-05,8,0.0014219298027455807,4,0.08,137,,,,5412.765441894531
0.0005906540900468826,False,0.0,24.33735752105713,555,1,138,False,5.012048192771085e-05,8,0.0007846113294363022,4,0.08,138,,,,8191.4202880859375
0.0023335441946983337,False,0.0,24.473564386367798,559,1,139,False,4.975903614457832e-05,8,0.01273525319993496,4,0.08,139,3.8175766305335515,814.2851645917398,True,15157.401733398438
0.0009393393993377686,False,0.0,23.45510244369507,563,1,140,False,4.9397590361445786e-05,8,0.0021987841464579105,4,0.08,140,,,,2378.1424865722656
0.0005642026662826538,False,0.0,24.59683895111084,567,1,141,False,4.903614457831325e-05,8,0.011043660808354616,4,0.08,141,,,,9690.886108398438
0.0006068293005228043,False,0.0,24.577539682388306,571,1,142,False,4.8674698795180725e-05,8,0.0006651843432337046,4,0.08,142,,,,7009.384948730469
0.0012922156602144241,False,0.0,23.810248851776123,575,1,143,False,4.831325301204819e-05,8,0.007800764869898558,4,0.08,143,,,,6319.259704589844
0.0026140473783016205,False,0.0,24.104496002197266,579,1,144,False,4.7951807228915665e-05,8,0.013989793369546533,4,0.08,144,,,,3112.5261840820312
0.0015392675995826721,False,0.0,23.431415557861328,583,1,145,False,4.759036144578313e-05,8,-0.015975223388522863,4,0.08,145,,,,5267.894836425781
0.0030708052217960358,False,0.0,23.549826860427856,587,1,146,False,4.7228915662650604e-05,8,0.011890027206391096,4,0.08,146,,,,2223.8104553222656
0.000812014564871788,False,0.0,24.186074018478394,591,1,147,False,4.686746987951807e-05,8,0.0031951055862009525,4,0.08,147,,,,9456.41796875
0.0018621720373630524,False,0.0,24.40924572944641,595,1,148,False,4.650602409638555e-05,8,0.002720939228311181,4,0.08,148,,,,4053.956085205078
0.0006714742630720139,False,0.0,24.417344570159912,599,1,149,False,4.6144578313253016e-05,8,-0.014111124444752932,4,0.08,149,4.3618849208092465,809.6770236216039,True,3351.1174926757812
0.0018974673002958298,False,0.0,23.74810218811035,603,1,150,False,4.5783132530120476e-05,8,-0.00021713157184422016,4,0.08,150,,,,4739.6649169921875
0.0020628049969673157,False,0.0,23.591673612594604,607,1,151,False,4.5421686746987956e-05,8,-0.007609824649989605,4,0.08,151,,,,8479.738891601562
0.0004245135933160782,False,0.0,24.41702628135681,611,1,152,False,4.506024096385542e-05,8,-0.004496592562645674,4,0.08,152,,,,2318.2571411132812
0.0017246920615434647,False,0.0,24.105255842208862,615,1,153,False,4.4698795180722895e-05,8,-0.004770016297698021,4,0.08,153,,,,6795.343933105469
0.0007616952061653137,False,0.0,23.991660356521606,619,1,154,False,4.433734939759036e-05,8,0.006249411962926388,4,0.08,154,,,,8222.1728515625
0.0005127023905515671,False,0.0,23.806710243225098,623,1,155,False,4.3975903614457834e-05,8,-0.025310581550002098,4,0.08,155,,,,7091.433898925781
0.0004970114678144455,False,0.0,24.258886337280273,627,1,156,False,4.36144578313253e-05,8,-0.018598461290821433,4,0.08,156,,,,5578.533996582031
0.0009628478437662125,False,0.0,23.075403213500977,631,1,157,False,4.325301204819277e-05,8,0.002572853583842516,4,0.08,157,,,,10991.34765625
0.0012997202575206757,False,0.0,23.862632513046265,635,1,158,False,4.289156626506024e-05,8,-0.018963498063385487,4,0.08,158,,,,1462.29931640625
0.0008436702191829681,False,0.0,24.315165042877197,639,1,159,False,4.253012048192772e-05,8,0.011898380937054753,4,0.08,159,5.6455229637633035,798.809680312235,True,12163.497192382812
0.0015842672437429428,False,0.0,23.321117162704468,643,1,160,False,4.2168674698795186e-05,8,0.009941285941749811,4,0.08,160,,,,4658.122741699219
0.0007306914776563644,False,0.0,24.351320266723633,647,1,161,False,4.1807228915662645e-05,8,0.009830539114773273,4,0.08,161,,,,8965.584716796875
0.0015154872089624405,False,0.0,23.60880184173584,651,1,162,False,4.1445783132530125e-05,8,-0.00616016099229455,4,0.08,162,,,,6335.803466796875
0.0008891765028238297,False,0.0,23.840307474136353,655,1,163,False,4.108433734939759e-05,8,0.020626532146707177,4,0.08,163,,,,7806.8746337890625
0.00025934353470802307,False,0.0,23.456798315048218,659,1,164,False,4.0722891566265064e-05,8,0.003951897844672203,4,0.08,164,,,,3157.5196838378906
0.0007762275636196136,False,0.0,24.15243887901306,663,1,165,False,4.036144578313253e-05,8,0.0026446995325386524,4,0.08,165,,,,10281.45458984375
0.0006198771297931671,False,0.0,23.89354634284973,667,1,166,False,4e-05,8,-0.0005240440368652344,4,0.08,166,,,,5996.4329833984375
0.0007453523576259613,False,0.0,23.665836811065674,671,1,167,False,3.963855421686747e-05,8,-0.004010358359664679,4,0.08,167,,,,5543.383483886719
0.0007869787514209747,False,0.0,23.82796812057495,675,1,168,False,3.927710843373494e-05,8,-0.007215824909508228,4,0.08,168,,,,5759.859619140625
0.0005472637712955475,False,0.0,23.667433977127075,679,1,169,False,3.8915662650602416e-05,8,-0.014200249221175909,4,0.08,169,7.788005464506566,780.671317245096,True,9017.29833984375
0.0011817477643489838,False,0.0,23.95194721221924,683,1,170,False,3.8554216867469875e-05,8,-0.0005584049504250288,4,0.08,170,,,,1037.8443603515625
0.0025079697370529175,False,0.0,24.452584981918335,687,1,171,False,3.819277108433735e-05,8,0.00019192323088645935,4,0.08,171,,,,16995.6240234375
0.0007033552974462509,False,0.0,24.412806510925293,691,1,172,False,3.783132530120482e-05,8,-0.015706902369856834,4,0.08,172,,,,6736.237487792969
0.0011700727045536041,False,0.0,23.591420650482178,695,1,173,False,3.7469879518072294e-05,8,0.010072617325931787,4,0.08,173,,,,4978.4166259765625
0.0005649793893098831,False,0.0,23.972565412521362,699,1,174,False,3.7108433734939753e-05,8,0.008954985532909632,4,0.08,174,,,,4790.357116699219
0.0007913969457149506,False,0.0,24.48550581932068,703,1,175,False,3.6746987951807227e-05,8,-0.008938437327742577,4,0.08,175,,,,9637.420043945312
0.000735623762011528,False,0.0,24.486645460128784,707,1,176,False,3.63855421686747e-05,8,0.003649604506790638,4,0.08,176,,,,3048.316162109375
0.0012887734919786453,False,0.0,24.913692235946655,711,1,177,False,3.602409638554217e-05,8,-0.009627798339352012,4,0.08,177,,,,8603.793151855469
0.0008353795856237411,False,0.0,23.805967807769775,715,1,178,False,3.566265060240963e-05,8,0.026127871125936508,4,0.08,178,,,,7285.57421875
0.0008407123386859894,False,0.0,24.96226930618286,719,1,179,False,3.530120481927712e-05,8,0.028292272589169443,4,0.08,179,7.789849341216323,780.6557068934591,True,2540.6008911132812
