actual_evals,algorithm,best_obj,bundle,candidate_scores,current_obj,eval_budget,feasible,pomo_group,pomo_rollout,repair_delta_count,reward_sum,scale,seed,steps,violation_count,wall_time_seconds,worker_integrity_ok,worker_numpy_version,worker_python_executable
120,learned_destroy,506.4936321938462,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,509.0784790935826,120,True,47,2,22886,70.0,25c,191,120,0,5.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.6415866178501,120,True,47,3,28879,125.0,25c,192,120,0,6.327999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,600.6276595972234,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,600.9116125466647,120,True,48,0,29998,61.0,25c,193,120,0,6.281000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,600.0497211379757,120,True,48,1,32733,87.0,25c,194,120,0,6.625,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,603.7596384156576,120,True,48,2,34782,88.0,25c,195,120,0,7.031000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,602.3590980869617,120,True,48,3,31524,83.0,25c,196,120,0,6.295999999972992,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,557.3603351459036,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,557.6168894542982,120,True,49,0,28457,85.0,25c,197,120,0,6.297000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.9543715711886,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.0009908807812,120,True,49,1,25153,127.0,25c,198,120,0,5.717999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.4663717664625,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,489.4663717664625,120,True,49,2,23738,67.0,25c,199,120,0,5.5,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,509.84150228515205,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,512.3616863461607,120,True,49,3,22368,108.0,25c,200,120,0,5.390999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,472.12611103280034,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,475.8337227697083,120,True,50,0,22865,49.0,25c,201,120,0,5.391000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.8696414433895,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,459.8696414433895,120,True,50,1,22631,56.0,25c,202,120,0,7.0,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.84262142801816,120,True,50,2,23954,31.0,25c,203,120,0,5.905999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,472.9515523683932,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,472.9515523683932,120,True,50,3,24522,43.0,25c,204,120,0,5.672000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.8061863046979,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,599.3390096855594,120,True,51,0,29127,91.0,25c,205,120,0,6.10999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.2939132168705,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.4396933686817,120,True,51,1,31035,129.0,25c,206,120,0,6.342999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.2333832294329,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,598.1496621753945,120,True,51,2,32669,111.0,25c,207,120,0,6.593999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,587.5139686405129,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,587.7631177883156,120,True,51,3,25199,130.0,25c,208,120,0,8.156000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,514.4766905398038,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,514.4766905398038,120,True,52,0,30470,135.0,25c,209,120,0,7.280999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,534.3281019563966,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,534.3281019563966,120,True,52,1,29912,97.0,25c,210,120,0,7.125,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,536.0104937096808,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,536.7153619668587,120,True,52,2,28026,108.0,25c,211,120,0,6.89000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,539.132294807758,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,541.5490765170518,120,True,52,3,30316,88.0,25c,212,120,0,6.469000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,545.2182229429847,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,545.2182229429847,120,True,53,0,23341,94.0,25c,213,120,0,5.467999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,592.2385658508097,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,592.2385658508097,120,True,53,1,28555,59.0,25c,214,120,0,5.968999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,502.9344013729361,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,502.9344013729361,120,True,53,2,21739,112.0,25c,215,120,0,5.23499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.19253290475,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,504.7635816752851,120,True,53,3,27678,94.0,25c,216,120,0,6.109000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.7657681885344,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,601.1809370066682,120,True,54,0,31132,67.0,25c,217,120,0,6.687000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,580.0348872908723,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,580.0348872908723,120,True,54,1,27596,106.0,25c,218,120,0,8.875,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,600.7498028736951,120,True,54,2,29758,72.0,25c,219,120,0,6.219000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,582.7318277058197,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,582.7318277058197,120,True,54,3,24104,95.0,25c,220,120,0,6.937999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.95944254362746,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.8020447299691,120,True,55,0,25695,105.0,25c,221,120,0,6.062999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,557.3603351459036,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,557.3821861998413,120,True,55,1,29080,88.0,25c,222,120,0,6.594000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,516.4515860429206,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,518.4295149025818,120,True,55,2,23283,113.0,25c,223,120,0,5.344000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,488.6653179172746,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.025734524289,120,True,55,3,25276,118.0,25c,224,120,0,5.890999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,472.9515523683932,120,True,56,0,27170,81.0,25c,225,120,0,6.14000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.31405959013097,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,475.4449537519708,120,True,56,1,22614,71.0,25c,226,120,0,5.641000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.84262142801816,120,True,56,2,22560,55.0,25c,227,120,0,5.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.6538579805703,120,True,56,3,22344,49.0,25c,228,120,0,5.358999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,582.9055341101946,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,582.9055341101946,120,True,57,0,30074,105.0,25c,229,120,0,8.015999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.6750852435358,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.6750852435358,120,True,57,1,26003,105.0,25c,230,120,0,5.547000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.5748225432058,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,598.9839385552552,120,True,57,2,27823,59.0,25c,231,120,0,6.187999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,586.5973215734367,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,586.5973215734367,120,True,57,3,30273,100.0,25c,232,120,0,6.625,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,528.8596826629409,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,528.8596826629409,120,True,58,0,32472,68.0,25c,233,120,0,6.562999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,515.9012227641554,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,516.505483461608,120,True,58,1,28920,86.0,25c,234,120,0,7.625,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.7289071632283,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,540.0948957594645,120,True,58,2,31120,92.0,25c,235,120,0,6.640999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,512.5975732973557,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,512.5975732973557,120,True,58,3,28413,130.0,25c,236,120,0,8.453000000095926,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,537.5255753317649,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,537.5255753317649,120,True,59,0,25276,86.0,25c,237,120,0,5.796999999904074,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.05676639200647,120,True,59,1,28440,108.0,25c,238,120,0,6.156000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,506.0776973611118,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,506.168393504918,120,True,59,2,26920,135.0,25c,239,120,0,6.312999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.434846413447,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.434846413447,120,True,59,3,21594,79.0,25c,240,120,0,5.187000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,580.0640620755726,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,580.4994465578362,120,True,60,0,27455,131.0,25c,241,120,0,7.077999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,575.5186613159867,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,576.2488878648774,120,True,60,1,24424,114.0,25c,242,120,0,7.046999999904074,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,600.8481388745,120,True,60,2,33790,53.0,25c,243,120,0,6.687000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.7657681885344,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,601.0555086092502,120,True,60,3,33123,104.0,25c,244,120,0,6.98499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,499.2068276909598,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,499.2068276909598,120,True,61,0,27945,113.0,25c,245,120,0,6.172000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.3316904981777,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,525.6626051813589,120,True,61,1,28822,117.0,25c,246,120,0,6.140999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,557.3603351459036,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,557.3603351459036,120,True,61,2,32857,47.0,25c,247,120,0,6.625,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.06195337398447,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,490.2387883459072,120,True,61,3,28859,105.0,25c,248,120,0,6.530999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.53933335579967,120,True,62,0,25377,66.0,25c,249,120,0,5.780999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,470.91713693960816,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.0141439287704,120,True,62,1,21230,47.0,25c,250,120,0,6.202999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,479.311233300445,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,479.8049621665769,120,True,62,2,23813,91.0,25c,251,120,0,8.89000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.87285168865594,120,True,62,3,23075,99.0,25c,252,120,0,5.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,604.2979478183496,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,605.1780829876419,120,True,63,0,27413,103.0,25c,253,120,0,6.0,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.3238884836463,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.3238884836463,120,True,63,1,26081,71.0,25c,254,120,0,5.907000000006519,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,575.9163685785285,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,576.0153042500085,120,True,63,2,28370,135.0,25c,255,120,0,8.844000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,576.0153042500085,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,576.0153042500085,120,True,63,3,29222,107.0,25c,256,120,0,8.093999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,534.3281019563966,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,534.3281019563966,120,True,64,0,28412,86.0,25c,257,120,0,6.297000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,528.8596826629409,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,528.8596826629409,120,True,64,1,29132,70.0,25c,258,120,0,6.015999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,534.3469495123234,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,534.3469495123234,120,True,64,2,27232,83.0,25c,259,120,0,5.765999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,528.7798549872597,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,528.7798549872597,120,True,64,3,31374,79.0,25c,260,120,0,6.609000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.434846413447,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.434846413447,120,True,65,0,25803,41.0,25c,261,120,0,6.125,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,543.3676924772599,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,543.3676924772599,120,True,65,1,27278,103.0,25c,262,120,0,6.265999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.5412056091019,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,527.7848588525267,120,True,65,2,25730,58.0,25c,263,120,0,5.797000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,499.31882795963924,120,True,65,3,26393,74.0,25c,264,120,0,6.047000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,573.9790100828435,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,573.9790100828435,120,True,66,0,24965,102.0,25c,265,120,0,8.156000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,582.7318277058197,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,584.0441973641776,120,True,66,1,25461,85.0,25c,266,120,0,7.312000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,590.5108594798485,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,590.5556170527218,120,True,66,2,27040,82.0,25c,267,120,0,7.108999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,593.5706177851438,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,593.5706177851438,120,True,66,3,29133,120.0,25c,268,120,0,6.172000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,492.04595708094274,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,494.09907197360667,120,True,67,0,26638,137.0,25c,269,120,0,5.844000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,491.7507458509307,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.7507458509307,120,True,67,1,22169,135.0,25c,270,120,0,5.343999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,488.65409021662566,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,490.5113586486788,120,True,67,2,26669,103.0,25c,271,120,0,6.016000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,558.7354056043603,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,558.7354056043603,120,True,67,3,26452,76.0,25c,272,120,0,5.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,477.0616151361038,120,True,68,0,24269,55.0,25c,273,120,0,5.73499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.31405959013097,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.31405959013097,120,True,68,1,22137,60.0,25c,274,120,0,5.202999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.53933335579967,120,True,68,2,22481,95.0,25c,275,120,0,5.327999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,477.2888133387052,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,477.2888133387052,120,True,68,3,21034,62.0,25c,276,120,0,5.327999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.4876805142646,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,598.9839385552552,120,True,69,0,28796,103.0,25c,277,120,0,6.062000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.0876030776216,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.0876030776216,120,True,69,1,29684,129.0,25c,278,120,0,6.218999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,609.9862872398252,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,610.0852229113053,120,True,69,2,26072,91.0,25c,279,120,0,5.64000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,588.359632877696,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,588.359632877696,120,True,69,3,29767,104.0,25c,280,120,0,8.5,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,524.2173100819293,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,524.2173100819293,120,True,70,0,27320,65.0,25c,281,120,0,6.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,535.2262839931996,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,535.2262839931996,120,True,70,1,26781,90.0,25c,282,120,0,6.030999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,529.0050007525222,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,529.0050007525222,120,True,70,2,26272,86.0,25c,283,120,0,5.577999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,532.059793796532,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,534.7843962853028,120,True,70,3,26353,104.0,25c,284,120,0,8.78200000000652,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.2295765577192,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.2295765577192,120,True,71,0,24939,99.0,25c,285,120,0,5.702999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.5412056091019,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.5412056091019,120,True,71,1,22519,59.0,25c,286,120,0,5.452999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,539.9238918199078,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,539.9238918199078,120,True,71,2,25420,109.0,25c,287,120,0,5.922000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,497.67515565349714,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,497.67515565349714,120,True,71,3,21978,59.0,25c,288,120,0,5.234000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
