instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-jjj-75c-02-V2-LOCATIONS,14,75,3629.7124671066304,3628.7354398328944,-0.9770272737359846,True,3629.7124671066304,3629.7124671066304,3628.7354398328944,True,False,True,276,114,193,two_stage_best_parent,303.127079583006,12,11,8,7,11,10,13,12,True,True,PASS
