instance,condition,status,ownership_path,ownership_sha256,bundle_dir,bundle_hashes,data_fingerprint_sha256,common_cap_cv,common_cap_ev,per_depot_caps_readout_only_json,start_solution_path,start_solution_file_sha256,start_sha256,start_certificate_path,start_certificate_file_sha256,start_certificate_sha256,cost_component_error,physical_cv,physical_ev,physical_total,depot_vehicle_counts_json,trip_count,vehicle_work_hours,between_trip_gap_hours,max_trips_per_vehicle,total_cost,cost_fix,cost_km,cost_fuel,cost_elec,cost_occ,cost_transship,cost_carbon,E_total,E_cv_direct,E_ev_indirect,electricity_kwh,distance_total
L-main-threeshift-10c-01,medium,PASS,baselines/e3_ablation/e3_medium_ownership_diagnostic_20260715/ownership_maps/L-main-threeshift-10c-01__medium.csv,25c2b27f0b8340c204da8889823a4e2eaf316ed58f442c235faa184fe8760e06,baselines/e3_ablation/e3_paired_cost_formal_v2_20260713/assets/L-main-threeshift-10c-01/bundle,"{'instance.json': 'cc0a1effc420cfab61e16ddd7ce4f9c7b7c9dfeeec4f36cf9a03835571f1d19f', 'distance_matrix.npy': 'c44b1a5dc0ef1c75ebe2c1975cc2402eae804e56cafd90f9f14495c4f87813e0', 'carbon_profile.csv': 'f552d7b082593582369ab0dfd938983eeadd38a76a0b0a3e79d3410c00421433', 'scenario_manifest.json': 'dac51a67ce440ccae3914c5d226f9ddf0426023ecf6df791ed9b9d6b409f3143'}",917c2a779ae537f64bb713b11faac6b1dac43640409fd586f9b96d55cdade42a,2,2,"{""D0"": {""cv"": 1, ""ev"": 1}, ""D1"": {""cv"": 1, ""ev"": 1}}",baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-10c-01/medium_common_start.json,b7a2aaa14035fb4b148d17315bbf10c826dee146803449cfbe5435bfdd3fe5cf,87ae845777db85e0ccf6590228c2ee80a2c7806f0b394dc1f74606d6ae691d75,baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-10c-01/medium_common_start_certificate.json,52c836d695d11c9f75aef52733228c3903bd6166fd8aa40b31f7eba879865178,58773d943adcc24f0b193795330ee7bfaec31ec8b3b0f702520fd0a7df50e164,0.0,2,2,4,"{""D0"": {""cv"": 1, ""ev"": 1}, ""D1"": {""cv"": 1, ""ev"": 1}}",5,24.04020736327133,4.203508414686449,2,1097.1790265027648,400.0,421.4185168804237,231.23243853671457,44.52807108562663,0.0,0.0,0.0,446.03011857305273,414.8049526473774,31.225165925675366,240.30259625270713,1204052.9053726392
L-main-threeshift-15c-01,medium,PASS,baselines/e3_ablation/e3_medium_ownership_diagnostic_20260715/ownership_maps/L-main-threeshift-15c-01__medium.csv,ee092790a2ecae69d182ae45868aa8d759aa56ff04e1f83c6a314bc8aa30422d,baselines/e3_ablation/e3_paired_cost_formal_v2_20260713/assets/L-main-threeshift-15c-01/bundle,"{'instance.json': '1e9ea774640b4e63cd5a241adad08f83ab843ba289800f5334128eb74feada2f', 'distance_matrix.npy': 'eb6e5b8d5b3a04d89228e82606f05b748fa1a08df62635ba9efa52df5b08ffe3', 'carbon_profile.csv': 'f552d7b082593582369ab0dfd938983eeadd38a76a0b0a3e79d3410c00421433', 'scenario_manifest.json': 'af6150475a37982ce95445eea8990075bd5e71147dbaaaa8f267e7ff14c1b025'}",99b6216380d97c9f69bbafe5932fe84d1335745cf0e0a09186d65af7d828ecc3,2,2,"{""D0"": {""cv"": 1, ""ev"": 1}, ""D1"": {""cv"": 1, ""ev"": 1}}",baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-15c-01/medium_common_start.json,b4a9c9f4cf8e35231fa4fddaf96808780db4cc5b91a6b67fdcca7afbcd1cfcce,352f77febb20a287a469458e5d3bc9fcf9d89b2f8cea87acafed24e50e4950b2,baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-15c-01/medium_common_start_certificate.json,f83663e7c2735157f57e85dd5c7812e6d89902734d8b8d500b0d33cf2ba0ebfa,f29d589cf955c7a5fd2e98810db822c82d442b5097092617a719140d07dec78a,0.0,2,2,4,"{""D0"": {""cv"": 1, ""ev"": 1}, ""D1"": {""cv"": 1, ""ev"": 1}}",8,66.36999129138079,36.32363242595993,2,1806.421334488476,640.0,705.3803042607567,389.0198091684687,72.0212210592507,0.0,0.0,0.0,755.0634144234413,697.8577250760468,57.20568934739449,388.67361607798546,2015372.2978878764
L-main-threeshift-20c-01,medium,PASS,baselines/e3_ablation/e3_medium_ownership_diagnostic_20260715/ownership_maps/L-main-threeshift-20c-01__medium.csv,a2039404401876e3d9c79d9390348d16e93b08d216f26f176de95f66fdb373ba,baselines/e3_ablation/e3_paired_cost_formal_v2_20260713/assets/L-main-threeshift-20c-01/bundle,"{'instance.json': '38bf072bf6e315227acc9c2197ee3916612ed19380246896df66e4ddbdefbab3', 'distance_matrix.npy': '774d59cbb592eccdf87e2ad3a43205c64c5eee0e927a41b0337543bf334c3ae2', 'carbon_profile.csv': 'f552d7b082593582369ab0dfd938983eeadd38a76a0b0a3e79d3410c00421433', 'scenario_manifest.json': '1a523e0716ac8fb7c4e44fc6ed459970e4029ed90f6d6b8577f3500e0a3e25a8'}",bc3d89d97d30c6e97c1cfbdda4634692d2565a62132392bcd4a0e6faaf6211a6,3,2,"{""D0"": {""cv"": 2, ""ev"": 1}, ""D1"": {""cv"": 1, ""ev"": 1}}",baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-20c-01/medium_common_start.json,d8a376bc72884643ae2668a6a6cb36e5d0a99a3e6fb612321aaf875a16184ae4,62fc81e2da0f40f98c2ae14ec4b7260cf7a2151ab219423ae2871c261a43198b,baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-20c-01/medium_common_start_certificate.json,8ccbda167bdb5bee7c0c0ca6ff4e7ad9954df7da097e1f9a500ee2e2c523c9f8,d9f6cc751c43ea66ad16026ebcd8097057876b82c22f87e571566235e05b357a,0.0,3,2,5,"{""D0"": {""cv"": 2, ""ev"": 1}, ""D1"": {""cv"": 1, ""ev"": 1}}",9,72.29646738353075,30.429538580939052,2,2347.0481984333755,720.0,976.8757572816386,554.9026508634144,95.26979028832271,0.0,0.0,0.0,1076.362468757704,995.4328608559645,80.92960790173936,514.1381019337438,2791073.592233253
L-main-threeshift-25c-01,medium,PASS,baselines/e3_ablation/e3_medium_ownership_diagnostic_20260715/ownership_maps/L-main-threeshift-25c-01__medium.csv,a7ecdd24974d1862588b9da193d0fbf46638e0d82d986ffbc8063ef1d06ae6e5,baselines/e3_ablation/e3_paired_cost_formal_v2_20260713/assets/L-main-threeshift-25c-01/bundle,"{'instance.json': '1bad3f3436f7a7da3ee2a3a83e0a1d77ea5669f23d5a51aab3787d3577a8de30', 'distance_matrix.npy': '6cddba0f1220f8317bd6a8d03318cde5bd5772f2fc96c1a39a37526cdff79a3d', 'carbon_profile.csv': 'f552d7b082593582369ab0dfd938983eeadd38a76a0b0a3e79d3410c00421433', 'scenario_manifest.json': 'f541efeaf8b4712c14f8a1dbee9e240ba990a517e7bd64d92995e193bd69782e'}",b3cac723a3d9a1ba4ff2056a787162938a640e463ee7be06767ea7ecea8ba3ff,4,2,"{""D0"": {""cv"": 2, ""ev"": 1}, ""D1"": {""cv"": 2, ""ev"": 1}}",baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-25c-01/medium_common_start.json,d605e0e5130b83bc44cc3ea7653b4839667d344d174bc5c2b337827219520329,c642c7c8e30581e277a66e897fbcda5b60f7c3ee53eb69246bedb28ec2733f36,baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-25c-01/medium_common_start_certificate.json,3f651c2d46c3fe2cffe3ba5e96f98a126737b5adc97e67860ec60835665dabc1,4c221002d3dfbc83b11dafef6d8d9094ac36b94f56712060988d3ed9cb1b08e2,4.547473508864641e-13,4,2,6,"{""D0"": {""cv"": 2, ""ev"": 1}, ""D1"": {""cv"": 2, ""ev"": 1}}",10,73.56230943953723,35.621301840997276,2,2111.3371764664807,800.0,769.2617393540086,485.50813615791327,56.56730095455915,0.0,0.0,0.0,915.6692883897689,870.9469168916938,44.722371498075034,305.2741551784088,2197890.6838685963
L-main-threeshift-50c-01,medium,PASS,baselines/e3_ablation/e3_medium_ownership_diagnostic_20260715/ownership_maps/L-main-threeshift-50c-01__medium.csv,e0e408536c2d976073bec5547948f65ade993b2a76d1c8958d6f79d99a8dd7be,baselines/e3_ablation/e3_paired_cost_formal_v2_20260713/assets/L-main-threeshift-50c-01/bundle,"{'instance.json': 'c731202cca9535c5126b0e8fcc0cc50853d129de08676e7358df94cbc40e2c05', 'distance_matrix.npy': '75d794dd22b2f9e10ed26ded86e539bae5dcf25b0f910fe74dce8d671daebf09', 'carbon_profile.csv': 'f552d7b082593582369ab0dfd938983eeadd38a76a0b0a3e79d3410c00421433', 'scenario_manifest.json': '6b070022989ab57728111e0f657985d6277de1adf1de922eebcbc32ae16e1825'}",2fa4d5b8d33f16c46c0cc19ff9a8b82b6b671f17653cd2e989e6011e63c70f51,5,5,"{""D0"": {""cv"": 3, ""ev"": 3}, ""D1"": {""cv"": 2, ""ev"": 2}}",baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-50c-01/medium_common_start.json,a85d7887d686d3b4c628dbe8856bf5436303da9d488ec3840b4a876776102551,b9f394eb933fb7b49e04a0b6a0f53cfe514751528edd21e8df3333d2c35b983c,baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-50c-01/medium_common_start_certificate.json,b91b21d460c7870ee13f6e49f5d4f4858c314b2481cc7b1325718a0cf984e686,c7d99974daa6c27874fae8df7b3db1c78933bd8aa74d56994a56ef860df7dc35,0.0,4,4,8,"{""D0"": {""cv"": 2, ""ev"": 2}, ""D1"": {""cv"": 2, ""ev"": 2}}",18,134.10514038412168,48.757673086802484,3,4377.670160231552,1440.0,1797.6952198655545,907.6822885217798,232.29265184421703,0.0,0.0,0.0,1781.1423798067856,1628.2797997191835,152.86258008760203,1253.6030860454237,5136272.056758728
L-main-threeshift-75c-01,medium,PASS,baselines/e3_ablation/e3_medium_ownership_diagnostic_20260715/ownership_maps/L-main-threeshift-75c-01__medium.csv,05dcd10d32208a9bf711f0d804a39dab5e8c22406dbbe67201509ddce6ef5d7c,baselines/e3_ablation/e3_paired_cost_formal_v2_20260713/assets/L-main-threeshift-75c-01/bundle,"{'instance.json': '06b643bf1207ce28c777da20419368e370a95b5adecc3435bcc4fe38e1f648be', 'distance_matrix.npy': '9060151ab8790dcf632a71ea895133733cccc93b145a46da0cadaceed5792680', 'carbon_profile.csv': 'f552d7b082593582369ab0dfd938983eeadd38a76a0b0a3e79d3410c00421433', 'scenario_manifest.json': 'b9d0f53cfbd31e0154ab6c2130b9dd504d67f4edf84bb83a97bdf0c2f3bc3719'}",61855c1b673b96c41449df2181ac1b408829325856c32d8893d1cd2489f1d295,8,9,"{""D0"": {""cv"": 4, ""ev"": 5}, ""D1"": {""cv"": 4, ""ev"": 4}}",baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-75c-01/medium_common_start.json,37cdee807b2b3e7e553f01bd5522a81c5205a6ae448c1389e37363ef88eccaf7,96bb02453e75fd84467e1810361c274a3515ed047e8bef864c7870f5ecf260a9,baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-75c-01/medium_common_start_certificate.json,3d7d63bc669600ab70c88f5fcf822ac96bdc6406818532fbdc6e27f0ef999fb9,5683a0f9270042c3b63d4a5cb3b3027c06bfdb873e5fd311257f98de8c3ac32f,9.094947017729282e-13,7,7,14,"{""D0"": {""cv"": 4, ""ev"": 4}, ""D1"": {""cv"": 3, ""ev"": 3}}",25,183.28013162685383,50.33694752690867,2,6651.57859809719,2000.0,2816.0602991482715,1489.3508752735622,346.1674236753549,0.0,0.0,0.0,2903.0832288431957,2671.7277350992804,231.3554937439153,1868.1458374277113,8045886.568995061
L-main-threeshift-100c-01,medium,PASS,baselines/e3_ablation/e3_medium_ownership_diagnostic_20260715/ownership_maps/L-main-threeshift-100c-01__medium.csv,e94a2b231f52bd7c9eccef154cfa4ee75f2876aa30bc2786fadcdc1e70d41812,baselines/e3_ablation/e3_paired_cost_formal_v2_20260713/assets/L-main-threeshift-100c-01/bundle,"{'instance.json': '59696be304ad9f3c484820439e1cbdb027945e20ad7ecbdb8542dfde7e0d6225', 'distance_matrix.npy': '9bfef62b9fa84448649ffaa74826acd4d1ff9beccf17f69441fe42f3d0ccc484', 'carbon_profile.csv': 'f552d7b082593582369ab0dfd938983eeadd38a76a0b0a3e79d3410c00421433', 'scenario_manifest.json': '22ba1a6e3e41ec743126e2c1c98ff108f80ce0e409ebf5429bf27bc86955e46d'}",df24be1880e50f42e0b07152d3f2dc8f332d3833a006b0247910a676a7f45a35,10,10,"{""D0"": {""cv"": 5, ""ev"": 5}, ""D1"": {""cv"": 5, ""ev"": 5}}",baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-100c-01/medium_common_start.json,d32c5398f70e7a8ddfeaff30b884b434d71ce4f9d953890c61ae8833f9211bb8,ed2efdabad69fe2d9ca625c37de88b8548e71a9739c7184d5fac6e2f77fc11de,baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-100c-01/medium_common_start_certificate.json,e4fc79663a1f4cd582bcbe8426462861b96066d58a0203e09dca89eeac03aee6,600a7ff42a056240a471587e8c522a8b12f1f1253f69f630951edc1fa710743d,0.0,9,8,17,"{""D0"": {""cv"": 5, ""ev"": 4}, ""D1"": {""cv"": 4, ""ev"": 4}}",31,246.6936612258885,61.83485086972101,2,9257.22896824711,2480.0,4109.435026219276,2145.555400699327,522.238541328506,0.0,0.0,0.0,4230.342681462237,3848.884750000589,381.4579314616481,2818.34075190775,11741242.932055075
L-main-threeshift-150c-01,medium,PASS,baselines/e3_ablation/e3_medium_ownership_diagnostic_20260715/ownership_maps/L-main-threeshift-150c-01__medium.csv,ba6c8c2b90522dd79372f9e8dde56083a868d95fa49613f78461efe0434fcb0d,baselines/e3_ablation/e3_paired_cost_formal_v2_20260713/assets/L-main-threeshift-150c-01/bundle,"{'instance.json': '87fb4fa4beb79c02a0612ccb66a4fc714be4863b61f8bc579f58404541e3a8b6', 'distance_matrix.npy': 'f97f10ffc977123481dcbb5c98ce0c0651186d3c537da6f58842026af5512ee3', 'carbon_profile.csv': 'f552d7b082593582369ab0dfd938983eeadd38a76a0b0a3e79d3410c00421433', 'scenario_manifest.json': '3b2736a4afb8d26ba6b6905a8735eb45e268a1b49abf7c24d7ba4eb365913ceb'}",94007ead56e726861081838b642d5fcff5f5634c98116b56fff39a98a152a8be,14,16,"{""D0"": {""cv"": 8, ""ev"": 9}, ""D1"": {""cv"": 6, ""ev"": 7}}",baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-150c-01/medium_common_start.json,7a18314ad6dfa195ee93edaae2dc59ea4357f6c8dc014f422833b80409776687,e07771f53ff7d3bfd50e62ff6260209d6958ed2e55326d0df8ebe900c3fb9f60,baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-150c-01/medium_common_start_certificate.json,9692540bea7ca4f25180aaae9d3b0b604e06a2e6a2b9d367f28fdebb10dc23b4,6baddad9194d66cb645f39edb68b47e37a904bf2f69d976f62e62a2ae27c9d29,0.0,13,12,25,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 6, ""ev"": 5}}",46,329.7819887177805,83.1866172543172,3,12286.995693682838,3680.0,5187.064201099094,2816.0507149714635,603.8807776122816,0.0,0.0,0.0,5472.857016379324,5051.677830620987,421.1791857583367,3258.9356589977415,14820183.431711698
L-main-threeshift-200c-01,medium,PASS,baselines/e3_ablation/e3_medium_ownership_diagnostic_20260715/ownership_maps/L-main-threeshift-200c-01__medium.csv,70c546d7a5c5ed9f007b66c2c2b190aa3c4bd3d6cb017f7855f9bffe54546799,baselines/e3_ablation/e3_paired_cost_formal_v2_20260713/assets/L-main-threeshift-200c-01/bundle,"{'instance.json': 'da46075892a067cab200f5fce6ac785861475456a06d26eefa4a2c92e6db64d9', 'distance_matrix.npy': 'c640838be8502a608099d6a359accfc9908e47ba45f0825b0fe260f4afb9fb1b', 'carbon_profile.csv': 'f552d7b082593582369ab0dfd938983eeadd38a76a0b0a3e79d3410c00421433', 'scenario_manifest.json': '49755f3f6ff57165251ca39456ae49681119e136690d9eec02c8fbe506f89585'}",ca6ed87deda40a66262b8c3d3864c3ce509f949f0fdca48acce4e1fde2dd0c02,18,22,"{""D0"": {""cv"": 10, ""ev"": 12}, ""D1"": {""cv"": 8, ""ev"": 10}}",baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-200c-01/medium_common_start.json,d2d59d6f996efad995f6a7e9f338465e6ec45c5fff922a5089c9462646e223c8,ea96c32e1da9322d73381afa0fa2f75a4a52651a1e915c24e8308b1eea69f665,baselines/e3_ablation/e3_medium_paired_cost_formal_20260715/assets/L-main-threeshift-200c-01/medium_common_start_certificate.json,de8c8a926551ac2f8211dd13a768a240be02312d8661549d0a459d5eeec1951a,8daa75a0f698dcdbd958accc8da3d2dd3042e3a47349e1593dd47c6b7507c15f,0.0,18,18,36,"{""D0"": {""cv"": 9, ""ev"": 9}, ""D1"": {""cv"": 9, ""ev"": 9}}",60,460.95923755445006,127.53642104899345,3,16285.751316406075,4800.0,6974.258719921881,3607.9615045671158,903.5310919170788,0.0,0.0,0.0,7129.684397020085,6472.276599798501,657.4077972215844,4876.044748608089,19926453.48549109
