instance_id,seed,arm,search_seconds,elapsed_seconds,objective,feasible,violation_count,route_count,ev_route_count,charging_action_count,distance_m,emissions_kg,cost_fix,cost_km,cost_fuel,cost_elec,cost_carbon,solution_sha256
cn-jjj-25c-01-V2-LOCATIONS,1,pyvrp_hgs_neutral_mother,2.0,2.070039042038843,1253.672412632888,True,0,4,0,0,334818.394519722,119.51080590504093,680.0,261.1583477253831,303.54836424850856,0,8.965700658996171,755694a355a6ef7242df08e45d40830e77dd6c91e7bd5057cdfa91f2f7634663
cn-jjj-25c-01-V2-LOCATIONS,1,pyvrp_hgs_naive_ev_mother,2.0,2.0578281250200234,1217.5293306722904,True,0,4,1,1,349935.094318361,101.3412360555149,680.0,262.0683694394667,228.69214202496693,39.16619967897192,7.602619528884728,08cd634e7d5983bf4c987ef94eebcf2372646928324f4ef5844bc1943ac344ad
cn-jjj-25c-01-V2-LOCATIONS,1,project_alns_mother,2.0,2.070855083002243,1255.9591275844373,True,0,4,0,0,336366.970283784,119.92336764836543,680.0,262.36623682135155,304.5962397221053,0,8.996651040980375,93b97a4c6b67aa2aa7310259a7e239ced45839470740cb30985f986edc5f8a67
cn-jjj-25c-01-V2-LOCATIONS,1,pma_hgs_alns_vns,2.0,2.093673207971733,1217.5293306722904,True,0,4,1,1,349935.094318361,101.3412360555149,680.0,262.0683694394667,228.69214202496693,39.16619967897192,7.602619528884728,08cd634e7d5983bf4c987ef94eebcf2372646928324f4ef5844bc1943ac344ad
