approx_kl,clip_fraction,entropy,episode_index,group_index,policy_loss,pomo_rollouts,update_index,validation_gain_pct_vs_initial,validation_mean_obj,validation_zero_violations,value_loss
0.04421850014477968,0.4599609375,28.39144492149353,183,45,0.01234398374799639,4,45,,,,3512.343963623047
0.03033038880676031,0.26171875,27.01649308204651,187,46,-0.0128127298085019,4,46,,,,606.6007461547852
0.02136917505413294,0.2470703125,27.827885508537292,191,47,-0.004525450523942709,4,47,,,,613.6759338378906
0.019156371243298054,0.1826171875,27.21733593940735,195,48,-0.005780988256447017,4,48,,,,880.9714698791504
0.006780738942325115,0.0908203125,28.13744366168976,199,49,-0.006874053739011288,4,49,5.848013512307808,797.0953852895731,True,3553.1404418945312
0.08585692383348942,0.5439453125,27.68911588191986,203,50,0.0627668029628694,4,50,,,,130.38902711868286
0.17220840696245432,0.7109375,28.43728804588318,207,51,0.09493615897372365,4,51,,,,2602.683639526367
0.008517277427017689,0.03515625,29.15859854221344,211,52,-0.006100210826843977,4,52,,,,2405.450973510742
0.01510223001241684,0.0400390625,28.98457646369934,215,53,-0.000893722171895206,4,53,,,,945.5640907287598
0.0027773771435022354,0.0,29.1991548538208,219,54,0.004322769003920257,4,54,,,,4118.526229858398
0.0023603327572345734,0.0,29.21880006790161,223,55,0.0064180714543908834,4,55,,,,1804.6169815063477
0.012429222464561462,0.08203125,29.052098155021667,227,56,0.0007411810802295804,4,56,,,,1703.3722534179688
0.009404373355209827,0.0869140625,28.52139687538147,231,57,-0.016214727656915784,4,57,,,,7095.0457763671875
0.0018412908539175987,0.0,28.672569513320923,235,58,-0.012424384243786335,4,58,,,,2650.632987976074
0.005839708261191845,0.0048828125,28.64150333404541,239,59,0.0018180112820118666,4,59,1.0992665548736669,837.2985124553867,True,1181.1770248413086
0.002776525914669037,0.0,28.83081579208374,243,60,0.0001668306067585945,4,60,,,,2899.205322265625
0.0029402514919638634,0.0,28.140204429626465,247,61,0.005703057860955596,4,61,,,,1494.0046844482422
0.02752991672605276,0.2080078125,28.54944336414337,251,62,0.005721288500353694,4,62,,,,1730.8866577148438
0.19276058953255415,0.6064453125,26.883092164993286,255,63,0.1128804626641795,4,63,,,,6728.312469482422
0.007665763609111309,0.05078125,30.07558500766754,259,64,-0.0045107436599209905,4,64,,,,2784.921630859375
0.0019570710137486458,0.0,30.52225625514984,263,65,-0.000796780688688159,4,65,,,,4843.139221191406
0.0010122135281562805,0.0,30.475221991539,267,66,-0.014916260726749897,4,66,,,,2530.5364990234375
0.0014755446463823318,0.0,30.55228853225708,271,67,-0.0028239510720595717,4,67,,,,2152.69091796875
0.010746467858552933,0.076171875,30.21924591064453,275,68,-0.01039983774535358,4,68,,,,82.05110192298889
0.010129581205546856,0.0439453125,30.54439425468445,279,69,-0.01566484197974205,4,69,6.08290497908741,795.1067824868229,True,6745.6041259765625
0.0013992488384246826,0.0,30.98581051826477,283,70,-0.0026561557315289974,4,70,,,,2913.339324951172
0.00524098239839077,0.01171875,30.766178607940674,287,71,0.0016235568327829242,4,71,,,,563.0004940032959
0.0037471605464816093,0.0,30.738194823265076,291,72,-0.007357891299761832,4,72,,,,2454.1080017089844
0.0021180370822548866,0.0,30.76922309398651,295,73,0.001795404590666294,4,73,,,,1623.840805053711
0.004026900045573711,0.0107421875,31.111087322235107,299,74,0.00860734237357974,4,74,,,,194.60515594482422
0.003111431375145912,0.0009765625,30.650909543037415,303,75,-0.007233506767079234,4,75,,,,2276.325942993164
0.0023017143830657005,0.0,31.013750910758972,307,76,-0.015614996256772429,4,76,,,,4553.07014465332
0.0015083663165569305,0.0,30.999783754348755,311,77,0.01278586476109922,4,77,,,,1969.1576309204102
0.002282918430864811,0.0,30.710834503173828,315,78,0.002853000070899725,4,78,,,,1178.8425750732422
0.0010265642777085304,0.0,31.00293517112732,319,79,0.009487891104072332,4,79,6.105208053147746,794.9179635561295,True,1220.9854621887207
0.008289594203233719,0.0546875,31.13446879386902,323,80,0.00911562133114785,4,80,,,,1114.996353149414
0.008784974925220013,0.1240234375,30.659674286842346,327,81,0.0024186739465221763,4,81,,,,4402.253219604492
0.015185522846877575,0.0712890625,30.661143898963928,331,82,-0.00682305998634547,4,82,,,,1550.5320739746094
0.004012816585600376,0.0048828125,31.009761095046997,335,83,-0.0063941473490558565,4,83,,,,917.2774200439453
0.006372247822582722,0.001953125,31.359818935394287,339,84,-0.004972496535629034,4,84,,,,2174.0960998535156
0.09825853444635868,0.5419921875,31.603281259536743,343,85,0.045083400793373585,4,85,,,,181.48165893554688
0.032103569246828556,0.404296875,31.771251440048218,347,86,0.005108248500619084,4,86,,,,407.5230255126953
0.01849348656833172,0.09765625,31.771637558937073,351,87,0.014830975444056094,4,87,,,,2045.809066772461
0.016591010615229607,0.0458984375,31.749436020851135,355,88,-0.004914197605103254,4,88,,,,1451.205436706543
0.00927734561264515,0.046875,31.935611248016357,359,89,0.0006622922956012189,4,89,3.3024612570261285,818.6461568812456,True,1208.0745582580566
0.010874494910240173,0.146484375,31.83806836605072,363,90,0.0012641667854040861,4,90,,,,323.75831604003906
0.005772242322564125,0.017578125,31.746800184249878,367,91,-0.0037966383388265967,4,91,,,,944.3789482116699
0.41555863432586193,0.3642578125,32.04262137413025,371,92,0.058895643102005124,4,92,,,,1352.8010025024414
0.002574808895587921,0.0009765625,31.785844564437866,375,93,-0.004563014721497893,4,93,,,,2896.2068939208984
0.006901070475578308,0.05078125,31.636592030525208,379,94,0.0032070414163172245,4,94,,,,254.45001411437988
0.008560283109545708,0.0302734375,31.762426495552063,383,95,0.017626690678298473,4,95,,,,1381.1964492797852
0.00962679460644722,0.0732421875,31.71207344532013,387,96,-0.0018318897346034646,4,96,,,,735.067497253418
0.011987706646323204,0.09375,31.716626524925232,391,97,0.003413761325646192,4,97,,,,1204.3984260559082
0.02154704090207815,0.166015625,31.768181443214417,395,98,-0.017683785466942936,4,98,,,,710.9906463623047
0.006031213328242302,0.005859375,31.672825574874878,399,99,0.009269708767533302,4,99,1.7601763321982136,831.7032175152526,True,3035.0093994140625
0.01628876104950905,0.1484375,31.708153247833252,403,100,0.014179084682837129,4,100,,,,388.70525550842285
0.017905158922076225,0.2275390625,31.73204255104065,407,101,0.005950795719400048,4,101,,,,150.35938596725464
0.07928416691720486,0.7421875,31.425269842147827,411,102,0.04838100227061659,4,102,,,,1159.7350883483887
0.011150910519063473,0.06640625,31.370866298675537,415,103,-0.010038357926532626,4,103,,,,602.041618347168
0.009859658777713776,0.0341796875,31.3478125333786,419,104,0.006822297815233469,4,104,,,,1391.0060501098633
0.004857765510678291,0.013671875,31.087529182434082,423,105,0.02124009863473475,4,105,,,,2622.1759185791016
0.007677312009036541,0.0166015625,30.931263089179993,427,106,0.0017064256826415658,4,106,,,,2409.595916748047
0.056247297674417496,0.3583984375,30.39418876171112,431,107,0.0294237423222512,4,107,,,,222.43515396118164
0.045236747711896896,0.2236328125,30.94025468826294,435,108,0.0008027665317058563,4,108,,,,1221.652187347412
0.0028009172528982162,0.001953125,31.416765451431274,439,109,0.0006054410478100181,4,109,4.969450063306658,804.5333470045333,True,1015.6976127624512
0.012545816600322723,0.205078125,31.41485297679901,443,110,0.002767405880149454,4,110,,,,193.00121879577637
0.025013621896505356,0.193359375,31.33291482925415,447,111,0.014088393654674292,4,111,,,,2827.7798614501953
0.004655713215470314,0.005859375,31.420681357383728,451,112,-0.005952412029728293,4,112,,,,95.1470251083374
0.013159116730093956,0.0576171875,31.39922845363617,455,113,-0.00982728335657157,4,113,,,,109.6328125
0.022182932123541832,0.279296875,31.257893681526184,459,114,-0.006974547635763884,4,114,,,,937.0712127685547
0.010175321251153946,0.1416015625,31.216384172439575,463,115,0.017917601275257766,4,115,,,,122.4599187374115
0.07640139199793339,0.54296875,31.178547501564026,467,116,0.033588250167667866,4,116,,,,1357.2171096801758
0.011248188093304634,0.0693359375,31.017342567443848,471,117,0.005381968338042498,4,117,,,,436.0785369873047
0.061539873480796814,0.251953125,31.34802007675171,475,118,0.017075473559089005,4,118,,,,794.7325210571289
0.1857732916250825,0.5400390625,29.25400686264038,479,119,0.08824013959383592,4,119,8.201125186281493,777.1738251997003,True,810.2106590270996
0.003481578081846237,0.0048828125,31.137605667114258,483,120,-0.00507562467828393,4,120,,,,1049.5061302185059
0.008671373128890991,0.0380859375,31.22131848335266,487,121,-0.0012006493052467704,4,121,,,,722.3346557617188
0.0811326764523983,0.3759765625,31.193641185760498,491,122,0.04626000075950287,4,122,,,,897.1969757080078
0.01673053205013275,0.20703125,31.171571135520935,495,123,0.006763892713934183,4,123,,,,2586.1034393310547
0.004554305225610733,0.0029296875,31.124852538108826,499,124,-0.0035815126029774547,4,124,,,,731.4363822937012
0.019493483006954193,0.1484375,31.14065909385681,503,125,0.0005525513552129269,4,125,,,,85.70595169067383
0.02668771520256996,0.2822265625,30.962911367416382,507,126,0.025372530333697796,4,126,,,,474.80209159851074
0.003964303992688656,0.0126953125,30.817250967025757,511,127,-0.010383899440057576,4,127,,,,1263.9036407470703
0.02980139385908842,0.193359375,30.793241143226624,515,128,0.00951704682665877,4,128,,,,1950.2663803100586
0.11608685832470655,0.5029296875,29.336567640304565,519,129,0.05299414787441492,4,129,11.506677666418925,749.1888540265803,True,1100.8109855651855
0.051360294222831726,0.341796875,30.04363453388214,523,130,0.02472205343656242,4,130,,,,1048.8550910949707
0.00998249463737011,0.060546875,30.78273344039917,527,131,-0.008194523747079074,4,131,,,,252.01331615447998
0.004253852181136608,0.0146484375,30.871982216835022,531,132,-0.008509066188707948,4,132,,,,349.2099361419678
0.005441034212708473,0.0283203125,30.97829008102417,535,133,0.005519350990653038,4,133,,,,390.7964515686035
0.0034956997260451317,0.0,30.937302231788635,539,134,-0.004724594298750162,4,134,,,,1212.6018524169922
0.0023615173995494843,0.0,30.988747477531433,543,135,3.668107092380524e-05,4,135,,,,1441.1824951171875
0.007214486598968506,0.015625,30.97712516784668,547,136,0.0033279648050665855,4,136,,,,407.19799613952637
0.00985785387456417,0.064453125,30.92442798614502,551,137,-0.015709048369899392,4,137,,,,795.0350189208984
0.003601677715778351,0.005859375,30.88366138935089,555,138,-0.00024970469530671835,4,138,,,,860.0018119812012
0.005730140954256058,0.021484375,30.85264503955841,559,139,-0.0018629746045917273,4,139,9.038057697641873,770.0883130667048,True,1178.6081352233887
0.011710832826793194,0.05859375,30.773801445961,563,140,0.01192527252715081,4,140,,,,582.7820024490356
0.0038296524435281754,0.001953125,30.751709818840027,567,141,-0.005242345854640007,4,141,,,,1825.4225883483887
0.007567732594907284,0.0361328125,30.583544731140137,571,142,-0.001660248963162303,4,142,,,,777.0378646850586
0.004322143271565437,0.0087890625,30.61847960948944,575,143,0.004339667269960046,4,143,,,,145.513521194458
0.0023730136454105377,0.0,30.477547764778137,579,144,-0.005815531709231436,4,144,,,,273.2845296859741
0.003942672163248062,0.017578125,30.582852244377136,583,145,0.010322575981263071,4,145,,,,526.554048538208
0.01976841501891613,0.1162109375,30.42488729953766,587,146,-0.006283777649514377,4,146,,,,209.83933448791504
0.017915863543748856,0.09375,30.764887928962708,591,147,0.014130758587270975,4,147,,,,2120.28556060791
0.0006989482790231705,0.0,30.77910029888153,595,148,0.00011217279825359583,4,148,,,,1793.3639221191406
0.0013355202972888947,0.0,30.751627445220947,599,149,-0.006633926066569984,4,149,3.366553167664564,818.103551588356,True,615.6735877990723
0.0018758075311779976,0.0,30.609069347381592,603,150,-0.012900767149403691,4,150,,,,236.36302280426025
0.004701346158981323,0.0390625,30.757983565330505,607,151,-0.0033011370105668902,4,151,,,,1228.4119338989258
0.005600732751190662,0.0458984375,30.960411310195923,611,152,0.004651893279515207,4,152,,,,1035.6606941223145
0.002728414721786976,0.0009765625,30.75227439403534,615,153,-0.016582967364229262,4,153,,,,1957.201072692871
0.003785747103393078,0.0146484375,30.846951842308044,619,154,0.0012967151124030352,4,154,,,,2156.0261611938477
0.011017157696187496,0.076171875,30.89499020576477,623,155,0.015294040320441127,4,155,,,,661.1792488098145
0.005604026839137077,0.0029296875,30.87180519104004,627,156,-0.005901172698941082,4,156,,,,1077.552360534668
0.005556358024477959,0.0048828125,30.806163549423218,631,157,0.010722822975367308,4,157,,,,1121.8149490356445
0.1326317135244608,0.404296875,31.25102925300598,635,158,0.07927829842083156,4,158,,,,601.2706413269043
0.028471220284700394,0.154296875,30.889532923698425,639,159,0.01676288223825395,4,159,2.652386030628606,824.1497259760971,True,951.7470474243164
0.08775027096271515,0.3291015625,29.997716307640076,643,160,0.04951421730220318,4,160,,,,1626.9555625915527
0.010084692388772964,0.103515625,30.724712133407593,647,161,-0.005467858514748514,4,161,,,,1345.780876159668
0.0036247801035642624,0.041015625,30.85143530368805,651,162,-0.0017592301592230797,4,162,,,,276.80203914642334
0.00640801340341568,0.0224609375,30.904075622558594,655,163,-0.004785071942023933,4,163,,,,680.7957439422607
0.00363922119140625,0.0087890625,30.88647449016571,659,164,-0.003880866803228855,4,164,,,,1838.6774597167969
0.0037773195654153824,0.001953125,30.921414494514465,663,165,0.0037057134322822094,4,165,,,,3584.575973510742
0.005544424057006836,0.0048828125,30.84327793121338,667,166,0.008256428991444409,4,166,,,,1139.2620010375977
0.00551261194050312,0.029296875,30.835047006607056,671,167,-0.013009304413571954,4,167,,,,496.7760400772095
0.004939056001603603,0.0068359375,30.745230197906494,675,168,0.002825829549692571,4,168,,,,249.550311088562
0.006669165566563606,0.0634765625,30.749470949172974,679,169,-0.009916365845128894,4,169,3.4615577644881204,817.299237961694,True,578.028491973877
0.01549072377383709,0.072265625,30.88292133808136,683,170,-0.002239795168861747,4,170,,,,3005.9798126220703
0.007799908518791199,0.04296875,30.72081696987152,687,171,-0.006818629568442702,4,171,,,,3119.0489501953125
0.006158294156193733,0.0068359375,30.788807272911072,691,172,0.009775504237040877,4,172,,,,2122.1854705810547
0.022764459252357483,0.1162109375,30.468721389770508,695,173,0.003176791244186461,4,173,,,,1019.1244487762451
0.0045002177357673645,0.056640625,30.682047724723816,699,174,-0.007652925211004913,4,174,,,,164.32716464996338
0.005746270529925823,0.056640625,30.741211771965027,703,175,0.006358966405969113,4,175,,,,142.7365550994873
0.005256831645965576,0.009765625,30.73269522190094,707,176,0.012239942327141762,4,176,,,,1285.447826385498
0.0012686820700764656,0.0,30.749067544937134,711,177,0.0031373791862279177,4,177,,,,2377.2891540527344
0.0024897390976548195,0.0,30.707661747932434,715,178,-0.00027541304007172585,4,178,,,,730.121639251709
0.014956034719944,0.119140625,30.388331532478333,719,179,-0.013433347456157207,4,179,0.5992273561467986,841.531869101783,True,407.9641857147217
0.0037265904247760773,0.001953125,30.675364136695862,723,180,-0.0008730641566216946,4,180,,,,262.39880084991455
0.016297953203320503,0.08203125,30.45988643169403,727,181,0.006322246219497174,4,181,,,,192.30799674987793
0.011138468980789185,0.080078125,30.725078463554382,731,182,0.0097786420956254,4,182,,,,805.1848793029785
0.002477368339896202,0.0,30.46396517753601,735,183,0.010467016021721065,4,183,,,,615.031572341919
0.008816737681627274,0.04296875,30.51297175884247,739,184,-0.0013922277139499784,4,184,,,,1354.896629333496
0.012570718303322792,0.0546875,30.627593994140625,743,185,-0.0028312585782259703,4,185,,,,370.12546157836914
0.0017940811812877655,0.00390625,30.646000862121582,747,186,-0.00960100197698921,4,186,,,,99.07588338851929
0.025914352387189865,0.1630859375,30.48499310016632,751,187,0.015332809882238507,4,187,,,,376.5093593597412
0.03409069124609232,0.2080078125,30.898136138916016,755,188,0.004251443548128009,4,188,,,,649.3854694366455
0.002645649015903473,0.001953125,30.673073410987854,759,189,-0.006828234298154712,4,189,5.829337081202535,797.2535008812142,True,2212.6215438842773
0.026133923791348934,0.1337890625,30.63354241847992,763,190,0.05586414260324091,4,190,,,,802.3943901062012
0.018091929145157337,0.140625,30.823799967765808,767,191,0.010213316534645855,4,191,,,,829.190559387207
0.008798405528068542,0.02734375,30.655526995658875,771,192,-0.0015898261917755008,4,192,,,,222.7349443435669
0.028360925614833832,0.1572265625,30.86670994758606,775,193,0.011386237107217312,4,193,,,,353.9440641403198
0.01416716631501913,0.1513671875,29.802766799926758,779,194,0.0034635085612535477,4,194,,,,464.08459091186523
0.003520231693983078,0.0009765625,30.79852819442749,783,195,0.007132179685868323,4,195,,,,998.7421417236328
0.01572359912097454,0.130859375,30.828364968299866,787,196,0.011556012090295553,4,196,,,,1273.6045265197754
0.011315818876028061,0.1201171875,30.681556344032288,791,197,-0.006537329638376832,4,197,,,,1168.371955871582
0.005180152133107185,0.0166015625,30.656850695610046,795,198,-0.016431929543614388,4,198,,,,159.35216283798218
0.00943654216825962,0.0361328125,30.668880820274353,799,199,-0.007940450101159513,4,199,4.4961626861893205,808.5402214029333,True,248.77281951904297
0.013963140547275543,0.1240234375,30.89483070373535,803,200,0.018134875572286546,4,200,,,,1762.6324462890625
0.003632713109254837,0.0087890625,30.760682582855225,807,201,0.0004640164552256465,4,201,,,,2547.0946197509766
0.002269154414534569,0.001953125,30.81492054462433,811,202,-0.009203890920616686,4,202,,,,2524.5205688476562
0.03629135526716709,0.1884765625,30.535452842712402,815,203,0.023724860628135502,4,203,,,,437.21901202201843
0.009138133376836777,0.021484375,30.778794407844543,819,204,0.00038108404260128736,4,204,,,,170.1106185913086
0.002545771189033985,0.0009765625,30.795512318611145,823,205,-0.0012113009579479694,4,205,,,,1026.899398803711
0.014276787638664246,0.1376953125,30.94024693965912,827,206,0.00803778797853738,4,206,,,,1171.580005645752
0.002815302461385727,0.0,30.902788758277893,831,207,0.004610425676219165,4,207,,,,1618.914939880371
0.010105104185640812,0.0166015625,30.900580406188965,835,208,0.005974526051431894,4,208,,,,869.1316547393799
0.034366593696177006,0.1708984375,30.00924789905548,839,209,-0.0056385190691798925,4,209,3.696322905414831,815.3117046398771,True,584.0480518341064
0.007178769446909428,0.005859375,30.732247471809387,843,210,0.015868464834056795,4,210,,,,215.34860754013062
0.007286864332854748,0.0126953125,30.812832713127136,847,211,0.0006093335105106235,4,211,,,,1142.0663414001465
0.011804284527897835,0.0302734375,31.053853034973145,851,212,0.011905163410119712,4,212,,,,801.2811336517334
0.0024526510387659073,0.0078125,30.919608116149902,855,213,0.015367146173957735,4,213,,,,1758.4192962646484
0.011324982158839703,0.044921875,30.529086589813232,859,214,0.0013258735416457057,4,214,,,,2156.4460067749023
0.022657383233308792,0.1318359375,30.730573177337646,863,215,-0.0007743379101157188,4,215,,,,143.0390923023224
0.011405245400965214,0.0634765625,31.006187558174133,867,216,0.000952052534557879,4,216,,,,147.6526598930359
0.006416255608201027,0.0166015625,30.85850238800049,871,217,-0.0028393040411174297,4,217,,,,200.52136421203613
0.010461128316819668,0.083984375,30.783467292785645,875,218,-0.005280851211864501,4,218,,,,1691.275405883789
0.007745025679469109,0.0126953125,30.858222007751465,879,219,-0.010724482708610594,4,219,4.396599529107435,809.3831280267378,True,339.3576593399048
0.005069199949502945,0.00390625,31.013185024261475,883,220,-0.013506990042515099,4,220,,,,337.5125198364258
0.008856741711497307,0.0458984375,30.702211260795593,887,221,-0.0002444458077661693,4,221,,,,380.7040596008301
0.011769011616706848,0.044921875,30.958826780319214,891,222,0.0066429831786081195,4,222,,,,325.5005302429199
0.01571465563029051,0.189453125,30.938130021095276,895,223,-0.0001987498253583908,4,223,,,,169.20266389846802
0.053557299077510834,0.71875,30.799171328544617,899,224,0.09235802758485079,4,224,,,,1987.31591796875
0.007339030504226685,0.0810546875,30.937852025032043,903,225,-0.0013306501787155867,4,225,,,,375.9249858856201
0.006118793971836567,0.033203125,30.669408082962036,907,226,0.005889617605134845,4,226,,,,1382.6087532043457
0.008651002310216427,0.03515625,30.63200068473816,911,227,-0.008209187653847039,4,227,,,,499.438512802124
0.0037750042974948883,0.01171875,30.746336221694946,915,228,2.3886794224381447e-05,4,228,,,,460.49665451049805
0.007376667112112045,0.0146484375,30.906241416931152,919,229,0.008251646300777793,4,229,1.5901247897544966,833.142882304067,True,726.8145408630371
0.009397641755640507,0.099609375,30.403406381607056,923,230,0.018097844906151295,4,230,,,,1206.2407341003418
0.011408518999814987,0.0390625,30.718400597572327,927,231,-0.00688492227345705,4,231,,,,939.4021873474121
0.0059196315705776215,0.048828125,30.399668335914612,931,232,-0.0007524583488702774,4,232,,,,1212.2695960998535
0.0063749803230166435,0.037109375,30.42317271232605,935,233,0.002312328899279237,4,233,,,,420.79197120666504
0.001625923439860344,0.0009765625,30.758292078971863,939,234,-0.007679312489926815,4,234,,,,342.2755489349365
0.011843043379485607,0.072265625,30.70958709716797,943,235,0.00999719719402492,4,235,,,,817.562089920044
0.04159924853593111,0.3076171875,29.744069814682007,947,236,0.022288684616796672,4,236,,,,192.22372198104858
0.003531564027070999,0.0048828125,30.926018238067627,951,237,0.007634459296241403,4,237,,,,694.6831436157227
0.010128142312169075,0.0673828125,29.942396998405457,955,238,-0.0034660728415474296,4,238,,,,456.0832824707031
0.023849346674978733,0.2314453125,29.853218913078308,959,239,0.0059945411048829556,4,239,8.120622618314101,777.8553639311126,True,370.84813690185547
0.007287563756108284,0.0107421875,30.97979235649109,963,240,0.002939673140645027,4,240,,,,263.34447956085205
0.017371117137372494,0.162109375,30.10883665084839,967,241,0.020579683012329042,4,241,,,,1063.6504440307617
0.018387887626886368,0.1494140625,29.886196613311768,971,242,0.023262553266249597,4,242,,,,610.5670433044434
0.0030759908258914948,0.005859375,30.920178413391113,975,243,0.003461238695308566,4,243,,,,1510.4646377563477
0.014921434223651886,0.09765625,30.241042971611023,979,244,0.0025672194315120578,4,244,,,,298.6731843948364
0.013575134798884392,0.125,29.870721340179443,983,245,0.017907108180224895,4,245,,,,307.1332244873047
0.009238367900252342,0.0185546875,30.937610745429993,987,246,0.007547419751062989,4,246,,,,267.5126419067383
0.016685979440808296,0.1171875,30.877289056777954,991,247,0.008418283890932798,4,247,,,,1626.8429794311523
0.010303031653165817,0.0771484375,30.216099500656128,995,248,0.012649605807382613,4,248,,,,63.0247368812561
0.0017077736556529999,0.0,30.964274883270264,999,249,-0.007352087646722794,4,249,2.4096715037784153,826.2045591932414,True,1581.2093200683594
