task_id,instance_id,seed,arm,status,recorded_cost,replayed_cost,cost_equal,recorded_emissions_kg,replayed_emissions_kg,emissions_equal,direct_violation_count,exact_violation_count,input_file_manifest_sha256,path_identity_sha256,diesel_route_count,charging_slot_segment_count,charge_day_offsets_json,all_charge_day_offsets_zero,all_charging_within_registered_day,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,settlement_trace_sha256
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed2,cn-cy-200c-02-V2-LOCATIONS,2,MV-HGS-SP,PASS,9563.997358110642,9563.997358110642,True,819.2932632655499,819.2932632655499,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,c93f938c2f8b82c5275a6e2b5f8ed7365996c919242e1c4e643f209159bec60b
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed3,cn-cy-200c-02-V2-LOCATIONS,3,HGS-F,PASS,9567.976091516386,9567.976091516386,True,820.0271201162068,820.0271201162068,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,c93f938c2f8b82c5275a6e2b5f8ed7365996c919242e1c4e643f209159bec60b
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed3,cn-cy-200c-02-V2-LOCATIONS,3,HGS-E,PASS,9871.29023992561,9871.29023992561,True,845.9567872061453,845.9567872061453,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed3,cn-cy-200c-02-V2-LOCATIONS,3,HGS-M,PASS,9614.163418958637,9614.163418958637,True,829.0138957326005,829.0138957326005,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,c93f938c2f8b82c5275a6e2b5f8ed7365996c919242e1c4e643f209159bec60b
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed3,cn-cy-200c-02-V2-LOCATIONS,3,MV-HGS-SP,PASS,9567.110499898949,9567.110499898949,True,819.7630037926897,819.7630037926897,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,baa10471a1b7ae173a491127844fe84a14aafecf197ce8d9eb0a424879d953dc
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed4,cn-cy-200c-02-V2-LOCATIONS,4,HGS-F,PASS,9570.461932432112,9570.461932432112,True,820.6161676233874,820.6161676233874,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,c93f938c2f8b82c5275a6e2b5f8ed7365996c919242e1c4e643f209159bec60b
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed4,cn-cy-200c-02-V2-LOCATIONS,4,HGS-E,PASS,9846.665038126712,9846.665038126712,True,841.0780789936061,841.0780789936061,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,33,0,[],True,True,True,True,daf9081fce3310aa1dd85726368fb33557dfb9f6702260ac132fd38b9036e3cf
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed4,cn-cy-200c-02-V2-LOCATIONS,4,HGS-M,PASS,9586.484891484382,9586.484891484382,True,824.3261955272965,824.3261955272965,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,c93f938c2f8b82c5275a6e2b5f8ed7365996c919242e1c4e643f209159bec60b
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed4,cn-cy-200c-02-V2-LOCATIONS,4,MV-HGS-SP,PASS,9569.614309324274,9569.614309324274,True,820.4761280572965,820.4761280572965,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,45b9096b30aee925dfbf0882c6a8e4a6b6645fb6891a7a3fdd9ec2f66438dbd9
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed5,cn-cy-200c-02-V2-LOCATIONS,5,HGS-F,PASS,9564.41626898969,9564.41626898969,True,819.5732941919807,819.5732941919807,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,c93f938c2f8b82c5275a6e2b5f8ed7365996c919242e1c4e643f209159bec60b
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed5,cn-cy-200c-02-V2-LOCATIONS,5,HGS-E,PASS,9571.995061238835,9571.995061238835,True,821.475723155437,821.475723155437,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,c93f938c2f8b82c5275a6e2b5f8ed7365996c919242e1c4e643f209159bec60b
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed5,cn-cy-200c-02-V2-LOCATIONS,5,HGS-M,PASS,9894.891326596126,9894.891326596126,True,849.9502819606411,849.9502819606411,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-02-V2-LOCATIONS__seed5,cn-cy-200c-02-V2-LOCATIONS,5,MV-HGS-SP,PASS,9564.41626898969,9564.41626898969,True,819.5732941919807,819.5732941919807,True,0,0,d19cbf57b925052bec3ea7f8a9dddd7fa09d6def727dded0c6cb7c477f0ae767,246bc3b1674c07ac77f356ebd822345713e892df4ad1a3b8cd0945d733f64994,32,0,[],True,True,True,True,c93f938c2f8b82c5275a6e2b5f8ed7365996c919242e1c4e643f209159bec60b
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed1,cn-cy-200c-03-V2-LOCATIONS,1,HGS-F,PASS,9857.975931628305,9857.975931628305,True,843.7820846850177,843.7820846850177,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed1,cn-cy-200c-03-V2-LOCATIONS,1,HGS-E,PASS,9866.985853524007,9866.985853524007,True,845.6009990962197,845.6009990962197,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed1,cn-cy-200c-03-V2-LOCATIONS,1,HGS-M,PASS,9886.350226544668,9886.350226544668,True,849.4303434585462,849.4303434585462,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed1,cn-cy-200c-03-V2-LOCATIONS,1,MV-HGS-SP,PASS,9854.530896989867,9854.530896989867,True,842.9053638690749,842.9053638690749,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,0ec30bef69e7eab7dac06cae7009165203cbbbdf0fe51b7362de3d74c1e54393
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed2,cn-cy-200c-03-V2-LOCATIONS,2,HGS-F,PASS,9855.030231993052,9855.030231993052,True,843.4474650520617,843.4474650520617,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed2,cn-cy-200c-03-V2-LOCATIONS,2,HGS-E,PASS,9866.909272994348,9866.909272994348,True,845.261903179078,845.261903179078,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed2,cn-cy-200c-03-V2-LOCATIONS,2,HGS-M,PASS,9887.456578792111,9887.456578792111,True,848.8835630825441,848.8835630825441,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed2,cn-cy-200c-03-V2-LOCATIONS,2,MV-HGS-SP,PASS,9854.992415097313,9854.992415097313,True,843.4341514402047,843.4341514402047,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,97253d042f4d82225bd585f8e9d673e7a1b08637e1f527c7dc2375a0f9a85b0b
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed3,cn-cy-200c-03-V2-LOCATIONS,3,HGS-F,PASS,9859.91136978077,9859.91136978077,True,843.7533473787302,843.7533473787302,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed3,cn-cy-200c-03-V2-LOCATIONS,3,HGS-E,PASS,10157.823256864678,10157.823256864678,True,868.975982763251,868.975982763251,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,34,0,[],True,True,True,True,7cd08857e1c93bdec41c22e6d016d1bbb83f747ecc766aa31a188b1ab91d10ce
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed3,cn-cy-200c-03-V2-LOCATIONS,3,HGS-M,PASS,9884.789242751967,9884.789242751967,True,848.5626743252603,848.5626743252603,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed3,cn-cy-200c-03-V2-LOCATIONS,3,MV-HGS-SP,PASS,9859.097204805363,9859.097204805363,True,843.6061730346046,843.6061730346046,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,97253d042f4d82225bd585f8e9d673e7a1b08637e1f527c7dc2375a0f9a85b0b
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed4,cn-cy-200c-03-V2-LOCATIONS,4,HGS-F,PASS,9858.77605794784,9858.77605794784,True,844.507560787778,844.507560787778,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed4,cn-cy-200c-03-V2-LOCATIONS,4,HGS-E,PASS,9852.358760319918,9852.358760319918,True,842.4673642570219,842.4673642570219,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed4,cn-cy-200c-03-V2-LOCATIONS,4,HGS-M,PASS,9877.78903033161,9877.78903033161,True,848.0806464885835,848.0806464885835,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed4,cn-cy-200c-03-V2-LOCATIONS,4,MV-HGS-SP,PASS,9847.07755099329,9847.07755099329,True,841.4896777366336,841.4896777366336,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,fbb1580d6f43a2b8de6dfe3625a625d3556242038dd26fc04c15f5244ca8f786
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed5,cn-cy-200c-03-V2-LOCATIONS,5,HGS-F,PASS,9854.35694089375,9854.35694089375,True,843.2293513169216,843.2293513169216,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed5,cn-cy-200c-03-V2-LOCATIONS,5,HGS-E,PASS,9915.491932562596,9915.491932562596,True,855.5752688562555,855.5752688562555,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed5,cn-cy-200c-03-V2-LOCATIONS,5,HGS-M,PASS,10182.601628843235,10182.601628843235,True,873.2972177326645,873.2972177326645,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,34,0,[],True,True,True,True,fb497d9849e9065850678c2ca7f0decd041621af8ae56290347347515449ae5a
D6-E2__cn-cy-200c-03-V2-LOCATIONS__seed5,cn-cy-200c-03-V2-LOCATIONS,5,MV-HGS-SP,PASS,9853.309599029284,9853.309599029284,True,843.0211052719574,843.0211052719574,True,0,0,469524dc7f2e818cea785be755ea95c409b1d23acbd9dccfb7b41db707e20d9a,3b9494e1d6710649d5e6ed4384402c4d60a11f042607084d3259f65fdc6f1bec,33,0,[],True,True,True,True,75f152e3ab1f5cd55f5be263bbc3ee8fc4df15bb7dd09ceb65eb7a400c16bd6d
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed1,cn-cy-20c-01-V2-LOCATIONS,1,HGS-F,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed1,cn-cy-20c-01-V2-LOCATIONS,1,HGS-E,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed1,cn-cy-20c-01-V2-LOCATIONS,1,HGS-M,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed1,cn-cy-20c-01-V2-LOCATIONS,1,MV-HGS-SP,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed2,cn-cy-20c-01-V2-LOCATIONS,2,HGS-F,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed2,cn-cy-20c-01-V2-LOCATIONS,2,HGS-E,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed2,cn-cy-20c-01-V2-LOCATIONS,2,HGS-M,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed2,cn-cy-20c-01-V2-LOCATIONS,2,MV-HGS-SP,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed3,cn-cy-20c-01-V2-LOCATIONS,3,HGS-F,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed3,cn-cy-20c-01-V2-LOCATIONS,3,HGS-E,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed3,cn-cy-20c-01-V2-LOCATIONS,3,HGS-M,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed3,cn-cy-20c-01-V2-LOCATIONS,3,MV-HGS-SP,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed4,cn-cy-20c-01-V2-LOCATIONS,4,HGS-F,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed4,cn-cy-20c-01-V2-LOCATIONS,4,HGS-E,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed4,cn-cy-20c-01-V2-LOCATIONS,4,HGS-M,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed4,cn-cy-20c-01-V2-LOCATIONS,4,MV-HGS-SP,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed5,cn-cy-20c-01-V2-LOCATIONS,5,HGS-F,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed5,cn-cy-20c-01-V2-LOCATIONS,5,HGS-E,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed5,cn-cy-20c-01-V2-LOCATIONS,5,HGS-M,PASS,1284.6496510046322,1284.6496510046322,True,119.5505907665831,119.5505907665831,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-01-V2-LOCATIONS__seed5,cn-cy-20c-01-V2-LOCATIONS,5,MV-HGS-SP,PASS,1279.4242227220757,1279.4242227220757,True,118.5583335303738,118.5583335303738,True,0,0,a355274cb34f32f30dc2098274bf19e0d803e8888945c732a2802f1dd496de66,0d2717bc5a15c0b826a438e3fe2be4f64d9b2df91d42c45951d79c04c6fddf45,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
D6-E2__cn-cy-20c-02-V2-LOCATIONS__seed1,cn-cy-20c-02-V2-LOCATIONS,1,HGS-F,PASS,1271.8793184439241,1271.8793184439241,True,116.94899773215896,116.94899773215896,True,0,0,82a0c065a29ba9d74fb12aa5d778b17011190c0c632c0d225ae890c9886d1182,b5cde1010d8cf06af0aaa45a852d15bad3eeb4cefa5266f9ea6ae363602f89f0,4,0,[],True,True,True,True,d590d0ba83fe02584b9d99cd92ef3a995dfbcc40dd90de710f46d652c12ac4bd
