approx_kl,clip_fraction,entropy,episode_index,policy_loss,update_index,value_loss
0.04789775796234608,0.462890625,21.34705650806427,3,0.03030288708396256,0,8.310694813728333
0.09308917634189129,0.5302734375,21.634268522262573,7,0.05595919128973037,1,20.302655965089798
0.021262777037918568,0.1552734375,21.454952478408813,11,-0.0010555059416219592,2,7.980645835399628
0.01897961925715208,0.212890625,21.60450315475464,15,-0.012991004856303334,3,15.554513305425644
0.011202064342796803,0.1650390625,21.077479124069214,19,-0.009954511013347656,4,20.257842481136322
0.02539558708667755,0.2236328125,20.51456093788147,23,0.003864085068926215,5,13.584306374192238
0.0410357266664505,0.4248046875,21.472655534744263,27,-0.0016205758147407323,6,5.1212983429431915
0.020128080621361732,0.3232421875,21.096044898033142,31,-0.00035915570333600044,7,7.599912136793137
0.023351682350039482,0.263671875,21.265753388404846,35,-0.0026804660446941853,8,7.296501100063324
0.02459030132740736,0.2666015625,20.323109984397888,39,0.004394608433358371,9,8.098559558391571
0.03122870624065399,0.33203125,20.922070503234863,43,-0.004232630832120776,10,9.041879683732986
0.015199984423816204,0.220703125,20.384195804595947,47,0.005822446139063686,11,8.776402860879898
0.030155088752508163,0.33984375,21.58622145652771,51,0.0062857422744855285,12,9.738214150071144
0.02076971810311079,0.2216796875,20.58462703227997,55,-0.007837126264348626,13,9.316179633140564
0.036900405772030354,0.28515625,21.183592200279236,59,0.0030079586431384087,14,12.383476078510284
0.045501694083213806,0.3857421875,20.63646113872528,63,-0.008182499324902892,15,5.606597580015659
0.02632993273437023,0.294921875,22.35246503353119,67,0.004996730946004391,16,14.884631976485252
0.01774894818663597,0.1337890625,20.785321354866028,71,0.002109281253069639,17,8.966405048966408
0.024453717283904552,0.2939453125,20.985716342926025,75,0.001635310472920537,18,6.653898626565933
0.04314165376126766,0.3388671875,21.20475447177887,79,0.008127810899168253,19,5.500274017453194
0.026843514293432236,0.2490234375,21.529611349105835,83,-0.002461614611092955,20,9.730947583913803
0.020667492412030697,0.19921875,21.098560214042664,87,0.016386973671615124,21,7.49346199631691
0.02451275195926428,0.177734375,21.62462341785431,91,0.017649739980697632,22,10.542487353086472
0.010588542558252811,0.08203125,20.725526928901672,95,-0.003147506678942591,23,12.590252310037613
0.0093862134963274,0.052734375,21.139326691627502,99,0.005424342874903232,24,7.06222802400589
0.013650846667587757,0.0537109375,20.824806213378906,103,0.007341851363889873,25,12.925106316804886
0.015176563523709774,0.2236328125,21.00865149497986,107,0.009046726394444704,26,8.796487972140312
0.0120211411267519,0.09765625,20.40515911579132,111,-0.0036738671478815377,27,5.572463244199753
0.016804403625428677,0.146484375,20.3853862285614,115,-0.01927212384180166,28,9.345917254686356
0.030983497388660908,0.2919921875,21.18626606464386,119,-0.003628947422839701,29,10.349622815847397
0.024911156855523586,0.1865234375,21.88817596435547,123,-0.005228591850027442,30,4.5298129469156265
0.009373106993734837,0.0791015625,21.199017643928528,127,-0.01676155347377062,31,5.315575465559959
0.01322394423186779,0.125,20.96940851211548,131,-0.005535064963623881,32,8.324848234653473
0.02656857855618,0.2099609375,20.898913741111755,135,0.006432415801100433,33,7.511523887515068
0.028942679055035114,0.2548828125,22.224197030067444,139,0.017520945286378264,34,6.181339547038078
0.027804961428046227,0.173828125,20.81286382675171,143,-0.0073097446002066135,35,7.395791932940483
0.01660373341292143,0.1533203125,21.538877844810486,147,-0.0053114681504666805,36,5.627076402306557
0.011284314095973969,0.0810546875,21.295031666755676,151,-0.006290182820521295,37,5.945487663149834
0.022552598267793655,0.21875,21.74180269241333,155,-0.013255641388241202,38,5.1833503395318985
0.029834341257810593,0.2490234375,20.892610788345337,159,-0.008251997642219067,39,3.7838620841503143
0.009470757097005844,0.1943359375,22.722761034965515,163,-0.00604689447209239,40,6.725911349058151
0.01760619878768921,0.1689453125,21.83606517314911,167,-0.018988279392942786,41,6.027739077806473
0.019236896187067032,0.0966796875,21.953452229499817,171,-0.007873969443608075,42,5.1945971846580505
0.016109485179185867,0.166015625,22.374741315841675,175,0.01640248135663569,43,5.263917773962021
0.015424939803779125,0.1640625,22.17159652709961,179,-0.014758999750483781,44,6.22635443508625
0.010315444320440292,0.1083984375,21.715070009231567,183,0.008105790591798723,45,4.030193910002708
0.0174476383253932,0.21875,23.044290900230408,187,-0.0026633148081600666,46,5.274988457560539
0.019816230051219463,0.1875,23.147929430007935,191,0.001187613932415843,47,5.766502797603607
0.01925746724009514,0.1474609375,23.501941919326782,195,0.0023840098874643445,48,4.489183276891708
0.01963559351861477,0.1845703125,24.294373393058777,199,0.018825081060640514,49,7.2210735231637955
0.011972177773714066,0.09375,23.373687386512756,203,-0.0033158513251692057,50,7.164829105138779
0.011471090838313103,0.0859375,23.936054825782776,207,-0.01039995369501412,51,5.35713604092598
0.01718147285282612,0.10546875,25.20864701271057,211,0.0015973651316016912,52,7.331047773361206
0.009084577672183514,0.052734375,23.836114048957825,215,0.000724856392480433,53,5.622857049107552
0.029258049093186855,0.30859375,23.61330246925354,219,-0.007071345811709762,54,3.3525402396917343
0.010480869561433792,0.1318359375,25.95776343345642,223,0.0020975455408915877,55,8.048894472420216
0.031350038945674896,0.244140625,24.3065048456192,227,0.014048805518541485,56,5.667706936597824
0.014249893836677074,0.154296875,24.153260707855225,231,0.004326978349126875,57,4.826829619705677
0.014474981464445591,0.087890625,25.17178976535797,235,0.00520027635502629,58,4.394838996231556
0.015070191584527493,0.2021484375,24.21862542629242,239,0.004764473531395197,59,4.783679813146591
0.024137997068464756,0.2236328125,24.748878598213196,243,0.0015669981949031353,60,4.698634371161461
0.010930529795587063,0.1533203125,24.738807678222656,247,-0.00873205071548,61,5.612192049622536
