instance_id,seed,n_clients,mother_cost,mother_cpu_seconds,mother_iterations,hybrid_cost,hybrid_cpu_seconds,cpu_ratio,hybrid_vs_mother,improvement_percent,epochs_run,sp_selected_counts,epoch_log
PR11A,1,360,6706.0,118.44263112498447,10037,6703.0,204.14156975003425,1.723548082401323,win,0.044736057262153295,4,"[30, 30, 30, 30]","[{""epoch"": 0, ""epoch_best"": 6706.0, ""global_best"": 6706.0, ""improved"": false}, {""epoch"": 1, ""epoch_best"": 6703.0, ""global_best"": 6703.0, ""improved"": true}, {""epoch"": 2, ""epoch_best"": 6703.0, ""global_best"": 6703.0, ""improved"": false}, {""epoch"": 3, ""epoch_best"": 6703.0, ""global_best"": 6703.0, ""improved"": false}]"
PR11A,2,360,6730.0,188.71085508400574,17796,6728.0,254.95420929195825,1.3510309684011759,win,0.029717682020802376,3,"[31, 31, 31]","[{""epoch"": 0, ""epoch_best"": 6728.0, ""global_best"": 6728.0, ""improved"": true}, {""epoch"": 1, ""epoch_best"": 6728.0, ""global_best"": 6728.0, ""improved"": false}, {""epoch"": 2, ""epoch_best"": 6728.0, ""global_best"": 6728.0, ""improved"": false}]"
PR11A,3,360,6685.0,156.8262775829062,11844,6677.0,230.3353195419768,1.4687291128249222,win,0.11967090501121914,3,"[29, 29, 29]","[{""epoch"": 0, ""epoch_best"": 6677.0, ""global_best"": 6677.0, ""improved"": true}, {""epoch"": 1, ""epoch_best"": 6677.0, ""global_best"": 6677.0, ""improved"": false}, {""epoch"": 2, ""epoch_best"": 6677.0, ""global_best"": 6677.0, ""improved"": false}]"
PR17A,1,360,6273.0,163.51174795802217,13727,6271.0,226.95867929200176,1.388026745027936,win,0.03188267176789415,3,"[30, 30, 30]","[{""epoch"": 0, ""epoch_best"": 6271.0, ""global_best"": 6271.0, ""improved"": true}, {""epoch"": 1, ""epoch_best"": 6271.0, ""global_best"": 6271.0, ""improved"": false}, {""epoch"": 2, ""epoch_best"": 6271.0, ""global_best"": 6271.0, ""improved"": false}]"
PR17A,2,360,6291.0,216.79273479210678,18681,6272.0,333.2814692920074,1.5373276674220997,win,0.3020187569543793,4,"[31, 30, 31, 31]","[{""epoch"": 0, ""epoch_best"": 6274.0, ""global_best"": 6274.0, ""improved"": true}, {""epoch"": 1, ""epoch_best"": 6274.0, ""global_best"": 6274.0, ""improved"": false}, {""epoch"": 2, ""epoch_best"": 6273.0, ""global_best"": 6273.0, ""improved"": true}, {""epoch"": 3, ""epoch_best"": 6272.0, ""global_best"": 6272.0, ""improved"": true}]"
PR17A,3,360,6270.0,198.90027320908848,18025,6270.0,235.16094025003258,1.182305767890153,tie,0.0,2,"[31, 31]","[{""epoch"": 0, ""epoch_best"": 6270.0, ""global_best"": 6270.0, ""improved"": false}, {""epoch"": 1, ""epoch_best"": 6270.0, ""global_best"": 6270.0, ""improved"": false}]"
PR21A,1,420,6253.0,240.0181024170015,18779,6252.0,308.19564245897345,1.2840516584183388,win,0.01599232368463138,3,"[35, 35, 35]","[{""epoch"": 0, ""epoch_best"": 6252.0, ""global_best"": 6252.0, ""improved"": true}, {""epoch"": 1, ""epoch_best"": 6252.0, ""global_best"": 6252.0, ""improved"": false}, {""epoch"": 2, ""epoch_best"": 6252.0, ""global_best"": 6252.0, ""improved"": false}]"
PR21A,2,420,6226.0,240.03038812510204,17293,6223.0,310.52046745806,1.2936714800303497,win,0.04818503051718599,3,"[33, 33, 33]","[{""epoch"": 0, ""epoch_best"": 6223.0, ""global_best"": 6223.0, ""improved"": true}, {""epoch"": 1, ""epoch_best"": 6223.0, ""global_best"": 6223.0, ""improved"": false}, {""epoch"": 2, ""epoch_best"": 6223.0, ""global_best"": 6223.0, ""improved"": false}]"
PR21A,3,420,6264.0,230.03252512507606,18389,6264.0,273.852725542034,1.1904956718321964,tie,0.0,2,"[34, 34]","[{""epoch"": 0, ""epoch_best"": 6264.0, ""global_best"": 6264.0, ""improved"": false}, {""epoch"": 1, ""epoch_best"": 6264.0, ""global_best"": 6264.0, ""improved"": false}]"
