instance,seed,hybrid_cost,lns_cost,hybrid_minus_lns_pct,hybrid_improves_4000
L-main-threeshift-150c-01,3,7107.051089525061,7814.5549926278445,9.053668491299046,True
L-main-threeshift-200c-01,4,9115.020657050654,11351.811526090029,19.704263622581525,True
L-main-threeshift-20c-01,3,1149.8214396847757,1120.9920695142848,-2.5717728924685734,True
L-main-threeshift-50c-01,5,2562.0610587805295,2497.5403551328486,-2.5833698148292346,True
