city,boundary_name,admin_level,osm_relation_id,source_pbf,source_pbf_sha256,extracted_geojson,extracted_geojson_sha256,geometry_type,geometry_valid,geometry_area_square_degrees,source_class,source_timestamp,license
beijing,北京市,4,912940,data/ChinaInstances/china_mc004_mc006_preclosure_v4_20260718/fixed_osm_inputs/hebei-260716.osm.pbf,0c87497582e2471e640fe1e3de18034be0fe788296be2f486a9bb14ec27c2e3f,baselines/china_e3_e7/pre_e3_full_chain_audit_20260723/gis/osm_boundaries/jjj_admin_boundaries.geojson,f57904774caea02f8f802e0e169403f4b629728f879794bd245fd70dd8aa805b,MultiPolygon,True,1.746487866173776,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY,2026-07-16,OpenStreetMap ODbL
tianjin,天津市,4,912999,data/ChinaInstances/china_mc004_mc006_preclosure_v4_20260718/fixed_osm_inputs/hebei-260716.osm.pbf,0c87497582e2471e640fe1e3de18034be0fe788296be2f486a9bb14ec27c2e3f,baselines/china_e3_e7/pre_e3_full_chain_audit_20260723/gis/osm_boundaries/jjj_admin_boundaries.geojson,f57904774caea02f8f802e0e169403f4b629728f879794bd245fd70dd8aa805b,MultiPolygon,True,1.336823209880593,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY,2026-07-16,OpenStreetMap ODbL
shijiazhuang,石家庄市,5,3009732,data/ChinaInstances/china_mc004_mc006_preclosure_v4_20260718/fixed_osm_inputs/hebei-260716.osm.pbf,0c87497582e2471e640fe1e3de18034be0fe788296be2f486a9bb14ec27c2e3f,baselines/china_e3_e7/pre_e3_full_chain_audit_20260723/gis/osm_boundaries/jjj_admin_boundaries.geojson,f57904774caea02f8f802e0e169403f4b629728f879794bd245fd70dd8aa805b,MultiPolygon,True,1.4434000831975968,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY,2026-07-16,OpenStreetMap ODbL
guangzhou,广州市,5,3287346,data/ChinaInstances/china_mc004_mc006_preclosure_v4_20260718/fixed_osm_inputs/guangdong-260716.osm.pbf,7c34e8f1a14cba2e36db0f93540ab44a6799aa9c86728adbbaacd629bb85ba31,baselines/china_e3_e7/pre_e3_full_chain_audit_20260723/gis/osm_boundaries/prd_admin_boundaries.geojson,cf78a93fce20e5c91902266d16ac5fe23c5d40e7a8d7989970ae6b5b4bc25d49,MultiPolygon,True,0.6509675409531146,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY,2026-07-16,OpenStreetMap ODbL
shenzhen,深圳市,5,3464353,data/ChinaInstances/china_mc004_mc006_preclosure_v4_20260718/fixed_osm_inputs/guangdong-260716.osm.pbf,7c34e8f1a14cba2e36db0f93540ab44a6799aa9c86728adbbaacd629bb85ba31,baselines/china_e3_e7/pre_e3_full_chain_audit_20260723/gis/osm_boundaries/prd_admin_boundaries.geojson,cf78a93fce20e5c91902266d16ac5fe23c5d40e7a8d7989970ae6b5b4bc25d49,MultiPolygon,True,0.5207648369923651,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY,2026-07-16,OpenStreetMap ODbL
dongguan,东莞市,5,3464319,data/ChinaInstances/china_mc004_mc006_preclosure_v4_20260718/fixed_osm_inputs/guangdong-260716.osm.pbf,7c34e8f1a14cba2e36db0f93540ab44a6799aa9c86728adbbaacd629bb85ba31,baselines/china_e3_e7/pre_e3_full_chain_audit_20260723/gis/osm_boundaries/prd_admin_boundaries.geojson,cf78a93fce20e5c91902266d16ac5fe23c5d40e7a8d7989970ae6b5b4bc25d49,MultiPolygon,True,0.21768326769708438,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY,2026-07-16,OpenStreetMap ODbL
foshan,佛山市,5,3464719,data/ChinaInstances/china_mc004_mc006_preclosure_v4_20260718/fixed_osm_inputs/guangdong-260716.osm.pbf,7c34e8f1a14cba2e36db0f93540ab44a6799aa9c86728adbbaacd629bb85ba31,baselines/china_e3_e7/pre_e3_full_chain_audit_20260723/gis/osm_boundaries/prd_admin_boundaries.geojson,cf78a93fce20e5c91902266d16ac5fe23c5d40e7a8d7989970ae6b5b4bc25d49,MultiPolygon,True,0.3421321546364606,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY,2026-07-16,OpenStreetMap ODbL
chengdu,成都市,5,2110264,data/ChinaInstances/china_mc004_mc006_preclosure_v4_20260718/fixed_osm_inputs/sichuan-260716.osm.pbf,3c026060394e8fb7433df8b31c895d7f007ffe9db543cacf9c850517cdb08e9a,baselines/china_e3_e7/pre_e3_full_chain_audit_20260723/gis/osm_boundaries/chengdu_admin_boundary.geojson,e0ee7665c7fce06d6213e2b3a9fb152ec5ca88fa23e54a2caf07a8a2276c1bd6,MultiPolygon,True,1.3488495509143799,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY,2026-07-16,OpenStreetMap ODbL
chongqing,重庆市,4,913069,data/ChinaInstances/china_mc004_mc006_preclosure_v4_20260718/fixed_osm_inputs/chongqing-260716.osm.pbf,844f2cb51a299b2fd674269bb42bba48788dffde327dea6fd71bc7d1e1ddf829,baselines/china_e3_e7/pre_e3_full_chain_audit_20260723/gis/osm_boundaries/chongqing_admin_boundary_complete.geojson,66416eaf806cfb04877918b5dbcf6b02e57bab6b3ff240622e9d82f3355340fc,MultiPolygon,True,7.706925907214208,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY,2026-07-16,OpenStreetMap ODbL
