instance_id,arm,seed,iterations,runtime_seconds,optimisation_initial_cost,optimisation_best_cost,actual_time_varying_cost,actual_time_varying_emissions_kg,actual_ev_emissions_kg,actual_cv_emissions_kg,electricity_kwh,used_cv,used_ev,customers_served,customers_total,demand_served,demand_total
cn-cy-100c-01-V2-LOCATIONS,DAILY_MEAN_CARBON,11,100,8.769526040996425,4687.926933114762,4687.926933114762,4688.819979853939,471.96819935298123,33.57456537240455,438.3936339805767,160.41125321270835,8,4,100,100,27293.0,27293.0
cn-cy-100c-01-V2-LOCATIONS,TIME_VARYING_CARBON,11,100,7.9217756249709055,4688.819979853939,4688.819979853939,4688.819979853939,471.96819935298123,33.57456537240455,438.3936339805767,160.41125321270835,8,4,100,100,27293.0,27293.0
