algorithm,bundle,seed,eval_budget,best_obj,actual_evals,candidate_scores,repair_delta_count,operator_base_id,control_mode,violation_count,feasible,solution_signature_hash,operator_counts,destroy_counts,repair_counts,q_ratio_counts,worker_python_executable,worker_python_version,worker_numpy_version,elapsed_seconds,runtime_target_seconds,model_label,checkpoint_update,eval_mode,bundle_role,selection_mode,meta_q_ratio,meta_threshold_ratio,meta_exploration_ratio
block_meta_final,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,13100,4894.158255311992,13100,13100,4567451,winner_kernel_v1,block_ppo,0,1,dd14ed73e119a9249fc78182cbfc6b24e2aa7dae9bd10df96c577885b42a4c01,{},"{""alpha_ucb"":410}","{""alpha_ucb"":410}","{""0.300000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,878.4664506000117,900.0,final,595,budget,formal_eval,block_meta_masked,,,
alpha_ucb_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,13100,5007.433045753922,13100,13100,1619216,winner_kernel_v1,block_ppo,0,1,3dc293d8ed680e31d792e69ab5c7479d906c413b9bd600f9f7cd65bfc5aa56db,{},"{""random_customer_removal"":2,""route_segment_removal"":99,""shaw_related_removal"":94,""vehicle_type_swap"":75,""whole_route_removal"":129,""worst_customer_removal"":11}","{""greedy_insert_repair"":392,""regret2_insert_repair"":10,""regret3_insert_repair"":8}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,628.4263683999889,900.0,,-1,budget,formal_eval,,,,
random_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,13100,4840.6896608788975,13100,13100,6994932,winner_kernel_v1,block_ppo,0,1,98a1388b1c0f0e52d5f335deb913a9c3f610c66e0b92b8f824de1078d54d2e40,{},"{""random_customer_removal"":54,""route_segment_removal"":43,""shaw_related_removal"":54,""vehicle_type_swap"":41,""whole_route_removal"":166,""worst_customer_removal"":52}","{""greedy_insert_repair"":207,""regret2_insert_repair"":99,""regret3_insert_repair"":104}","{""0.100000"":85,""0.160000"":72,""0.230000"":83,""0.300000"":89,""0.400000"":81}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1445.3018377000117,900.0,,-1,budget,formal_eval,,,,
scikit-opt-SA,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,1000000,4967.175897742973,140434,140434,0,,fair_sa_timed,0,1,18c23a39ff33c43afc1a4fbd257d1932f1acc128db0327da9dc7b078e09cdbe0,"{""sa_metropolis_path_move"":140434}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,901.2695731999702,900.0,,-1,timed,formal_eval,,,,
official_winner_kernel,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,1000000,5054.812700082481,59237,59237,0,winner_kernel_v1,official_kernel,0,1,6013866ffb04b6fd2b121b12b415a812d10c7b2ad96cceacdf0a6106603acc11,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,901.599971299991,900.0,,-1,timed,formal_eval,,,,
block_meta_final,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,2,13100,4931.269050799129,13100,13100,4981250,winner_kernel_v1,block_ppo,0,1,3a8cbc55fcd3dc1342b8e38397bab5118b90d72fdef86df3d6984ae2b892bd3b,{},"{""alpha_ucb"":410}","{""alpha_ucb"":410}","{""0.300000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1095.591354800039,900.0,final,595,budget,formal_eval,block_meta_masked,,,
alpha_ucb_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,2,13100,4922.62436679043,13100,13100,510659,winner_kernel_v1,block_ppo,0,1,e4e3800ca2e1147ebd90284b950e9101e9fdeee5fbbfedc4a178eae3910e06a5,{},"{""random_customer_removal"":1,""route_segment_removal"":316,""shaw_related_removal"":20,""vehicle_type_swap"":29,""whole_route_removal"":41,""worst_customer_removal"":3}","{""greedy_insert_repair"":69,""regret2_insert_repair"":254,""regret3_insert_repair"":87}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,334.3444429000374,900.0,,-1,budget,formal_eval,,,,
random_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,2,13100,4816.923153036438,13100,13100,6469439,winner_kernel_v1,block_ppo,0,1,176118c0174da82b83895051d1912ccd3b336e051b06bf1a44e26c34d58e5c89,{},"{""random_customer_removal"":55,""route_segment_removal"":38,""shaw_related_removal"":37,""vehicle_type_swap"":170,""whole_route_removal"":53,""worst_customer_removal"":57}","{""greedy_insert_repair"":229,""regret2_insert_repair"":91,""regret3_insert_repair"":90}","{""0.100000"":88,""0.160000"":73,""0.230000"":78,""0.300000"":95,""0.400000"":76}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1860.3393507999717,900.0,,-1,budget,formal_eval,,,,
scikit-opt-SA,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,2,1000000,4907.206719671217,142745,142745,0,,fair_sa_timed,0,1,d90852caaf04ac08f33e11280f8930c6c397250809d7670888b6634d645279c5,"{""sa_metropolis_path_move"":142745}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,901.1986766000045,900.0,,-1,timed,formal_eval,,,,
official_winner_kernel,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,2,1000000,4779.053444002934,52828,52828,0,winner_kernel_v1,official_kernel,0,1,f30090dbbfc33ba49f1df67d6c41b449ea361b21e5c1fe7c74bda7b7fa710d20,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,901.6399616000126,900.0,,-1,timed,formal_eval,,,,
block_meta_final,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,3,13100,4764.442349325269,13100,13100,4787242,winner_kernel_v1,block_ppo,0,1,06c3db360491a6590a7fabf589dff832f6e42d82f2737a384dcaeea26bd482fd,{},"{""alpha_ucb"":410}","{""alpha_ucb"":410}","{""0.300000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,925.7885452000191,900.0,final,595,budget,formal_eval,block_meta_masked,,,
alpha_ucb_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,3,13100,4896.882889287565,13100,13100,802652,winner_kernel_v1,block_ppo,0,1,4d5fdd179a76c8f5f71b43972fe835b9fb0783497d96ed75d2f9aaa97ee35db3,{},"{""route_segment_removal"":306,""shaw_related_removal"":41,""vehicle_type_swap"":36,""whole_route_removal"":23,""worst_customer_removal"":4}","{""greedy_insert_repair"":365,""regret2_insert_repair"":4,""regret3_insert_repair"":41}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,395.65535429999,900.0,,-1,budget,formal_eval,,,,
random_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,3,13100,4844.276401276564,13100,13100,6364094,winner_kernel_v1,block_ppo,0,1,1c05af749e0eee3f5daedf08a5d0caa16883349f2f9b341090086bc6c65d37f6,{},"{""random_customer_removal"":48,""route_segment_removal"":46,""shaw_related_removal"":50,""vehicle_type_swap"":44,""whole_route_removal"":181,""worst_customer_removal"":41}","{""greedy_insert_repair"":96,""regret2_insert_repair"":234,""regret3_insert_repair"":80}","{""0.100000"":85,""0.160000"":87,""0.230000"":80,""0.300000"":87,""0.400000"":71}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1290.9180680999998,900.0,,-1,budget,formal_eval,,,,
scikit-opt-SA,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,3,1000000,4965.244703118309,158562,158562,0,,fair_sa_timed,0,1,9a34c8fa7dae394871835859a33a3369e3c17e0981fa99fdb763a5c823a3637d,"{""sa_metropolis_path_move"":158562}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,901.1532582999789,900.0,,-1,timed,formal_eval,,,,
official_winner_kernel,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,3,1000000,4791.036659140152,50729,50729,0,winner_kernel_v1,official_kernel,0,1,797e99c878fac521e6bb36e3decf6272568dc7548c97ef6579913c861c820f14,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,901.6223756999825,900.0,,-1,timed,formal_eval,,,,
