algorithm,bundle,seed,eval_budget,best_obj,actual_evals,candidate_scores,repair_delta_count,operator_base_id,control_mode,violation_count,feasible,solution_signature_hash,operator_counts,destroy_counts,repair_counts,q_ratio_counts,worker_python_executable,worker_python_version,worker_numpy_version,elapsed_seconds,runtime_target_seconds,model_label,checkpoint_update,eval_mode,bundle_role,selection_mode,meta_q_ratio,meta_threshold_ratio,meta_exploration_ratio
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3831.200267138553,600,600,189890,winner_kernel_v1,block_ppo,0,1,3dd60d9375ec057941ed73fec7b7b28dee227cf24a6286993b76e32dca3d861c,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":19}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,34.918601000041235,0.0,checkpoint_0440,440,cheap,held_out,block_meta_masked,,,
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3877.952818221845,600,600,173366,winner_kernel_v1,block_ppo,0,1,325cc76fd00a0ac22a18d1fbd5946c08d7a5879bf42b5f068cb3c5a39d4f066c,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":19}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,38.76455859997077,0.0,checkpoint_0450,450,cheap,held_out,block_meta_masked,,,
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3877.952818221845,600,600,173366,winner_kernel_v1,block_ppo,0,1,325cc76fd00a0ac22a18d1fbd5946c08d7a5879bf42b5f068cb3c5a39d4f066c,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":19}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,38.91995589999715,0.0,checkpoint_0460,460,cheap,held_out,block_meta_masked,,,
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3859.636780422779,600,600,289240,winner_kernel_v1,block_ppo,0,1,6551b673000abf153a541ab2ac00a89172d9c9ce6e8adc66747387a09f34c510,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":1,""0.300000"":18}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,51.26031260000309,0.0,checkpoint_0470,470,cheap,held_out,block_meta_masked,,,
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3891.8865238329076,600,600,337871,winner_kernel_v1,block_ppo,0,1,ad138d467ffa1ca91f322f4bf33e4e9fc8a33951c8443f8eeccd2ce4fa73e67e,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":1,""0.300000"":18}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,54.1710282000131,0.0,checkpoint_0480,480,cheap,held_out,block_meta_masked,,,
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3891.8865238329076,600,600,337871,winner_kernel_v1,block_ppo,0,1,ad138d467ffa1ca91f322f4bf33e4e9fc8a33951c8443f8eeccd2ce4fa73e67e,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":1,""0.300000"":18}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,53.62227550003445,0.0,checkpoint_0490,490,cheap,held_out,block_meta_masked,,,
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3859.636780422779,600,600,289240,winner_kernel_v1,block_ppo,0,1,6551b673000abf153a541ab2ac00a89172d9c9ce6e8adc66747387a09f34c510,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":1,""0.300000"":18}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,50.23389879998285,0.0,checkpoint_0500,500,cheap,held_out,block_meta_masked,,,
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3859.636780422779,600,600,289240,winner_kernel_v1,block_ppo,0,1,6551b673000abf153a541ab2ac00a89172d9c9ce6e8adc66747387a09f34c510,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":1,""0.300000"":18}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,50.193035599950235,0.0,checkpoint_0510,510,cheap,held_out,block_meta_masked,,,
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3859.636780422779,600,600,289240,winner_kernel_v1,block_ppo,0,1,6551b673000abf153a541ab2ac00a89172d9c9ce6e8adc66747387a09f34c510,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":1,""0.300000"":18}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,50.76291970000602,0.0,checkpoint_0520,520,cheap,held_out,block_meta_masked,,,
block_meta_checkpoint,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,600,3859.636780422779,600,600,289240,winner_kernel_v1,block_ppo,0,1,6551b673000abf153a541ab2ac00a89172d9c9ce6e8adc66747387a09f34c510,{},"{""alpha_ucb"":19}","{""alpha_ucb"":19}","{""0.230000"":1,""0.300000"":18}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,49.913388399989344,0.0,checkpoint_0530,530,cheap,held_out,block_meta_masked,,,
