algorithm,bundle,seed,eval_budget,best_obj,actual_evals,candidate_scores,repair_delta_count,operator_base_id,control_mode,violation_count,feasible,solution_signature_hash,operator_counts,destroy_counts,repair_counts,q_ratio_counts,worker_python_executable,worker_python_version,worker_numpy_version,elapsed_seconds,runtime_target_seconds,model_label,checkpoint_update,eval_mode,bundle_role,selection_mode,meta_q_ratio,meta_threshold_ratio,meta_exploration_ratio
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,1,13100,3544.0084426636226,13100,13100,2986485,winner_kernel_v1,block_ppo,0,1,9e82e130b5351f1ff91359f72b7cae8934b1ae9afcff5684ce6946a16a02d679,{},"{""random_customer_removal"":10,""route_segment_removal"":9,""shaw_related_removal"":5,""vehicle_type_swap"":349,""whole_route_removal"":25,""worst_customer_removal"":12}","{""greedy_insert_repair"":353,""regret2_insert_repair"":29,""regret3_insert_repair"":28}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1014.8937944000354,900.0,meta_q0.40_t0.0025_e0.15,,budget,train,alpha_ucb_meta,0.4,0.0025,0.15
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,2,13100,3654.385586336664,13100,13100,3685554,winner_kernel_v1,block_ppo,0,1,f0d7bf664acfd23377e81b96d300c78c4487e29db6fcba1481cd2d3487f6e044,{},"{""random_customer_removal"":14,""route_segment_removal"":7,""shaw_related_removal"":10,""vehicle_type_swap"":362,""whole_route_removal"":12,""worst_customer_removal"":5}","{""greedy_insert_repair"":370,""regret2_insert_repair"":22,""regret3_insert_repair"":18}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1148.4348001999897,900.0,meta_q0.40_t0.0025_e0.15,,budget,train,alpha_ucb_meta,0.4,0.0025,0.15
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,3,13100,3649.7896503444426,13100,13100,3350899,winner_kernel_v1,block_ppo,0,1,a1c1af81a42e038bd55efc5b15726add8d2fe1b75aa3e4d0379180e0da2724bc,{},"{""random_customer_removal"":18,""route_segment_removal"":4,""shaw_related_removal"":8,""vehicle_type_swap"":328,""whole_route_removal"":44,""worst_customer_removal"":8}","{""greedy_insert_repair"":367,""regret2_insert_repair"":23,""regret3_insert_repair"":20}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1110.0772420000285,900.0,meta_q0.40_t0.0025_e0.15,,budget,train,alpha_ucb_meta,0.4,0.0025,0.15
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,4,13100,3559.0927351656246,13100,13100,2970291,winner_kernel_v1,block_ppo,0,1,ba5f2bf23103a25c73964fdf5c91d5be39e32ed8901fb68557c9f082cb6b9565,{},"{""random_customer_removal"":16,""route_segment_removal"":6,""shaw_related_removal"":8,""vehicle_type_swap"":329,""whole_route_removal"":38,""worst_customer_removal"":13}","{""greedy_insert_repair"":337,""regret2_insert_repair"":50,""regret3_insert_repair"":23}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1116.11109890003,900.0,meta_q0.40_t0.0025_e0.15,,budget,train,alpha_ucb_meta,0.4,0.0025,0.15
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,5,13100,3667.563508479792,13100,13100,2905840,winner_kernel_v1,block_ppo,0,1,d13bdefac4c11b8ec41831c3d38e5ece49c074e27ae8d051d282aacf0e7783ee,{},"{""random_customer_removal"":10,""route_segment_removal"":15,""shaw_related_removal"":11,""vehicle_type_swap"":319,""whole_route_removal"":44,""worst_customer_removal"":11}","{""greedy_insert_repair"":359,""regret2_insert_repair"":26,""regret3_insert_repair"":25}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1125.4312660000287,900.0,meta_q0.40_t0.0025_e0.15,,budget,train,alpha_ucb_meta,0.4,0.0025,0.15
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,1,13100,3579.221547236007,13100,13100,578130,winner_kernel_v1,block_ppo,0,1,de27a3ef2ddcb53ddc6f5a584d796c73d6c2fd7b67f25a3310546c656196e101,{},"{""random_customer_removal"":6,""route_segment_removal"":303,""shaw_related_removal"":24,""vehicle_type_swap"":42,""whole_route_removal"":23,""worst_customer_removal"":12}","{""greedy_insert_repair"":387,""regret2_insert_repair"":8,""regret3_insert_repair"":15}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,456.0108454999863,900.0,meta_q0.16_t0.0000_e0.05,,budget,train,alpha_ucb_meta,0.16,0.0,0.05
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,2,13100,3625.4237866254516,13100,13100,373524,winner_kernel_v1,block_ppo,0,1,aed29145970f2d00ce699b7553ef9bf966504a7e56fdc134b9be7a92611e3979,{},"{""random_customer_removal"":4,""route_segment_removal"":306,""shaw_related_removal"":6,""vehicle_type_swap"":55,""whole_route_removal"":25,""worst_customer_removal"":14}","{""greedy_insert_repair"":63,""regret2_insert_repair"":333,""regret3_insert_repair"":14}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,389.7838377999724,900.0,meta_q0.16_t0.0000_e0.05,,budget,train,alpha_ucb_meta,0.16,0.0,0.05
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,3,13100,3514.5293045368835,13100,13100,1299889,winner_kernel_v1,block_ppo,0,1,b5c99bd69a35226effaafb2e4fcb6ea5b47951e7b1c2c86a76627e56b76ad45b,{},"{""random_customer_removal"":72,""route_segment_removal"":297,""shaw_related_removal"":4,""vehicle_type_swap"":28,""whole_route_removal"":7,""worst_customer_removal"":2}","{""greedy_insert_repair"":37,""regret2_insert_repair"":8,""regret3_insert_repair"":365}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,587.1619921000092,900.0,meta_q0.16_t0.0000_e0.05,,budget,train,alpha_ucb_meta,0.16,0.0,0.05
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,4,13100,3713.756083863751,13100,13100,265265,winner_kernel_v1,block_ppo,0,1,257542c46c2bd8a5f064228f58362c47016f69ca8c6cc2fe200d58bcdc76e205,{},"{""random_customer_removal"":4,""route_segment_removal"":308,""shaw_related_removal"":4,""vehicle_type_swap"":38,""whole_route_removal"":51,""worst_customer_removal"":5}","{""greedy_insert_repair"":35,""regret2_insert_repair"":14,""regret3_insert_repair"":361}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,340.99995039997157,900.0,meta_q0.16_t0.0000_e0.05,,budget,train,alpha_ucb_meta,0.16,0.0,0.05
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,5,13100,3613.0894240302027,13100,13100,568870,winner_kernel_v1,block_ppo,0,1,9f40cea4f224a88164ec2b3f5090a7e94f522c77d0290105ab62b193d79287e3,{},"{""random_customer_removal"":3,""route_segment_removal"":342,""shaw_related_removal"":16,""vehicle_type_swap"":32,""whole_route_removal"":6,""worst_customer_removal"":11}","{""greedy_insert_repair"":50,""regret2_insert_repair"":7,""regret3_insert_repair"":353}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,411.1916044999962,900.0,meta_q0.16_t0.0000_e0.05,,budget,train,alpha_ucb_meta,0.16,0.0,0.05
default_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,13100,3683.3707068225444,13100,13100,144523,winner_kernel_v1,block_ppo,0,1,834e0355706e05573b995aaa974232f63f38890a1672f2870bea6cda524daae6,{},"{""route_segment_removal"":312,""vehicle_type_swap"":43,""whole_route_removal"":52,""worst_customer_removal"":3}","{""greedy_insert_repair"":43,""regret2_insert_repair"":363,""regret3_insert_repair"":4}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,289.82867619994795,900.0,default,,budget,held_out,alpha_ucb_meta,0.16,0.0,0.0
default_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,2,13100,3455.1730139734013,13100,13100,461583,winner_kernel_v1,block_ppo,0,1,a4d4a0d582fcf7d448acf05d79c01ca50f1e1a8f4b1cdb9d5b9349a9630ad365,{},"{""route_segment_removal"":364,""shaw_related_removal"":21,""vehicle_type_swap"":25}","{""greedy_insert_repair"":64,""regret2_insert_repair"":346}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,364.07439040002646,900.0,default,,budget,held_out,alpha_ucb_meta,0.16,0.0,0.0
default_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,3,13100,3569.0390897692073,13100,13100,628162,winner_kernel_v1,block_ppo,0,1,173935ca4386414251c1565be959398d113f6a79d0c2bba3372d67ef2aa52d57,{},"{""route_segment_removal"":320,""shaw_related_removal"":33,""vehicle_type_swap"":53,""whole_route_removal"":3,""worst_customer_removal"":1}","{""greedy_insert_repair"":401,""regret2_insert_repair"":7,""regret3_insert_repair"":2}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,442.01985449995846,900.0,default,,budget,held_out,alpha_ucb_meta,0.16,0.0,0.0
default_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,4,13100,3604.91828027405,13100,13100,447008,winner_kernel_v1,block_ppo,0,1,94c0aba933e7edaf0fd66ae618d83ba50b945eba90846759c78a325df094ea52,{},"{""route_segment_removal"":346,""shaw_related_removal"":23,""vehicle_type_swap"":39,""worst_customer_removal"":2}","{""greedy_insert_repair"":38,""regret2_insert_repair"":346,""regret3_insert_repair"":26}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,385.31241109996336,900.0,default,,budget,held_out,alpha_ucb_meta,0.16,0.0,0.0
default_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,5,13100,3637.461288041969,13100,13100,672577,winner_kernel_v1,block_ppo,0,1,3314c55bab320fff2ea8c63ce5bacd4166b8dbc69cb036b1da7b0002f9e135b4,{},"{""route_segment_removal"":294,""shaw_related_removal"":42,""vehicle_type_swap"":64,""whole_route_removal"":6,""worst_customer_removal"":4}","{""greedy_insert_repair"":66,""regret2_insert_repair"":275,""regret3_insert_repair"":69}","{""0.160000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,476.86763030005386,900.0,default,,budget,held_out,alpha_ucb_meta,0.16,0.0,0.0
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,13100,3601.9240162249152,13100,13100,1849810,winner_kernel_v1,block_ppo,0,1,f991725d907255cdaa10dc945dc5ded9a383955957747f3da81b82f1aaf3e405,{},"{""random_customer_removal"":2,""route_segment_removal"":305,""shaw_related_removal"":4,""vehicle_type_swap"":58,""whole_route_removal"":20,""worst_customer_removal"":21}","{""greedy_insert_repair"":75,""regret2_insert_repair"":319,""regret3_insert_repair"":16}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,799.1792971999967,900.0,meta_q0.40_t0.0000_e0.05,,budget,held_out,alpha_ucb_meta,0.4,0.0,0.05
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,2,13100,3694.8309613324395,13100,13100,2914197,winner_kernel_v1,block_ppo,0,1,ec8b3777ef3ecbf515a8f1e5ab82b11037b5013aede3d60bec5349be5b88029d,{},"{""random_customer_removal"":25,""route_segment_removal"":320,""shaw_related_removal"":5,""vehicle_type_swap"":50,""whole_route_removal"":5,""worst_customer_removal"":5}","{""greedy_insert_repair"":365,""regret2_insert_repair"":9,""regret3_insert_repair"":36}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,948.4200270000147,900.0,meta_q0.40_t0.0000_e0.05,,budget,held_out,alpha_ucb_meta,0.4,0.0,0.05
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,3,13100,3605.8599479447544,13100,13100,1696813,winner_kernel_v1,block_ppo,0,1,226405110ca3bdb5d1c30818b77af2c6f87aa2e8def51691dfb0d32f74995e91,{},"{""random_customer_removal"":1,""route_segment_removal"":320,""shaw_related_removal"":3,""vehicle_type_swap"":45,""whole_route_removal"":32,""worst_customer_removal"":9}","{""greedy_insert_repair"":397,""regret2_insert_repair"":7,""regret3_insert_repair"":6}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,718.3674883000203,900.0,meta_q0.40_t0.0000_e0.05,,budget,held_out,alpha_ucb_meta,0.4,0.0,0.05
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,4,13100,3617.463695593977,13100,13100,2269692,winner_kernel_v1,block_ppo,0,1,31761ddb3032b8050cee8c5e3566ea2aa607cb85f0b97e01ec53bcc934b1659d,{},"{""random_customer_removal"":6,""route_segment_removal"":292,""shaw_related_removal"":2,""vehicle_type_swap"":62,""whole_route_removal"":35,""worst_customer_removal"":13}","{""greedy_insert_repair"":97,""regret2_insert_repair"":81,""regret3_insert_repair"":232}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,886.4489298000117,900.0,meta_q0.40_t0.0000_e0.05,,budget,held_out,alpha_ucb_meta,0.4,0.0,0.05
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,5,13100,3524.714519746384,13100,13100,3466163,winner_kernel_v1,block_ppo,0,1,fc230d3924b98492428a81a216c388458905b088202431b23e4d181de1a97f90,{},"{""random_customer_removal"":7,""route_segment_removal"":146,""shaw_related_removal"":5,""vehicle_type_swap"":101,""whole_route_removal"":122,""worst_customer_removal"":29}","{""greedy_insert_repair"":243,""regret2_insert_repair"":20,""regret3_insert_repair"":147}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1330.9101351000136,900.0,meta_q0.40_t0.0000_e0.05,,budget,held_out,alpha_ucb_meta,0.4,0.0,0.05
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,1,13100,3541.7871535472746,13100,13100,2669769,winner_kernel_v1,block_ppo,0,1,9d2354f36a37ae3088471aea1acc08ac71e6c75a994b8822dddd01db6cbdff69,{},"{""random_customer_removal"":11,""route_segment_removal"":12,""shaw_related_removal"":10,""vehicle_type_swap"":344,""whole_route_removal"":21,""worst_customer_removal"":12}","{""greedy_insert_repair"":370,""regret2_insert_repair"":14,""regret3_insert_repair"":26}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1109.6552778999903,900.0,meta_q0.40_t0.0025_e0.15,,budget,held_out,alpha_ucb_meta,0.4,0.0025,0.15
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,2,13100,3549.052645900117,13100,13100,3507128,winner_kernel_v1,block_ppo,0,1,c3682673008df2e3a6e8adbb1a87b8ac07e533826690e03e7890e163e5560033,{},"{""random_customer_removal"":13,""route_segment_removal"":11,""shaw_related_removal"":10,""vehicle_type_swap"":360,""whole_route_removal"":8,""worst_customer_removal"":8}","{""greedy_insert_repair"":369,""regret2_insert_repair"":23,""regret3_insert_repair"":18}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1207.008442500024,900.0,meta_q0.40_t0.0025_e0.15,,budget,held_out,alpha_ucb_meta,0.4,0.0025,0.15
static_alpha_ucb_meta,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,3,13100,3448.73611183266,13100,13100,2644896,winner_kernel_v1,block_ppo,0,1,1c8ef14b5ae3df41c01a8bb5e87e908a3a1ba7454b616d212e5222ddd7ab19d2,{},"{""random_customer_removal"":16,""route_segment_removal"":12,""shaw_related_removal"":8,""vehicle_type_swap"":324,""whole_route_removal"":39,""worst_customer_removal"":11}","{""greedy_insert_repair"":354,""regret2_insert_repair"":30,""regret3_insert_repair"":26}","{""0.400000"":410}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,1101.6661561999936,900.0,meta_q0.40_t0.0025_e0.15,,budget,held_out,alpha_ucb_meta,0.4,0.0025,0.15
